Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.125/bayesian_dense3_0.125_3', model='bayesian_dense3', model_path='log/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.125/bayesian_dense3_0.125_3/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 24250
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianDense3...
Done.
**** start time: 2019-10-01 14:54:48.535287 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 420]               0
    BayesianLinear-2                  [-1, 100]          84,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 124,200
Trainable params: 124,200
Non-trainable params: 0
________________________________________________________________
2019-10-01 14:54:48.544249
ground truth | pred +/- std:
67.00 | 82.33 +/- 5.98
115.00 | 82.67 +/- 5.16
93.00 | 81.12 +/- 5.12
123.00 | 82.35 +/- 5.15
8.00 | 11.25 +/- 4.14
86.00 | 64.47 +/- 8.70
128.00 | 83.08 +/- 5.32
40.00 | 67.23 +/- 9.12
71.00 | 80.33 +/- 6.08
58.00 | 63.59 +/- 11.03
128.00 | 83.13 +/- 5.34
65.00 | 80.42 +/- 5.14
51.00 | 77.18 +/- 6.70
27.00 | 36.50 +/- 8.94
124.00 | 82.73 +/- 5.41
120.00 | 82.28 +/- 5.63
137.00 | 82.57 +/- 5.16
99.00 | 82.04 +/- 4.67
20.00 | 21.27 +/- 6.13
11.00 | 19.28 +/- 5.51
45.00 | 67.25 +/- 8.79
115.00 | 82.35 +/- 4.63
115.00 | 81.60 +/- 5.57
89.00 | 72.60 +/- 7.85
63.00 | 81.02 +/- 5.62
44.00 | 63.64 +/- 8.80
66.00 | 79.06 +/- 5.63
81.00 | 83.61 +/- 5.44
144.00 | 83.05 +/- 5.26
137.00 | 83.00 +/- 5.09
88.00 | 70.48 +/- 8.43
100.00 | 83.16 +/- 5.38
69.00 | 74.89 +/- 6.84
145.00 | 82.06 +/- 5.50
92.00 | 81.58 +/- 5.41
78.00 | 82.28 +/- 5.18
18.00 | 14.84 +/- 4.47
56.00 | 82.09 +/- 5.06
129.00 | 83.51 +/- 5.20
115.00 | 82.69 +/- 5.24
117.00 | 82.60 +/- 5.52
120.00 | 82.48 +/- 5.32
41.00 | 32.30 +/- 7.02
133.00 | 82.66 +/- 5.03
41.00 | 78.20 +/- 6.00
6.00 | 10.09 +/- 3.89
7.00 | 13.40 +/- 4.71
18.00 | 22.58 +/- 7.15
51.00 | 50.70 +/- 9.87
55.00 | 49.29 +/- 8.67
71.00 | 73.59 +/- 8.48
101.00 | 83.19 +/- 5.26
58.00 | 77.72 +/- 6.31
31.00 | 25.42 +/- 6.66
79.00 | 82.01 +/- 5.14
9.00 | 16.27 +/- 5.33
17.00 | 16.73 +/- 5.40
111.00 | 82.57 +/- 5.22
49.00 | 42.22 +/- 8.92
56.00 | 82.59 +/- 5.04
104.00 | 81.77 +/- 5.20
113.00 | 75.54 +/- 6.48
135.00 | 82.36 +/- 5.14
117.00 | 82.69 +/- 5.48
87.00 | 82.09 +/- 5.07
15.00 | 17.70 +/- 4.95
25.00 | 16.62 +/- 4.75
55.00 | 56.60 +/- 10.27
131.00 | 82.32 +/- 5.05
55.00 | 50.15 +/- 9.67
45.00 | 45.77 +/- 9.98
11.00 | 24.00 +/- 6.13
103.00 | 82.57 +/- 4.66
77.00 | 76.16 +/- 7.13
55.00 | 74.69 +/- 8.04
10.00 | 12.06 +/- 4.05
56.00 | 76.77 +/- 7.08
127.00 | 83.33 +/- 4.97
14.00 | 14.13 +/- 5.12
68.00 | 81.93 +/- 5.64
88.00 | 81.40 +/- 4.92
87.00 | 82.78 +/- 4.85
8.00 | 12.19 +/- 4.11
22.00 | 29.35 +/- 7.05
55.00 | 50.39 +/- 11.17
87.00 | 82.67 +/- 5.51
85.00 | 82.52 +/- 5.20
78.00 | 63.80 +/- 9.19
108.00 | 83.48 +/- 5.14
144.00 | 83.25 +/- 5.31
119.00 | 82.60 +/- 5.09
99.00 | 81.70 +/- 5.15
145.00 | 82.01 +/- 5.27
87.00 | 80.77 +/- 5.93
28.00 | 30.81 +/- 6.56
136.00 | 82.07 +/- 5.07
27.00 | 38.32 +/- 8.28
132.00 | 83.81 +/- 5.42
28.00 | 24.65 +/- 6.05
35.00 | 27.51 +/- 7.40
eval mean loss: 487.27
eval rmse: 26.75
eval mae: 20.09
eval score: 1362.82
epistemic: 40.69
epoch: 249
ground truth std: 41.40
pred std: 25.41
eval time: 0:00:06.180107
**** end time: 2019-10-01 14:54:54.724711 ****
