Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/bayesian_dense3/bayesian_dense3_3', model='bayesian_dense3', model_path='log/CMAPSS/FD002/min-max/bayesian_dense3/bayesian_dense3_3/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 5606
use_cuda: True
Dataset: CMAPSS/FD002
Restoring BayesianDense3...
Done.
**** start time: 2019-10-01 01:45:40.984524 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 480]               0
    BayesianLinear-2                  [-1, 100]          96,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 136,200
Trainable params: 136,200
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:45:40.994679
ground truth | pred +/- std:
18.00 | 16.03 +/- 0.30
97.00 | 99.55 +/- 0.49
97.00 | 58.19 +/- 0.73
151.00 | 121.35 +/- 0.30
148.00 | 115.01 +/- 0.58
94.00 | 114.49 +/- 0.68
56.00 | 51.05 +/- 0.40
134.00 | 115.41 +/- 0.37
35.00 | 87.85 +/- 1.89
120.00 | 114.28 +/- 0.39
23.00 | 31.44 +/- 0.33
101.00 | 98.69 +/- 1.52
79.00 | 117.60 +/- 0.29
13.00 | 15.86 +/- 0.47
55.00 | 49.27 +/- 0.53
39.00 | 39.30 +/- 0.48
13.00 | 18.78 +/- 0.52
39.00 | 93.22 +/- 1.58
79.00 | 117.58 +/- 0.32
43.00 | 59.18 +/- 0.27
14.00 | 12.09 +/- 0.51
97.00 | 72.60 +/- 1.43
59.00 | 119.19 +/- 0.24
14.00 | 17.60 +/- 0.40
108.00 | 115.09 +/- 0.37
8.00 | 7.43 +/- 0.27
99.00 | 113.70 +/- 0.59
10.00 | 11.52 +/- 0.42
43.00 | 97.38 +/- 1.48
8.00 | 6.48 +/- 0.33
78.00 | 47.71 +/- 0.53
57.00 | 55.34 +/- 0.32
134.00 | 121.41 +/- 0.32
110.00 | 56.35 +/- 0.58
142.00 | 113.16 +/- 0.35
