Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_1.00/bayesian_conv5_dense1_1.00_8', model='bayesian_conv5_dense1', model_path='log/CMAPSS/FD004/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_1.00/bayesian_conv5_dense1_1.00_8/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 2760
use_cuda: True
Dataset: CMAPSS/FD004
Restoring BayesianConv5Dense1...
Done.
**** start time: 2019-09-26 09:25:37.256794 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1           [-1, 10, 16, 24]             200
           Sigmoid-2           [-1, 10, 16, 24]               0
    BayesianConv2d-3           [-1, 10, 15, 24]           2,000
           Sigmoid-4           [-1, 10, 15, 24]               0
    BayesianConv2d-5           [-1, 10, 16, 24]           2,000
           Sigmoid-6           [-1, 10, 16, 24]               0
    BayesianConv2d-7           [-1, 10, 15, 24]           2,000
           Sigmoid-8           [-1, 10, 15, 24]               0
    BayesianConv2d-9            [-1, 1, 15, 24]              60
         Softplus-10            [-1, 1, 15, 24]               0
          Flatten-11                  [-1, 360]               0
   BayesianLinear-12                  [-1, 100]          72,000
         Softplus-13                  [-1, 100]               0
   BayesianLinear-14                    [-1, 1]             200
         Softplus-15                    [-1, 1]               0
================================================================
Total params: 78,460
Trainable params: 78,460
Non-trainable params: 0
________________________________________________________________
2019-09-26 09:25:37.272883
ground truth | pred +/- std:
39.00 | 35.57 +/- 0.97
157.00 | 114.65 +/- 0.57
97.00 | 102.69 +/- 0.60
194.00 | 122.02 +/- 0.26
189.00 | 127.32 +/- 0.26
8.00 | 0.00 +/- 0.00
89.00 | 110.02 +/- 0.70
75.00 | 110.18 +/- 0.51
78.00 | 97.37 +/- 0.74
151.00 | 94.59 +/- 0.75
107.00 | 70.57 +/- 1.00
17.00 | 0.00 +/- 0.00
133.00 | 107.81 +/- 0.58
166.00 | 119.29 +/- 0.26
22.00 | 7.18 +/- 0.98
109.00 | 77.00 +/- 0.62
91.00 | 95.02 +/- 0.79
126.00 | 83.84 +/- 0.79
96.00 | 93.99 +/- 0.91
34.00 | 42.17 +/- 0.78
11.00 | 10.33 +/- 1.38
104.00 | 89.49 +/- 0.88
88.00 | 98.61 +/- 0.68
176.00 | 116.74 +/- 0.37
78.00 | 116.01 +/- 0.41
88.00 | 112.71 +/- 0.42
46.00 | 40.16 +/- 1.01
101.00 | 91.73 +/- 0.99
46.00 | 63.51 +/- 0.87
7.00 | 5.53 +/- 1.18
118.00 | 121.12 +/- 0.39
18.00 | 7.71 +/- 1.03
154.00 | 122.99 +/- 0.28
145.00 | 111.23 +/- 0.47
151.00 | 124.22 +/- 0.26
96.00 | 108.78 +/- 0.43
66.00 | 70.68 +/- 0.91
116.00 | 118.08 +/- 0.33
107.00 | 118.19 +/- 0.40
74.00 | 109.11 +/- 0.40
142.00 | 117.26 +/- 0.56
76.00 | 93.76 +/- 0.74
60.00 | 34.46 +/- 0.74
149.00 | 85.62 +/- 1.03
8.00 | 0.00 +/- 0.00
12.00 | 0.00 +/- 0.00
130.00 | 117.93 +/- 0.28
42.00 | 103.37 +/- 0.55
109.00 | 99.12 +/- 0.61
33.00 | 46.14 +/- 0.90
122.00 | 101.20 +/- 0.81
115.00 | 119.24 +/- 0.28
139.00 | 101.66 +/- 0.65
50.00 | 55.70 +/- 0.91
104.00 | 99.90 +/- 0.67
37.00 | 25.57 +/- 0.79
100.00 | 73.61 +/- 0.92
120.00 | 116.88 +/- 0.41
154.00 | 115.98 +/- 0.30
24.00 | 27.02 +/- 0.88
126.00 | 113.82 +/- 0.49
106.00 | 115.72 +/- 0.43
24.00 | 22.59 +/- 1.04
126.00 | 125.38 +/- 0.28
160.00 | 116.81 +/- 0.47
162.00 | 112.92 +/- 0.40
176.00 | 81.82 +/- 1.06
123.00 | 76.89 +/- 1.18
114.00 | 90.29 +/- 0.76
45.00 | 89.79 +/- 0.71
124.00 | 111.10 +/- 0.53
143.00 | 120.92 +/- 0.31
11.00 | 2.26 +/- 1.18
51.00 | 22.23 +/- 0.77
41.00 | 24.60 +/- 1.24
12.00 | 1.80 +/- 0.76
95.00 | 106.18 +/- 0.51
59.00 | 77.71 +/- 0.66
184.00 | 123.08 +/- 0.35
195.00 | 113.25 +/- 0.50
75.00 | 105.55 +/- 0.52
97.00 | 120.23 +/- 0.28
135.00 | 97.92 +/- 0.73
15.00 | 30.58 +/- 0.67
7.00 | 10.46 +/- 0.86
46.00 | 50.74 +/- 0.96
59.00 | 86.15 +/- 1.00
92.00 | 97.51 +/- 0.73
120.00 | 121.04 +/- 0.28
98.00 | 29.60 +/- 0.85
166.00 | 122.47 +/- 0.23
131.00 | 119.07 +/- 0.32
15.00 | 23.20 +/- 0.88
56.00 | 97.21 +/- 0.59
194.00 | 124.41 +/- 0.26
59.00 | 109.29 +/- 0.59
98.00 | 108.02 +/- 0.56
184.00 | 111.14 +/- 0.52
142.00 | 107.11 +/- 0.68
89.00 | 71.56 +/- 0.66
105.00 | 90.22 +/- 0.49
162.00 | 109.82 +/- 0.43
108.00 | 117.45 +/- 0.31
76.00 | 68.00 +/- 1.08
178.00 | 119.69 +/- 0.33
89.00 | 119.82 +/- 0.26
145.00 | 113.53 +/- 0.42
84.00 | 81.80 +/- 0.90
13.00 | 18.67 +/- 1.02
23.00 | 49.28 +/- 1.22
33.00 | 60.26 +/- 0.89
34.00 | 41.98 +/- 1.09
10.00 | 0.00 +/- 0.00
126.00 | 116.44 +/- 0.38
53.00 | 59.10 +/- 0.72
24.00 | 52.23 +/- 0.91
145.00 | 112.10 +/- 0.55
36.00 | 51.12 +/- 0.76
92.00 | 59.89 +/- 0.83
99.00 | 109.84 +/- 0.45
192.00 | 125.16 +/- 0.26
81.00 | 101.41 +/- 0.73
31.00 | 0.01 +/- 0.01
91.00 | 103.14 +/- 0.62
26.00 | 62.46 +/- 0.99
25.00 | 76.46 +/- 1.02
9.00 | 22.59 +/- 1.37
22.00 | 0.00 +/- 0.00
41.00 | 39.87 +/- 1.25
133.00 | 109.11 +/- 0.50
33.00 | 46.00 +/- 0.78
89.00 | 89.51 +/- 0.77
15.00 | 0.05 +/- 0.07
13.00 | 0.00 +/- 0.00
172.00 | 124.10 +/- 0.26
94.00 | 90.74 +/- 0.67
58.00 | 68.04 +/- 0.87
173.00 | 118.12 +/- 0.40
64.00 | 110.02 +/- 0.54
162.00 | 103.51 +/- 0.56
10.00 | 0.00 +/- 0.00
12.00 | 18.43 +/- 0.84
57.00 | 58.41 +/- 0.86
154.00 | 111.44 +/- 0.36
163.00 | 122.83 +/- 0.29
36.00 | 25.09 +/- 1.03
7.00 | 0.00 +/- 0.00
165.00 | 110.89 +/- 0.58
76.00 | 91.41 +/- 0.65
116.00 | 105.15 +/- 0.62
124.00 | 116.06 +/- 0.27
15.00 | 12.18 +/- 1.00
70.00 | 58.44 +/- 0.85
6.00 | 0.00 +/- 0.00
14.00 | 13.51 +/- 0.99
14.00 | 0.84 +/- 0.56
72.00 | 115.11 +/- 0.30
129.00 | 114.03 +/- 0.53
146.00 | 102.66 +/- 0.91
87.00 | 111.12 +/- 0.52
68.00 | 58.64 +/- 1.05
11.00 | 8.52 +/- 1.16
118.00 | 120.90 +/- 0.36
82.00 | 83.54 +/- 0.64
108.00 | 124.13 +/- 0.27
12.00 | 10.02 +/- 1.02
14.00 | 20.49 +/- 0.91
6.00 | 0.51 +/- 0.33
30.00 | 15.68 +/- 1.12
86.00 | 117.98 +/- 0.39
66.00 | 97.94 +/- 0.76
37.00 | 62.48 +/- 0.75
23.00 | 31.44 +/- 0.82
18.00 | 4.76 +/- 0.98
171.00 | 108.74 +/- 0.45
13.00 | 11.16 +/- 1.39
41.00 | 89.19 +/- 0.76
16.00 | 8.00 +/- 1.41
139.00 | 101.98 +/- 0.61
126.00 | 116.38 +/- 0.32
86.00 | 74.30 +/- 0.86
85.00 | 98.01 +/- 0.67
13.00 | 2.68 +/- 0.93
56.00 | 100.23 +/- 0.66
159.00 | 95.17 +/- 0.61
8.00 | 3.17 +/- 0.89
14.00 | 7.28 +/- 1.05
88.00 | 103.32 +/- 0.51
94.00 | 119.07 +/- 0.33
100.00 | 123.26 +/- 0.26
86.00 | 79.74 +/- 0.68
22.00 | 49.69 +/- 0.89
158.00 | 118.65 +/- 0.27
10.00 | 17.49 +/- 1.09
67.00 | 110.55 +/- 0.46
137.00 | 106.85 +/- 0.68
73.00 | 100.86 +/- 0.66
182.00 | 109.64 +/- 0.59
82.00 | 122.14 +/- 0.30
173.00 | 96.92 +/- 0.67
154.00 | 102.58 +/- 0.68
116.00 | 109.75 +/- 0.53
119.00 | 125.66 +/- 0.26
35.00 | 50.87 +/- 0.82
36.00 | 50.18 +/- 0.76
46.00 | 30.73 +/- 0.86
75.00 | 119.53 +/- 0.27
184.00 | 110.67 +/- 0.42
120.00 | 125.92 +/- 0.25
71.00 | 87.36 +/- 0.61
83.00 | 117.51 +/- 0.42
109.00 | 116.50 +/- 0.50
43.00 | 80.90 +/- 0.88
