Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_5', model='frequentist_conv5_dense1', model_path='log/CMAPSS/FD001/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_5/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 30938
use_cuda: True
Dataset: CMAPSS/FD001
Restoring FrequentistConv5Dense1...
Done.
**** start time: 2019-09-27 16:13:51.432677 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1           [-1, 10, 31, 14]             100
              Tanh-2           [-1, 10, 31, 14]               0
            Conv2d-3           [-1, 10, 30, 14]           1,000
              Tanh-4           [-1, 10, 30, 14]               0
            Conv2d-5           [-1, 10, 31, 14]           1,000
              Tanh-6           [-1, 10, 31, 14]               0
            Conv2d-7           [-1, 10, 30, 14]           1,000
              Tanh-8           [-1, 10, 30, 14]               0
            Conv2d-9            [-1, 1, 30, 14]              30
             Tanh-10            [-1, 1, 30, 14]               0
          Flatten-11                  [-1, 420]               0
          Dropout-12                  [-1, 420]               0
           Linear-13                  [-1, 100]          42,000
           Linear-14                    [-1, 1]             100
================================================================
Total params: 45,230
Trainable params: 45,230
Non-trainable params: 0
________________________________________________________________
2019-09-27 16:13:51.439910
ground truth | pred +/- std:
77.00 | 114.46 +/- 0.00
57.00 | 87.21 +/- 0.00
124.00 | 107.51 +/- 0.00
90.00 | 97.50 +/- 0.00
93.00 | 102.98 +/- 0.00
37.00 | 49.42 +/- 0.00
28.00 | 23.47 +/- 0.00
91.00 | 97.62 +/- 0.00
113.00 | 107.07 +/- 0.00
58.00 | 70.10 +/- 0.00
84.00 | 104.54 +/- 0.00
20.00 | 21.37 +/- 0.00
142.00 | 125.67 +/- 0.00
126.00 | 107.62 +/- 0.00
11.00 | 5.80 +/- 0.00
114.00 | 81.59 +/- 0.00
69.00 | 52.45 +/- 0.00
26.00 | 21.90 +/- 0.00
137.00 | 103.40 +/- 0.00
28.00 | 17.48 +/- 0.00
21.00 | 19.69 +/- 0.00
9.00 | 14.72 +/- 0.00
50.00 | 63.56 +/- 0.00
135.00 | 106.92 +/- 0.00
97.00 | 109.53 +/- 0.00
96.00 | 96.90 +/- 0.00
89.00 | 112.09 +/- 0.00
79.00 | 97.56 +/- 0.00
20.00 | 14.15 +/- 0.00
18.00 | 22.78 +/- 0.00
111.00 | 110.62 +/- 0.00
90.00 | 97.60 +/- 0.00
114.00 | 105.47 +/- 0.00
111.00 | 121.85 +/- 0.00
103.00 | 101.28 +/- 0.00
119.00 | 109.24 +/- 0.00
82.00 | 89.99 +/- 0.00
59.00 | 77.47 +/- 0.00
82.00 | 91.17 +/- 0.00
115.00 | 104.90 +/- 0.00
106.00 | 109.15 +/- 0.00
50.00 | 68.44 +/- 0.00
19.00 | 31.43 +/- 0.00
94.00 | 93.90 +/- 0.00
63.00 | 91.00 +/- 0.00
97.00 | 114.26 +/- 0.00
145.00 | 109.78 +/- 0.00
83.00 | 101.18 +/- 0.00
128.00 | 110.52 +/- 0.00
10.00 | 17.36 +/- 0.00
95.00 | 81.01 +/- 0.00
21.00 | 21.72 +/- 0.00
72.00 | 74.50 +/- 0.00
115.00 | 117.84 +/- 0.00
91.00 | 104.16 +/- 0.00
54.00 | 48.25 +/- 0.00
66.00 | 95.46 +/- 0.00
8.00 | 10.93 +/- 0.00
92.00 | 93.85 +/- 0.00
47.00 | 46.76 +/- 0.00
137.00 | 122.16 +/- 0.00
7.00 | 10.75 +/- 0.00
8.00 | 7.09 +/- 0.00
118.00 | 125.39 +/- 0.00
85.00 | 40.78 +/- 0.00
107.00 | 118.99 +/- 0.00
109.00 | 104.86 +/- 0.00
121.00 | 111.44 +/- 0.00
14.00 | 19.56 +/- 0.00
113.00 | 127.40 +/- 0.00
38.00 | 30.25 +/- 0.00
100.00 | 112.07 +/- 0.00
55.00 | 62.04 +/- 0.00
136.00 | 115.46 +/- 0.00
117.00 | 102.82 +/- 0.00
28.00 | 32.78 +/- 0.00
118.00 | 117.13 +/- 0.00
97.00 | 84.76 +/- 0.00
137.00 | 111.61 +/- 0.00
50.00 | 56.34 +/- 0.00
16.00 | 24.43 +/- 0.00
21.00 | 19.16 +/- 0.00
112.00 | 106.76 +/- 0.00
34.00 | 31.05 +/- 0.00
95.00 | 100.27 +/- 0.00
131.00 | 112.60 +/- 0.00
10.00 | 1.83 +/- 0.00
107.00 | 107.40 +/- 0.00
8.00 | -2.03 +/- 0.00
29.00 | 18.41 +/- 0.00
116.00 | 113.48 +/- 0.00
15.00 | 11.59 +/- 0.00
59.00 | 75.44 +/- 0.00
98.00 | 118.91 +/- 0.00
128.00 | 115.15 +/- 0.00
20.00 | 27.12 +/- 0.00
114.00 | 99.99 +/- 0.00
28.00 | 27.61 +/- 0.00
48.00 | 49.20 +/- 0.00
87.00 | 93.84 +/- 0.00
eval mean loss: 105.22
eval rmse: 14.51
eval mae: 11.17
eval score: 320.28
epistemic: 0.00
epoch: 249
ground truth std: 41.56
pred std: 39.44
eval time: 0:00:01.633328
**** end time: 2019-09-27 16:13:53.073574 ****
