Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_0', model='frequentist_conv5_dense1', model_path='log/CMAPSS/FD001/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_0/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 30353
use_cuda: True
Dataset: CMAPSS/FD001
Restoring FrequentistConv5Dense1...
Done.
**** start time: 2019-09-27 15:41:41.876986 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1           [-1, 10, 31, 14]             100
              Tanh-2           [-1, 10, 31, 14]               0
            Conv2d-3           [-1, 10, 30, 14]           1,000
              Tanh-4           [-1, 10, 30, 14]               0
            Conv2d-5           [-1, 10, 31, 14]           1,000
              Tanh-6           [-1, 10, 31, 14]               0
            Conv2d-7           [-1, 10, 30, 14]           1,000
              Tanh-8           [-1, 10, 30, 14]               0
            Conv2d-9            [-1, 1, 30, 14]              30
             Tanh-10            [-1, 1, 30, 14]               0
          Flatten-11                  [-1, 420]               0
          Dropout-12                  [-1, 420]               0
           Linear-13                  [-1, 100]          42,000
           Linear-14                    [-1, 1]             100
================================================================
Total params: 45,230
Trainable params: 45,230
Non-trainable params: 0
________________________________________________________________
2019-09-27 15:41:41.884659
ground truth | pred +/- std:
77.00 | 111.76 +/- 0.00
57.00 | 85.39 +/- 0.00
124.00 | 105.87 +/- 0.00
90.00 | 97.12 +/- 0.00
93.00 | 101.24 +/- 0.00
37.00 | 47.02 +/- 0.00
28.00 | 30.66 +/- 0.00
91.00 | 102.59 +/- 0.00
113.00 | 105.87 +/- 0.00
58.00 | 74.64 +/- 0.00
84.00 | 102.05 +/- 0.00
20.00 | 21.26 +/- 0.00
142.00 | 124.02 +/- 0.00
126.00 | 105.40 +/- 0.00
11.00 | 2.24 +/- 0.00
114.00 | 75.95 +/- 0.00
69.00 | 55.12 +/- 0.00
26.00 | 19.42 +/- 0.00
137.00 | 105.78 +/- 0.00
28.00 | 15.06 +/- 0.00
21.00 | 13.86 +/- 0.00
9.00 | 15.34 +/- 0.00
50.00 | 61.81 +/- 0.00
135.00 | 113.49 +/- 0.00
97.00 | 110.42 +/- 0.00
96.00 | 93.58 +/- 0.00
89.00 | 110.99 +/- 0.00
79.00 | 95.82 +/- 0.00
20.00 | 9.87 +/- 0.00
18.00 | 24.55 +/- 0.00
111.00 | 110.15 +/- 0.00
90.00 | 97.03 +/- 0.00
114.00 | 109.39 +/- 0.00
111.00 | 122.43 +/- 0.00
103.00 | 98.79 +/- 0.00
119.00 | 112.69 +/- 0.00
82.00 | 95.35 +/- 0.00
59.00 | 75.89 +/- 0.00
82.00 | 88.53 +/- 0.00
115.00 | 108.31 +/- 0.00
106.00 | 108.56 +/- 0.00
50.00 | 71.39 +/- 0.00
19.00 | 29.24 +/- 0.00
94.00 | 92.67 +/- 0.00
63.00 | 95.45 +/- 0.00
97.00 | 111.10 +/- 0.00
145.00 | 111.07 +/- 0.00
83.00 | 97.83 +/- 0.00
128.00 | 109.41 +/- 0.00
10.00 | 23.27 +/- 0.00
95.00 | 80.46 +/- 0.00
21.00 | 22.26 +/- 0.00
72.00 | 79.16 +/- 0.00
115.00 | 121.71 +/- 0.00
91.00 | 104.78 +/- 0.00
54.00 | 47.30 +/- 0.00
66.00 | 96.07 +/- 0.00
8.00 | 9.21 +/- 0.00
92.00 | 93.24 +/- 0.00
47.00 | 43.98 +/- 0.00
137.00 | 118.61 +/- 0.00
7.00 | 14.20 +/- 0.00
8.00 | 7.37 +/- 0.00
118.00 | 129.34 +/- 0.00
85.00 | 45.23 +/- 0.00
107.00 | 123.43 +/- 0.00
109.00 | 101.02 +/- 0.00
121.00 | 114.61 +/- 0.00
14.00 | 25.29 +/- 0.00
113.00 | 125.08 +/- 0.00
38.00 | 26.22 +/- 0.00
100.00 | 113.51 +/- 0.00
55.00 | 65.29 +/- 0.00
136.00 | 112.37 +/- 0.00
117.00 | 106.91 +/- 0.00
28.00 | 26.03 +/- 0.00
118.00 | 114.05 +/- 0.00
97.00 | 86.65 +/- 0.00
137.00 | 112.51 +/- 0.00
50.00 | 50.44 +/- 0.00
16.00 | 21.28 +/- 0.00
21.00 | 18.69 +/- 0.00
112.00 | 106.89 +/- 0.00
34.00 | 35.87 +/- 0.00
95.00 | 100.00 +/- 0.00
131.00 | 109.29 +/- 0.00
10.00 | 2.48 +/- 0.00
107.00 | 109.59 +/- 0.00
8.00 | -1.72 +/- 0.00
29.00 | 16.18 +/- 0.00
116.00 | 115.73 +/- 0.00
15.00 | 10.98 +/- 0.00
59.00 | 74.46 +/- 0.00
98.00 | 121.53 +/- 0.00
128.00 | 114.51 +/- 0.00
20.00 | 25.79 +/- 0.00
114.00 | 98.84 +/- 0.00
28.00 | 25.97 +/- 0.00
48.00 | 53.56 +/- 0.00
87.00 | 93.80 +/- 0.00
eval mean loss: 107.82
eval rmse: 14.68
eval mae: 11.66
eval score: 320.34
epistemic: 0.00
epoch: 249
ground truth std: 41.56
pred std: 39.72
eval time: 0:00:01.599979
**** end time: 2019-09-27 15:41:43.484903 ****
