Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_0', model='bayesian_conv5_dense1', model_path='log/CMAPSS/FD003/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_0/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 6444
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianConv5Dense1...
Done.
**** start time: 2019-10-01 01:51:11.894065 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1           [-1, 10, 31, 14]             200
           Sigmoid-2           [-1, 10, 31, 14]               0
    BayesianConv2d-3           [-1, 10, 30, 14]           2,000
           Sigmoid-4           [-1, 10, 30, 14]               0
    BayesianConv2d-5           [-1, 10, 31, 14]           2,000
           Sigmoid-6           [-1, 10, 31, 14]               0
    BayesianConv2d-7           [-1, 10, 30, 14]           2,000
           Sigmoid-8           [-1, 10, 30, 14]               0
    BayesianConv2d-9            [-1, 1, 30, 14]              60
         Softplus-10            [-1, 1, 30, 14]               0
          Flatten-11                  [-1, 420]               0
   BayesianLinear-12                  [-1, 100]          84,000
         Softplus-13                  [-1, 100]               0
   BayesianLinear-14                    [-1, 1]             200
         Softplus-15                    [-1, 1]               0
================================================================
Total params: 90,460
Trainable params: 90,460
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:51:11.909486
ground truth | pred +/- std:
67.00 | 84.82 +/- 3.40
115.00 | 125.47 +/- 2.63
93.00 | 93.08 +/- 3.38
123.00 | 126.45 +/- 2.93
8.00 | 6.60 +/- 2.12
86.00 | 73.91 +/- 2.98
128.00 | 109.51 +/- 3.93
40.00 | 45.43 +/- 3.94
71.00 | 82.97 +/- 3.22
58.00 | 72.34 +/- 3.80
128.00 | 115.48 +/- 2.74
65.00 | 98.09 +/- 3.75
51.00 | 79.21 +/- 3.86
27.00 | 23.56 +/- 4.11
124.00 | 115.19 +/- 3.34
120.00 | 111.48 +/- 2.29
137.00 | 120.16 +/- 2.75
99.00 | 113.89 +/- 2.86
20.00 | 23.81 +/- 2.09
11.00 | 14.88 +/- 4.03
45.00 | 49.74 +/- 2.69
115.00 | 105.56 +/- 3.66
115.00 | 113.97 +/- 2.65
89.00 | 93.04 +/- 2.49
63.00 | 79.80 +/- 3.83
44.00 | 45.26 +/- 3.02
66.00 | 81.10 +/- 2.88
81.00 | 107.89 +/- 2.60
144.00 | 124.60 +/- 2.53
137.00 | 122.73 +/- 2.44
88.00 | 78.36 +/- 3.73
100.00 | 119.73 +/- 2.75
69.00 | 80.54 +/- 3.89
145.00 | 122.80 +/- 2.77
92.00 | 98.98 +/- 3.11
78.00 | 94.24 +/- 3.20
18.00 | 17.47 +/- 2.11
56.00 | 96.76 +/- 3.78
129.00 | 127.81 +/- 2.72
115.00 | 109.02 +/- 3.08
117.00 | 121.04 +/- 2.95
120.00 | 123.27 +/- 2.59
41.00 | 37.17 +/- 2.16
133.00 | 120.79 +/- 2.76
41.00 | 44.53 +/- 3.67
6.00 | 8.21 +/- 2.26
7.00 | 6.64 +/- 2.08
18.00 | 21.93 +/- 3.83
51.00 | 39.92 +/- 3.27
55.00 | 49.06 +/- 3.91
71.00 | 55.30 +/- 3.91
101.00 | 115.71 +/- 3.53
58.00 | 54.13 +/- 3.59
31.00 | 30.38 +/- 4.26
79.00 | 75.97 +/- 2.89
9.00 | 11.27 +/- 2.01
17.00 | 12.45 +/- 3.21
111.00 | 125.42 +/- 2.41
49.00 | 41.04 +/- 3.50
56.00 | 94.43 +/- 3.04
104.00 | 91.02 +/- 3.23
113.00 | 87.48 +/- 2.87
135.00 | 120.72 +/- 2.79
117.00 | 121.82 +/- 3.46
87.00 | 109.32 +/- 2.96
15.00 | 14.64 +/- 2.34
25.00 | 22.19 +/- 3.20
55.00 | 65.63 +/- 3.13
131.00 | 121.11 +/- 2.75
55.00 | 59.87 +/- 3.35
45.00 | 51.33 +/- 2.78
11.00 | 8.44 +/- 4.32
103.00 | 111.14 +/- 3.49
77.00 | 90.34 +/- 3.53
55.00 | 78.42 +/- 4.40
10.00 | 9.70 +/- 1.85
56.00 | 59.14 +/- 3.48
127.00 | 107.11 +/- 2.42
14.00 | 13.87 +/- 2.08
68.00 | 69.19 +/- 2.96
88.00 | 108.51 +/- 2.77
87.00 | 125.10 +/- 2.76
8.00 | 6.22 +/- 2.00
22.00 | 33.49 +/- 3.96
55.00 | 68.65 +/- 4.13
87.00 | 121.33 +/- 2.82
85.00 | 123.58 +/- 2.39
78.00 | 79.47 +/- 3.22
108.00 | 112.82 +/- 2.45
144.00 | 120.08 +/- 2.39
119.00 | 118.34 +/- 2.67
99.00 | 120.07 +/- 2.64
145.00 | 120.51 +/- 2.32
87.00 | 107.37 +/- 3.19
28.00 | 25.76 +/- 2.32
136.00 | 112.16 +/- 2.56
27.00 | 31.33 +/- 2.60
132.00 | 115.55 +/- 2.66
28.00 | 23.31 +/- 2.18
35.00 | 35.69 +/- 2.65
eval mean loss: 113.11
eval rmse: 15.03
eval mae: 11.28
eval score: 449.53
epistemic: 9.50
epoch: 249
ground truth std: 41.40
pred std: 39.85
eval time: 0:00:05.638040
**** end time: 2019-10-01 01:51:17.547819 ****
