Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_0', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD001/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_0/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 28852
use_cuda: True
Dataset: CMAPSS/FD001
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-09-27 14:41:39.515138 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1             [-1, 8, 26, 1]           1,120
           Sigmoid-2             [-1, 8, 26, 1]               0
         AvgPool2d-3             [-1, 8, 13, 1]               0
    BayesianConv2d-4            [-1, 14, 12, 1]             448
           Sigmoid-5            [-1, 14, 12, 1]               0
         AvgPool2d-6             [-1, 14, 6, 1]               0
           Flatten-7                   [-1, 84]               0
    BayesianLinear-8                    [-1, 1]             168
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 1,736
Trainable params: 1,736
Non-trainable params: 0
________________________________________________________________
2019-09-27 14:41:39.524701
ground truth | pred +/- std:
77.00 | 110.00 +/- 2.05
57.00 | 102.48 +/- 2.15
124.00 | 97.68 +/- 1.84
90.00 | 82.89 +/- 1.86
93.00 | 103.49 +/- 2.04
37.00 | 69.46 +/- 1.77
28.00 | 32.10 +/- 1.50
91.00 | 92.30 +/- 1.69
113.00 | 110.30 +/- 1.88
58.00 | 73.21 +/- 1.65
84.00 | 113.29 +/- 2.04
20.00 | 25.57 +/- 1.61
142.00 | 114.52 +/- 2.01
126.00 | 95.70 +/- 1.78
11.00 | 21.93 +/- 1.56
114.00 | 58.73 +/- 1.86
69.00 | 62.37 +/- 1.82
26.00 | 34.64 +/- 1.66
137.00 | 113.45 +/- 2.06
28.00 | 31.74 +/- 1.50
21.00 | 33.54 +/- 1.71
9.00 | 31.98 +/- 1.55
50.00 | 88.33 +/- 1.93
135.00 | 108.95 +/- 1.89
97.00 | 108.70 +/- 1.94
96.00 | 97.61 +/- 2.11
89.00 | 91.53 +/- 1.95
79.00 | 106.63 +/- 2.08
20.00 | 27.83 +/- 1.55
18.00 | 87.30 +/- 1.95
111.00 | 105.46 +/- 2.45
90.00 | 94.58 +/- 2.05
114.00 | 104.46 +/- 1.96
111.00 | 112.65 +/- 2.15
103.00 | 95.60 +/- 2.03
119.00 | 113.20 +/- 2.02
82.00 | 107.34 +/- 2.01
59.00 | 75.93 +/- 1.77
82.00 | 82.10 +/- 1.80
115.00 | 87.57 +/- 1.90
106.00 | 82.18 +/- 1.73
50.00 | 51.66 +/- 1.67
19.00 | 26.58 +/- 1.66
94.00 | 95.13 +/- 1.78
63.00 | 110.99 +/- 1.97
97.00 | 103.28 +/- 1.91
145.00 | 110.45 +/- 1.95
83.00 | 113.04 +/- 2.08
128.00 | 113.28 +/- 2.09
10.00 | 53.14 +/- 1.88
95.00 | 95.91 +/- 1.91
21.00 | 80.12 +/- 1.75
72.00 | 95.11 +/- 1.80
115.00 | 105.67 +/- 2.11
91.00 | 107.69 +/- 1.87
54.00 | 45.03 +/- 1.70
66.00 | 111.05 +/- 1.93
8.00 | 21.40 +/- 1.72
92.00 | 99.33 +/- 1.90
47.00 | 31.89 +/- 1.51
137.00 | 111.99 +/- 2.03
7.00 | 25.13 +/- 1.60
8.00 | 21.64 +/- 1.68
118.00 | 111.29 +/- 2.02
85.00 | 30.53 +/- 1.56
107.00 | 115.61 +/- 2.05
109.00 | 105.03 +/- 1.98
121.00 | 113.82 +/- 2.12
14.00 | 24.20 +/- 1.59
113.00 | 115.44 +/- 2.04
38.00 | 37.81 +/- 1.65
100.00 | 99.70 +/- 1.94
55.00 | 59.65 +/- 1.92
136.00 | 100.57 +/- 1.93
117.00 | 114.07 +/- 2.09
28.00 | 72.34 +/- 1.66
118.00 | 106.17 +/- 1.80
97.00 | 93.26 +/- 1.82
137.00 | 108.23 +/- 2.01
50.00 | 36.72 +/- 1.50
16.00 | 26.45 +/- 1.53
21.00 | 31.90 +/- 1.65
112.00 | 114.96 +/- 1.97
34.00 | 73.75 +/- 1.77
95.00 | 101.74 +/- 1.94
131.00 | 113.22 +/- 1.92
10.00 | 21.48 +/- 1.74
107.00 | 112.15 +/- 2.11
8.00 | 21.77 +/- 1.74
29.00 | 46.71 +/- 1.63
116.00 | 115.39 +/- 2.17
15.00 | 34.17 +/- 1.59
59.00 | 77.30 +/- 1.89
98.00 | 105.51 +/- 2.02
128.00 | 115.40 +/- 1.98
20.00 | 38.16 +/- 1.52
114.00 | 114.68 +/- 1.97
28.00 | 52.09 +/- 1.55
48.00 | 62.52 +/- 1.69
87.00 | 112.33 +/- 2.04
eval mean loss: 253.56
eval rmse: 22.52
eval mae: 16.88
eval score: 2426.72
epistemic: 3.48
epoch: 249
ground truth std: 41.56
pred std: 32.95
eval time: 0:00:02.036276
**** end time: 2019-09-27 14:41:41.569234 ****
