Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_9', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD002/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_9/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 5509
use_cuda: True
Dataset: CMAPSS/FD002
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-10-01 01:45:02.084409 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1            [-1, 8, 16, 11]           1,120
           Sigmoid-2            [-1, 8, 16, 11]               0
         AvgPool2d-3             [-1, 8, 8, 11]               0
    BayesianConv2d-4            [-1, 14, 7, 11]             448
           Sigmoid-5            [-1, 14, 7, 11]               0
         AvgPool2d-6            [-1, 14, 3, 11]               0
           Flatten-7                  [-1, 462]               0
    BayesianLinear-8                    [-1, 1]             924
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 2,492
Trainable params: 2,492
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:45:02.094400
ground truth | pred +/- std:
18.00 | 3.51 +/- 0.18
97.00 | 89.60 +/- 0.34
97.00 | 89.99 +/- 0.38
151.00 | 123.36 +/- 0.31
148.00 | 109.87 +/- 0.35
94.00 | 98.43 +/- 0.36
56.00 | 52.73 +/- 0.36
134.00 | 107.85 +/- 0.30
35.00 | 69.31 +/- 0.45
120.00 | 114.59 +/- 0.37
23.00 | 33.95 +/- 0.27
101.00 | 89.60 +/- 0.39
79.00 | 62.82 +/- 0.40
13.00 | 26.91 +/- 0.32
55.00 | 46.37 +/- 0.41
39.00 | 30.07 +/- 0.23
13.00 | 32.21 +/- 0.34
39.00 | 69.26 +/- 0.42
79.00 | 91.62 +/- 0.41
43.00 | 61.15 +/- 0.34
14.00 | 9.58 +/- 0.24
97.00 | 66.59 +/- 0.42
59.00 | 114.31 +/- 0.32
14.00 | 19.14 +/- 0.22
108.00 | 104.53 +/- 0.34
8.00 | 13.47 +/- 0.20
99.00 | 94.80 +/- 0.42
10.00 | 10.64 +/- 0.25
43.00 | 67.55 +/- 0.35
8.00 | 12.38 +/- 0.27
78.00 | 67.33 +/- 0.38
57.00 | 82.84 +/- 0.34
134.00 | 121.25 +/- 0.35
110.00 | 68.09 +/- 0.38
142.00 | 111.76 +/- 0.30
180.00 | 112.51 +/- 0.31
161.00 | 102.52 +/- 0.39
126.00 | 83.63 +/- 0.35
167.00 | 121.54 +/- 0.30
192.00 | 110.92 +/- 0.32
115.00 | 109.48 +/- 0.36
75.00 | 108.16 +/- 0.31
88.00 | 91.40 +/- 0.42
142.00 | 90.24 +/- 0.36
63.00 | 98.54 +/- 0.32
37.00 | 25.01 +/- 0.24
86.00 | 119.51 +/- 0.29
122.00 | 111.27 +/- 0.34
19.00 | 19.03 +/- 0.19
80.00 | 55.51 +/- 0.35
188.00 | 109.54 +/- 0.35
