Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/frequentist_dense3/frequentist_dense3_5', model='frequentist_dense3', model_path='log/CMAPSS/FD001/min-max/frequentist_dense3/frequentist_dense3_5/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 32291
use_cuda: True
Dataset: CMAPSS/FD001
Restoring FrequentistDense3...
Done.
**** start time: 2019-09-27 16:59:01.657259 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 420]               0
            Linear-2                  [-1, 100]          42,000
           Sigmoid-3                  [-1, 100]               0
            Linear-4                  [-1, 100]          10,000
           Sigmoid-5                  [-1, 100]               0
            Linear-6                  [-1, 100]          10,000
           Sigmoid-7                  [-1, 100]               0
            Linear-8                    [-1, 1]             100
================================================================
Total params: 62,100
Trainable params: 62,100
Non-trainable params: 0
________________________________________________________________
2019-09-27 16:59:01.660458
ground truth | pred +/- std:
77.00 | 122.48 +/- 0.00
57.00 | 69.85 +/- 0.00
124.00 | 89.70 +/- 0.00
90.00 | 107.92 +/- 0.00
93.00 | 112.21 +/- 0.00
37.00 | 43.45 +/- 0.00
28.00 | 26.44 +/- 0.00
91.00 | 100.07 +/- 0.00
113.00 | 97.31 +/- 0.00
58.00 | 77.77 +/- 0.00
84.00 | 79.96 +/- 0.00
20.00 | 15.58 +/- 0.00
142.00 | 123.83 +/- 0.00
126.00 | 113.67 +/- 0.00
11.00 | 10.80 +/- 0.00
114.00 | 84.34 +/- 0.00
69.00 | 49.97 +/- 0.00
26.00 | 32.89 +/- 0.00
137.00 | 118.08 +/- 0.00
28.00 | 35.30 +/- 0.00
21.00 | 21.03 +/- 0.00
9.00 | 8.88 +/- 0.00
50.00 | 57.77 +/- 0.00
135.00 | 121.91 +/- 0.00
97.00 | 113.56 +/- 0.00
96.00 | 91.66 +/- 0.00
89.00 | 79.91 +/- 0.00
79.00 | 101.30 +/- 0.00
20.00 | 21.41 +/- 0.00
18.00 | 22.16 +/- 0.00
111.00 | 121.59 +/- 0.00
90.00 | 94.74 +/- 0.00
114.00 | 108.87 +/- 0.00
111.00 | 123.18 +/- 0.00
103.00 | 80.31 +/- 0.00
119.00 | 120.40 +/- 0.00
82.00 | 65.41 +/- 0.00
59.00 | 63.26 +/- 0.00
82.00 | 84.62 +/- 0.00
115.00 | 108.74 +/- 0.00
106.00 | 92.26 +/- 0.00
50.00 | 47.77 +/- 0.00
19.00 | 25.55 +/- 0.00
94.00 | 103.36 +/- 0.00
63.00 | 111.83 +/- 0.00
97.00 | 94.48 +/- 0.00
145.00 | 116.10 +/- 0.00
83.00 | 104.20 +/- 0.00
128.00 | 99.06 +/- 0.00
10.00 | 11.56 +/- 0.00
95.00 | 77.63 +/- 0.00
21.00 | 26.24 +/- 0.00
72.00 | 63.84 +/- 0.00
115.00 | 119.42 +/- 0.00
91.00 | 98.61 +/- 0.00
54.00 | 39.63 +/- 0.00
66.00 | 95.05 +/- 0.00
8.00 | 5.46 +/- 0.00
92.00 | 99.42 +/- 0.00
47.00 | 41.96 +/- 0.00
137.00 | 123.22 +/- 0.00
7.00 | 3.91 +/- 0.00
8.00 | 7.82 +/- 0.00
118.00 | 123.90 +/- 0.00
85.00 | 52.51 +/- 0.00
107.00 | 123.93 +/- 0.00
109.00 | 119.87 +/- 0.00
121.00 | 121.12 +/- 0.00
14.00 | 18.80 +/- 0.00
113.00 | 123.71 +/- 0.00
38.00 | 29.92 +/- 0.00
100.00 | 110.17 +/- 0.00
55.00 | 87.65 +/- 0.00
136.00 | 113.91 +/- 0.00
117.00 | 119.27 +/- 0.00
28.00 | 28.26 +/- 0.00
118.00 | 112.17 +/- 0.00
97.00 | 69.82 +/- 0.00
137.00 | 114.69 +/- 0.00
50.00 | 53.94 +/- 0.00
16.00 | 14.55 +/- 0.00
21.00 | 17.70 +/- 0.00
112.00 | 123.50 +/- 0.00
34.00 | 27.79 +/- 0.00
95.00 | 98.67 +/- 0.00
131.00 | 111.84 +/- 0.00
10.00 | 10.06 +/- 0.00
107.00 | 119.26 +/- 0.00
8.00 | 8.44 +/- 0.00
29.00 | 31.49 +/- 0.00
116.00 | 121.75 +/- 0.00
15.00 | 25.19 +/- 0.00
59.00 | 71.37 +/- 0.00
98.00 | 123.41 +/- 0.00
128.00 | 122.98 +/- 0.00
20.00 | 22.36 +/- 0.00
114.00 | 97.65 +/- 0.00
28.00 | 21.50 +/- 0.00
48.00 | 57.99 +/- 0.00
87.00 | 85.47 +/- 0.00
eval mean loss: 113.84
eval rmse: 15.09
eval mae: 11.23
eval score: 473.07
epistemic: 0.00
epoch: 249
ground truth std: 41.56
pred std: 40.24
eval time: 0:00:01.527882
**** end time: 2019-09-27 16:59:03.188596 ****
