Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_2', model='bayesian_conv5_dense1', model_path='log/CMAPSS/FD003/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_2/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 6499
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianConv5Dense1...
Done.
**** start time: 2019-10-01 01:51:37.590132 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1           [-1, 10, 31, 14]             200
           Sigmoid-2           [-1, 10, 31, 14]               0
    BayesianConv2d-3           [-1, 10, 30, 14]           2,000
           Sigmoid-4           [-1, 10, 30, 14]               0
    BayesianConv2d-5           [-1, 10, 31, 14]           2,000
           Sigmoid-6           [-1, 10, 31, 14]               0
    BayesianConv2d-7           [-1, 10, 30, 14]           2,000
           Sigmoid-8           [-1, 10, 30, 14]               0
    BayesianConv2d-9            [-1, 1, 30, 14]              60
         Softplus-10            [-1, 1, 30, 14]               0
          Flatten-11                  [-1, 420]               0
   BayesianLinear-12                  [-1, 100]          84,000
         Softplus-13                  [-1, 100]               0
   BayesianLinear-14                    [-1, 1]             200
         Softplus-15                    [-1, 1]               0
================================================================
Total params: 90,460
Trainable params: 90,460
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:51:37.606578
ground truth | pred +/- std:
67.00 | 84.18 +/- 4.14
115.00 | 124.74 +/- 2.39
93.00 | 93.45 +/- 3.64
123.00 | 126.10 +/- 2.36
8.00 | 7.29 +/- 2.55
86.00 | 77.42 +/- 3.25
128.00 | 110.50 +/- 3.79
40.00 | 46.74 +/- 4.16
71.00 | 80.83 +/- 3.82
58.00 | 71.30 +/- 4.13
128.00 | 116.07 +/- 2.60
65.00 | 102.03 +/- 4.09
51.00 | 74.53 +/- 3.68
27.00 | 22.69 +/- 4.84
124.00 | 113.88 +/- 3.37
120.00 | 113.42 +/- 2.17
137.00 | 122.04 +/- 2.88
99.00 | 113.61 +/- 2.46
20.00 | 23.06 +/- 2.39
11.00 | 14.16 +/- 4.70
45.00 | 46.69 +/- 3.53
115.00 | 104.97 +/- 3.10
115.00 | 115.55 +/- 2.42
89.00 | 96.34 +/- 2.42
63.00 | 74.87 +/- 3.81
44.00 | 40.78 +/- 3.45
66.00 | 84.49 +/- 2.79
81.00 | 105.34 +/- 3.15
144.00 | 125.32 +/- 2.32
137.00 | 120.98 +/- 2.29
88.00 | 75.76 +/- 3.58
100.00 | 120.40 +/- 2.26
69.00 | 82.23 +/- 3.59
145.00 | 122.69 +/- 2.87
92.00 | 102.09 +/- 2.95
78.00 | 92.42 +/- 3.77
18.00 | 19.06 +/- 2.95
56.00 | 90.81 +/- 5.23
129.00 | 129.01 +/- 2.66
115.00 | 109.34 +/- 3.21
117.00 | 121.15 +/- 3.11
120.00 | 126.13 +/- 2.41
41.00 | 39.21 +/- 2.28
133.00 | 120.38 +/- 2.29
41.00 | 45.86 +/- 4.36
6.00 | 8.65 +/- 2.57
7.00 | 8.15 +/- 2.68
18.00 | 17.22 +/- 4.21
51.00 | 31.37 +/- 3.84
55.00 | 47.16 +/- 3.51
71.00 | 55.50 +/- 4.01
101.00 | 114.75 +/- 3.33
58.00 | 52.07 +/- 4.17
31.00 | 28.80 +/- 4.25
79.00 | 79.15 +/- 2.95
9.00 | 13.52 +/- 1.81
17.00 | 12.41 +/- 3.57
111.00 | 124.71 +/- 2.47
49.00 | 44.87 +/- 3.88
56.00 | 92.71 +/- 3.19
104.00 | 90.32 +/- 3.79
113.00 | 85.24 +/- 2.92
135.00 | 121.92 +/- 2.69
117.00 | 122.01 +/- 3.40
87.00 | 112.27 +/- 3.01
15.00 | 17.11 +/- 3.65
25.00 | 23.23 +/- 3.58
55.00 | 61.01 +/- 3.16
131.00 | 121.36 +/- 2.71
55.00 | 57.69 +/- 3.38
45.00 | 53.04 +/- 3.47
11.00 | 3.84 +/- 3.64
103.00 | 110.57 +/- 3.64
77.00 | 84.83 +/- 3.72
55.00 | 78.61 +/- 3.92
10.00 | 9.78 +/- 1.92
56.00 | 57.74 +/- 3.38
127.00 | 106.37 +/- 2.51
14.00 | 13.15 +/- 2.00
68.00 | 64.34 +/- 3.12
88.00 | 109.57 +/- 3.28
87.00 | 127.72 +/- 2.50
8.00 | 5.50 +/- 1.91
22.00 | 31.70 +/- 4.39
55.00 | 66.02 +/- 3.99
87.00 | 121.48 +/- 3.22
85.00 | 120.67 +/- 2.23
78.00 | 80.76 +/- 3.20
108.00 | 114.01 +/- 2.35
144.00 | 120.54 +/- 2.44
119.00 | 119.81 +/- 2.60
99.00 | 121.54 +/- 2.43
145.00 | 119.89 +/- 1.99
87.00 | 107.59 +/- 3.72
28.00 | 24.86 +/- 2.99
136.00 | 111.17 +/- 2.94
27.00 | 33.62 +/- 2.31
132.00 | 115.45 +/- 2.59
28.00 | 24.43 +/- 2.91
35.00 | 35.87 +/- 2.41
eval mean loss: 111.63
eval rmse: 14.93
eval mae: 11.26
eval score: 426.96
epistemic: 10.43
epoch: 249
ground truth std: 41.40
pred std: 40.17
eval time: 0:00:05.583775
**** end time: 2019-10-01 01:51:43.190596 ****
