Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_0.50/bayesian_conv5_dense1_0.50_9', model='bayesian_conv5_dense1', model_path='log/CMAPSS/FD002/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_0.50/bayesian_conv5_dense1_0.50_9/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 4780
use_cuda: True
Dataset: CMAPSS/FD002
Restoring BayesianConv5Dense1...
Done.
**** start time: 2019-10-01 01:36:56.831645 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1           [-1, 10, 21, 24]             200
           Sigmoid-2           [-1, 10, 21, 24]               0
    BayesianConv2d-3           [-1, 10, 20, 24]           2,000
           Sigmoid-4           [-1, 10, 20, 24]               0
    BayesianConv2d-5           [-1, 10, 21, 24]           2,000
           Sigmoid-6           [-1, 10, 21, 24]               0
    BayesianConv2d-7           [-1, 10, 20, 24]           2,000
           Sigmoid-8           [-1, 10, 20, 24]               0
    BayesianConv2d-9            [-1, 1, 20, 24]              60
         Softplus-10            [-1, 1, 20, 24]               0
          Flatten-11                  [-1, 480]               0
   BayesianLinear-12                  [-1, 100]          96,000
         Softplus-13                  [-1, 100]               0
   BayesianLinear-14                    [-1, 1]             200
         Softplus-15                    [-1, 1]               0
================================================================
Total params: 102,460
Trainable params: 102,460
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:36:56.848037
ground truth | pred +/- std:
18.00 | 9.03 +/- 2.52
97.00 | 83.29 +/- 3.23
97.00 | 86.23 +/- 2.68
151.00 | 129.08 +/- 2.63
148.00 | 106.73 +/- 3.28
94.00 | 99.34 +/- 2.83
56.00 | 68.03 +/- 3.44
134.00 | 104.95 +/- 3.10
35.00 | 57.73 +/- 4.12
120.00 | 109.84 +/- 2.56
23.00 | 27.51 +/- 1.89
101.00 | 93.11 +/- 2.87
79.00 | 67.21 +/- 3.24
13.00 | 25.06 +/- 5.26
55.00 | 53.42 +/- 3.38
39.00 | 39.39 +/- 2.46
13.00 | 23.58 +/- 4.74
39.00 | 68.78 +/- 2.99
79.00 | 97.09 +/- 2.66
43.00 | 62.01 +/- 2.21
14.00 | 2.64 +/- 2.60
97.00 | 68.82 +/- 2.88
59.00 | 108.60 +/- 2.28
14.00 | 17.01 +/- 3.10
108.00 | 99.07 +/- 2.45
8.00 | 0.12 +/- 0.35
99.00 | 95.73 +/- 2.10
10.00 | 0.15 +/- 0.67
43.00 | 68.40 +/- 3.02
8.00 | 0.11 +/- 0.51
78.00 | 77.75 +/- 3.01
57.00 | 79.77 +/- 2.59
134.00 | 131.37 +/- 2.54
110.00 | 69.36 +/- 2.99
142.00 | 115.00 +/- 2.34
180.00 | 112.41 +/- 2.76
161.00 | 95.14 +/- 2.59
126.00 | 77.17 +/- 3.00
167.00 | 130.97 +/- 2.88
192.00 | 114.86 +/- 2.81
115.00 | 95.93 +/- 3.24
75.00 | 109.66 +/- 2.84
88.00 | 89.03 +/- 2.50
142.00 | 95.11 +/- 2.94
63.00 | 89.41 +/- 3.50
37.00 | 25.44 +/- 2.99
86.00 | 120.79 +/- 2.55
122.00 | 111.87 +/- 2.30
19.00 | 14.79 +/- 2.62
80.00 | 65.63 +/- 2.14
188.00 | 104.06 +/- 2.44
155.00 | 113.68 +/- 2.52
155.00 | 112.88 +/- 2.44
14.00 | 2.45 +/- 2.43
111.00 | 112.24 +/- 2.65
116.00 | 115.08 +/- 2.65
120.00 | 98.83 +/- 2.34
152.00 | 133.94 +/- 2.41
98.00 | 111.90 +/- 2.37
139.00 | 93.27 +/- 2.99
53.00 | 43.94 +/- 3.53
48.00 | 40.11 +/- 2.45
173.00 | 123.59 +/- 2.29
13.00 | 7.22 +/- 3.05
55.00 | 51.71 +/- 2.54
34.00 | 44.91 +/- 2.15
141.00 | 108.66 +/- 2.80
14.00 | 0.54 +/- 1.04
17.00 | 8.10 +/- 3.46
97.00 | 82.87 +/- 3.23
88.00 | 77.20 +/- 2.39
83.00 | 104.15 +/- 2.42
106.00 | 117.94 +/- 2.48
183.00 | 100.92 +/- 3.09
158.00 | 102.18 +/- 2.35
15.00 | 23.57 +/- 2.58
81.00 | 93.35 +/- 2.76
172.00 | 116.46 +/- 2.77
15.00 | 42.10 +/- 2.54
146.00 | 115.13 +/- 3.04
148.00 | 121.45 +/- 2.50
191.00 | 83.57 +/- 3.53
9.00 | 0.00 +/- 0.00
30.00 | 64.89 +/- 3.37
92.00 | 99.67 +/- 3.10
111.00 | 121.59 +/- 2.19
23.00 | 74.07 +/- 3.42
79.00 | 80.74 +/- 2.15
67.00 | 75.33 +/- 2.08
181.00 | 95.69 +/- 2.44
82.00 | 95.05 +/- 2.28
126.00 | 118.33 +/- 2.73
6.00 | 0.00 +/- 0.01
75.00 | 51.90 +/- 3.79
22.00 | 16.22 +/- 2.21
14.00 | 19.49 +/- 2.10
43.00 | 67.37 +/- 3.00
131.00 | 112.11 +/- 2.35
165.00 | 109.59 +/- 2.40
84.00 | 108.39 +/- 3.11
11.00 | 0.19 +/- 0.54
89.00 | 106.83 +/- 2.51
151.00 | 126.67 +/- 2.50
42.00 | 41.89 +/- 3.43
9.00 | 43.96 +/- 4.05
18.00 | 30.39 +/- 2.82
80.00 | 91.25 +/- 2.71
52.00 | 63.75 +/- 1.97
15.00 | 8.38 +/- 3.07
9.00 | 0.01 +/- 0.12
62.00 | 46.00 +/- 2.95
97.00 | 93.86 +/- 3.06
168.00 | 105.11 +/- 2.86
194.00 | 96.85 +/- 2.27
82.00 | 69.76 +/- 2.35
15.00 | 24.22 +/- 3.76
124.00 | 123.89 +/- 2.56
10.00 | 8.51 +/- 3.30
152.00 | 102.64 +/- 2.86
6.00 | 0.25 +/- 0.59
81.00 | 80.68 +/- 2.40
47.00 | 44.60 +/- 2.72
6.00 | 0.40 +/- 0.89
10.00 | 11.69 +/- 3.25
112.00 | 116.78 +/- 2.38
144.00 | 93.22 +/- 2.66
85.00 | 82.55 +/- 2.45
6.00 | 5.19 +/- 2.78
98.00 | 121.54 +/- 2.43
67.00 | 94.59 +/- 2.43
23.00 | 10.75 +/- 2.05
53.00 | 58.16 +/- 2.93
37.00 | 61.38 +/- 2.71
52.00 | 66.19 +/- 2.41
77.00 | 82.64 +/- 2.99
73.00 | 85.83 +/- 2.51
85.00 | 118.21 +/- 2.55
9.00 | 19.55 +/- 3.99
183.00 | 91.49 +/- 2.48
