Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_2', model='frequentist_conv5_dense1', model_path='log/CMAPSS/FD004/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_2/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 15869
use_cuda: True
Dataset: CMAPSS/FD004
Restoring FrequentistConv5Dense1...
Done.
**** start time: 2019-09-27 00:16:46.807683 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1           [-1, 10, 16, 24]             100
              Tanh-2           [-1, 10, 16, 24]               0
            Conv2d-3           [-1, 10, 15, 24]           1,000
              Tanh-4           [-1, 10, 15, 24]               0
            Conv2d-5           [-1, 10, 16, 24]           1,000
              Tanh-6           [-1, 10, 16, 24]               0
            Conv2d-7           [-1, 10, 15, 24]           1,000
              Tanh-8           [-1, 10, 15, 24]               0
            Conv2d-9            [-1, 1, 15, 24]              30
             Tanh-10            [-1, 1, 15, 24]               0
          Flatten-11                  [-1, 360]               0
          Dropout-12                  [-1, 360]               0
           Linear-13                  [-1, 100]          36,000
           Linear-14                    [-1, 1]             100
================================================================
Total params: 39,230
Trainable params: 39,230
Non-trainable params: 0
________________________________________________________________
2019-09-27 00:16:46.815090
ground truth | pred +/- std:
39.00 | 64.02 +/- 0.00
157.00 | 113.06 +/- 0.00
97.00 | 107.78 +/- 0.00
194.00 | 126.00 +/- 0.00
189.00 | 123.80 +/- 0.00
8.00 | 34.50 +/- 0.00
89.00 | 97.40 +/- 0.00
75.00 | 113.46 +/- 0.00
78.00 | 96.32 +/- 0.00
151.00 | 96.96 +/- 0.00
107.00 | 74.94 +/- 0.00
17.00 | 16.29 +/- 0.00
133.00 | 96.28 +/- 0.00
166.00 | 122.72 +/- 0.00
22.00 | 35.30 +/- 0.00
109.00 | 84.90 +/- 0.00
91.00 | 81.92 +/- 0.00
126.00 | 83.73 +/- 0.00
96.00 | 76.80 +/- 0.00
34.00 | 51.84 +/- 0.00
11.00 | 32.17 +/- 0.00
104.00 | 90.88 +/- 0.00
88.00 | 105.19 +/- 0.00
176.00 | 110.91 +/- 0.00
78.00 | 114.68 +/- 0.00
88.00 | 101.99 +/- 0.00
46.00 | 43.74 +/- 0.00
101.00 | 93.18 +/- 0.00
46.00 | 64.17 +/- 0.00
7.00 | 10.13 +/- 0.00
118.00 | 101.48 +/- 0.00
18.00 | 25.74 +/- 0.00
154.00 | 120.63 +/- 0.00
145.00 | 110.96 +/- 0.00
151.00 | 122.98 +/- 0.00
96.00 | 107.64 +/- 0.00
66.00 | 66.22 +/- 0.00
