Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_3', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD004/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_3/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 12903
use_cuda: True
Dataset: CMAPSS/FD004
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-09-26 21:11:23.125208 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1            [-1, 8, 11, 11]           1,120
           Sigmoid-2            [-1, 8, 11, 11]               0
         AvgPool2d-3             [-1, 8, 5, 11]               0
    BayesianConv2d-4            [-1, 14, 4, 11]             448
           Sigmoid-5            [-1, 14, 4, 11]               0
         AvgPool2d-6            [-1, 14, 2, 11]               0
           Flatten-7                  [-1, 308]               0
    BayesianLinear-8                    [-1, 1]             616
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 2,184
Trainable params: 2,184
Non-trainable params: 0
________________________________________________________________
2019-09-26 21:11:23.134971
ground truth | pred +/- std:
39.00 | 20.10 +/- 0.25
157.00 | 115.02 +/- 0.23
97.00 | 108.18 +/- 0.34
194.00 | 121.21 +/- 0.24
189.00 | 127.33 +/- 0.24
8.00 | 17.87 +/- 0.30
89.00 | 102.87 +/- 0.30
75.00 | 109.90 +/- 0.27
78.00 | 94.50 +/- 0.28
151.00 | 94.27 +/- 0.33
107.00 | 68.61 +/- 0.27
17.00 | 12.85 +/- 0.23
133.00 | 103.74 +/- 0.33
166.00 | 121.82 +/- 0.25
22.00 | 8.88 +/- 0.22
109.00 | 66.81 +/- 0.35
91.00 | 99.46 +/- 0.27
126.00 | 65.82 +/- 0.35
96.00 | 95.21 +/- 0.29
34.00 | 29.47 +/- 0.22
11.00 | 17.05 +/- 0.21
104.00 | 87.12 +/- 0.34
88.00 | 84.14 +/- 0.31
176.00 | 108.97 +/- 0.30
78.00 | 124.54 +/- 0.24
88.00 | 119.35 +/- 0.30
46.00 | 33.11 +/- 0.24
101.00 | 88.41 +/- 0.29
46.00 | 73.99 +/- 0.32
7.00 | 42.51 +/- 0.24
118.00 | 120.25 +/- 0.22
18.00 | 22.69 +/- 0.24
154.00 | 124.42 +/- 0.23
145.00 | 99.86 +/- 0.22
151.00 | 130.97 +/- 0.22
96.00 | 101.99 +/- 0.29
66.00 | 48.54 +/- 0.29
116.00 | 117.46 +/- 0.24
107.00 | 110.11 +/- 0.32
74.00 | 116.18 +/- 0.23
142.00 | 119.76 +/- 0.24
76.00 | 102.25 +/- 0.28
60.00 | 21.69 +/- 0.26
149.00 | 67.53 +/- 0.32
8.00 | 10.45 +/- 0.29
12.00 | 21.97 +/- 0.23
130.00 | 126.00 +/- 0.22
42.00 | 109.06 +/- 0.24
109.00 | 109.05 +/- 0.24
33.00 | 48.41 +/- 0.33
122.00 | 96.62 +/- 0.31
115.00 | 122.73 +/- 0.24
139.00 | 94.57 +/- 0.30
50.00 | 63.07 +/- 0.30
104.00 | 97.62 +/- 0.29
37.00 | 28.65 +/- 0.24
100.00 | 76.96 +/- 0.36
120.00 | 116.78 +/- 0.30
154.00 | 115.25 +/- 0.26
24.00 | 32.11 +/- 0.34
126.00 | 124.47 +/- 0.24
106.00 | 110.07 +/- 0.25
24.00 | 21.74 +/- 0.26
126.00 | 123.22 +/- 0.22
160.00 | 112.04 +/- 0.28
162.00 | 107.12 +/- 0.35
176.00 | 97.11 +/- 0.30
123.00 | 76.09 +/- 0.30
114.00 | 93.28 +/- 0.34
45.00 | 90.67 +/- 0.36
124.00 | 108.19 +/- 0.25
143.00 | 113.27 +/- 0.25
11.00 | 17.92 +/- 0.29
51.00 | 24.27 +/- 0.23
41.00 | 33.26 +/- 0.41
12.00 | 24.59 +/- 0.29
95.00 | 109.00 +/- 0.30
59.00 | 76.78 +/- 0.34
184.00 | 118.42 +/- 0.23
195.00 | 111.09 +/- 0.27
75.00 | 113.57 +/- 0.28
97.00 | 123.84 +/- 0.21
135.00 | 78.77 +/- 0.30
15.00 | 1.86 +/- 0.21
7.00 | 7.67 +/- 0.26
46.00 | 49.97 +/- 0.28
59.00 | 92.54 +/- 0.36
92.00 | 87.84 +/- 0.37
120.00 | 118.33 +/- 0.26
98.00 | 43.89 +/- 0.29
166.00 | 130.71 +/- 0.25
131.00 | 120.87 +/- 0.25
15.00 | 24.29 +/- 0.25
56.00 | 101.47 +/- 0.27
194.00 | 121.68 +/- 0.22
59.00 | 105.00 +/- 0.26
98.00 | 114.92 +/- 0.23
184.00 | 109.10 +/- 0.28
142.00 | 104.22 +/- 0.27
89.00 | 73.00 +/- 0.35
105.00 | 84.10 +/- 0.31
162.00 | 120.59 +/- 0.24
108.00 | 118.10 +/- 0.24
76.00 | 79.30 +/- 0.30
178.00 | 119.17 +/- 0.26
89.00 | 119.23 +/- 0.24
145.00 | 110.71 +/- 0.25
84.00 | 56.40 +/- 0.29
13.00 | 41.80 +/- 0.25
23.00 | 25.95 +/- 0.29
33.00 | 49.84 +/- 0.27
34.00 | 58.58 +/- 0.33
10.00 | 14.97 +/- 0.27
126.00 | 111.62 +/- 0.28
53.00 | 69.56 +/- 0.30
24.00 | 43.91 +/- 0.27
145.00 | 117.33 +/- 0.25
36.00 | 34.08 +/- 0.25
92.00 | 56.57 +/- 0.28
99.00 | 103.04 +/- 0.24
192.00 | 132.70 +/- 0.28
81.00 | 101.77 +/- 0.28
31.00 | 20.45 +/- 0.21
91.00 | 103.29 +/- 0.29
26.00 | 78.20 +/- 0.31
25.00 | 97.25 +/- 0.30
9.00 | 48.10 +/- 0.41
22.00 | 4.63 +/- 0.28
41.00 | 65.45 +/- 0.39
133.00 | 85.08 +/- 0.26
33.00 | 56.74 +/- 0.29
89.00 | 95.67 +/- 0.26
15.00 | 53.58 +/- 0.36
13.00 | 18.57 +/- 0.22
172.00 | 127.47 +/- 0.23
94.00 | 89.41 +/- 0.31
58.00 | 67.11 +/- 0.31
173.00 | 107.43 +/- 0.29
64.00 | 108.34 +/- 0.29
162.00 | 110.90 +/- 0.27
10.00 | 29.48 +/- 0.24
12.00 | 34.23 +/- 0.33
57.00 | 30.11 +/- 0.20
154.00 | 113.87 +/- 0.25
163.00 | 116.54 +/- 0.25
36.00 | 26.17 +/- 0.25
7.00 | 6.21 +/- 0.23
165.00 | 99.66 +/- 0.30
76.00 | 93.94 +/- 0.27
116.00 | 102.73 +/- 0.29
124.00 | 117.14 +/- 0.27
15.00 | 29.72 +/- 0.27
70.00 | 54.57 +/- 0.29
6.00 | 13.26 +/- 0.19
14.00 | 10.24 +/- 0.24
14.00 | 11.57 +/- 0.27
72.00 | 114.20 +/- 0.22
129.00 | 112.94 +/- 0.24
146.00 | 100.98 +/- 0.39
87.00 | 101.87 +/- 0.28
68.00 | 51.12 +/- 0.29
11.00 | 21.95 +/- 0.24
118.00 | 113.02 +/- 0.26
82.00 | 58.63 +/- 0.29
108.00 | 127.55 +/- 0.21
12.00 | 29.96 +/- 0.23
14.00 | 23.78 +/- 0.26
6.00 | 16.71 +/- 0.28
30.00 | 31.19 +/- 0.41
86.00 | 113.77 +/- 0.24
66.00 | 87.23 +/- 0.33
37.00 | 71.41 +/- 0.31
23.00 | 37.23 +/- 0.27
18.00 | 28.34 +/- 0.27
171.00 | 103.26 +/- 0.26
13.00 | 32.04 +/- 0.26
41.00 | 82.74 +/- 0.27
16.00 | 26.06 +/- 0.20
139.00 | 91.59 +/- 0.31
126.00 | 126.05 +/- 0.24
86.00 | 66.73 +/- 0.28
85.00 | 98.45 +/- 0.28
13.00 | 19.02 +/- 0.29
56.00 | 87.12 +/- 0.36
159.00 | 78.03 +/- 0.35
8.00 | 21.17 +/- 0.27
14.00 | 4.99 +/- 0.26
88.00 | 99.56 +/- 0.28
94.00 | 116.13 +/- 0.28
100.00 | 119.20 +/- 0.27
86.00 | 78.04 +/- 0.27
22.00 | 48.05 +/- 0.28
158.00 | 114.88 +/- 0.24
10.00 | 63.74 +/- 0.31
67.00 | 105.75 +/- 0.30
137.00 | 101.36 +/- 0.32
73.00 | 97.34 +/- 0.31
182.00 | 98.98 +/- 0.32
82.00 | 118.92 +/- 0.22
173.00 | 100.16 +/- 0.25
154.00 | 102.26 +/- 0.30
116.00 | 100.48 +/- 0.26
119.00 | 122.95 +/- 0.23
35.00 | 43.50 +/- 0.25
36.00 | 43.68 +/- 0.32
46.00 | 42.04 +/- 0.28
75.00 | 108.63 +/- 0.25
184.00 | 117.80 +/- 0.25
120.00 | 123.69 +/- 0.22
71.00 | 84.85 +/- 0.34
83.00 | 112.95 +/- 0.24
109.00 | 111.58 +/- 0.24
43.00 | 88.97 +/- 0.32
88.00 | 106.52 +/- 0.33
11.00 | 17.36 +/- 0.23
71.00 | 78.85 +/- 0.31
10.00 | 13.73 +/- 0.27
111.00 | 120.76 +/- 0.22
153.00 | 115.95 +/- 0.24
73.00 | 106.92 +/- 0.25
39.00 | 101.06 +/- 0.27
26.00 | 29.44 +/- 0.28
105.00 | 102.00 +/- 0.29
142.00 | 104.78 +/- 0.29
113.00 | 116.58 +/- 0.24
179.00 | 112.65 +/- 0.24
96.00 | 86.48 +/- 0.28
174.00 | 109.76 +/- 0.24
12.00 | 39.08 +/- 0.30
166.00 | 114.62 +/- 0.25
73.00 | 77.48 +/- 0.34
134.00 | 103.64 +/- 0.26
162.00 | 122.11 +/- 0.20
7.00 | 13.65 +/- 0.25
71.00 | 91.79 +/- 0.30
110.00 | 107.01 +/- 0.25
172.00 | 111.56 +/- 0.29
147.00 | 133.40 +/- 0.27
39.00 | 85.78 +/- 0.36
103.00 | 74.96 +/- 0.34
167.00 | 128.53 +/- 0.20
32.00 | 24.16 +/- 0.29
176.00 | 127.52 +/- 0.22
56.00 | 82.27 +/- 0.34
12.00 | 73.31 +/- 0.34
22.00 | 14.69 +/- 0.25
112.00 | 92.92 +/- 0.30
151.00 | 107.16 +/- 0.26
eval mean loss: 556.56
eval rmse: 33.36
eval mae: 26.00
eval score: 12164.24
epistemic: 0.08
epoch: 249
ground truth std: 54.52
pred std: 37.76
eval time: 0:00:03.038911
**** end time: 2019-09-26 21:11:26.183610 ****
