Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/frequentist_dense3/frequentist_dense3_9', model='frequentist_dense3', model_path='log/CMAPSS/FD004/min-max/frequentist_dense3/frequentist_dense3_9/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 18512
use_cuda: True
Dataset: CMAPSS/FD004
Restoring FrequentistDense3...
Done.
**** start time: 2019-09-27 02:35:14.251381 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 360]               0
            Linear-2                  [-1, 100]          36,000
           Sigmoid-3                  [-1, 100]               0
            Linear-4                  [-1, 100]          10,000
           Sigmoid-5                  [-1, 100]               0
            Linear-6                  [-1, 100]          10,000
           Sigmoid-7                  [-1, 100]               0
            Linear-8                    [-1, 1]             100
================================================================
Total params: 56,100
Trainable params: 56,100
Non-trainable params: 0
________________________________________________________________
2019-09-27 02:35:14.254413
ground truth | pred +/- std:
39.00 | 34.72 +/- 0.00
157.00 | 118.34 +/- 0.00
97.00 | 115.08 +/- 0.00
194.00 | 121.52 +/- 0.00
189.00 | 122.25 +/- 0.00
8.00 | 5.85 +/- 0.00
89.00 | 116.55 +/- 0.00
75.00 | 113.67 +/- 0.00
78.00 | 111.56 +/- 0.00
151.00 | 94.93 +/- 0.00
107.00 | 75.73 +/- 0.00
17.00 | 15.81 +/- 0.00
133.00 | 106.47 +/- 0.00
166.00 | 121.64 +/- 0.00
22.00 | 22.51 +/- 0.00
109.00 | 63.78 +/- 0.00
91.00 | 82.76 +/- 0.00
126.00 | 50.82 +/- 0.00
96.00 | 97.01 +/- 0.00
34.00 | 45.94 +/- 0.00
11.00 | 25.43 +/- 0.00
104.00 | 111.48 +/- 0.00
88.00 | 104.95 +/- 0.00
176.00 | 121.07 +/- 0.00
78.00 | 119.85 +/- 0.00
88.00 | 112.97 +/- 0.00
46.00 | 42.08 +/- 0.00
101.00 | 102.28 +/- 0.00
46.00 | 54.69 +/- 0.00
7.00 | 27.72 +/- 0.00
118.00 | 121.44 +/- 0.00
18.00 | 8.70 +/- 0.00
154.00 | 122.15 +/- 0.00
145.00 | 116.66 +/- 0.00
151.00 | 122.24 +/- 0.00
96.00 | 115.27 +/- 0.00
66.00 | 91.01 +/- 0.00
116.00 | 121.91 +/- 0.00
107.00 | 121.92 +/- 0.00
74.00 | 113.49 +/- 0.00
142.00 | 119.97 +/- 0.00
76.00 | 79.78 +/- 0.00
60.00 | 33.33 +/- 0.00
149.00 | 83.21 +/- 0.00
8.00 | 7.59 +/- 0.00
12.00 | 21.41 +/- 0.00
130.00 | 121.31 +/- 0.00
42.00 | 87.22 +/- 0.00
109.00 | 102.70 +/- 0.00
33.00 | 37.76 +/- 0.00
122.00 | 109.17 +/- 0.00
115.00 | 120.05 +/- 0.00
139.00 | 90.14 +/- 0.00
50.00 | 48.29 +/- 0.00
104.00 | 84.20 +/- 0.00
37.00 | 13.87 +/- 0.00
100.00 | 51.10 +/- 0.00
120.00 | 119.03 +/- 0.00
154.00 | 119.40 +/- 0.00
24.00 | 28.97 +/- 0.00
126.00 | 110.59 +/- 0.00
106.00 | 120.50 +/- 0.00
24.00 | 21.29 +/- 0.00
126.00 | 120.92 +/- 0.00
160.00 | 122.19 +/- 0.00
162.00 | 117.19 +/- 0.00
176.00 | 66.50 +/- 0.00
123.00 | 58.04 +/- 0.00
114.00 | 112.63 +/- 0.00
45.00 | 83.15 +/- 0.00
124.00 | 113.28 +/- 0.00
143.00 | 118.88 +/- 0.00
11.00 | 15.37 +/- 0.00
51.00 | 29.90 +/- 0.00
41.00 | 27.28 +/- 0.00
12.00 | 29.18 +/- 0.00
95.00 | 107.55 +/- 0.00
59.00 | 61.68 +/- 0.00
184.00 | 120.08 +/- 0.00
195.00 | 116.59 +/- 0.00
75.00 | 116.87 +/- 0.00
97.00 | 121.21 +/- 0.00
135.00 | 92.48 +/- 0.00
15.00 | 27.77 +/- 0.00
7.00 | 22.55 +/- 0.00
46.00 | 52.31 +/- 0.00
59.00 | 41.57 +/- 0.00
92.00 | 71.65 +/- 0.00
120.00 | 122.00 +/- 0.00
98.00 | 36.42 +/- 0.00
166.00 | 121.61 +/- 0.00
131.00 | 119.74 +/- 0.00
15.00 | 33.55 +/- 0.00
56.00 | 95.30 +/- 0.00
194.00 | 121.96 +/- 0.00
59.00 | 111.37 +/- 0.00
98.00 | 113.50 +/- 0.00
184.00 | 116.78 +/- 0.00
142.00 | 114.39 +/- 0.00
89.00 | 47.35 +/- 0.00
105.00 | 73.82 +/- 0.00
162.00 | 107.69 +/- 0.00
108.00 | 120.42 +/- 0.00
76.00 | 60.83 +/- 0.00
178.00 | 121.65 +/- 0.00
89.00 | 121.48 +/- 0.00
145.00 | 115.06 +/- 0.00
84.00 | 83.39 +/- 0.00
13.00 | 23.57 +/- 0.00
23.00 | 33.29 +/- 0.00
33.00 | 43.66 +/- 0.00
34.00 | 39.69 +/- 0.00
10.00 | 20.09 +/- 0.00
126.00 | 116.32 +/- 0.00
53.00 | 46.00 +/- 0.00
24.00 | 36.54 +/- 0.00
145.00 | 118.73 +/- 0.00
36.00 | 38.89 +/- 0.00
92.00 | 57.45 +/- 0.00
99.00 | 108.73 +/- 0.00
192.00 | 121.68 +/- 0.00
81.00 | 103.75 +/- 0.00
31.00 | 23.08 +/- 0.00
91.00 | 119.82 +/- 0.00
26.00 | 48.15 +/- 0.00
25.00 | 101.06 +/- 0.00
9.00 | 33.24 +/- 0.00
22.00 | 14.15 +/- 0.00
41.00 | 45.71 +/- 0.00
133.00 | 119.57 +/- 0.00
33.00 | 43.76 +/- 0.00
89.00 | 98.28 +/- 0.00
15.00 | 20.08 +/- 0.00
13.00 | 16.16 +/- 0.00
172.00 | 121.54 +/- 0.00
94.00 | 84.75 +/- 0.00
58.00 | 53.76 +/- 0.00
173.00 | 117.93 +/- 0.00
64.00 | 115.19 +/- 0.00
162.00 | 102.70 +/- 0.00
10.00 | 10.34 +/- 0.00
12.00 | 22.96 +/- 0.00
57.00 | 32.71 +/- 0.00
154.00 | 92.00 +/- 0.00
163.00 | 120.38 +/- 0.00
36.00 | 29.59 +/- 0.00
7.00 | 12.87 +/- 0.00
165.00 | 102.61 +/- 0.00
76.00 | 101.64 +/- 0.00
116.00 | 113.14 +/- 0.00
124.00 | 121.60 +/- 0.00
15.00 | 24.52 +/- 0.00
70.00 | 49.10 +/- 0.00
6.00 | 6.84 +/- 0.00
14.00 | 14.49 +/- 0.00
14.00 | 23.33 +/- 0.00
72.00 | 111.85 +/- 0.00
129.00 | 116.61 +/- 0.00
146.00 | 117.38 +/- 0.00
87.00 | 82.10 +/- 0.00
68.00 | 50.49 +/- 0.00
11.00 | 17.38 +/- 0.00
118.00 | 118.30 +/- 0.00
82.00 | 90.58 +/- 0.00
108.00 | 121.79 +/- 0.00
12.00 | 17.09 +/- 0.00
14.00 | 31.94 +/- 0.00
6.00 | 10.80 +/- 0.00
30.00 | 27.06 +/- 0.00
86.00 | 119.75 +/- 0.00
66.00 | 82.75 +/- 0.00
37.00 | 55.52 +/- 0.00
23.00 | 35.02 +/- 0.00
18.00 | 28.96 +/- 0.00
171.00 | 117.28 +/- 0.00
13.00 | 22.46 +/- 0.00
41.00 | 75.43 +/- 0.00
16.00 | 8.27 +/- 0.00
139.00 | 115.74 +/- 0.00
126.00 | 120.37 +/- 0.00
86.00 | 49.28 +/- 0.00
