Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/frequentist_dense3/frequentist_dense3_3', model='frequentist_dense3', model_path='log/CMAPSS/FD003/min-max/frequentist_dense3/frequentist_dense3_3/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 8395
use_cuda: True
Dataset: CMAPSS/FD003
Restoring FrequentistDense3...
Done.
**** start time: 2019-10-01 02:06:10.749330 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 420]               0
            Linear-2                  [-1, 100]          42,000
           Sigmoid-3                  [-1, 100]               0
            Linear-4                  [-1, 100]          10,000
           Sigmoid-5                  [-1, 100]               0
            Linear-6                  [-1, 100]          10,000
           Sigmoid-7                  [-1, 100]               0
            Linear-8                    [-1, 1]             100
================================================================
Total params: 62,100
Trainable params: 62,100
Non-trainable params: 0
________________________________________________________________
2019-10-01 02:06:10.752325
ground truth | pred +/- std:
67.00 | 64.00 +/- 0.00
115.00 | 125.47 +/- 0.00
93.00 | 93.28 +/- 0.00
123.00 | 125.55 +/- 0.00
8.00 | 7.89 +/- 0.00
86.00 | 75.93 +/- 0.00
128.00 | 114.08 +/- 0.00
40.00 | 39.60 +/- 0.00
71.00 | 92.29 +/- 0.00
58.00 | 55.09 +/- 0.00
128.00 | 115.93 +/- 0.00
65.00 | 112.10 +/- 0.00
51.00 | 61.45 +/- 0.00
27.00 | 27.04 +/- 0.00
124.00 | 120.59 +/- 0.00
120.00 | 118.87 +/- 0.00
137.00 | 122.56 +/- 0.00
99.00 | 106.08 +/- 0.00
20.00 | 23.32 +/- 0.00
11.00 | 18.64 +/- 0.00
45.00 | 46.76 +/- 0.00
115.00 | 119.60 +/- 0.00
115.00 | 100.72 +/- 0.00
89.00 | 93.26 +/- 0.00
63.00 | 77.20 +/- 0.00
44.00 | 48.20 +/- 0.00
66.00 | 77.89 +/- 0.00
81.00 | 103.31 +/- 0.00
144.00 | 125.06 +/- 0.00
137.00 | 113.71 +/- 0.00
88.00 | 87.08 +/- 0.00
100.00 | 121.65 +/- 0.00
69.00 | 87.74 +/- 0.00
145.00 | 123.92 +/- 0.00
92.00 | 113.76 +/- 0.00
78.00 | 78.00 +/- 0.00
18.00 | 15.15 +/- 0.00
56.00 | 42.90 +/- 0.00
129.00 | 125.63 +/- 0.00
115.00 | 113.90 +/- 0.00
117.00 | 122.83 +/- 0.00
120.00 | 123.14 +/- 0.00
41.00 | 40.52 +/- 0.00
133.00 | 125.37 +/- 0.00
41.00 | 51.34 +/- 0.00
6.00 | 6.18 +/- 0.00
7.00 | 9.30 +/- 0.00
18.00 | 22.52 +/- 0.00
51.00 | 54.44 +/- 0.00
55.00 | 58.49 +/- 0.00
71.00 | 48.15 +/- 0.00
101.00 | 108.71 +/- 0.00
58.00 | 45.44 +/- 0.00
31.00 | 29.78 +/- 0.00
79.00 | 95.97 +/- 0.00
9.00 | 8.69 +/- 0.00
17.00 | 15.01 +/- 0.00
111.00 | 122.97 +/- 0.00
49.00 | 48.83 +/- 0.00
56.00 | 96.48 +/- 0.00
104.00 | 109.69 +/- 0.00
113.00 | 94.79 +/- 0.00
135.00 | 103.36 +/- 0.00
117.00 | 121.07 +/- 0.00
87.00 | 108.37 +/- 0.00
15.00 | 14.26 +/- 0.00
25.00 | 27.36 +/- 0.00
55.00 | 58.76 +/- 0.00
131.00 | 119.93 +/- 0.00
55.00 | 46.74 +/- 0.00
45.00 | 51.13 +/- 0.00
11.00 | 9.43 +/- 0.00
103.00 | 78.99 +/- 0.00
77.00 | 69.32 +/- 0.00
55.00 | 63.78 +/- 0.00
10.00 | 5.50 +/- 0.00
56.00 | 55.09 +/- 0.00
127.00 | 109.05 +/- 0.00
14.00 | 10.93 +/- 0.00
68.00 | 62.78 +/- 0.00
88.00 | 110.76 +/- 0.00
87.00 | 122.82 +/- 0.00
8.00 | 6.91 +/- 0.00
22.00 | 28.04 +/- 0.00
55.00 | 48.52 +/- 0.00
87.00 | 112.08 +/- 0.00
85.00 | 120.88 +/- 0.00
78.00 | 81.77 +/- 0.00
108.00 | 121.40 +/- 0.00
144.00 | 121.55 +/- 0.00
119.00 | 122.06 +/- 0.00
99.00 | 120.68 +/- 0.00
145.00 | 123.88 +/- 0.00
87.00 | 103.71 +/- 0.00
28.00 | 28.71 +/- 0.00
136.00 | 118.58 +/- 0.00
27.00 | 33.21 +/- 0.00
132.00 | 121.01 +/- 0.00
28.00 | 25.82 +/- 0.00
35.00 | 32.85 +/- 0.00
eval mean loss: 100.30
eval rmse: 14.16
eval mae: 10.16
eval score: 420.92
epistemic: 0.00
epoch: 249
ground truth std: 41.40
pred std: 40.39
eval time: 0:00:01.420492
**** end time: 2019-10-01 02:06:12.173069 ****
