Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_1', model='frequentist_conv5_dense1', model_path='log/CMAPSS/FD002/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_1/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 5790
use_cuda: True
Dataset: CMAPSS/FD002
Restoring FrequentistConv5Dense1...
Done.
**** start time: 2019-10-01 01:46:56.397300 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1           [-1, 10, 21, 24]             100
              Tanh-2           [-1, 10, 21, 24]               0
            Conv2d-3           [-1, 10, 20, 24]           1,000
              Tanh-4           [-1, 10, 20, 24]               0
            Conv2d-5           [-1, 10, 21, 24]           1,000
              Tanh-6           [-1, 10, 21, 24]               0
            Conv2d-7           [-1, 10, 20, 24]           1,000
              Tanh-8           [-1, 10, 20, 24]               0
            Conv2d-9            [-1, 1, 20, 24]              30
             Tanh-10            [-1, 1, 20, 24]               0
          Flatten-11                  [-1, 480]               0
          Dropout-12                  [-1, 480]               0
           Linear-13                  [-1, 100]          48,000
           Linear-14                    [-1, 1]             100
================================================================
Total params: 51,230
Trainable params: 51,230
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:46:56.404485
ground truth | pred +/- std:
18.00 | 5.33 +/- 0.00
97.00 | 90.36 +/- 0.00
97.00 | 96.25 +/- 0.00
151.00 | 137.29 +/- 0.00
148.00 | 105.99 +/- 0.00
94.00 | 81.70 +/- 0.00
56.00 | 62.85 +/- 0.00
134.00 | 89.50 +/- 0.00
35.00 | 79.34 +/- 0.00
120.00 | 109.51 +/- 0.00
23.00 | 53.61 +/- 0.00
101.00 | 96.07 +/- 0.00
79.00 | 82.90 +/- 0.00
13.00 | 53.80 +/- 0.00
55.00 | 56.11 +/- 0.00
39.00 | 53.55 +/- 0.00
13.00 | 60.91 +/- 0.00
39.00 | 66.94 +/- 0.00
79.00 | 90.68 +/- 0.00
43.00 | 83.22 +/- 0.00
14.00 | 24.16 +/- 0.00
97.00 | 68.81 +/- 0.00
59.00 | 116.36 +/- 0.00
14.00 | 39.39 +/- 0.00
108.00 | 88.42 +/- 0.00
8.00 | 9.10 +/- 0.00
99.00 | 95.56 +/- 0.00
10.00 | 32.85 +/- 0.00
43.00 | 67.79 +/- 0.00
8.00 | 49.46 +/- 0.00
78.00 | 72.38 +/- 0.00
57.00 | 72.36 +/- 0.00
134.00 | 127.78 +/- 0.00
110.00 | 66.59 +/- 0.00
142.00 | 120.67 +/- 0.00
180.00 | 99.80 +/- 0.00
161.00 | 86.83 +/- 0.00
126.00 | 72.42 +/- 0.00
167.00 | 114.24 +/- 0.00
192.00 | 105.74 +/- 0.00
115.00 | 114.67 +/- 0.00
75.00 | 105.86 +/- 0.00
88.00 | 99.36 +/- 0.00
142.00 | 91.27 +/- 0.00
63.00 | 92.12 +/- 0.00
37.00 | 51.52 +/- 0.00
86.00 | 115.56 +/- 0.00
122.00 | 102.26 +/- 0.00
19.00 | 22.56 +/- 0.00
80.00 | 85.84 +/- 0.00
188.00 | 100.66 +/- 0.00
155.00 | 95.80 +/- 0.00
155.00 | 106.37 +/- 0.00
14.00 | 38.27 +/- 0.00
111.00 | 105.51 +/- 0.00
116.00 | 102.99 +/- 0.00
120.00 | 100.76 +/- 0.00
152.00 | 121.43 +/- 0.00
98.00 | 90.58 +/- 0.00
139.00 | 92.69 +/- 0.00
53.00 | 59.87 +/- 0.00
48.00 | 52.81 +/- 0.00
173.00 | 121.44 +/- 0.00
13.00 | 35.69 +/- 0.00
55.00 | 70.96 +/- 0.00
34.00 | 27.44 +/- 0.00
141.00 | 95.90 +/- 0.00
14.00 | 40.86 +/- 0.00
17.00 | 32.70 +/- 0.00
97.00 | 81.65 +/- 0.00
88.00 | 75.72 +/- 0.00
83.00 | 119.25 +/- 0.00
106.00 | 107.82 +/- 0.00
183.00 | 93.31 +/- 0.00
158.00 | 84.33 +/- 0.00
15.00 | 40.58 +/- 0.00
81.00 | 87.79 +/- 0.00
172.00 | 109.64 +/- 0.00
15.00 | 62.63 +/- 0.00
146.00 | 90.17 +/- 0.00
148.00 | 114.34 +/- 0.00
191.00 | 78.32 +/- 0.00
9.00 | 26.63 +/- 0.00
30.00 | 73.02 +/- 0.00
92.00 | 88.76 +/- 0.00
111.00 | 98.70 +/- 0.00
23.00 | 76.27 +/- 0.00
79.00 | 101.34 +/- 0.00
67.00 | 82.96 +/- 0.00
181.00 | 92.48 +/- 0.00
82.00 | 89.90 +/- 0.00
126.00 | 111.91 +/- 0.00
6.00 | 38.50 +/- 0.00
75.00 | 60.42 +/- 0.00
22.00 | 30.24 +/- 0.00
14.00 | 58.66 +/- 0.00
43.00 | 69.12 +/- 0.00
131.00 | 106.27 +/- 0.00
165.00 | 99.44 +/- 0.00
84.00 | 96.02 +/- 0.00
11.00 | 21.01 +/- 0.00
89.00 | 98.23 +/- 0.00
151.00 | 118.64 +/- 0.00
42.00 | 51.11 +/- 0.00
9.00 | 57.54 +/- 0.00
18.00 | 43.75 +/- 0.00
80.00 | 83.51 +/- 0.00
52.00 | 87.15 +/- 0.00
15.00 | 20.20 +/- 0.00
9.00 | 36.30 +/- 0.00
62.00 | 48.74 +/- 0.00
97.00 | 103.92 +/- 0.00
168.00 | 101.78 +/- 0.00
194.00 | 84.76 +/- 0.00
82.00 | 58.01 +/- 0.00
15.00 | 57.38 +/- 0.00
124.00 | 103.67 +/- 0.00
10.00 | 30.57 +/- 0.00
152.00 | 83.62 +/- 0.00
6.00 | -2.75 +/- 0.00
81.00 | 80.50 +/- 0.00
47.00 | 59.74 +/- 0.00
6.00 | 49.76 +/- 0.00
10.00 | 39.79 +/- 0.00
112.00 | 117.95 +/- 0.00
144.00 | 95.17 +/- 0.00
85.00 | 85.72 +/- 0.00
6.00 | 25.72 +/- 0.00
98.00 | 118.34 +/- 0.00
67.00 | 99.35 +/- 0.00
23.00 | 6.52 +/- 0.00
53.00 | 61.35 +/- 0.00
37.00 | 75.82 +/- 0.00
52.00 | 66.86 +/- 0.00
77.00 | 76.00 +/- 0.00
73.00 | 82.70 +/- 0.00
85.00 | 101.36 +/- 0.00
9.00 | 35.00 +/- 0.00
183.00 | 96.67 +/- 0.00
83.00 | 82.29 +/- 0.00
54.00 | 73.60 +/- 0.00
121.00 | 92.02 +/- 0.00
13.00 | 29.00 +/- 0.00
39.00 | 67.78 +/- 0.00
163.00 | 107.26 +/- 0.00
73.00 | 86.00 +/- 0.00
11.00 | 39.17 +/- 0.00
83.00 | 59.05 +/- 0.00
115.00 | 98.72 +/- 0.00
8.00 | 20.40 +/- 0.00
8.00 | 19.81 +/- 0.00
138.00 | 84.00 +/- 0.00
78.00 | 83.71 +/- 0.00
27.00 | 62.98 +/- 0.00
135.00 | 90.12 +/- 0.00
150.00 | 92.96 +/- 0.00
121.00 | 120.09 +/- 0.00
106.00 | 93.32 +/- 0.00
86.00 | 108.29 +/- 0.00
96.00 | 97.06 +/- 0.00
104.00 | 93.91 +/- 0.00
103.00 | 109.07 +/- 0.00
182.00 | 99.57 +/- 0.00
51.00 | 98.51 +/- 0.00
167.00 | 102.65 +/- 0.00
26.00 | 32.01 +/- 0.00
51.00 | 83.22 +/- 0.00
78.00 | 80.92 +/- 0.00
61.00 | 65.20 +/- 0.00
98.00 | 87.89 +/- 0.00
179.00 | 90.05 +/- 0.00
36.00 | 33.76 +/- 0.00
17.00 | 45.01 +/- 0.00
108.00 | 89.24 +/- 0.00
38.00 | 62.97 +/- 0.00
11.00 | 36.16 +/- 0.00
50.00 | 82.49 +/- 0.00
14.00 | 32.62 +/- 0.00
87.00 | 85.56 +/- 0.00
7.00 | 19.68 +/- 0.00
48.00 | 68.99 +/- 0.00
122.00 | 109.09 +/- 0.00
41.00 | 96.78 +/- 0.00
155.00 | 106.80 +/- 0.00
90.00 | 64.10 +/- 0.00
131.00 | 81.36 +/- 0.00
95.00 | 88.93 +/- 0.00
103.00 | 92.11 +/- 0.00
17.00 | 30.21 +/- 0.00
32.00 | 82.45 +/- 0.00
103.00 | 102.00 +/- 0.00
