Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_3', model='frequentist_conv5_dense1', model_path='log/CMAPSS/FD001/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_3/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 30711
use_cuda: True
Dataset: CMAPSS/FD001
Restoring FrequentistConv5Dense1...
Done.
**** start time: 2019-09-27 16:00:58.701958 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1           [-1, 10, 31, 14]             100
              Tanh-2           [-1, 10, 31, 14]               0
            Conv2d-3           [-1, 10, 30, 14]           1,000
              Tanh-4           [-1, 10, 30, 14]               0
            Conv2d-5           [-1, 10, 31, 14]           1,000
              Tanh-6           [-1, 10, 31, 14]               0
            Conv2d-7           [-1, 10, 30, 14]           1,000
              Tanh-8           [-1, 10, 30, 14]               0
            Conv2d-9            [-1, 1, 30, 14]              30
             Tanh-10            [-1, 1, 30, 14]               0
          Flatten-11                  [-1, 420]               0
          Dropout-12                  [-1, 420]               0
           Linear-13                  [-1, 100]          42,000
           Linear-14                    [-1, 1]             100
================================================================
Total params: 45,230
Trainable params: 45,230
Non-trainable params: 0
________________________________________________________________
2019-09-27 16:00:58.710259
ground truth | pred +/- std:
77.00 | 112.31 +/- 0.00
57.00 | 87.85 +/- 0.00
124.00 | 107.79 +/- 0.00
90.00 | 98.60 +/- 0.00
93.00 | 101.42 +/- 0.00
37.00 | 47.74 +/- 0.00
28.00 | 27.51 +/- 0.00
91.00 | 97.81 +/- 0.00
113.00 | 106.52 +/- 0.00
58.00 | 67.96 +/- 0.00
84.00 | 106.13 +/- 0.00
20.00 | 19.89 +/- 0.00
142.00 | 123.18 +/- 0.00
126.00 | 107.50 +/- 0.00
11.00 | 7.52 +/- 0.00
114.00 | 80.49 +/- 0.00
69.00 | 51.72 +/- 0.00
26.00 | 20.61 +/- 0.00
137.00 | 101.97 +/- 0.00
28.00 | 16.95 +/- 0.00
21.00 | 20.11 +/- 0.00
9.00 | 16.95 +/- 0.00
50.00 | 63.11 +/- 0.00
135.00 | 108.42 +/- 0.00
97.00 | 109.18 +/- 0.00
96.00 | 94.45 +/- 0.00
89.00 | 111.39 +/- 0.00
79.00 | 96.04 +/- 0.00
20.00 | 10.39 +/- 0.00
18.00 | 20.50 +/- 0.00
111.00 | 110.06 +/- 0.00
90.00 | 99.34 +/- 0.00
114.00 | 105.75 +/- 0.00
111.00 | 121.77 +/- 0.00
103.00 | 100.42 +/- 0.00
119.00 | 112.10 +/- 0.00
82.00 | 91.15 +/- 0.00
59.00 | 73.12 +/- 0.00
82.00 | 89.67 +/- 0.00
115.00 | 104.04 +/- 0.00
106.00 | 110.10 +/- 0.00
50.00 | 66.45 +/- 0.00
19.00 | 30.06 +/- 0.00
94.00 | 92.39 +/- 0.00
63.00 | 92.47 +/- 0.00
97.00 | 108.32 +/- 0.00
145.00 | 111.40 +/- 0.00
83.00 | 97.91 +/- 0.00
128.00 | 109.55 +/- 0.00
10.00 | 20.30 +/- 0.00
95.00 | 83.72 +/- 0.00
21.00 | 21.16 +/- 0.00
72.00 | 77.78 +/- 0.00
115.00 | 117.03 +/- 0.00
91.00 | 106.25 +/- 0.00
54.00 | 45.63 +/- 0.00
66.00 | 96.39 +/- 0.00
8.00 | 11.30 +/- 0.00
92.00 | 95.08 +/- 0.00
47.00 | 44.57 +/- 0.00
137.00 | 124.34 +/- 0.00
7.00 | 11.92 +/- 0.00
8.00 | 7.41 +/- 0.00
118.00 | 125.37 +/- 0.00
85.00 | 46.38 +/- 0.00
107.00 | 119.10 +/- 0.00
109.00 | 103.86 +/- 0.00
121.00 | 111.92 +/- 0.00
14.00 | 18.31 +/- 0.00
113.00 | 125.90 +/- 0.00
38.00 | 28.98 +/- 0.00
100.00 | 110.97 +/- 0.00
55.00 | 66.07 +/- 0.00
136.00 | 109.51 +/- 0.00
117.00 | 104.88 +/- 0.00
28.00 | 29.77 +/- 0.00
118.00 | 115.71 +/- 0.00
97.00 | 83.75 +/- 0.00
137.00 | 114.84 +/- 0.00
50.00 | 57.63 +/- 0.00
16.00 | 26.04 +/- 0.00
21.00 | 16.53 +/- 0.00
112.00 | 107.63 +/- 0.00
34.00 | 30.59 +/- 0.00
95.00 | 99.52 +/- 0.00
131.00 | 112.57 +/- 0.00
10.00 | 3.19 +/- 0.00
107.00 | 105.68 +/- 0.00
8.00 | 0.56 +/- 0.00
29.00 | 16.98 +/- 0.00
116.00 | 114.26 +/- 0.00
15.00 | 12.87 +/- 0.00
59.00 | 77.55 +/- 0.00
98.00 | 119.22 +/- 0.00
128.00 | 111.83 +/- 0.00
20.00 | 24.34 +/- 0.00
114.00 | 99.79 +/- 0.00
28.00 | 28.39 +/- 0.00
48.00 | 46.61 +/- 0.00
87.00 | 96.49 +/- 0.00
eval mean loss: 102.58
eval rmse: 14.32
eval mae: 11.14
eval score: 304.66
epistemic: 0.00
epoch: 249
ground truth std: 41.56
pred std: 39.32
eval time: 0:00:01.751921
**** end time: 2019-09-27 16:01:00.462483 ****
