Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/bayesian_dense3/bayesian_dense3_6', model='bayesian_dense3', model_path='log/CMAPSS/FD002/min-max/bayesian_dense3/bayesian_dense3_6/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 5670
use_cuda: True
Dataset: CMAPSS/FD002
Restoring BayesianDense3...
Done.
**** start time: 2019-10-01 01:46:09.414941 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 480]               0
    BayesianLinear-2                  [-1, 100]          96,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 136,200
Trainable params: 136,200
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:46:09.424091
ground truth | pred +/- std:
18.00 | 9.74 +/- 0.29
97.00 | 115.51 +/- 0.32
97.00 | 118.79 +/- 0.30
151.00 | 122.54 +/- 0.25
148.00 | 120.05 +/- 0.29
94.00 | 109.51 +/- 0.64
56.00 | 51.88 +/- 0.48
134.00 | 118.72 +/- 0.29
35.00 | 25.29 +/- 0.91
120.00 | 122.28 +/- 0.24
23.00 | 38.32 +/- 0.43
101.00 | 62.81 +/- 0.88
79.00 | 74.45 +/- 1.18
13.00 | 31.50 +/- 0.60
55.00 | 54.10 +/- 0.94
39.00 | 33.73 +/- 0.60
13.00 | 26.28 +/- 0.80
39.00 | 62.39 +/- 0.80
79.00 | 88.00 +/- 1.56
43.00 | 42.07 +/- 0.38
14.00 | 21.83 +/- 0.46
97.00 | 54.82 +/- 0.63
59.00 | 115.50 +/- 0.76
14.00 | 16.04 +/- 0.33
108.00 | 66.38 +/- 0.95
8.00 | 8.33 +/- 0.32
99.00 | 108.41 +/- 0.90
10.00 | 5.58 +/- 0.35
43.00 | 53.20 +/- 0.54
8.00 | 11.19 +/- 0.43
78.00 | 48.42 +/- 0.64
57.00 | 80.83 +/- 1.21
134.00 | 121.84 +/- 0.23
110.00 | 75.16 +/- 1.38
142.00 | 121.54 +/- 0.24
180.00 | 89.30 +/- 1.17
161.00 | 110.82 +/- 0.47
126.00 | 77.01 +/- 1.36
167.00 | 119.54 +/- 0.24
192.00 | 112.31 +/- 0.81
115.00 | 117.03 +/- 0.36
75.00 | 92.12 +/- 1.36
88.00 | 107.70 +/- 1.00
142.00 | 100.75 +/- 1.59
63.00 | 108.35 +/- 0.29
37.00 | 21.79 +/- 0.65
86.00 | 119.15 +/- 0.26
122.00 | 122.57 +/- 0.22
19.00 | 13.14 +/- 0.32
80.00 | 52.17 +/- 0.27
188.00 | 112.88 +/- 0.30
155.00 | 114.87 +/- 0.30
155.00 | 121.41 +/- 0.21
