Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_3', model='frequentist_conv2_pool2', model_path='log/CMAPSS/FD004/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_3/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 17254
use_cuda: True
Dataset: CMAPSS/FD004
Restoring FrequentistConv2Pool2...
Done.
**** start time: 2019-09-27 01:40:42.301515 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1            [-1, 8, 11, 11]             560
           Sigmoid-2            [-1, 8, 11, 11]               0
         AvgPool2d-3             [-1, 8, 5, 11]               0
            Conv2d-4            [-1, 14, 4, 11]             224
           Sigmoid-5            [-1, 14, 4, 11]               0
         AvgPool2d-6            [-1, 14, 2, 11]               0
           Flatten-7                  [-1, 308]               0
            Linear-8                    [-1, 1]             308
================================================================
Total params: 1,092
Trainable params: 1,092
Non-trainable params: 0
________________________________________________________________
2019-09-27 01:40:42.306607
ground truth | pred +/- std:
39.00 | 21.27 +/- 0.00
157.00 | 113.62 +/- 0.00
97.00 | 108.48 +/- 0.00
194.00 | 126.01 +/- 0.00
189.00 | 124.07 +/- 0.00
8.00 | 11.15 +/- 0.00
89.00 | 108.23 +/- 0.00
75.00 | 111.34 +/- 0.00
78.00 | 91.24 +/- 0.00
151.00 | 95.19 +/- 0.00
107.00 | 84.48 +/- 0.00
17.00 | 9.11 +/- 0.00
133.00 | 95.88 +/- 0.00
166.00 | 121.93 +/- 0.00
22.00 | 27.66 +/- 0.00
109.00 | 78.59 +/- 0.00
91.00 | 93.24 +/- 0.00
126.00 | 78.68 +/- 0.00
96.00 | 100.99 +/- 0.00
34.00 | 30.84 +/- 0.00
11.00 | 23.94 +/- 0.00
104.00 | 94.41 +/- 0.00
88.00 | 95.96 +/- 0.00
176.00 | 114.81 +/- 0.00
78.00 | 120.40 +/- 0.00
88.00 | 112.73 +/- 0.00
46.00 | 39.07 +/- 0.00
101.00 | 75.56 +/- 0.00
46.00 | 64.12 +/- 0.00
7.00 | 30.32 +/- 0.00
118.00 | 120.97 +/- 0.00
18.00 | 11.64 +/- 0.00
154.00 | 120.58 +/- 0.00
145.00 | 118.16 +/- 0.00
151.00 | 130.15 +/- 0.00
96.00 | 109.63 +/- 0.00
66.00 | 71.74 +/- 0.00
116.00 | 115.29 +/- 0.00
107.00 | 118.49 +/- 0.00
74.00 | 117.52 +/- 0.00
142.00 | 120.47 +/- 0.00
76.00 | 98.20 +/- 0.00
60.00 | 41.06 +/- 0.00
149.00 | 75.16 +/- 0.00
8.00 | 9.27 +/- 0.00
12.00 | 11.65 +/- 0.00
130.00 | 122.86 +/- 0.00
42.00 | 106.97 +/- 0.00
109.00 | 109.36 +/- 0.00
33.00 | 43.61 +/- 0.00
122.00 | 100.65 +/- 0.00
115.00 | 120.13 +/- 0.00
139.00 | 101.77 +/- 0.00
50.00 | 73.40 +/- 0.00
104.00 | 106.45 +/- 0.00
37.00 | 23.53 +/- 0.00
100.00 | 75.05 +/- 0.00
120.00 | 113.03 +/- 0.00
154.00 | 115.82 +/- 0.00
24.00 | 20.33 +/- 0.00
126.00 | 124.37 +/- 0.00
106.00 | 112.30 +/- 0.00
24.00 | 10.42 +/- 0.00
126.00 | 120.50 +/- 0.00
160.00 | 110.93 +/- 0.00
162.00 | 109.91 +/- 0.00
176.00 | 85.64 +/- 0.00
123.00 | 80.36 +/- 0.00
114.00 | 82.99 +/- 0.00
45.00 | 106.10 +/- 0.00
124.00 | 105.08 +/- 0.00
143.00 | 112.16 +/- 0.00
11.00 | 15.75 +/- 0.00
51.00 | 36.52 +/- 0.00
41.00 | 49.38 +/- 0.00
12.00 | 29.49 +/- 0.00
95.00 | 109.40 +/- 0.00
59.00 | 65.30 +/- 0.00
184.00 | 117.65 +/- 0.00
195.00 | 116.50 +/- 0.00
75.00 | 105.91 +/- 0.00
97.00 | 122.48 +/- 0.00
135.00 | 75.30 +/- 0.00
15.00 | 17.31 +/- 0.00
7.00 | 5.45 +/- 0.00
46.00 | 42.62 +/- 0.00
59.00 | 80.78 +/- 0.00
92.00 | 91.25 +/- 0.00
120.00 | 120.57 +/- 0.00
98.00 | 40.20 +/- 0.00
166.00 | 121.85 +/- 0.00
131.00 | 114.08 +/- 0.00
15.00 | 28.21 +/- 0.00
56.00 | 91.75 +/- 0.00
194.00 | 119.49 +/- 0.00
59.00 | 106.48 +/- 0.00
98.00 | 113.39 +/- 0.00
184.00 | 114.92 +/- 0.00
142.00 | 106.16 +/- 0.00
89.00 | 68.73 +/- 0.00
105.00 | 78.94 +/- 0.00
162.00 | 116.55 +/- 0.00
108.00 | 117.79 +/- 0.00
76.00 | 61.05 +/- 0.00
178.00 | 117.19 +/- 0.00
89.00 | 122.64 +/- 0.00
145.00 | 113.42 +/- 0.00
84.00 | 68.03 +/- 0.00
13.00 | 32.98 +/- 0.00
23.00 | 43.25 +/- 0.00
33.00 | 49.53 +/- 0.00
34.00 | 46.62 +/- 0.00
10.00 | 19.04 +/- 0.00
126.00 | 108.40 +/- 0.00
53.00 | 60.29 +/- 0.00
24.00 | 39.77 +/- 0.00
145.00 | 118.92 +/- 0.00
36.00 | 49.88 +/- 0.00
92.00 | 50.67 +/- 0.00
99.00 | 107.30 +/- 0.00
192.00 | 124.34 +/- 0.00
81.00 | 99.42 +/- 0.00
31.00 | 14.86 +/- 0.00
91.00 | 105.13 +/- 0.00
26.00 | 50.23 +/- 0.00
25.00 | 98.74 +/- 0.00
9.00 | 40.45 +/- 0.00
22.00 | 12.01 +/- 0.00
41.00 | 65.20 +/- 0.00
133.00 | 92.33 +/- 0.00
33.00 | 42.87 +/- 0.00
89.00 | 94.17 +/- 0.00
15.00 | 34.49 +/- 0.00
13.00 | 2.29 +/- 0.00
172.00 | 125.80 +/- 0.00
94.00 | 81.87 +/- 0.00
58.00 | 57.14 +/- 0.00
173.00 | 116.02 +/- 0.00
64.00 | 108.45 +/- 0.00
162.00 | 110.14 +/- 0.00
10.00 | 10.60 +/- 0.00
12.00 | 32.77 +/- 0.00
57.00 | 34.91 +/- 0.00
154.00 | 117.33 +/- 0.00
163.00 | 122.42 +/- 0.00
36.00 | 28.95 +/- 0.00
7.00 | 10.90 +/- 0.00
165.00 | 101.00 +/- 0.00
76.00 | 88.96 +/- 0.00
116.00 | 101.41 +/- 0.00
124.00 | 124.25 +/- 0.00
15.00 | 27.92 +/- 0.00
70.00 | 48.24 +/- 0.00
6.00 | 15.69 +/- 0.00
14.00 | 1.08 +/- 0.00
14.00 | 20.01 +/- 0.00
72.00 | 114.16 +/- 0.00
129.00 | 119.22 +/- 0.00
146.00 | 111.08 +/- 0.00
87.00 | 103.28 +/- 0.00
68.00 | 65.60 +/- 0.00
11.00 | 16.72 +/- 0.00
118.00 | 111.60 +/- 0.00
82.00 | 72.84 +/- 0.00
108.00 | 125.43 +/- 0.00
12.00 | 25.71 +/- 0.00
14.00 | 24.44 +/- 0.00
6.00 | 13.41 +/- 0.00
30.00 | 38.41 +/- 0.00
86.00 | 112.67 +/- 0.00
66.00 | 99.73 +/- 0.00
37.00 | 66.94 +/- 0.00
23.00 | 34.54 +/- 0.00
18.00 | 9.44 +/- 0.00
171.00 | 103.44 +/- 0.00
13.00 | 14.88 +/- 0.00
41.00 | 90.87 +/- 0.00
16.00 | 2.40 +/- 0.00
139.00 | 95.46 +/- 0.00
126.00 | 121.78 +/- 0.00
86.00 | 71.77 +/- 0.00
85.00 | 98.38 +/- 0.00
13.00 | 7.10 +/- 0.00
56.00 | 77.41 +/- 0.00
159.00 | 80.30 +/- 0.00
8.00 | 25.74 +/- 0.00
14.00 | 30.42 +/- 0.00
88.00 | 99.86 +/- 0.00
94.00 | 115.41 +/- 0.00
100.00 | 115.25 +/- 0.00
86.00 | 78.27 +/- 0.00
22.00 | 38.77 +/- 0.00
158.00 | 118.13 +/- 0.00
10.00 | 58.13 +/- 0.00
67.00 | 113.58 +/- 0.00
137.00 | 102.66 +/- 0.00
73.00 | 98.88 +/- 0.00
182.00 | 100.51 +/- 0.00
82.00 | 117.81 +/- 0.00
173.00 | 97.20 +/- 0.00
154.00 | 98.19 +/- 0.00
116.00 | 104.71 +/- 0.00
119.00 | 127.63 +/- 0.00
35.00 | 46.20 +/- 0.00
36.00 | 41.41 +/- 0.00
46.00 | 42.38 +/- 0.00
75.00 | 111.52 +/- 0.00
184.00 | 118.36 +/- 0.00
120.00 | 123.80 +/- 0.00
71.00 | 83.46 +/- 0.00
83.00 | 117.21 +/- 0.00
109.00 | 114.51 +/- 0.00
43.00 | 76.58 +/- 0.00
88.00 | 104.38 +/- 0.00
11.00 | 8.02 +/- 0.00
71.00 | 87.11 +/- 0.00
10.00 | 21.36 +/- 0.00
111.00 | 122.07 +/- 0.00
153.00 | 109.56 +/- 0.00
73.00 | 105.08 +/- 0.00
39.00 | 90.67 +/- 0.00
26.00 | 18.96 +/- 0.00
105.00 | 102.30 +/- 0.00
142.00 | 99.75 +/- 0.00
113.00 | 123.52 +/- 0.00
179.00 | 113.64 +/- 0.00
96.00 | 72.08 +/- 0.00
174.00 | 113.18 +/- 0.00
12.00 | 43.27 +/- 0.00
166.00 | 117.62 +/- 0.00
73.00 | 70.21 +/- 0.00
134.00 | 104.51 +/- 0.00
162.00 | 119.86 +/- 0.00
7.00 | 11.67 +/- 0.00
71.00 | 81.98 +/- 0.00
110.00 | 97.43 +/- 0.00
172.00 | 110.02 +/- 0.00
147.00 | 124.82 +/- 0.00
39.00 | 79.62 +/- 0.00
103.00 | 87.77 +/- 0.00
167.00 | 131.37 +/- 0.00
32.00 | 21.99 +/- 0.00
176.00 | 122.24 +/- 0.00
56.00 | 90.86 +/- 0.00
12.00 | 62.82 +/- 0.00
22.00 | 19.37 +/- 0.00
112.00 | 83.55 +/- 0.00
151.00 | 107.30 +/- 0.00
eval mean loss: 522.15
eval rmse: 32.32
eval mae: 25.04
eval score: 11277.78
epistemic: 0.00
epoch: 249
ground truth std: 54.52
pred std: 38.43
eval time: 0:00:01.604250
**** end time: 2019-09-27 01:40:43.911106 ****
