Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.50/bayesian_dense3_0.50_2', model='bayesian_dense3', model_path='log/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.50/bayesian_dense3_0.50_2/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 22628
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianDense3...
Done.
**** start time: 2019-10-01 14:26:44.188079 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 420]               0
    BayesianLinear-2                  [-1, 100]          84,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 124,200
Trainable params: 124,200
Non-trainable params: 0
________________________________________________________________
2019-10-01 14:26:44.197145
ground truth | pred +/- std:
67.00 | 85.97 +/- 6.53
115.00 | 124.31 +/- 3.80
93.00 | 90.53 +/- 6.31
123.00 | 124.54 +/- 3.92
8.00 | 7.39 +/- 2.44
86.00 | 68.32 +/- 4.06
128.00 | 116.39 +/- 5.36
40.00 | 40.57 +/- 4.12
71.00 | 68.16 +/- 4.40
58.00 | 54.50 +/- 6.08
128.00 | 110.11 +/- 5.29
65.00 | 104.43 +/- 5.78
51.00 | 86.64 +/- 6.48
27.00 | 27.82 +/- 3.65
124.00 | 117.10 +/- 4.12
120.00 | 111.97 +/- 5.96
137.00 | 119.74 +/- 4.03
99.00 | 114.61 +/- 4.81
20.00 | 27.25 +/- 3.43
11.00 | 13.21 +/- 3.25
45.00 | 42.97 +/- 3.59
115.00 | 103.77 +/- 5.50
115.00 | 101.46 +/- 6.04
89.00 | 71.99 +/- 4.29
63.00 | 86.46 +/- 6.64
44.00 | 43.17 +/- 3.75
66.00 | 67.28 +/- 4.87
81.00 | 100.72 +/- 5.80
144.00 | 123.73 +/- 4.05
137.00 | 117.32 +/- 5.34
88.00 | 95.84 +/- 5.52
100.00 | 123.13 +/- 4.00
69.00 | 76.66 +/- 6.90
145.00 | 120.13 +/- 4.32
92.00 | 116.43 +/- 4.61
78.00 | 95.33 +/- 6.20
18.00 | 17.27 +/- 2.73
56.00 | 60.33 +/- 5.74
129.00 | 124.36 +/- 4.07
115.00 | 105.15 +/- 5.37
117.00 | 122.92 +/- 4.07
120.00 | 120.39 +/- 3.54
41.00 | 40.85 +/- 3.67
133.00 | 124.56 +/- 3.33
41.00 | 49.77 +/- 4.76
6.00 | 7.22 +/- 2.35
7.00 | 9.29 +/- 2.40
18.00 | 22.29 +/- 3.43
51.00 | 46.74 +/- 3.96
55.00 | 51.11 +/- 3.74
71.00 | 47.53 +/- 5.02
101.00 | 122.10 +/- 4.02
58.00 | 47.38 +/- 4.12
31.00 | 30.51 +/- 3.71
79.00 | 68.78 +/- 4.17
9.00 | 8.28 +/- 2.62
17.00 | 16.52 +/- 3.73
111.00 | 123.65 +/- 3.79
49.00 | 44.20 +/- 3.64
56.00 | 85.05 +/- 5.55
104.00 | 95.33 +/- 6.00
113.00 | 98.89 +/- 5.43
135.00 | 115.15 +/- 5.95
117.00 | 123.60 +/- 3.77
87.00 | 106.85 +/- 6.47
15.00 | 15.97 +/- 3.01
25.00 | 20.34 +/- 3.55
55.00 | 57.13 +/- 4.26
131.00 | 122.57 +/- 4.00
55.00 | 45.89 +/- 4.06
45.00 | 44.66 +/- 3.83
11.00 | 14.46 +/- 3.08
103.00 | 90.36 +/- 7.47
77.00 | 83.24 +/- 5.75
55.00 | 57.62 +/- 5.02
10.00 | 6.55 +/- 2.31
56.00 | 51.74 +/- 4.54
127.00 | 94.79 +/- 6.48
14.00 | 11.28 +/- 2.78
68.00 | 60.80 +/- 4.10
88.00 | 112.20 +/- 5.52
87.00 | 118.27 +/- 4.39
8.00 | 8.40 +/- 2.57
22.00 | 31.15 +/- 3.57
55.00 | 48.40 +/- 5.02
87.00 | 111.84 +/- 4.56
85.00 | 119.89 +/- 4.50
78.00 | 80.20 +/- 5.09
108.00 | 116.44 +/- 4.78
144.00 | 115.71 +/- 4.86
119.00 | 121.64 +/- 4.16
99.00 | 113.49 +/- 4.99
145.00 | 119.85 +/- 3.72
87.00 | 101.84 +/- 6.13
28.00 | 30.72 +/- 3.22
136.00 | 109.34 +/- 5.90
27.00 | 36.80 +/- 3.76
132.00 | 117.49 +/- 4.83
28.00 | 25.30 +/- 3.32
35.00 | 30.65 +/- 3.52
eval mean loss: 106.31
eval rmse: 14.52
eval mae: 10.85
eval score: 356.64
epistemic: 21.49
epoch: 249
ground truth std: 41.40
pred std: 39.60
eval time: 0:00:06.129937
**** end time: 2019-10-01 14:26:50.327412 ****
