Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_2', model='frequentist_conv2_pool2', model_path='log/CMAPSS/FD001/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_2/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 31578
use_cuda: True
Dataset: CMAPSS/FD001
Restoring FrequentistConv2Pool2...
Done.
**** start time: 2019-09-27 16:43:21.491024 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1             [-1, 8, 26, 1]             560
           Sigmoid-2             [-1, 8, 26, 1]               0
         AvgPool2d-3             [-1, 8, 13, 1]               0
            Conv2d-4            [-1, 14, 12, 1]             224
           Sigmoid-5            [-1, 14, 12, 1]               0
         AvgPool2d-6             [-1, 14, 6, 1]               0
           Flatten-7                   [-1, 84]               0
            Linear-8                    [-1, 1]              84
================================================================
Total params: 868
Trainable params: 868
Non-trainable params: 0
________________________________________________________________
2019-09-27 16:43:21.495773
ground truth | pred +/- std:
77.00 | 104.68 +/- 0.00
57.00 | 98.99 +/- 0.00
124.00 | 98.22 +/- 0.00
90.00 | 84.98 +/- 0.00
93.00 | 101.62 +/- 0.00
37.00 | 65.91 +/- 0.00
28.00 | 52.90 +/- 0.00
91.00 | 89.37 +/- 0.00
113.00 | 104.46 +/- 0.00
58.00 | 68.40 +/- 0.00
84.00 | 104.72 +/- 0.00
20.00 | 52.52 +/- 0.00
142.00 | 104.74 +/- 0.00
126.00 | 96.37 +/- 0.00
11.00 | 52.38 +/- 0.00
114.00 | 62.18 +/- 0.00
69.00 | 64.73 +/- 0.00
26.00 | 52.90 +/- 0.00
137.00 | 104.74 +/- 0.00
28.00 | 52.64 +/- 0.00
21.00 | 53.61 +/- 0.00
9.00 | 53.94 +/- 0.00
50.00 | 88.82 +/- 0.00
135.00 | 103.76 +/- 0.00
97.00 | 104.41 +/- 0.00
96.00 | 97.99 +/- 0.00
89.00 | 95.27 +/- 0.00
79.00 | 104.20 +/- 0.00
20.00 | 52.63 +/- 0.00
18.00 | 92.82 +/- 0.00
111.00 | 102.39 +/- 0.00
90.00 | 94.88 +/- 0.00
114.00 | 103.41 +/- 0.00
111.00 | 104.68 +/- 0.00
103.00 | 91.97 +/- 0.00
119.00 | 104.72 +/- 0.00
82.00 | 104.05 +/- 0.00
59.00 | 81.68 +/- 0.00
82.00 | 83.30 +/- 0.00
115.00 | 86.66 +/- 0.00
106.00 | 84.64 +/- 0.00
50.00 | 58.97 +/- 0.00
19.00 | 52.47 +/- 0.00
94.00 | 94.86 +/- 0.00
63.00 | 104.64 +/- 0.00
97.00 | 102.07 +/- 0.00
145.00 | 104.73 +/- 0.00
83.00 | 104.71 +/- 0.00
128.00 | 104.70 +/- 0.00
10.00 | 63.40 +/- 0.00
95.00 | 98.75 +/- 0.00
21.00 | 89.07 +/- 0.00
72.00 | 93.10 +/- 0.00
115.00 | 102.46 +/- 0.00
91.00 | 103.88 +/- 0.00
54.00 | 56.99 +/- 0.00
66.00 | 104.54 +/- 0.00
8.00 | 52.38 +/- 0.00
92.00 | 101.26 +/- 0.00
47.00 | 52.95 +/- 0.00
137.00 | 104.52 +/- 0.00
7.00 | 52.73 +/- 0.00
8.00 | 52.38 +/- 0.00
118.00 | 104.43 +/- 0.00
85.00 | 52.67 +/- 0.00
107.00 | 104.74 +/- 0.00
109.00 | 101.69 +/- 0.00
121.00 | 104.72 +/- 0.00
14.00 | 52.39 +/- 0.00
113.00 | 104.74 +/- 0.00
38.00 | 53.67 +/- 0.00
100.00 | 97.94 +/- 0.00
55.00 | 61.98 +/- 0.00
136.00 | 101.88 +/- 0.00
117.00 | 104.74 +/- 0.00
28.00 | 77.01 +/- 0.00
118.00 | 104.07 +/- 0.00
97.00 | 94.62 +/- 0.00
137.00 | 104.28 +/- 0.00
50.00 | 53.08 +/- 0.00
16.00 | 52.55 +/- 0.00
21.00 | 53.29 +/- 0.00
112.00 | 104.74 +/- 0.00
34.00 | 75.62 +/- 0.00
95.00 | 100.51 +/- 0.00
131.00 | 104.73 +/- 0.00
10.00 | 52.38 +/- 0.00
107.00 | 104.67 +/- 0.00
8.00 | 52.38 +/- 0.00
29.00 | 56.25 +/- 0.00
116.00 | 104.74 +/- 0.00
15.00 | 52.87 +/- 0.00
59.00 | 80.78 +/- 0.00
98.00 | 103.49 +/- 0.00
128.00 | 104.74 +/- 0.00
20.00 | 53.65 +/- 0.00
114.00 | 104.74 +/- 0.00
28.00 | 60.88 +/- 0.00
48.00 | 66.80 +/- 0.00
87.00 | 104.70 +/- 0.00
eval mean loss: 385.98
eval rmse: 27.78
eval mae: 22.71
eval score: 4571.15
epistemic: 0.00
epoch: 249
ground truth std: 41.56
pred std: 21.57
eval time: 0:00:01.466191
**** end time: 2019-09-27 16:43:22.962200 ****
