Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_4', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD002/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_4/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 5391
use_cuda: True
Dataset: CMAPSS/FD002
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-10-01 01:44:10.403217 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1            [-1, 8, 16, 11]           1,120
           Sigmoid-2            [-1, 8, 16, 11]               0
         AvgPool2d-3             [-1, 8, 8, 11]               0
    BayesianConv2d-4            [-1, 14, 7, 11]             448
           Sigmoid-5            [-1, 14, 7, 11]               0
         AvgPool2d-6            [-1, 14, 3, 11]               0
           Flatten-7                  [-1, 462]               0
    BayesianLinear-8                    [-1, 1]             924
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 2,492
Trainable params: 2,492
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:44:10.413320
ground truth | pred +/- std:
18.00 | 0.00 +/- 0.00
97.00 | 85.71 +/- 0.38
97.00 | 89.12 +/- 0.41
151.00 | 122.93 +/- 0.37
148.00 | 110.01 +/- 0.42
94.00 | 100.33 +/- 0.40
56.00 | 65.84 +/- 0.51
134.00 | 98.19 +/- 0.41
35.00 | 75.87 +/- 0.51
120.00 | 112.98 +/- 0.39
23.00 | 37.37 +/- 0.46
101.00 | 93.70 +/- 0.39
79.00 | 60.22 +/- 0.47
13.00 | 18.91 +/- 0.40
55.00 | 60.79 +/- 0.41
39.00 | 32.13 +/- 0.39
13.00 | 42.73 +/- 0.43
39.00 | 63.11 +/- 0.48
79.00 | 97.62 +/- 0.48
43.00 | 62.00 +/- 0.51
14.00 | 0.00 +/- 0.00
97.00 | 57.02 +/- 0.44
59.00 | 108.93 +/- 0.40
14.00 | 14.34 +/- 0.28
108.00 | 108.79 +/- 0.35
8.00 | 3.55 +/- 0.26
99.00 | 92.89 +/- 0.40
10.00 | 11.94 +/- 0.33
43.00 | 65.64 +/- 0.39
8.00 | 8.01 +/- 0.43
78.00 | 68.24 +/- 0.39
57.00 | 82.49 +/- 0.43
134.00 | 124.63 +/- 0.37
110.00 | 77.51 +/- 0.41
142.00 | 121.63 +/- 0.32
180.00 | 114.47 +/- 0.34
161.00 | 101.50 +/- 0.39
126.00 | 80.91 +/- 0.40
167.00 | 139.40 +/- 0.32
192.00 | 109.15 +/- 0.34
115.00 | 109.08 +/- 0.38
75.00 | 112.93 +/- 0.35
88.00 | 92.95 +/- 0.47
142.00 | 91.51 +/- 0.45
63.00 | 106.73 +/- 0.38
37.00 | 26.83 +/- 0.35
86.00 | 121.17 +/- 0.36
122.00 | 108.95 +/- 0.39
19.00 | 4.26 +/- 0.33
80.00 | 53.01 +/- 0.41
188.00 | 106.66 +/- 0.36
155.00 | 114.13 +/- 0.38
155.00 | 122.78 +/- 0.32
14.00 | 30.53 +/- 0.28
111.00 | 108.10 +/- 0.32
116.00 | 113.03 +/- 0.36
120.00 | 105.60 +/- 0.36
152.00 | 135.55 +/- 0.31
98.00 | 110.62 +/- 0.39
139.00 | 100.55 +/- 0.44
53.00 | 51.57 +/- 0.43
48.00 | 25.51 +/- 0.40
173.00 | 121.54 +/- 0.34
13.00 | 10.11 +/- 0.30
55.00 | 43.90 +/- 0.44
34.00 | 45.20 +/- 0.36
141.00 | 115.18 +/- 0.35
14.00 | 7.99 +/- 0.37
17.00 | 0.06 +/- 0.02
97.00 | 88.52 +/- 0.40
88.00 | 75.53 +/- 0.50
83.00 | 111.47 +/- 0.39
106.00 | 119.85 +/- 0.43
183.00 | 104.64 +/- 0.42
158.00 | 104.26 +/- 0.42
15.00 | 21.04 +/- 0.26
81.00 | 88.36 +/- 0.42
172.00 | 112.26 +/- 0.39
15.00 | 37.96 +/- 0.34
146.00 | 96.99 +/- 0.42
148.00 | 121.99 +/- 0.38
191.00 | 93.19 +/- 0.45
9.00 | 0.81 +/- 0.16
30.00 | 67.46 +/- 0.41
92.00 | 103.87 +/- 0.38
111.00 | 113.66 +/- 0.40
23.00 | 74.56 +/- 0.41
79.00 | 94.76 +/- 0.39
67.00 | 88.55 +/- 0.40
181.00 | 93.25 +/- 0.38
82.00 | 99.69 +/- 0.44
126.00 | 125.82 +/- 0.37
6.00 | 34.95 +/- 0.38
75.00 | 68.41 +/- 0.43
22.00 | 28.69 +/- 0.32
14.00 | 53.44 +/- 0.32
43.00 | 68.98 +/- 0.50
131.00 | 112.25 +/- 0.37
165.00 | 108.86 +/- 0.39
84.00 | 107.42 +/- 0.46
11.00 | 10.02 +/- 0.33
89.00 | 111.60 +/- 0.43
151.00 | 128.77 +/- 0.31
42.00 | 39.65 +/- 0.45
9.00 | 46.77 +/- 0.38
18.00 | 44.47 +/- 0.45
80.00 | 96.57 +/- 0.39
52.00 | 77.54 +/- 0.44
15.00 | 13.08 +/- 0.30
9.00 | 1.37 +/- 0.26
62.00 | 30.56 +/- 0.48
97.00 | 100.65 +/- 0.39
168.00 | 98.34 +/- 0.41
194.00 | 94.19 +/- 0.39
82.00 | 64.48 +/- 0.40
15.00 | 10.78 +/- 0.33
124.00 | 114.36 +/- 0.35
10.00 | 0.00 +/- 0.00
152.00 | 109.19 +/- 0.40
6.00 | 2.89 +/- 0.26
81.00 | 85.95 +/- 0.37
47.00 | 47.38 +/- 0.42
6.00 | 34.00 +/- 0.39
10.00 | 31.80 +/- 0.40
112.00 | 121.05 +/- 0.32
144.00 | 93.79 +/- 0.39
85.00 | 67.19 +/- 0.33
6.00 | 5.04 +/- 0.37
98.00 | 128.63 +/- 0.39
67.00 | 89.74 +/- 0.37
23.00 | 0.00 +/- 0.00
53.00 | 72.62 +/- 0.46
37.00 | 64.71 +/- 0.40
52.00 | 57.91 +/- 0.44
77.00 | 81.92 +/- 0.44
73.00 | 93.20 +/- 0.43
85.00 | 118.41 +/- 0.34
9.00 | 22.54 +/- 0.35
183.00 | 101.20 +/- 0.40
83.00 | 102.47 +/- 0.36
54.00 | 90.21 +/- 0.44
121.00 | 101.23 +/- 0.43
13.00 | 45.63 +/- 0.31
39.00 | 56.82 +/- 0.39
163.00 | 111.66 +/- 0.34
73.00 | 97.89 +/- 0.36
11.00 | 20.15 +/- 0.37
83.00 | 49.18 +/- 0.41
115.00 | 97.69 +/- 0.43
8.00 | 1.28 +/- 0.22
8.00 | 14.39 +/- 0.28
138.00 | 116.36 +/- 0.41
78.00 | 83.07 +/- 0.41
27.00 | 52.69 +/- 0.44
135.00 | 83.63 +/- 0.46
150.00 | 107.15 +/- 0.45
121.00 | 123.46 +/- 0.37
106.00 | 97.41 +/- 0.37
86.00 | 111.11 +/- 0.44
96.00 | 108.03 +/- 0.32
104.00 | 72.58 +/- 0.46
103.00 | 115.01 +/- 0.40
182.00 | 96.04 +/- 0.43
51.00 | 107.56 +/- 0.41
167.00 | 120.85 +/- 0.36
26.00 | 0.26 +/- 0.07
51.00 | 85.33 +/- 0.46
78.00 | 77.29 +/- 0.38
61.00 | 63.32 +/- 0.46
98.00 | 93.43 +/- 0.42
179.00 | 83.01 +/- 0.43
36.00 | 28.96 +/- 0.36
17.00 | 15.13 +/- 0.44
108.00 | 101.35 +/- 0.39
38.00 | 58.46 +/- 0.46
11.00 | 0.06 +/- 0.02
50.00 | 55.55 +/- 0.38
14.00 | 21.11 +/- 0.43
87.00 | 88.25 +/- 0.38
7.00 | 5.48 +/- 0.36
48.00 | 52.97 +/- 0.51
122.00 | 120.73 +/- 0.38
41.00 | 56.59 +/- 0.39
155.00 | 110.01 +/- 0.38
90.00 | 55.63 +/- 0.49
131.00 | 99.93 +/- 0.43
95.00 | 87.16 +/- 0.39
103.00 | 102.16 +/- 0.39
17.00 | 8.56 +/- 0.31
32.00 | 88.14 +/- 0.43
103.00 | 88.27 +/- 0.43
79.00 | 91.34 +/- 0.46
171.00 | 120.07 +/- 0.37
101.00 | 75.73 +/- 0.47
8.00 | 8.10 +/- 0.31
74.00 | 100.25 +/- 0.36
68.00 | 113.79 +/- 0.40
106.00 | 95.39 +/- 0.36
56.00 | 71.53 +/- 0.38
107.00 | 89.92 +/- 0.43
99.00 | 122.72 +/- 0.39
21.00 | 48.52 +/- 0.35
47.00 | 53.86 +/- 0.47
165.00 | 135.21 +/- 0.32
88.00 | 72.00 +/- 0.43
73.00 | 90.42 +/- 0.41
56.00 | 26.68 +/- 0.49
16.00 | 0.42 +/- 0.11
7.00 | 5.14 +/- 0.37
73.00 | 58.21 +/- 0.39
73.00 | 97.54 +/- 0.36
106.00 | 108.46 +/- 0.38
48.00 | 44.46 +/- 0.42
181.00 | 96.26 +/- 0.44
8.00 | 6.13 +/- 0.31
12.00 | 3.65 +/- 0.36
