Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.25/bayesian_dense3_0.25_3', model='bayesian_dense3', model_path='log/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.25/bayesian_dense3_0.25_3/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 23524
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianDense3...
Done.
**** start time: 2019-10-01 14:44:52.818874 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 420]               0
    BayesianLinear-2                  [-1, 100]          84,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 124,200
Trainable params: 124,200
Non-trainable params: 0
________________________________________________________________
2019-10-01 14:44:52.829048
ground truth | pred +/- std:
67.00 | 94.03 +/- 8.08
115.00 | 105.29 +/- 5.84
93.00 | 102.43 +/- 6.35
123.00 | 105.50 +/- 5.54
8.00 | 6.65 +/- 3.27
86.00 | 74.40 +/- 7.35
128.00 | 105.40 +/- 5.25
40.00 | 46.87 +/- 5.86
71.00 | 74.44 +/- 8.39
58.00 | 57.59 +/- 8.20
128.00 | 105.06 +/- 5.03
65.00 | 101.28 +/- 7.36
51.00 | 78.95 +/- 9.54
27.00 | 32.82 +/- 5.23
124.00 | 105.45 +/- 6.09
120.00 | 104.52 +/- 6.72
137.00 | 104.60 +/- 5.44
99.00 | 104.33 +/- 5.64
20.00 | 24.06 +/- 5.47
11.00 | 13.61 +/- 5.21
45.00 | 50.53 +/- 6.60
115.00 | 101.47 +/- 6.59
115.00 | 105.13 +/- 5.62
89.00 | 63.57 +/- 6.96
63.00 | 96.69 +/- 8.08
44.00 | 44.07 +/- 5.51
66.00 | 61.49 +/- 6.87
81.00 | 104.94 +/- 5.54
144.00 | 104.90 +/- 5.66
137.00 | 105.76 +/- 5.73
88.00 | 83.63 +/- 9.85
100.00 | 105.20 +/- 5.68
69.00 | 83.31 +/- 9.77
145.00 | 105.67 +/- 5.57
92.00 | 105.92 +/- 6.03
78.00 | 100.55 +/- 6.89
18.00 | 16.58 +/- 4.88
56.00 | 104.27 +/- 5.96
129.00 | 104.32 +/- 5.31
115.00 | 104.09 +/- 5.93
117.00 | 105.00 +/- 5.59
120.00 | 105.99 +/- 5.52
41.00 | 41.13 +/- 6.11
133.00 | 105.03 +/- 4.97
41.00 | 55.95 +/- 6.57
6.00 | 7.47 +/- 3.58
7.00 | 10.82 +/- 3.65
18.00 | 21.47 +/- 5.30
51.00 | 46.89 +/- 5.85
55.00 | 39.45 +/- 6.81
71.00 | 55.10 +/- 8.04
101.00 | 105.61 +/- 5.90
58.00 | 56.36 +/- 6.57
31.00 | 27.35 +/- 5.62
79.00 | 85.33 +/- 9.11
9.00 | 11.08 +/- 4.45
17.00 | 13.71 +/- 5.43
111.00 | 104.97 +/- 5.46
49.00 | 43.47 +/- 5.65
56.00 | 88.04 +/- 8.62
104.00 | 81.62 +/- 9.42
113.00 | 93.36 +/- 7.17
135.00 | 105.78 +/- 5.94
117.00 | 105.77 +/- 5.84
87.00 | 105.31 +/- 5.69
15.00 | 17.00 +/- 4.80
25.00 | 20.14 +/- 5.16
55.00 | 55.49 +/- 7.03
131.00 | 104.54 +/- 5.59
55.00 | 42.07 +/- 6.05
45.00 | 39.93 +/- 5.84
11.00 | 15.93 +/- 5.14
103.00 | 105.46 +/- 5.66
77.00 | 76.68 +/- 8.45
55.00 | 59.78 +/- 7.74
10.00 | 6.27 +/- 3.54
56.00 | 65.18 +/- 7.42
127.00 | 102.31 +/- 5.62
14.00 | 10.15 +/- 4.40
68.00 | 69.39 +/- 8.03
88.00 | 104.23 +/- 6.40
87.00 | 105.81 +/- 5.72
8.00 | 8.47 +/- 3.61
22.00 | 30.90 +/- 5.45
55.00 | 45.24 +/- 6.91
87.00 | 102.60 +/- 6.83
85.00 | 105.80 +/- 5.85
78.00 | 82.55 +/- 8.19
108.00 | 103.91 +/- 6.23
144.00 | 104.93 +/- 6.00
119.00 | 105.80 +/- 6.01
99.00 | 105.24 +/- 5.25
145.00 | 105.04 +/- 5.33
87.00 | 92.45 +/- 8.88
28.00 | 31.08 +/- 5.16
136.00 | 103.85 +/- 6.03
27.00 | 39.12 +/- 5.83
132.00 | 105.11 +/- 5.74
28.00 | 22.80 +/- 4.87
35.00 | 29.97 +/- 6.14
eval mean loss: 183.64
eval rmse: 17.56
eval mae: 13.27
eval score: 525.35
epistemic: 40.10
epoch: 249
ground truth std: 41.40
pred std: 35.12
eval time: 0:00:06.043609
**** end time: 2019-10-01 14:44:58.872962 ****
