Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_1.00/bayesian_conv5_dense1_1.00_3', model='bayesian_conv5_dense1', model_path='log/CMAPSS/FD004/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_1.00/bayesian_conv5_dense1_1.00_3/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 29511
use_cuda: True
Dataset: CMAPSS/FD004
Restoring BayesianConv5Dense1...
Done.
**** start time: 2019-09-26 03:58:20.076103 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1           [-1, 10, 16, 24]             200
           Sigmoid-2           [-1, 10, 16, 24]               0
    BayesianConv2d-3           [-1, 10, 15, 24]           2,000
           Sigmoid-4           [-1, 10, 15, 24]               0
    BayesianConv2d-5           [-1, 10, 16, 24]           2,000
           Sigmoid-6           [-1, 10, 16, 24]               0
    BayesianConv2d-7           [-1, 10, 15, 24]           2,000
           Sigmoid-8           [-1, 10, 15, 24]               0
    BayesianConv2d-9            [-1, 1, 15, 24]              60
         Softplus-10            [-1, 1, 15, 24]               0
          Flatten-11                  [-1, 360]               0
   BayesianLinear-12                  [-1, 100]          72,000
         Softplus-13                  [-1, 100]               0
   BayesianLinear-14                    [-1, 1]             200
         Softplus-15                    [-1, 1]               0
================================================================
Total params: 78,460
Trainable params: 78,460
Non-trainable params: 0
________________________________________________________________
2019-09-26 03:58:20.091554
ground truth | pred +/- std:
39.00 | 35.71 +/- 0.85
157.00 | 113.45 +/- 0.66
97.00 | 103.20 +/- 0.57
194.00 | 123.12 +/- 0.26
189.00 | 128.14 +/- 0.25
8.00 | 0.00 +/- 0.00
89.00 | 110.75 +/- 0.66
75.00 | 110.39 +/- 0.58
78.00 | 97.86 +/- 0.67
151.00 | 94.61 +/- 0.75
107.00 | 66.31 +/- 0.88
17.00 | 0.00 +/- 0.00
133.00 | 107.77 +/- 0.63
166.00 | 116.71 +/- 0.35
22.00 | 0.76 +/- 0.42
109.00 | 77.24 +/- 0.56
91.00 | 92.35 +/- 0.78
126.00 | 85.98 +/- 0.75
96.00 | 95.38 +/- 0.83
34.00 | 42.69 +/- 0.81
11.00 | 3.10 +/- 1.13
104.00 | 94.79 +/- 0.83
88.00 | 100.78 +/- 0.69
176.00 | 116.05 +/- 0.39
78.00 | 116.21 +/- 0.42
88.00 | 109.11 +/- 0.39
46.00 | 40.58 +/- 1.05
101.00 | 90.22 +/- 0.92
46.00 | 64.78 +/- 0.95
7.00 | 14.62 +/- 1.26
118.00 | 120.79 +/- 0.46
18.00 | 7.05 +/- 1.10
154.00 | 121.85 +/- 0.28
145.00 | 110.94 +/- 0.46
151.00 | 126.47 +/- 0.28
96.00 | 109.47 +/- 0.53
66.00 | 67.92 +/- 0.99
116.00 | 118.00 +/- 0.39
107.00 | 116.14 +/- 0.47
74.00 | 109.50 +/- 0.45
142.00 | 116.87 +/- 0.51
76.00 | 93.43 +/- 0.63
60.00 | 36.09 +/- 0.91
149.00 | 84.51 +/- 0.99
8.00 | 0.00 +/- 0.00
12.00 | 0.00 +/- 0.00
130.00 | 119.42 +/- 0.29
42.00 | 104.04 +/- 0.54
109.00 | 101.43 +/- 0.68
33.00 | 49.05 +/- 0.96
122.00 | 101.92 +/- 0.73
115.00 | 121.18 +/- 0.35
139.00 | 95.73 +/- 0.67
50.00 | 58.84 +/- 0.89
104.00 | 99.79 +/- 0.65
37.00 | 15.86 +/- 0.84
100.00 | 76.86 +/- 0.81
120.00 | 115.05 +/- 0.46
154.00 | 116.81 +/- 0.35
24.00 | 25.30 +/- 0.89
126.00 | 112.04 +/- 0.49
106.00 | 115.10 +/- 0.47
24.00 | 25.50 +/- 0.98
126.00 | 125.36 +/- 0.32
160.00 | 112.56 +/- 0.54
162.00 | 111.60 +/- 0.53
176.00 | 86.06 +/- 0.97
123.00 | 79.46 +/- 1.07
114.00 | 90.39 +/- 0.82
45.00 | 87.99 +/- 0.74
124.00 | 108.12 +/- 0.67
143.00 | 119.23 +/- 0.40
11.00 | 1.02 +/- 0.66
51.00 | 25.85 +/- 0.85
41.00 | 25.12 +/- 1.28
12.00 | 2.04 +/- 0.67
95.00 | 106.57 +/- 0.62
59.00 | 78.76 +/- 0.75
184.00 | 123.60 +/- 0.39
195.00 | 113.40 +/- 0.58
75.00 | 106.10 +/- 0.51
97.00 | 119.34 +/- 0.32
135.00 | 99.00 +/- 0.74
15.00 | 28.34 +/- 0.73
7.00 | 5.80 +/- 0.73
46.00 | 51.90 +/- 0.82
59.00 | 88.09 +/- 0.98
92.00 | 96.55 +/- 0.72
120.00 | 120.97 +/- 0.31
98.00 | 33.38 +/- 0.97
166.00 | 121.91 +/- 0.27
131.00 | 119.57 +/- 0.35
15.00 | 15.64 +/- 0.92
56.00 | 95.16 +/- 0.66
194.00 | 123.81 +/- 0.30
59.00 | 107.60 +/- 0.60
98.00 | 107.55 +/- 0.53
184.00 | 110.71 +/- 0.62
142.00 | 102.11 +/- 0.73
89.00 | 74.65 +/- 0.71
105.00 | 95.37 +/- 0.59
162.00 | 111.85 +/- 0.51
108.00 | 117.74 +/- 0.33
76.00 | 72.57 +/- 1.18
178.00 | 119.73 +/- 0.48
89.00 | 121.49 +/- 0.24
145.00 | 112.08 +/- 0.45
84.00 | 82.84 +/- 0.86
13.00 | 20.68 +/- 0.89
23.00 | 44.61 +/- 1.29
33.00 | 59.83 +/- 0.85
34.00 | 43.25 +/- 1.10
10.00 | 0.00 +/- 0.00
126.00 | 117.40 +/- 0.42
53.00 | 60.00 +/- 0.71
24.00 | 53.53 +/- 0.90
145.00 | 110.69 +/- 0.67
36.00 | 50.08 +/- 0.83
92.00 | 59.45 +/- 0.82
99.00 | 108.81 +/- 0.50
192.00 | 127.32 +/- 0.28
81.00 | 103.31 +/- 0.68
31.00 | 0.01 +/- 0.01
91.00 | 102.32 +/- 0.70
26.00 | 64.23 +/- 0.87
25.00 | 81.99 +/- 1.00
9.00 | 23.86 +/- 1.33
22.00 | 0.00 +/- 0.00
41.00 | 46.54 +/- 1.15
133.00 | 107.05 +/- 0.55
33.00 | 49.48 +/- 0.90
89.00 | 92.64 +/- 0.66
15.00 | 0.00 +/- 0.00
13.00 | 0.00 +/- 0.00
172.00 | 126.04 +/- 0.25
94.00 | 88.84 +/- 0.74
58.00 | 62.78 +/- 0.93
173.00 | 118.09 +/- 0.43
64.00 | 108.62 +/- 0.59
162.00 | 105.08 +/- 0.59
10.00 | 0.00 +/- 0.00
12.00 | 18.62 +/- 0.82
57.00 | 49.71 +/- 0.95
154.00 | 110.27 +/- 0.39
163.00 | 122.60 +/- 0.38
36.00 | 16.70 +/- 1.02
7.00 | 0.00 +/- 0.00
165.00 | 110.40 +/- 0.63
76.00 | 92.74 +/- 0.70
116.00 | 106.29 +/- 0.64
124.00 | 116.86 +/- 0.29
15.00 | 9.91 +/- 0.93
70.00 | 56.39 +/- 1.05
6.00 | 0.00 +/- 0.00
14.00 | 4.21 +/- 0.98
14.00 | 0.53 +/- 0.45
72.00 | 112.47 +/- 0.41
129.00 | 112.71 +/- 0.59
146.00 | 91.34 +/- 0.86
87.00 | 108.77 +/- 0.65
68.00 | 59.54 +/- 1.03
11.00 | 2.59 +/- 1.04
118.00 | 121.19 +/- 0.38
82.00 | 83.28 +/- 0.72
108.00 | 125.16 +/- 0.26
12.00 | 15.53 +/- 0.94
14.00 | 19.53 +/- 0.90
6.00 | 0.43 +/- 0.34
30.00 | 11.10 +/- 1.21
86.00 | 117.30 +/- 0.40
66.00 | 94.50 +/- 0.83
37.00 | 67.20 +/- 0.73
23.00 | 27.96 +/- 0.87
18.00 | 7.38 +/- 0.83
171.00 | 108.03 +/- 0.52
13.00 | 3.83 +/- 1.31
41.00 | 90.95 +/- 0.69
16.00 | 8.84 +/- 1.31
139.00 | 99.13 +/- 0.74
126.00 | 117.73 +/- 0.34
86.00 | 76.88 +/- 0.79
85.00 | 98.58 +/- 0.65
13.00 | 1.20 +/- 0.62
56.00 | 97.58 +/- 0.74
159.00 | 94.83 +/- 0.70
8.00 | 0.06 +/- 0.06
14.00 | 7.02 +/- 1.01
88.00 | 105.22 +/- 0.62
94.00 | 116.84 +/- 0.38
100.00 | 123.12 +/- 0.33
86.00 | 77.20 +/- 0.70
22.00 | 49.81 +/- 0.93
158.00 | 119.01 +/- 0.34
10.00 | 18.65 +/- 0.89
67.00 | 110.04 +/- 0.51
137.00 | 105.44 +/- 0.74
73.00 | 101.76 +/- 0.67
182.00 | 113.17 +/- 0.61
82.00 | 122.66 +/- 0.33
173.00 | 97.43 +/- 0.72
154.00 | 105.22 +/- 0.69
116.00 | 108.28 +/- 0.58
119.00 | 128.10 +/- 0.24
35.00 | 46.40 +/- 0.75
36.00 | 45.13 +/- 0.77
46.00 | 29.97 +/- 0.78
75.00 | 119.18 +/- 0.37
184.00 | 111.65 +/- 0.49
120.00 | 125.93 +/- 0.28
71.00 | 87.93 +/- 0.70
83.00 | 118.09 +/- 0.42
109.00 | 116.95 +/- 0.49
43.00 | 85.27 +/- 0.92
88.00 | 114.41 +/- 0.38
11.00 | 0.00 +/- 0.00
71.00 | 91.28 +/- 0.90
10.00 | 21.45 +/- 1.05
111.00 | 120.09 +/- 0.33
153.00 | 113.58 +/- 0.48
73.00 | 95.33 +/- 0.73
39.00 | 89.90 +/- 0.68
26.00 | 48.43 +/- 0.88
105.00 | 96.89 +/- 0.64
142.00 | 105.01 +/- 0.51
113.00 | 117.70 +/- 0.38
179.00 | 110.46 +/- 0.55
96.00 | 80.74 +/- 0.78
174.00 | 113.84 +/- 0.39
12.00 | 40.20 +/- 0.94
166.00 | 113.84 +/- 0.49
73.00 | 85.26 +/- 0.86
134.00 | 110.01 +/- 0.57
162.00 | 118.40 +/- 0.26
7.00 | 0.00 +/- 0.00
71.00 | 100.41 +/- 0.65
110.00 | 105.32 +/- 0.68
172.00 | 110.24 +/- 0.47
147.00 | 129.85 +/- 0.27
39.00 | 75.62 +/- 1.15
103.00 | 85.17 +/- 0.81
167.00 | 128.35 +/- 0.27
32.00 | 4.78 +/- 0.83
176.00 | 126.47 +/- 0.25
56.00 | 82.24 +/- 0.73
12.00 | 36.64 +/- 1.32
22.00 | 10.20 +/- 1.06
112.00 | 93.36 +/- 0.85
151.00 | 91.93 +/- 0.79
eval mean loss: 497.73
eval rmse: 31.55
eval mae: 24.72
eval score: 8504.37
epistemic: 0.49
epoch: 249
ground truth std: 54.52
pred std: 41.96
eval time: 0:00:10.015211
**** end time: 2019-09-26 03:58:30.130247 ****
