Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/frequentist_dense3/frequentist_dense3_2', model='frequentist_dense3', model_path='log/CMAPSS/FD001/min-max/frequentist_dense3/frequentist_dense3_2/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 32132
use_cuda: True
Dataset: CMAPSS/FD001
Restoring FrequentistDense3...
Done.
**** start time: 2019-09-27 16:55:24.248068 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 420]               0
            Linear-2                  [-1, 100]          42,000
           Sigmoid-3                  [-1, 100]               0
            Linear-4                  [-1, 100]          10,000
           Sigmoid-5                  [-1, 100]               0
            Linear-6                  [-1, 100]          10,000
           Sigmoid-7                  [-1, 100]               0
            Linear-8                    [-1, 1]             100
================================================================
Total params: 62,100
Trainable params: 62,100
Non-trainable params: 0
________________________________________________________________
2019-09-27 16:55:24.251180
ground truth | pred +/- std:
77.00 | 122.27 +/- 0.00
57.00 | 62.09 +/- 0.00
124.00 | 91.48 +/- 0.00
90.00 | 108.50 +/- 0.00
93.00 | 114.16 +/- 0.00
37.00 | 41.45 +/- 0.00
28.00 | 28.57 +/- 0.00
91.00 | 106.53 +/- 0.00
113.00 | 96.47 +/- 0.00
58.00 | 79.24 +/- 0.00
84.00 | 77.91 +/- 0.00
20.00 | 18.19 +/- 0.00
142.00 | 123.82 +/- 0.00
126.00 | 113.05 +/- 0.00
11.00 | 11.02 +/- 0.00
114.00 | 82.65 +/- 0.00
69.00 | 48.48 +/- 0.00
26.00 | 25.28 +/- 0.00
137.00 | 115.94 +/- 0.00
28.00 | 30.89 +/- 0.00
21.00 | 20.02 +/- 0.00
9.00 | 8.62 +/- 0.00
50.00 | 61.78 +/- 0.00
135.00 | 122.41 +/- 0.00
97.00 | 112.52 +/- 0.00
96.00 | 91.51 +/- 0.00
89.00 | 86.75 +/- 0.00
79.00 | 93.60 +/- 0.00
20.00 | 18.45 +/- 0.00
18.00 | 16.34 +/- 0.00
111.00 | 121.07 +/- 0.00
90.00 | 95.26 +/- 0.00
114.00 | 107.18 +/- 0.00
111.00 | 123.77 +/- 0.00
103.00 | 105.21 +/- 0.00
119.00 | 117.80 +/- 0.00
82.00 | 62.72 +/- 0.00
59.00 | 59.18 +/- 0.00
82.00 | 83.48 +/- 0.00
115.00 | 107.56 +/- 0.00
106.00 | 107.73 +/- 0.00
50.00 | 47.63 +/- 0.00
19.00 | 22.43 +/- 0.00
94.00 | 90.83 +/- 0.00
63.00 | 108.78 +/- 0.00
97.00 | 101.63 +/- 0.00
145.00 | 117.82 +/- 0.00
83.00 | 102.03 +/- 0.00
128.00 | 102.98 +/- 0.00
10.00 | 9.03 +/- 0.00
95.00 | 73.32 +/- 0.00
21.00 | 19.97 +/- 0.00
72.00 | 86.18 +/- 0.00
115.00 | 117.85 +/- 0.00
91.00 | 98.77 +/- 0.00
54.00 | 43.91 +/- 0.00
66.00 | 105.02 +/- 0.00
8.00 | 6.42 +/- 0.00
92.00 | 91.76 +/- 0.00
47.00 | 38.44 +/- 0.00
137.00 | 123.05 +/- 0.00
7.00 | 5.47 +/- 0.00
8.00 | 11.02 +/- 0.00
118.00 | 124.56 +/- 0.00
85.00 | 53.43 +/- 0.00
107.00 | 124.26 +/- 0.00
109.00 | 117.01 +/- 0.00
121.00 | 120.93 +/- 0.00
14.00 | 16.79 +/- 0.00
113.00 | 123.76 +/- 0.00
38.00 | 29.71 +/- 0.00
100.00 | 109.12 +/- 0.00
55.00 | 68.91 +/- 0.00
136.00 | 113.35 +/- 0.00
117.00 | 118.25 +/- 0.00
28.00 | 29.29 +/- 0.00
118.00 | 110.48 +/- 0.00
97.00 | 70.29 +/- 0.00
137.00 | 116.05 +/- 0.00
50.00 | 52.30 +/- 0.00
16.00 | 16.30 +/- 0.00
21.00 | 14.44 +/- 0.00
112.00 | 121.09 +/- 0.00
34.00 | 23.96 +/- 0.00
95.00 | 102.73 +/- 0.00
131.00 | 104.34 +/- 0.00
10.00 | 8.53 +/- 0.00
107.00 | 112.98 +/- 0.00
8.00 | 8.24 +/- 0.00
29.00 | 31.87 +/- 0.00
116.00 | 122.30 +/- 0.00
15.00 | 22.06 +/- 0.00
59.00 | 65.90 +/- 0.00
98.00 | 123.93 +/- 0.00
128.00 | 122.12 +/- 0.00
20.00 | 25.40 +/- 0.00
114.00 | 100.81 +/- 0.00
28.00 | 19.87 +/- 0.00
48.00 | 61.41 +/- 0.00
87.00 | 89.37 +/- 0.00
eval mean loss: 106.62
eval rmse: 14.60
eval mae: 10.44
eval score: 431.79
epistemic: 0.00
epoch: 249
ground truth std: 41.56
pred std: 40.67
eval time: 0:00:01.530156
**** end time: 2019-09-27 16:55:25.781601 ****
