Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/bayesian_dense3/bayesian_dense3_0', model='bayesian_dense3', model_path='log/CMAPSS/FD004/min-max/bayesian_dense3/bayesian_dense3_0/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 14153
use_cuda: True
Dataset: CMAPSS/FD004
Restoring BayesianDense3...
Done.
**** start time: 2019-09-26 22:28:14.705644 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 360]               0
    BayesianLinear-2                  [-1, 100]          72,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 112,200
Trainable params: 112,200
Non-trainable params: 0
________________________________________________________________
2019-09-26 22:28:14.716760
ground truth | pred +/- std:
39.00 | 36.28 +/- 0.41
157.00 | 115.30 +/- 0.25
97.00 | 77.75 +/- 0.87
194.00 | 122.00 +/- 0.24
189.00 | 123.49 +/- 0.22
8.00 | 5.93 +/- 0.35
89.00 | 116.15 +/- 0.25
75.00 | 96.18 +/- 0.84
78.00 | 104.71 +/- 0.84
151.00 | 102.90 +/- 0.94
107.00 | 108.63 +/- 0.45
17.00 | 14.66 +/- 0.39
133.00 | 113.76 +/- 0.30
166.00 | 118.68 +/- 0.24
22.00 | 6.01 +/- 0.33
109.00 | 58.51 +/- 0.28
91.00 | 95.53 +/- 0.81
126.00 | 118.65 +/- 0.22
96.00 | 86.37 +/- 1.37
34.00 | 46.93 +/- 0.46
11.00 | 25.10 +/- 0.63
104.00 | 77.30 +/- 0.83
88.00 | 106.58 +/- 0.80
176.00 | 118.30 +/- 0.23
78.00 | 119.53 +/- 0.27
88.00 | 111.40 +/- 0.56
46.00 | 36.99 +/- 0.71
101.00 | 66.77 +/- 0.79
46.00 | 46.94 +/- 0.63
7.00 | 30.70 +/- 0.35
118.00 | 119.35 +/- 0.23
18.00 | 17.47 +/- 0.42
154.00 | 123.97 +/- 0.25
145.00 | 117.26 +/- 0.26
151.00 | 121.99 +/- 0.23
96.00 | 114.60 +/- 0.33
66.00 | 47.56 +/- 0.76
116.00 | 119.31 +/- 0.25
107.00 | 122.42 +/- 0.23
74.00 | 116.40 +/- 0.31
142.00 | 119.17 +/- 0.27
76.00 | 84.13 +/- 1.08
60.00 | 36.05 +/- 0.36
149.00 | 72.00 +/- 1.60
8.00 | 5.79 +/- 0.30
12.00 | 12.69 +/- 0.26
130.00 | 116.23 +/- 0.28
42.00 | 118.60 +/- 0.26
109.00 | 81.40 +/- 1.09
33.00 | 40.40 +/- 0.53
122.00 | 97.15 +/- 1.08
115.00 | 118.70 +/- 0.24
139.00 | 113.59 +/- 0.24
50.00 | 52.01 +/- 0.43
104.00 | 117.60 +/- 0.23
37.00 | 24.16 +/- 0.30
100.00 | 55.45 +/- 0.38
120.00 | 117.15 +/- 0.25
154.00 | 114.92 +/- 0.25
24.00 | 23.42 +/- 0.37
126.00 | 119.68 +/- 0.26
106.00 | 118.66 +/- 0.21
24.00 | 25.75 +/- 0.36
126.00 | 122.09 +/- 0.21
160.00 | 121.61 +/- 0.22
162.00 | 114.15 +/- 0.59
176.00 | 72.64 +/- 1.14
123.00 | 52.91 +/- 0.37
114.00 | 96.88 +/- 1.22
45.00 | 66.05 +/- 0.53
124.00 | 113.63 +/- 0.38
143.00 | 118.46 +/- 0.25
11.00 | 17.97 +/- 0.41
51.00 | 32.12 +/- 0.42
41.00 | 44.01 +/- 0.59
12.00 | 26.29 +/- 0.28
95.00 | 110.76 +/- 0.52
59.00 | 63.62 +/- 0.40
184.00 | 119.05 +/- 0.24
195.00 | 116.85 +/- 0.26
75.00 | 115.09 +/- 0.26
97.00 | 123.29 +/- 0.23
135.00 | 70.71 +/- 1.00
15.00 | 20.01 +/- 0.30
7.00 | 17.50 +/- 0.34
46.00 | 52.72 +/- 0.33
59.00 | 91.86 +/- 1.68
92.00 | 96.82 +/- 1.32
120.00 | 119.86 +/- 0.26
98.00 | 43.49 +/- 0.40
166.00 | 122.66 +/- 0.22
