Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_4', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD001/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_4/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 29122
use_cuda: True
Dataset: CMAPSS/FD001
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-09-27 14:52:12.674611 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1             [-1, 8, 26, 1]           1,120
           Sigmoid-2             [-1, 8, 26, 1]               0
         AvgPool2d-3             [-1, 8, 13, 1]               0
    BayesianConv2d-4            [-1, 14, 12, 1]             448
           Sigmoid-5            [-1, 14, 12, 1]               0
         AvgPool2d-6             [-1, 14, 6, 1]               0
           Flatten-7                   [-1, 84]               0
    BayesianLinear-8                    [-1, 1]             168
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 1,736
Trainable params: 1,736
Non-trainable params: 0
________________________________________________________________
2019-09-27 14:52:12.684859
ground truth | pred +/- std:
77.00 | 108.62 +/- 2.14
57.00 | 100.54 +/- 2.46
124.00 | 98.94 +/- 2.38
90.00 | 83.90 +/- 2.02
93.00 | 103.88 +/- 2.57
37.00 | 65.61 +/- 1.90
28.00 | 40.69 +/- 1.79
91.00 | 90.65 +/- 2.09
113.00 | 108.48 +/- 2.48
58.00 | 68.38 +/- 1.85
84.00 | 109.09 +/- 2.46
20.00 | 38.87 +/- 1.72
142.00 | 109.69 +/- 2.50
126.00 | 97.53 +/- 2.32
11.00 | 38.06 +/- 1.65
114.00 | 58.07 +/- 1.88
69.00 | 62.79 +/- 1.93
26.00 | 40.25 +/- 1.92
137.00 | 109.51 +/- 2.38
28.00 | 39.97 +/- 1.64
21.00 | 42.33 +/- 1.76
9.00 | 42.72 +/- 1.72
50.00 | 89.06 +/- 2.11
135.00 | 107.38 +/- 2.50
97.00 | 107.27 +/- 2.40
96.00 | 99.64 +/- 2.08
89.00 | 95.01 +/- 2.22
79.00 | 107.31 +/- 2.41
20.00 | 39.50 +/- 1.72
18.00 | 92.02 +/- 1.94
111.00 | 104.92 +/- 2.39
90.00 | 95.40 +/- 2.18
114.00 | 106.08 +/- 2.24
111.00 | 109.14 +/- 2.20
103.00 | 94.40 +/- 2.28
119.00 | 109.39 +/- 2.36
82.00 | 107.29 +/- 2.45
59.00 | 79.78 +/- 2.16
82.00 | 81.73 +/- 2.24
115.00 | 86.66 +/- 2.10
106.00 | 83.14 +/- 2.22
50.00 | 50.50 +/- 1.74
19.00 | 39.08 +/- 1.86
94.00 | 95.43 +/- 2.23
63.00 | 108.73 +/- 2.53
97.00 | 103.57 +/- 2.51
145.00 | 109.03 +/- 2.46
83.00 | 109.07 +/- 2.53
128.00 | 109.27 +/- 2.17
10.00 | 57.39 +/- 1.78
95.00 | 99.32 +/- 2.38
21.00 | 86.80 +/- 2.21
72.00 | 93.09 +/- 2.26
115.00 | 105.22 +/- 2.44
91.00 | 107.19 +/- 2.54
54.00 | 48.03 +/- 1.86
66.00 | 108.51 +/- 2.40
8.00 | 38.13 +/- 1.72
92.00 | 102.74 +/- 2.53
47.00 | 40.71 +/- 1.72
137.00 | 108.77 +/- 2.48
7.00 | 39.22 +/- 1.82
8.00 | 38.33 +/- 1.92
118.00 | 108.42 +/- 2.51
85.00 | 39.72 +/- 1.68
107.00 | 109.78 +/- 2.50
109.00 | 104.85 +/- 2.51
121.00 | 109.42 +/- 2.49
14.00 | 38.44 +/- 1.80
113.00 | 109.37 +/- 2.39
38.00 | 43.32 +/- 1.83
100.00 | 99.58 +/- 2.10
55.00 | 57.09 +/- 1.66
136.00 | 103.32 +/- 2.34
117.00 | 109.25 +/- 2.60
28.00 | 74.88 +/- 1.84
118.00 | 106.95 +/- 2.43
97.00 | 96.37 +/- 2.29
137.00 | 107.69 +/- 2.36
50.00 | 41.59 +/- 1.72
16.00 | 39.04 +/- 1.82
21.00 | 41.64 +/- 1.67
112.00 | 109.43 +/- 2.48
34.00 | 76.05 +/- 2.07
95.00 | 101.78 +/- 2.53
131.00 | 109.15 +/- 2.57
10.00 | 38.10 +/- 1.86
107.00 | 109.00 +/- 2.34
8.00 | 38.31 +/- 1.76
29.00 | 48.02 +/- 1.83
116.00 | 109.67 +/- 2.29
15.00 | 41.06 +/- 1.77
59.00 | 78.48 +/- 2.12
98.00 | 106.03 +/- 2.35
128.00 | 109.76 +/- 2.52
20.00 | 43.05 +/- 1.85
114.00 | 109.23 +/- 2.47
28.00 | 54.91 +/- 2.07
48.00 | 62.53 +/- 1.98
87.00 | 109.34 +/- 2.51
eval mean loss: 300.41
eval rmse: 24.51
eval mae: 19.40
eval score: 3543.40
epistemic: 4.74
epoch: 249
ground truth std: 41.56
pred std: 28.03
eval time: 0:00:02.030901
**** end time: 2019-09-27 14:52:14.724760 ****
