Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_5', model='frequentist_conv2_pool2', model_path='log/CMAPSS/FD001/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_5/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 31758
use_cuda: True
Dataset: CMAPSS/FD001
Restoring FrequentistConv2Pool2...
Done.
**** start time: 2019-09-27 16:46:59.538596 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1             [-1, 8, 26, 1]             560
           Sigmoid-2             [-1, 8, 26, 1]               0
         AvgPool2d-3             [-1, 8, 13, 1]               0
            Conv2d-4            [-1, 14, 12, 1]             224
           Sigmoid-5            [-1, 14, 12, 1]               0
         AvgPool2d-6             [-1, 14, 6, 1]               0
           Flatten-7                   [-1, 84]               0
            Linear-8                    [-1, 1]              84
================================================================
Total params: 868
Trainable params: 868
Non-trainable params: 0
________________________________________________________________
2019-09-27 16:46:59.544087
ground truth | pred +/- std:
77.00 | 104.67 +/- 0.00
57.00 | 99.06 +/- 0.00
124.00 | 98.26 +/- 0.00
90.00 | 84.86 +/- 0.00
93.00 | 101.59 +/- 0.00
37.00 | 65.94 +/- 0.00
28.00 | 52.88 +/- 0.00
91.00 | 89.38 +/- 0.00
113.00 | 104.45 +/- 0.00
58.00 | 68.45 +/- 0.00
84.00 | 104.70 +/- 0.00
20.00 | 52.51 +/- 0.00
142.00 | 104.73 +/- 0.00
126.00 | 96.45 +/- 0.00
11.00 | 52.37 +/- 0.00
114.00 | 62.20 +/- 0.00
69.00 | 64.85 +/- 0.00
26.00 | 52.88 +/- 0.00
137.00 | 104.73 +/- 0.00
28.00 | 52.63 +/- 0.00
21.00 | 53.64 +/- 0.00
9.00 | 53.94 +/- 0.00
50.00 | 88.75 +/- 0.00
135.00 | 103.74 +/- 0.00
97.00 | 104.41 +/- 0.00
96.00 | 98.14 +/- 0.00
89.00 | 95.12 +/- 0.00
79.00 | 104.20 +/- 0.00
20.00 | 52.63 +/- 0.00
18.00 | 92.92 +/- 0.00
111.00 | 102.38 +/- 0.00
90.00 | 94.89 +/- 0.00
114.00 | 103.40 +/- 0.00
111.00 | 104.67 +/- 0.00
103.00 | 92.03 +/- 0.00
119.00 | 104.71 +/- 0.00
82.00 | 104.05 +/- 0.00
59.00 | 81.88 +/- 0.00
82.00 | 83.45 +/- 0.00
115.00 | 86.45 +/- 0.00
106.00 | 84.42 +/- 0.00
50.00 | 58.87 +/- 0.00
19.00 | 52.47 +/- 0.00
94.00 | 94.87 +/- 0.00
63.00 | 104.62 +/- 0.00
97.00 | 101.96 +/- 0.00
145.00 | 104.72 +/- 0.00
83.00 | 104.70 +/- 0.00
128.00 | 104.69 +/- 0.00
10.00 | 63.44 +/- 0.00
95.00 | 98.77 +/- 0.00
21.00 | 88.94 +/- 0.00
72.00 | 93.03 +/- 0.00
115.00 | 102.43 +/- 0.00
91.00 | 103.85 +/- 0.00
54.00 | 56.99 +/- 0.00
66.00 | 104.52 +/- 0.00
8.00 | 52.37 +/- 0.00
92.00 | 101.39 +/- 0.00
47.00 | 52.94 +/- 0.00
137.00 | 104.51 +/- 0.00
7.00 | 52.72 +/- 0.00
8.00 | 52.37 +/- 0.00
118.00 | 104.42 +/- 0.00
85.00 | 52.65 +/- 0.00
107.00 | 104.73 +/- 0.00
109.00 | 101.63 +/- 0.00
121.00 | 104.71 +/- 0.00
14.00 | 52.38 +/- 0.00
113.00 | 104.73 +/- 0.00
38.00 | 53.68 +/- 0.00
100.00 | 97.91 +/- 0.00
55.00 | 62.00 +/- 0.00
136.00 | 101.99 +/- 0.00
117.00 | 104.73 +/- 0.00
28.00 | 77.17 +/- 0.00
118.00 | 104.06 +/- 0.00
97.00 | 94.67 +/- 0.00
137.00 | 104.27 +/- 0.00
50.00 | 53.08 +/- 0.00
16.00 | 52.54 +/- 0.00
21.00 | 53.31 +/- 0.00
112.00 | 104.73 +/- 0.00
34.00 | 75.79 +/- 0.00
95.00 | 100.49 +/- 0.00
131.00 | 104.72 +/- 0.00
10.00 | 52.37 +/- 0.00
107.00 | 104.66 +/- 0.00
8.00 | 52.38 +/- 0.00
29.00 | 56.32 +/- 0.00
116.00 | 104.73 +/- 0.00
15.00 | 52.86 +/- 0.00
59.00 | 80.80 +/- 0.00
98.00 | 103.51 +/- 0.00
128.00 | 104.73 +/- 0.00
20.00 | 53.61 +/- 0.00
114.00 | 104.73 +/- 0.00
28.00 | 60.92 +/- 0.00
48.00 | 66.84 +/- 0.00
87.00 | 104.69 +/- 0.00
eval mean loss: 386.24
eval rmse: 27.79
eval mae: 22.72
eval score: 4582.45
epistemic: 0.00
epoch: 249
ground truth std: 41.56
pred std: 21.56
eval time: 0:00:01.480573
**** end time: 2019-09-27 16:47:01.024915 ****
