Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_9', model='frequentist_conv2_pool2', model_path='log/CMAPSS/FD002/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_9/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 6194
use_cuda: True
Dataset: CMAPSS/FD002
Restoring FrequentistConv2Pool2...
Done.
**** start time: 2019-10-01 01:49:35.153345 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1            [-1, 8, 16, 11]             560
           Sigmoid-2            [-1, 8, 16, 11]               0
         AvgPool2d-3             [-1, 8, 8, 11]               0
            Conv2d-4            [-1, 14, 7, 11]             224
           Sigmoid-5            [-1, 14, 7, 11]               0
         AvgPool2d-6            [-1, 14, 3, 11]               0
           Flatten-7                  [-1, 462]               0
            Linear-8                    [-1, 1]             462
================================================================
Total params: 1,246
Trainable params: 1,246
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:49:35.158213
ground truth | pred +/- std:
18.00 | 8.18 +/- 0.00
97.00 | 93.02 +/- 0.00
97.00 | 97.13 +/- 0.00
151.00 | 128.37 +/- 0.00
148.00 | 119.26 +/- 0.00
94.00 | 96.63 +/- 0.00
56.00 | 74.16 +/- 0.00
134.00 | 100.32 +/- 0.00
35.00 | 74.27 +/- 0.00
120.00 | 118.52 +/- 0.00
23.00 | 30.96 +/- 0.00
101.00 | 96.01 +/- 0.00
79.00 | 66.27 +/- 0.00
13.00 | 37.92 +/- 0.00
55.00 | 64.48 +/- 0.00
39.00 | 20.43 +/- 0.00
13.00 | 31.23 +/- 0.00
39.00 | 67.31 +/- 0.00
79.00 | 98.48 +/- 0.00
43.00 | 64.17 +/- 0.00
14.00 | 14.80 +/- 0.00
97.00 | 60.27 +/- 0.00
59.00 | 103.54 +/- 0.00
14.00 | 15.88 +/- 0.00
108.00 | 105.07 +/- 0.00
8.00 | 10.46 +/- 0.00
99.00 | 95.13 +/- 0.00
10.00 | 11.36 +/- 0.00
43.00 | 66.55 +/- 0.00
8.00 | 12.13 +/- 0.00
78.00 | 67.63 +/- 0.00
57.00 | 76.66 +/- 0.00
134.00 | 120.01 +/- 0.00
110.00 | 69.89 +/- 0.00
142.00 | 115.62 +/- 0.00
180.00 | 108.03 +/- 0.00
161.00 | 104.63 +/- 0.00
126.00 | 82.25 +/- 0.00
167.00 | 123.72 +/- 0.00
192.00 | 109.94 +/- 0.00
115.00 | 113.56 +/- 0.00
75.00 | 110.47 +/- 0.00
88.00 | 89.79 +/- 0.00
142.00 | 95.56 +/- 0.00
63.00 | 100.05 +/- 0.00
37.00 | 21.22 +/- 0.00
86.00 | 127.78 +/- 0.00
122.00 | 103.98 +/- 0.00
19.00 | 16.37 +/- 0.00
80.00 | 63.03 +/- 0.00
188.00 | 108.49 +/- 0.00
155.00 | 112.89 +/- 0.00
155.00 | 114.90 +/- 0.00
14.00 | 40.71 +/- 0.00
111.00 | 113.21 +/- 0.00
116.00 | 110.02 +/- 0.00
120.00 | 107.83 +/- 0.00
152.00 | 131.12 +/- 0.00
98.00 | 100.71 +/- 0.00
139.00 | 99.50 +/- 0.00
53.00 | 32.51 +/- 0.00
48.00 | 38.43 +/- 0.00
173.00 | 114.49 +/- 0.00
13.00 | 11.38 +/- 0.00
55.00 | 37.54 +/- 0.00
34.00 | 35.12 +/- 0.00
141.00 | 115.30 +/- 0.00
14.00 | 14.27 +/- 0.00
17.00 | 7.09 +/- 0.00
97.00 | 79.50 +/- 0.00
88.00 | 72.94 +/- 0.00
83.00 | 111.14 +/- 0.00
106.00 | 117.11 +/- 0.00
183.00 | 99.14 +/- 0.00
158.00 | 103.93 +/- 0.00
15.00 | 22.52 +/- 0.00
81.00 | 88.92 +/- 0.00
172.00 | 109.21 +/- 0.00
15.00 | 37.91 +/- 0.00
146.00 | 108.25 +/- 0.00
148.00 | 125.61 +/- 0.00
191.00 | 95.93 +/- 0.00
9.00 | 3.73 +/- 0.00
30.00 | 47.49 +/- 0.00
92.00 | 107.97 +/- 0.00
111.00 | 122.06 +/- 0.00
23.00 | 76.04 +/- 0.00
79.00 | 93.96 +/- 0.00
67.00 | 78.74 +/- 0.00
181.00 | 90.48 +/- 0.00
82.00 | 96.99 +/- 0.00
126.00 | 126.20 +/- 0.00
6.00 | 31.03 +/- 0.00
75.00 | 58.29 +/- 0.00
22.00 | 34.94 +/- 0.00
14.00 | 36.26 +/- 0.00
43.00 | 75.37 +/- 0.00
131.00 | 107.47 +/- 0.00
165.00 | 102.10 +/- 0.00
84.00 | 108.88 +/- 0.00
11.00 | 6.55 +/- 0.00
89.00 | 109.53 +/- 0.00
151.00 | 133.56 +/- 0.00
42.00 | 42.06 +/- 0.00
9.00 | 34.27 +/- 0.00
18.00 | 47.37 +/- 0.00
80.00 | 96.70 +/- 0.00
52.00 | 76.95 +/- 0.00
15.00 | 12.77 +/- 0.00
9.00 | 10.83 +/- 0.00
62.00 | 43.84 +/- 0.00
97.00 | 98.22 +/- 0.00
168.00 | 101.11 +/- 0.00
194.00 | 99.99 +/- 0.00
82.00 | 53.72 +/- 0.00
15.00 | 19.34 +/- 0.00
124.00 | 115.25 +/- 0.00
10.00 | 12.37 +/- 0.00
152.00 | 112.96 +/- 0.00
6.00 | 0.47 +/- 0.00
81.00 | 82.18 +/- 0.00
47.00 | 38.31 +/- 0.00
6.00 | 38.88 +/- 0.00
10.00 | 27.54 +/- 0.00
112.00 | 125.07 +/- 0.00
144.00 | 94.37 +/- 0.00
85.00 | 56.60 +/- 0.00
6.00 | 15.24 +/- 0.00
98.00 | 124.96 +/- 0.00
67.00 | 92.00 +/- 0.00
23.00 | 19.38 +/- 0.00
53.00 | 41.25 +/- 0.00
37.00 | 59.26 +/- 0.00
52.00 | 52.00 +/- 0.00
77.00 | 83.90 +/- 0.00
73.00 | 89.82 +/- 0.00
85.00 | 118.29 +/- 0.00
9.00 | 11.77 +/- 0.00
183.00 | 106.71 +/- 0.00
83.00 | 105.29 +/- 0.00
54.00 | 90.80 +/- 0.00
121.00 | 95.86 +/- 0.00
13.00 | 27.90 +/- 0.00
39.00 | 43.31 +/- 0.00
163.00 | 110.08 +/- 0.00
73.00 | 100.23 +/- 0.00
11.00 | 32.28 +/- 0.00
83.00 | 38.09 +/- 0.00
115.00 | 94.98 +/- 0.00
8.00 | 17.88 +/- 0.00
8.00 | 8.44 +/- 0.00
138.00 | 110.55 +/- 0.00
78.00 | 83.03 +/- 0.00
27.00 | 43.52 +/- 0.00
135.00 | 87.34 +/- 0.00
150.00 | 108.15 +/- 0.00
121.00 | 124.08 +/- 0.00
106.00 | 90.43 +/- 0.00
86.00 | 107.48 +/- 0.00
96.00 | 110.35 +/- 0.00
104.00 | 73.83 +/- 0.00
103.00 | 119.84 +/- 0.00
182.00 | 99.97 +/- 0.00
51.00 | 97.95 +/- 0.00
167.00 | 119.51 +/- 0.00
26.00 | 15.18 +/- 0.00
51.00 | 80.52 +/- 0.00
78.00 | 74.92 +/- 0.00
61.00 | 48.50 +/- 0.00
98.00 | 102.89 +/- 0.00
179.00 | 85.76 +/- 0.00
36.00 | 33.35 +/- 0.00
17.00 | 19.85 +/- 0.00
108.00 | 106.85 +/- 0.00
38.00 | 52.93 +/- 0.00
11.00 | 15.24 +/- 0.00
50.00 | 47.87 +/- 0.00
14.00 | 27.30 +/- 0.00
87.00 | 73.29 +/- 0.00
7.00 | 11.55 +/- 0.00
48.00 | 62.56 +/- 0.00
122.00 | 125.50 +/- 0.00
41.00 | 52.87 +/- 0.00
155.00 | 112.78 +/- 0.00
90.00 | 55.28 +/- 0.00
131.00 | 94.02 +/- 0.00
95.00 | 88.07 +/- 0.00
103.00 | 103.71 +/- 0.00
17.00 | 11.21 +/- 0.00
32.00 | 84.35 +/- 0.00
103.00 | 90.01 +/- 0.00
79.00 | 90.35 +/- 0.00
171.00 | 120.05 +/- 0.00
101.00 | 71.68 +/- 0.00
8.00 | 16.25 +/- 0.00
74.00 | 90.85 +/- 0.00
68.00 | 106.71 +/- 0.00
106.00 | 91.93 +/- 0.00
56.00 | 72.63 +/- 0.00
107.00 | 82.61 +/- 0.00
99.00 | 120.51 +/- 0.00
21.00 | 44.03 +/- 0.00
47.00 | 59.62 +/- 0.00
165.00 | 137.93 +/- 0.00
88.00 | 66.48 +/- 0.00
73.00 | 87.16 +/- 0.00
56.00 | 35.41 +/- 0.00
16.00 | 8.82 +/- 0.00
7.00 | 12.07 +/- 0.00
73.00 | 71.39 +/- 0.00
73.00 | 95.39 +/- 0.00
106.00 | 113.61 +/- 0.00
48.00 | 47.87 +/- 0.00
181.00 | 91.14 +/- 0.00
8.00 | 16.27 +/- 0.00
12.00 | 13.20 +/- 0.00
11.00 | 14.16 +/- 0.00
9.00 | 26.45 +/- 0.00
49.00 | 45.94 +/- 0.00
12.00 | 14.11 +/- 0.00
191.00 | 127.55 +/- 0.00
35.00 | 27.92 +/- 0.00
145.00 | 112.68 +/- 0.00
67.00 | 115.88 +/- 0.00
6.00 | 17.55 +/- 0.00
91.00 | 79.30 +/- 0.00
121.00 | 99.88 +/- 0.00
151.00 | 110.58 +/- 0.00
121.00 | 112.35 +/- 0.00
37.00 | 25.60 +/- 0.00
36.00 | 37.51 +/- 0.00
91.00 | 100.09 +/- 0.00
108.00 | 118.27 +/- 0.00
174.00 | 78.41 +/- 0.00
31.00 | 25.21 +/- 0.00
122.00 | 102.24 +/- 0.00
153.00 | 115.78 +/- 0.00
68.00 | 54.80 +/- 0.00
145.00 | 109.27 +/- 0.00
93.00 | 116.40 +/- 0.00
61.00 | 98.12 +/- 0.00
100.00 | 81.56 +/- 0.00
44.00 | 45.59 +/- 0.00
15.00 | 14.27 +/- 0.00
121.00 | 103.00 +/- 0.00
12.00 | 29.02 +/- 0.00
101.00 | 95.84 +/- 0.00
178.00 | 109.04 +/- 0.00
86.00 | 115.20 +/- 0.00
68.00 | 83.45 +/- 0.00
7.00 | 9.97 +/- 0.00
123.00 | 115.01 +/- 0.00
106.00 | 100.77 +/- 0.00
148.00 | 112.71 +/- 0.00
11.00 | 18.38 +/- 0.00
169.00 | 96.71 +/- 0.00
190.00 | 95.53 +/- 0.00
11.00 | 17.37 +/- 0.00
132.00 | 122.93 +/- 0.00
eval mean loss: 483.77
eval rmse: 31.11
eval mae: 22.49
eval score: 15661.97
epistemic: 0.00
epoch: 249
ground truth std: 53.78
pred std: 37.95
eval time: 0:00:01.455407
**** end time: 2019-10-01 01:49:36.613847 ****
