Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/frequentist_dense3/frequentist_dense3_4', model='frequentist_dense3', model_path='log/CMAPSS/FD001/min-max/frequentist_dense3/frequentist_dense3_4/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 32237
use_cuda: True
Dataset: CMAPSS/FD001
Restoring FrequentistDense3...
Done.
**** start time: 2019-09-27 16:57:49.138154 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 420]               0
            Linear-2                  [-1, 100]          42,000
           Sigmoid-3                  [-1, 100]               0
            Linear-4                  [-1, 100]          10,000
           Sigmoid-5                  [-1, 100]               0
            Linear-6                  [-1, 100]          10,000
           Sigmoid-7                  [-1, 100]               0
            Linear-8                    [-1, 1]             100
================================================================
Total params: 62,100
Trainable params: 62,100
Non-trainable params: 0
________________________________________________________________
2019-09-27 16:57:49.141458
ground truth | pred +/- std:
77.00 | 121.80 +/- 0.00
57.00 | 62.63 +/- 0.00
124.00 | 89.02 +/- 0.00
90.00 | 106.70 +/- 0.00
93.00 | 112.80 +/- 0.00
37.00 | 39.41 +/- 0.00
28.00 | 24.82 +/- 0.00
91.00 | 101.77 +/- 0.00
113.00 | 95.06 +/- 0.00
58.00 | 77.44 +/- 0.00
84.00 | 87.88 +/- 0.00
20.00 | 19.78 +/- 0.00
142.00 | 124.37 +/- 0.00
126.00 | 114.10 +/- 0.00
11.00 | 11.09 +/- 0.00
114.00 | 84.64 +/- 0.00
69.00 | 44.31 +/- 0.00
26.00 | 24.52 +/- 0.00
137.00 | 115.94 +/- 0.00
28.00 | 29.29 +/- 0.00
21.00 | 19.13 +/- 0.00
9.00 | 6.84 +/- 0.00
50.00 | 60.46 +/- 0.00
135.00 | 120.11 +/- 0.00
97.00 | 115.93 +/- 0.00
96.00 | 91.03 +/- 0.00
89.00 | 92.83 +/- 0.00
79.00 | 94.72 +/- 0.00
20.00 | 19.56 +/- 0.00
18.00 | 23.01 +/- 0.00
111.00 | 116.95 +/- 0.00
90.00 | 93.87 +/- 0.00
114.00 | 108.96 +/- 0.00
111.00 | 123.72 +/- 0.00
103.00 | 98.53 +/- 0.00
119.00 | 118.77 +/- 0.00
82.00 | 63.36 +/- 0.00
59.00 | 58.51 +/- 0.00
82.00 | 83.67 +/- 0.00
115.00 | 99.48 +/- 0.00
106.00 | 105.87 +/- 0.00
50.00 | 41.47 +/- 0.00
19.00 | 21.46 +/- 0.00
94.00 | 96.08 +/- 0.00
63.00 | 110.14 +/- 0.00
97.00 | 97.03 +/- 0.00
145.00 | 117.85 +/- 0.00
83.00 | 107.00 +/- 0.00
128.00 | 99.57 +/- 0.00
10.00 | 11.52 +/- 0.00
95.00 | 77.96 +/- 0.00
21.00 | 23.04 +/- 0.00
72.00 | 77.10 +/- 0.00
115.00 | 112.65 +/- 0.00
91.00 | 101.03 +/- 0.00
54.00 | 48.63 +/- 0.00
66.00 | 101.52 +/- 0.00
8.00 | 4.65 +/- 0.00
92.00 | 99.15 +/- 0.00
47.00 | 40.68 +/- 0.00
137.00 | 122.75 +/- 0.00
7.00 | 4.22 +/- 0.00
8.00 | 7.13 +/- 0.00
118.00 | 124.29 +/- 0.00
85.00 | 51.83 +/- 0.00
107.00 | 123.82 +/- 0.00
109.00 | 112.21 +/- 0.00
121.00 | 121.77 +/- 0.00
14.00 | 19.11 +/- 0.00
113.00 | 123.90 +/- 0.00
38.00 | 23.32 +/- 0.00
100.00 | 112.63 +/- 0.00
55.00 | 73.37 +/- 0.00
136.00 | 116.31 +/- 0.00
117.00 | 118.30 +/- 0.00
28.00 | 29.13 +/- 0.00
118.00 | 107.88 +/- 0.00
97.00 | 68.52 +/- 0.00
137.00 | 118.43 +/- 0.00
50.00 | 50.89 +/- 0.00
16.00 | 15.02 +/- 0.00
21.00 | 18.22 +/- 0.00
112.00 | 121.42 +/- 0.00
34.00 | 28.97 +/- 0.00
95.00 | 98.14 +/- 0.00
131.00 | 104.46 +/- 0.00
10.00 | 8.48 +/- 0.00
107.00 | 113.53 +/- 0.00
8.00 | 6.26 +/- 0.00
29.00 | 23.65 +/- 0.00
116.00 | 121.90 +/- 0.00
15.00 | 16.95 +/- 0.00
59.00 | 69.29 +/- 0.00
98.00 | 123.71 +/- 0.00
128.00 | 122.82 +/- 0.00
20.00 | 23.86 +/- 0.00
114.00 | 103.71 +/- 0.00
28.00 | 20.60 +/- 0.00
48.00 | 51.32 +/- 0.00
87.00 | 90.77 +/- 0.00
eval mean loss: 106.79
eval rmse: 14.61
eval mae: 10.31
eval score: 430.41
epistemic: 0.00
epoch: 249
ground truth std: 41.56
pred std: 40.81
eval time: 0:00:01.584882
**** end time: 2019-09-27 16:57:50.726593 ****
