Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_5', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD001/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_5/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 29189
use_cuda: True
Dataset: CMAPSS/FD001
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-09-27 14:54:52.577820 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1             [-1, 8, 26, 1]           1,120
           Sigmoid-2             [-1, 8, 26, 1]               0
         AvgPool2d-3             [-1, 8, 13, 1]               0
    BayesianConv2d-4            [-1, 14, 12, 1]             448
           Sigmoid-5            [-1, 14, 12, 1]               0
         AvgPool2d-6             [-1, 14, 6, 1]               0
           Flatten-7                   [-1, 84]               0
    BayesianLinear-8                    [-1, 1]             168
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 1,736
Trainable params: 1,736
Non-trainable params: 0
________________________________________________________________
2019-09-27 14:54:52.587535
ground truth | pred +/- std:
77.00 | 109.90 +/- 1.94
57.00 | 102.79 +/- 1.82
124.00 | 99.08 +/- 1.82
90.00 | 83.08 +/- 1.67
93.00 | 103.18 +/- 1.86
37.00 | 69.11 +/- 1.63
28.00 | 34.37 +/- 1.53
91.00 | 92.20 +/- 1.59
113.00 | 110.18 +/- 1.91
58.00 | 73.03 +/- 1.51
84.00 | 112.34 +/- 1.75
20.00 | 29.25 +/- 1.37
142.00 | 112.86 +/- 2.05
126.00 | 96.55 +/- 1.61
11.00 | 26.98 +/- 1.46
114.00 | 58.47 +/- 1.53
69.00 | 60.75 +/- 1.44
26.00 | 35.02 +/- 1.55
137.00 | 112.83 +/- 1.86
28.00 | 33.92 +/- 1.66
21.00 | 34.95 +/- 1.39
9.00 | 34.96 +/- 1.42
50.00 | 87.63 +/- 1.61
135.00 | 108.30 +/- 1.78
97.00 | 109.16 +/- 1.81
96.00 | 97.48 +/- 1.63
89.00 | 92.73 +/- 1.63
79.00 | 106.63 +/- 1.86
20.00 | 30.45 +/- 1.51
18.00 | 90.02 +/- 1.52
111.00 | 104.99 +/- 1.94
90.00 | 95.23 +/- 1.81
114.00 | 105.41 +/- 1.84
111.00 | 112.18 +/- 1.86
103.00 | 95.77 +/- 1.66
119.00 | 112.45 +/- 1.79
82.00 | 107.33 +/- 1.57
59.00 | 76.90 +/- 1.50
82.00 | 81.34 +/- 1.49
115.00 | 87.03 +/- 1.65
106.00 | 83.11 +/- 1.55
50.00 | 50.49 +/- 1.63
19.00 | 29.68 +/- 1.40
94.00 | 96.56 +/- 1.86
63.00 | 110.66 +/- 1.76
97.00 | 104.09 +/- 1.60
145.00 | 110.19 +/- 1.75
83.00 | 112.40 +/- 1.80
128.00 | 112.22 +/- 1.90
10.00 | 53.99 +/- 1.53
95.00 | 96.42 +/- 1.69
21.00 | 82.11 +/- 1.52
72.00 | 93.61 +/- 1.62
115.00 | 105.99 +/- 1.60
91.00 | 107.52 +/- 1.69
54.00 | 43.55 +/- 1.42
66.00 | 110.64 +/- 1.72
8.00 | 26.59 +/- 1.49
92.00 | 98.16 +/- 1.81
47.00 | 33.77 +/- 1.43
137.00 | 111.23 +/- 1.81
7.00 | 28.95 +/- 1.37
8.00 | 26.76 +/- 1.53
118.00 | 110.87 +/- 1.85
85.00 | 32.96 +/- 1.31
107.00 | 113.71 +/- 2.02
109.00 | 104.88 +/- 1.59
121.00 | 113.06 +/- 1.80
14.00 | 27.63 +/- 1.39
113.00 | 113.64 +/- 1.83
38.00 | 39.39 +/- 1.30
100.00 | 100.64 +/- 1.72
55.00 | 59.16 +/- 1.44
136.00 | 101.28 +/- 1.76
117.00 | 113.27 +/- 1.85
28.00 | 72.35 +/- 1.69
118.00 | 106.44 +/- 1.80
97.00 | 93.58 +/- 1.56
137.00 | 108.65 +/- 1.78
50.00 | 36.89 +/- 1.49
16.00 | 29.87 +/- 1.45
21.00 | 34.27 +/- 1.28
112.00 | 113.34 +/- 1.86
34.00 | 72.39 +/- 1.56
95.00 | 103.10 +/- 1.71
131.00 | 112.36 +/- 1.96
10.00 | 26.44 +/- 1.45
107.00 | 111.78 +/- 1.77
8.00 | 26.93 +/- 1.50
29.00 | 45.20 +/- 1.42
116.00 | 113.69 +/- 1.71
15.00 | 35.67 +/- 1.55
59.00 | 79.80 +/- 1.69
98.00 | 105.84 +/- 1.74
128.00 | 113.93 +/- 1.71
20.00 | 39.17 +/- 1.44
114.00 | 113.14 +/- 1.83
28.00 | 54.44 +/- 1.65
48.00 | 60.41 +/- 1.65
87.00 | 112.30 +/- 1.77
eval mean loss: 263.33
eval rmse: 22.95
eval mae: 17.54
eval score: 2835.98
epistemic: 2.76
epoch: 249
ground truth std: 41.56
pred std: 31.76
eval time: 0:00:01.986829
**** end time: 2019-09-27 14:54:54.582390 ****
