Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.25/bayesian_dense3_0.25_7', model='bayesian_dense3', model_path='log/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.25/bayesian_dense3_0.25_7/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 23820
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianDense3...
Done.
**** start time: 2019-10-01 14:49:27.611682 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 420]               0
    BayesianLinear-2                  [-1, 100]          84,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 124,200
Trainable params: 124,200
Non-trainable params: 0
________________________________________________________________
2019-10-01 14:49:27.621304
ground truth | pred +/- std:
67.00 | 94.36 +/- 9.75
115.00 | 106.62 +/- 6.64
93.00 | 102.89 +/- 7.03
123.00 | 107.30 +/- 6.43
8.00 | 7.30 +/- 3.27
86.00 | 67.91 +/- 7.51
128.00 | 107.17 +/- 6.31
40.00 | 48.69 +/- 6.56
71.00 | 75.41 +/- 8.96
58.00 | 59.15 +/- 8.45
128.00 | 106.10 +/- 6.22
65.00 | 104.51 +/- 6.26
51.00 | 79.92 +/- 9.18
27.00 | 32.09 +/- 5.25
124.00 | 106.53 +/- 6.22
120.00 | 105.69 +/- 6.05
137.00 | 106.91 +/- 5.86
99.00 | 106.21 +/- 6.54
20.00 | 25.61 +/- 5.95
11.00 | 12.91 +/- 5.01
45.00 | 49.79 +/- 7.08
115.00 | 99.35 +/- 8.40
115.00 | 106.76 +/- 6.57
89.00 | 63.47 +/- 7.60
63.00 | 97.95 +/- 7.95
44.00 | 46.82 +/- 5.76
66.00 | 63.12 +/- 7.08
81.00 | 105.62 +/- 6.03
144.00 | 106.76 +/- 6.02
137.00 | 107.01 +/- 5.58
88.00 | 79.97 +/- 11.66
100.00 | 106.83 +/- 5.95
69.00 | 90.23 +/- 9.92
145.00 | 107.57 +/- 6.28
92.00 | 107.24 +/- 6.34
78.00 | 102.03 +/- 6.81
18.00 | 16.35 +/- 4.68
56.00 | 107.45 +/- 6.00
129.00 | 107.31 +/- 6.07
115.00 | 106.72 +/- 6.90
117.00 | 106.85 +/- 6.39
120.00 | 106.96 +/- 6.23
41.00 | 39.37 +/- 6.59
133.00 | 106.83 +/- 6.68
41.00 | 52.64 +/- 7.79
6.00 | 7.70 +/- 3.81
7.00 | 10.85 +/- 3.89
18.00 | 19.53 +/- 5.10
51.00 | 48.36 +/- 6.04
55.00 | 39.10 +/- 6.57
71.00 | 56.90 +/- 8.88
101.00 | 107.06 +/- 6.13
58.00 | 55.42 +/- 6.96
31.00 | 25.20 +/- 5.38
79.00 | 81.71 +/- 9.06
9.00 | 9.84 +/- 3.90
17.00 | 14.54 +/- 5.14
111.00 | 106.50 +/- 5.59
49.00 | 42.95 +/- 6.15
56.00 | 85.13 +/- 8.60
104.00 | 81.70 +/- 8.93
113.00 | 89.79 +/- 8.06
135.00 | 105.78 +/- 6.47
117.00 | 107.08 +/- 5.86
87.00 | 106.93 +/- 6.30
15.00 | 15.91 +/- 4.12
25.00 | 18.94 +/- 5.50
55.00 | 55.53 +/- 7.03
131.00 | 107.10 +/- 6.35
55.00 | 41.77 +/- 6.52
45.00 | 39.99 +/- 5.67
11.00 | 16.42 +/- 4.82
103.00 | 107.51 +/- 6.07
77.00 | 75.13 +/- 8.31
55.00 | 58.08 +/- 6.57
10.00 | 6.64 +/- 3.28
56.00 | 60.49 +/- 7.46
127.00 | 100.79 +/- 7.80
14.00 | 10.73 +/- 3.80
68.00 | 63.37 +/- 7.56
88.00 | 104.34 +/- 6.71
87.00 | 107.43 +/- 5.98
8.00 | 7.46 +/- 3.60
22.00 | 30.38 +/- 5.96
55.00 | 44.52 +/- 6.29
87.00 | 102.19 +/- 6.90
85.00 | 106.89 +/- 5.94
78.00 | 84.17 +/- 8.60
108.00 | 101.88 +/- 7.99
144.00 | 107.32 +/- 6.02
119.00 | 107.32 +/- 5.95
99.00 | 107.38 +/- 5.79
145.00 | 107.82 +/- 6.41
87.00 | 96.48 +/- 8.48
28.00 | 33.38 +/- 5.95
136.00 | 104.21 +/- 6.18
27.00 | 38.18 +/- 6.23
132.00 | 108.00 +/- 6.00
28.00 | 25.15 +/- 5.10
35.00 | 31.11 +/- 6.04
eval mean loss: 182.43
eval rmse: 17.47
eval mae: 13.31
eval score: 575.54
epistemic: 44.31
epoch: 249
ground truth std: 41.40
pred std: 35.76
eval time: 0:00:06.144444
**** end time: 2019-10-01 14:49:33.766129 ****
