Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_1', model='frequentist_conv5_dense1', model_path='log/CMAPSS/FD001/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_1/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 30463
use_cuda: True
Dataset: CMAPSS/FD001
Restoring FrequentistConv5Dense1...
Done.
**** start time: 2019-09-27 15:48:07.088080 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1           [-1, 10, 31, 14]             100
              Tanh-2           [-1, 10, 31, 14]               0
            Conv2d-3           [-1, 10, 30, 14]           1,000
              Tanh-4           [-1, 10, 30, 14]               0
            Conv2d-5           [-1, 10, 31, 14]           1,000
              Tanh-6           [-1, 10, 31, 14]               0
            Conv2d-7           [-1, 10, 30, 14]           1,000
              Tanh-8           [-1, 10, 30, 14]               0
            Conv2d-9            [-1, 1, 30, 14]              30
             Tanh-10            [-1, 1, 30, 14]               0
          Flatten-11                  [-1, 420]               0
          Dropout-12                  [-1, 420]               0
           Linear-13                  [-1, 100]          42,000
           Linear-14                    [-1, 1]             100
================================================================
Total params: 45,230
Trainable params: 45,230
Non-trainable params: 0
________________________________________________________________
2019-09-27 15:48:07.095018
ground truth | pred +/- std:
77.00 | 113.76 +/- 0.00
57.00 | 86.64 +/- 0.00
124.00 | 111.50 +/- 0.00
90.00 | 99.86 +/- 0.00
93.00 | 102.49 +/- 0.00
37.00 | 46.67 +/- 0.00
28.00 | 24.93 +/- 0.00
91.00 | 98.00 +/- 0.00
113.00 | 107.63 +/- 0.00
58.00 | 68.86 +/- 0.00
84.00 | 100.47 +/- 0.00
20.00 | 20.03 +/- 0.00
142.00 | 122.87 +/- 0.00
126.00 | 107.07 +/- 0.00
11.00 | 8.92 +/- 0.00
114.00 | 81.71 +/- 0.00
69.00 | 49.88 +/- 0.00
26.00 | 25.35 +/- 0.00
137.00 | 103.69 +/- 0.00
28.00 | 13.15 +/- 0.00
21.00 | 21.56 +/- 0.00
9.00 | 14.54 +/- 0.00
50.00 | 67.51 +/- 0.00
135.00 | 108.07 +/- 0.00
97.00 | 107.66 +/- 0.00
96.00 | 95.85 +/- 0.00
89.00 | 111.91 +/- 0.00
79.00 | 100.57 +/- 0.00
20.00 | 9.49 +/- 0.00
18.00 | 21.46 +/- 0.00
111.00 | 109.82 +/- 0.00
90.00 | 101.48 +/- 0.00
114.00 | 107.85 +/- 0.00
111.00 | 119.64 +/- 0.00
103.00 | 103.52 +/- 0.00
119.00 | 111.10 +/- 0.00
82.00 | 93.99 +/- 0.00
59.00 | 76.89 +/- 0.00
82.00 | 90.01 +/- 0.00
115.00 | 105.56 +/- 0.00
106.00 | 107.84 +/- 0.00
50.00 | 73.81 +/- 0.00
19.00 | 35.19 +/- 0.00
94.00 | 90.32 +/- 0.00
63.00 | 89.50 +/- 0.00
97.00 | 109.42 +/- 0.00
145.00 | 112.40 +/- 0.00
83.00 | 101.08 +/- 0.00
128.00 | 106.48 +/- 0.00
10.00 | 14.53 +/- 0.00
95.00 | 82.59 +/- 0.00
21.00 | 20.89 +/- 0.00
72.00 | 77.10 +/- 0.00
115.00 | 116.96 +/- 0.00
91.00 | 106.84 +/- 0.00
54.00 | 51.52 +/- 0.00
66.00 | 98.31 +/- 0.00
8.00 | 18.34 +/- 0.00
92.00 | 97.06 +/- 0.00
47.00 | 45.14 +/- 0.00
137.00 | 122.25 +/- 0.00
7.00 | 11.65 +/- 0.00
8.00 | 12.14 +/- 0.00
118.00 | 123.04 +/- 0.00
85.00 | 41.75 +/- 0.00
107.00 | 121.34 +/- 0.00
109.00 | 104.16 +/- 0.00
121.00 | 108.75 +/- 0.00
14.00 | 18.84 +/- 0.00
113.00 | 125.96 +/- 0.00
38.00 | 27.65 +/- 0.00
100.00 | 108.87 +/- 0.00
55.00 | 61.45 +/- 0.00
136.00 | 110.66 +/- 0.00
117.00 | 103.12 +/- 0.00
28.00 | 32.11 +/- 0.00
118.00 | 119.78 +/- 0.00
97.00 | 83.08 +/- 0.00
137.00 | 112.53 +/- 0.00
50.00 | 54.58 +/- 0.00
16.00 | 24.65 +/- 0.00
21.00 | 22.05 +/- 0.00
112.00 | 105.05 +/- 0.00
34.00 | 31.79 +/- 0.00
95.00 | 99.32 +/- 0.00
131.00 | 110.39 +/- 0.00
10.00 | 1.46 +/- 0.00
107.00 | 106.73 +/- 0.00
8.00 | 4.72 +/- 0.00
29.00 | 19.94 +/- 0.00
116.00 | 114.79 +/- 0.00
15.00 | 12.42 +/- 0.00
59.00 | 73.41 +/- 0.00
98.00 | 118.82 +/- 0.00
128.00 | 114.78 +/- 0.00
20.00 | 27.17 +/- 0.00
114.00 | 97.12 +/- 0.00
28.00 | 28.49 +/- 0.00
48.00 | 50.73 +/- 0.00
87.00 | 95.99 +/- 0.00
eval mean loss: 108.13
eval rmse: 14.71
eval mae: 11.31
eval score: 324.97
epistemic: 0.00
epoch: 249
ground truth std: 41.56
pred std: 38.98
eval time: 0:00:01.629206
**** end time: 2019-09-27 15:48:08.724508 ****
