Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/bayesian_dense3/bayesian_dense3_2', model='bayesian_dense3', model_path='log/CMAPSS/FD002/min-max/bayesian_dense3/bayesian_dense3_2/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 5572
use_cuda: True
Dataset: CMAPSS/FD002
Restoring BayesianDense3...
Done.
**** start time: 2019-10-01 01:45:31.450598 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 480]               0
    BayesianLinear-2                  [-1, 100]          96,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 136,200
Trainable params: 136,200
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:45:31.459551
ground truth | pred +/- std:
18.00 | 23.04 +/- 0.36
97.00 | 98.59 +/- 0.93
97.00 | 63.87 +/- 0.52
151.00 | 123.89 +/- 0.25
148.00 | 111.08 +/- 0.73
94.00 | 65.62 +/- 0.70
56.00 | 45.58 +/- 0.34
134.00 | 93.31 +/- 1.10
35.00 | 65.65 +/- 1.53
120.00 | 122.31 +/- 0.26
23.00 | 39.78 +/- 0.30
101.00 | 60.58 +/- 0.52
79.00 | 83.82 +/- 1.27
13.00 | 22.73 +/- 0.59
55.00 | 86.01 +/- 1.31
39.00 | 29.58 +/- 0.46
13.00 | 35.18 +/- 0.63
39.00 | 60.40 +/- 0.58
79.00 | 106.25 +/- 0.75
43.00 | 94.06 +/- 1.08
14.00 | 14.61 +/- 0.40
97.00 | 50.21 +/- 0.63
59.00 | 118.78 +/- 0.28
14.00 | 13.46 +/- 0.32
108.00 | 111.03 +/- 0.27
8.00 | 11.71 +/- 0.28
99.00 | 108.55 +/- 0.58
10.00 | 11.88 +/- 0.37
43.00 | 43.60 +/- 0.44
8.00 | 11.62 +/- 0.28
78.00 | 110.10 +/- 0.33
57.00 | 71.74 +/- 0.93
134.00 | 121.43 +/- 0.30
110.00 | 105.43 +/- 0.71
142.00 | 115.18 +/- 0.27
180.00 | 113.99 +/- 0.29
161.00 | 113.03 +/- 0.29
126.00 | 63.19 +/- 0.60
167.00 | 116.37 +/- 0.32
192.00 | 114.40 +/- 0.28
115.00 | 119.00 +/- 0.28
75.00 | 110.58 +/- 0.47
88.00 | 118.34 +/- 0.29
142.00 | 118.77 +/- 0.28
63.00 | 113.99 +/- 0.26
37.00 | 12.48 +/- 0.37
86.00 | 119.94 +/- 0.30
122.00 | 119.23 +/- 0.29
19.00 | 7.45 +/- 0.23
80.00 | 51.58 +/- 0.27
188.00 | 113.20 +/- 0.26
155.00 | 112.31 +/- 0.28
155.00 | 121.58 +/- 0.30
14.00 | 12.37 +/- 0.39
111.00 | 120.97 +/- 0.28
116.00 | 117.57 +/- 0.30
120.00 | 116.90 +/- 0.30
152.00 | 122.51 +/- 0.26
98.00 | 119.55 +/- 0.31
139.00 | 115.94 +/- 0.31
53.00 | 24.84 +/- 0.45
48.00 | 38.94 +/- 0.37
173.00 | 117.38 +/- 0.28
13.00 | 16.86 +/- 0.36
55.00 | 40.87 +/- 0.39
34.00 | 29.15 +/- 0.52
141.00 | 115.87 +/- 0.31
14.00 | 8.23 +/- 0.32
17.00 | 12.59 +/- 0.37
97.00 | 111.46 +/- 0.51
88.00 | 68.29 +/- 1.10
83.00 | 113.78 +/- 0.40
106.00 | 115.03 +/- 0.31
183.00 | 119.62 +/- 0.31
158.00 | 93.82 +/- 1.24
15.00 | 24.79 +/- 0.31
81.00 | 92.47 +/- 1.33
172.00 | 116.14 +/- 0.32
15.00 | 30.65 +/- 0.43
146.00 | 102.70 +/- 1.01
148.00 | 120.09 +/- 0.31
191.00 | 78.18 +/- 1.32
9.00 | 2.49 +/- 0.17
30.00 | 80.88 +/- 1.31
92.00 | 112.65 +/- 0.34
111.00 | 120.05 +/- 0.28
23.00 | 44.57 +/- 0.35
79.00 | 74.47 +/- 0.78
67.00 | 50.49 +/- 0.23
181.00 | 75.37 +/- 1.08
82.00 | 118.59 +/- 0.29
126.00 | 118.19 +/- 0.29
6.00 | 6.11 +/- 0.29
75.00 | 38.35 +/- 0.52
22.00 | 32.66 +/- 0.35
14.00 | 29.77 +/- 0.32
43.00 | 108.17 +/- 0.56
131.00 | 118.59 +/- 0.24
165.00 | 114.23 +/- 0.54
84.00 | 61.17 +/- 0.59
11.00 | 14.43 +/- 0.43
89.00 | 120.52 +/- 0.29
151.00 | 119.61 +/- 0.27
42.00 | 48.63 +/- 0.31
9.00 | 34.65 +/- 0.51
18.00 | 70.85 +/- 1.33
80.00 | 101.46 +/- 0.73
52.00 | 53.94 +/- 0.26
15.00 | 8.05 +/- 0.33
9.00 | 10.32 +/- 0.30
62.00 | 31.97 +/- 0.71
97.00 | 115.83 +/- 0.37
168.00 | 114.27 +/- 0.37
194.00 | 89.82 +/- 1.45
82.00 | 110.58 +/- 0.62
15.00 | 29.93 +/- 0.44
124.00 | 119.60 +/- 0.28
10.00 | 18.34 +/- 0.36
152.00 | 117.84 +/- 0.29
6.00 | 14.27 +/- 0.33
81.00 | 57.61 +/- 0.42
47.00 | 43.85 +/- 0.42
6.00 | 28.63 +/- 0.65
10.00 | 24.16 +/- 0.42
112.00 | 114.38 +/- 0.35
144.00 | 117.21 +/- 0.28
85.00 | 77.45 +/- 0.77
6.00 | 24.21 +/- 0.34
98.00 | 113.92 +/- 0.29
67.00 | 92.94 +/- 1.02
23.00 | 13.67 +/- 0.39
53.00 | 19.60 +/- 0.48
37.00 | 61.26 +/- 1.15
52.00 | 57.77 +/- 0.64
77.00 | 52.51 +/- 0.18
73.00 | 82.17 +/- 0.98
85.00 | 118.58 +/- 0.28
9.00 | 13.00 +/- 0.33
183.00 | 115.30 +/- 0.31
83.00 | 119.51 +/- 0.28
54.00 | 62.93 +/- 0.61
121.00 | 109.21 +/- 0.74
13.00 | 25.45 +/- 0.30
39.00 | 45.55 +/- 0.57
163.00 | 123.55 +/- 0.26
73.00 | 119.36 +/- 0.30
11.00 | 14.83 +/- 0.38
83.00 | 95.49 +/- 1.38
115.00 | 117.29 +/- 0.30
8.00 | 11.15 +/- 0.26
8.00 | 7.26 +/- 0.31
138.00 | 93.42 +/- 1.07
78.00 | 73.62 +/- 0.99
27.00 | 39.86 +/- 0.45
135.00 | 43.46 +/- 0.31
150.00 | 115.63 +/- 0.32
121.00 | 117.25 +/- 0.29
106.00 | 117.58 +/- 0.26
86.00 | 85.24 +/- 1.13
96.00 | 113.15 +/- 0.26
