Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_5', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD003/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_5/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 7504
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-10-01 02:00:32.064589 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1             [-1, 8, 26, 1]           1,120
           Sigmoid-2             [-1, 8, 26, 1]               0
         AvgPool2d-3             [-1, 8, 13, 1]               0
    BayesianConv2d-4            [-1, 14, 12, 1]             448
           Sigmoid-5            [-1, 14, 12, 1]               0
         AvgPool2d-6             [-1, 14, 6, 1]               0
           Flatten-7                   [-1, 84]               0
    BayesianLinear-8                    [-1, 1]             168
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 1,736
Trainable params: 1,736
Non-trainable params: 0
________________________________________________________________
2019-10-01 02:00:32.073923
ground truth | pred +/- std:
67.00 | 114.66 +/- 0.97
115.00 | 118.90 +/- 0.97
93.00 | 81.81 +/- 1.11
123.00 | 118.39 +/- 1.08
8.00 | 20.19 +/- 0.87
86.00 | 69.78 +/- 1.07
128.00 | 120.02 +/- 1.10
40.00 | 82.08 +/- 1.26
71.00 | 85.03 +/- 1.05
58.00 | 61.53 +/- 1.22
128.00 | 97.20 +/- 1.29
65.00 | 93.30 +/- 1.25
51.00 | 82.11 +/- 1.14
27.00 | 76.89 +/- 1.34
124.00 | 118.47 +/- 1.03
120.00 | 115.39 +/- 0.95
137.00 | 114.54 +/- 1.01
99.00 | 103.24 +/- 1.10
20.00 | 22.88 +/- 0.81
11.00 | 23.75 +/- 0.85
45.00 | 66.08 +/- 1.24
115.00 | 97.40 +/- 1.10
115.00 | 82.23 +/- 1.22
89.00 | 82.39 +/- 1.06
63.00 | 100.01 +/- 1.23
44.00 | 56.65 +/- 1.01
66.00 | 95.71 +/- 1.06
81.00 | 94.97 +/- 1.14
144.00 | 119.88 +/- 0.99
137.00 | 120.43 +/- 0.98
88.00 | 82.59 +/- 1.12
100.00 | 117.42 +/- 1.04
69.00 | 80.94 +/- 1.16
145.00 | 100.00 +/- 1.23
92.00 | 93.72 +/- 1.01
78.00 | 105.78 +/- 1.11
18.00 | 29.10 +/- 0.81
56.00 | 120.85 +/- 0.94
129.00 | 120.97 +/- 1.01
115.00 | 102.07 +/- 1.13
117.00 | 111.43 +/- 1.06
120.00 | 105.68 +/- 0.96
41.00 | 30.61 +/- 0.92
133.00 | 121.86 +/- 1.00
41.00 | 100.43 +/- 1.10
6.00 | 24.59 +/- 0.81
7.00 | 26.02 +/- 0.87
18.00 | 38.31 +/- 0.88
51.00 | 46.31 +/- 1.05
55.00 | 58.57 +/- 1.23
71.00 | 78.50 +/- 1.30
101.00 | 121.21 +/- 0.98
58.00 | 104.70 +/- 1.15
31.00 | 31.24 +/- 0.89
79.00 | 87.72 +/- 1.19
9.00 | 18.64 +/- 0.90
17.00 | 19.16 +/- 0.82
111.00 | 118.82 +/- 0.99
49.00 | 40.91 +/- 0.95
56.00 | 106.95 +/- 1.09
104.00 | 109.46 +/- 1.00
113.00 | 58.12 +/- 1.06
135.00 | 121.17 +/- 1.02
117.00 | 120.56 +/- 0.88
87.00 | 113.02 +/- 1.00
15.00 | 47.75 +/- 0.93
25.00 | 19.90 +/- 0.79
55.00 | 46.19 +/- 1.05
131.00 | 119.65 +/- 1.09
55.00 | 43.35 +/- 1.12
45.00 | 84.76 +/- 1.10
11.00 | 68.28 +/- 1.31
103.00 | 121.00 +/- 0.93
77.00 | 66.99 +/- 1.09
55.00 | 86.53 +/- 1.19
10.00 | 19.46 +/- 0.77
56.00 | 79.94 +/- 1.19
127.00 | 113.76 +/- 1.03
14.00 | 21.45 +/- 0.83
68.00 | 72.88 +/- 1.20
88.00 | 107.32 +/- 1.09
87.00 | 113.16 +/- 1.12
8.00 | 20.15 +/- 0.77
22.00 | 60.77 +/- 1.12
55.00 | 66.37 +/- 1.08
87.00 | 102.75 +/- 1.18
85.00 | 117.45 +/- 1.04
78.00 | 56.18 +/- 1.01
108.00 | 117.54 +/- 1.03
144.00 | 118.98 +/- 0.98
119.00 | 119.26 +/- 1.03
99.00 | 114.03 +/- 1.00
145.00 | 117.09 +/- 0.92
87.00 | 75.29 +/- 1.20
28.00 | 33.22 +/- 0.90
136.00 | 110.71 +/- 1.14
27.00 | 26.57 +/- 0.85
132.00 | 118.25 +/- 1.11
28.00 | 35.00 +/- 0.92
35.00 | 31.47 +/- 0.93
eval mean loss: 273.29
eval rmse: 23.38
eval mae: 18.15
eval score: 2534.50
epistemic: 1.10
epoch: 249
ground truth std: 41.40
pred std: 34.47
eval time: 0:00:01.924880
**** end time: 2019-10-01 02:00:33.999002 ****
