Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_6', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD003/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_6/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 7526
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-10-01 02:00:41.244323 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1             [-1, 8, 26, 1]           1,120
           Sigmoid-2             [-1, 8, 26, 1]               0
         AvgPool2d-3             [-1, 8, 13, 1]               0
    BayesianConv2d-4            [-1, 14, 12, 1]             448
           Sigmoid-5            [-1, 14, 12, 1]               0
         AvgPool2d-6             [-1, 14, 6, 1]               0
           Flatten-7                   [-1, 84]               0
    BayesianLinear-8                    [-1, 1]             168
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 1,736
Trainable params: 1,736
Non-trainable params: 0
________________________________________________________________
2019-10-01 02:00:41.253974
ground truth | pred +/- std:
67.00 | 113.90 +/- 1.51
115.00 | 115.83 +/- 1.58
93.00 | 80.15 +/- 1.36
123.00 | 115.47 +/- 1.38
8.00 | 38.93 +/- 1.15
86.00 | 70.43 +/- 1.21
128.00 | 116.26 +/- 1.57
40.00 | 82.88 +/- 1.40
71.00 | 82.95 +/- 1.38
58.00 | 60.36 +/- 1.24
128.00 | 98.52 +/- 1.48
65.00 | 92.44 +/- 1.48
51.00 | 82.38 +/- 1.45
27.00 | 77.59 +/- 1.36
124.00 | 115.62 +/- 1.40
120.00 | 114.94 +/- 1.50
137.00 | 112.83 +/- 1.32
99.00 | 104.18 +/- 1.35
20.00 | 39.02 +/- 1.14
11.00 | 40.17 +/- 1.09
45.00 | 59.69 +/- 1.13
115.00 | 98.39 +/- 1.37
115.00 | 82.78 +/- 1.56
89.00 | 87.64 +/- 1.49
63.00 | 101.20 +/- 1.52
44.00 | 54.91 +/- 1.11
66.00 | 97.75 +/- 1.38
81.00 | 94.31 +/- 1.47
144.00 | 116.12 +/- 1.64
137.00 | 116.50 +/- 1.50
88.00 | 83.05 +/- 1.38
100.00 | 115.39 +/- 1.42
69.00 | 77.15 +/- 1.33
145.00 | 100.14 +/- 1.51
92.00 | 95.06 +/- 1.42
78.00 | 106.05 +/- 1.42
18.00 | 40.38 +/- 1.21
56.00 | 116.42 +/- 1.58
129.00 | 116.21 +/- 1.34
115.00 | 102.45 +/- 1.53
117.00 | 113.04 +/- 1.45
120.00 | 104.55 +/- 1.52
41.00 | 41.49 +/- 1.00
133.00 | 116.51 +/- 1.56
41.00 | 105.87 +/- 1.40
6.00 | 39.37 +/- 1.03
7.00 | 39.94 +/- 1.13
18.00 | 46.17 +/- 1.14
51.00 | 50.04 +/- 1.09
55.00 | 58.96 +/- 1.32
71.00 | 77.14 +/- 1.31
101.00 | 116.21 +/- 1.50
58.00 | 105.39 +/- 1.51
31.00 | 42.62 +/- 1.08
79.00 | 89.41 +/- 1.28
9.00 | 38.95 +/- 1.16
17.00 | 39.10 +/- 1.08
111.00 | 116.11 +/- 1.61
49.00 | 47.06 +/- 1.04
56.00 | 106.74 +/- 1.44
104.00 | 109.56 +/- 1.56
113.00 | 51.24 +/- 1.28
135.00 | 116.68 +/- 1.52
117.00 | 116.37 +/- 1.61
87.00 | 112.84 +/- 1.55
15.00 | 51.13 +/- 1.15
25.00 | 39.28 +/- 1.19
55.00 | 49.53 +/- 1.07
131.00 | 116.24 +/- 1.49
55.00 | 48.82 +/- 1.08
45.00 | 89.28 +/- 1.31
11.00 | 68.32 +/- 1.32
103.00 | 116.37 +/- 1.48
77.00 | 64.30 +/- 1.29
55.00 | 82.13 +/- 1.40
10.00 | 39.04 +/- 1.04
56.00 | 76.05 +/- 1.33
127.00 | 113.79 +/- 1.45
14.00 | 38.90 +/- 1.14
68.00 | 74.57 +/- 1.31
88.00 | 107.90 +/- 1.44
87.00 | 112.25 +/- 1.43
8.00 | 38.98 +/- 1.09
22.00 | 61.42 +/- 1.15
55.00 | 67.89 +/- 1.18
87.00 | 103.20 +/- 1.36
85.00 | 115.25 +/- 1.38
78.00 | 54.37 +/- 1.09
108.00 | 115.76 +/- 1.43
144.00 | 115.90 +/- 1.24
119.00 | 115.85 +/- 1.35
99.00 | 112.70 +/- 1.46
145.00 | 115.12 +/- 1.52
87.00 | 74.34 +/- 1.40
28.00 | 41.07 +/- 1.08
136.00 | 112.19 +/- 1.39
27.00 | 39.53 +/- 1.04
132.00 | 115.83 +/- 1.36
28.00 | 43.83 +/- 1.02
35.00 | 39.54 +/- 1.04
eval mean loss: 322.26
eval rmse: 25.39
eval mae: 20.52
eval score: 2845.14
epistemic: 1.81
epoch: 249
ground truth std: 41.40
pred std: 29.21
eval time: 0:00:01.879902
**** end time: 2019-10-01 02:00:43.134080 ****
