Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/bayesian_dense3/bayesian_dense3_4', model='bayesian_dense3', model_path='log/CMAPSS/FD001/min-max/bayesian_dense3/bayesian_dense3_4/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 29861
use_cuda: True
Dataset: CMAPSS/FD001
Restoring BayesianDense3...
Done.
**** start time: 2019-09-27 15:20:35.892537 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 420]               0
    BayesianLinear-2                  [-1, 100]          84,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 124,200
Trainable params: 124,200
Non-trainable params: 0
________________________________________________________________
2019-09-27 15:20:35.902823
ground truth | pred +/- std:
77.00 | 123.18 +/- 2.35
57.00 | 69.58 +/- 3.08
124.00 | 69.72 +/- 4.02
90.00 | 110.63 +/- 3.90
93.00 | 101.27 +/- 4.74
37.00 | 40.58 +/- 1.69
28.00 | 24.40 +/- 1.60
91.00 | 95.13 +/- 4.69
113.00 | 81.53 +/- 4.34
58.00 | 89.27 +/- 4.48
84.00 | 78.49 +/- 3.96
20.00 | 16.56 +/- 1.53
142.00 | 123.00 +/- 2.47
126.00 | 117.74 +/- 2.99
11.00 | 12.36 +/- 1.38
114.00 | 89.86 +/- 4.87
69.00 | 46.91 +/- 1.81
26.00 | 31.37 +/- 1.67
137.00 | 119.23 +/- 2.83
28.00 | 34.79 +/- 1.76
21.00 | 20.26 +/- 1.37
9.00 | 9.37 +/- 1.24
50.00 | 57.26 +/- 2.29
135.00 | 122.85 +/- 2.09
97.00 | 105.05 +/- 5.33
96.00 | 107.21 +/- 4.62
89.00 | 86.85 +/- 4.65
79.00 | 107.00 +/- 4.17
20.00 | 20.86 +/- 1.71
18.00 | 21.40 +/- 1.47
111.00 | 119.74 +/- 2.77
90.00 | 102.12 +/- 6.22
114.00 | 115.54 +/- 3.01
111.00 | 122.75 +/- 2.35
103.00 | 113.10 +/- 3.63
119.00 | 120.69 +/- 2.73
82.00 | 69.20 +/- 2.87
59.00 | 58.75 +/- 2.50
82.00 | 79.70 +/- 4.30
115.00 | 96.21 +/- 5.40
106.00 | 119.24 +/- 3.04
50.00 | 48.32 +/- 1.91
19.00 | 21.35 +/- 1.50
94.00 | 104.43 +/- 4.38
63.00 | 109.50 +/- 4.25
97.00 | 82.53 +/- 4.06
145.00 | 118.94 +/- 2.98
83.00 | 103.51 +/- 5.55
128.00 | 109.47 +/- 5.02
10.00 | 11.44 +/- 1.11
95.00 | 72.33 +/- 3.30
21.00 | 29.39 +/- 1.70
72.00 | 88.05 +/- 3.49
115.00 | 122.40 +/- 2.27
91.00 | 104.49 +/- 4.28
54.00 | 43.91 +/- 2.08
66.00 | 113.51 +/- 3.63
8.00 | 3.77 +/- 1.14
92.00 | 118.11 +/- 3.10
47.00 | 42.08 +/- 1.90
137.00 | 123.00 +/- 2.29
7.00 | 4.22 +/- 1.24
8.00 | 9.38 +/- 1.35
118.00 | 122.60 +/- 2.38
85.00 | 51.98 +/- 2.48
107.00 | 123.07 +/- 2.16
109.00 | 120.96 +/- 2.57
121.00 | 120.88 +/- 2.32
14.00 | 21.04 +/- 1.61
113.00 | 122.98 +/- 2.32
38.00 | 29.68 +/- 2.14
100.00 | 96.36 +/- 5.09
55.00 | 79.58 +/- 3.06
136.00 | 117.43 +/- 3.24
117.00 | 121.51 +/- 2.35
28.00 | 30.75 +/- 1.49
118.00 | 115.96 +/- 4.35
97.00 | 68.74 +/- 2.99
137.00 | 119.76 +/- 2.65
50.00 | 61.38 +/- 2.80
16.00 | 15.19 +/- 1.32
21.00 | 13.07 +/- 1.24
112.00 | 122.43 +/- 2.51
34.00 | 28.93 +/- 1.61
95.00 | 100.70 +/- 4.37
131.00 | 108.54 +/- 5.16
10.00 | 8.15 +/- 1.23
107.00 | 122.52 +/- 2.33
8.00 | 6.22 +/- 1.16
29.00 | 34.82 +/- 1.84
116.00 | 122.35 +/- 2.37
15.00 | 21.40 +/- 1.56
59.00 | 54.51 +/- 2.46
98.00 | 122.58 +/- 2.25
128.00 | 123.05 +/- 2.44
20.00 | 25.46 +/- 1.72
114.00 | 94.00 +/- 4.83
28.00 | 23.09 +/- 1.31
48.00 | 57.16 +/- 2.43
87.00 | 82.37 +/- 4.66
eval mean loss: 133.44
eval rmse: 16.31
eval mae: 11.91
eval score: 619.78
epistemic: 9.74
epoch: 249
ground truth std: 41.56
pred std: 41.10
eval time: 0:00:02.312849
**** end time: 2019-09-27 15:20:38.228887 ****
