Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_6', model='frequentist_conv2_pool2', model_path='log/CMAPSS/FD002/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_6/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 6132
use_cuda: True
Dataset: CMAPSS/FD002
Restoring FrequentistConv2Pool2...
Done.
**** start time: 2019-10-01 01:49:08.997306 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1            [-1, 8, 16, 11]             560
           Sigmoid-2            [-1, 8, 16, 11]               0
         AvgPool2d-3             [-1, 8, 8, 11]               0
            Conv2d-4            [-1, 14, 7, 11]             224
           Sigmoid-5            [-1, 14, 7, 11]               0
         AvgPool2d-6            [-1, 14, 3, 11]               0
           Flatten-7                  [-1, 462]               0
            Linear-8                    [-1, 1]             462
================================================================
Total params: 1,246
Trainable params: 1,246
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:49:09.002291
ground truth | pred +/- std:
18.00 | 2.97 +/- 0.00
97.00 | 91.10 +/- 0.00
97.00 | 82.58 +/- 0.00
151.00 | 124.31 +/- 0.00
148.00 | 109.96 +/- 0.00
94.00 | 93.96 +/- 0.00
56.00 | 74.36 +/- 0.00
134.00 | 106.02 +/- 0.00
35.00 | 73.14 +/- 0.00
120.00 | 109.86 +/- 0.00
23.00 | 27.27 +/- 0.00
101.00 | 94.54 +/- 0.00
79.00 | 61.06 +/- 0.00
13.00 | 30.42 +/- 0.00
55.00 | 48.03 +/- 0.00
39.00 | 33.50 +/- 0.00
13.00 | 36.36 +/- 0.00
39.00 | 74.25 +/- 0.00
79.00 | 97.71 +/- 0.00
43.00 | 58.72 +/- 0.00
14.00 | 14.98 +/- 0.00
97.00 | 56.44 +/- 0.00
59.00 | 108.96 +/- 0.00
14.00 | 17.05 +/- 0.00
108.00 | 105.56 +/- 0.00
8.00 | 10.29 +/- 0.00
99.00 | 96.35 +/- 0.00
10.00 | 13.70 +/- 0.00
43.00 | 68.28 +/- 0.00
8.00 | 31.07 +/- 0.00
78.00 | 71.87 +/- 0.00
57.00 | 70.99 +/- 0.00
134.00 | 121.04 +/- 0.00
110.00 | 73.20 +/- 0.00
142.00 | 110.75 +/- 0.00
180.00 | 109.71 +/- 0.00
161.00 | 99.91 +/- 0.00
126.00 | 78.21 +/- 0.00
167.00 | 123.91 +/- 0.00
192.00 | 109.85 +/- 0.00
115.00 | 115.23 +/- 0.00
75.00 | 106.74 +/- 0.00
88.00 | 94.48 +/- 0.00
142.00 | 93.20 +/- 0.00
63.00 | 106.57 +/- 0.00
37.00 | 21.80 +/- 0.00
86.00 | 125.38 +/- 0.00
122.00 | 112.40 +/- 0.00
19.00 | 12.05 +/- 0.00
80.00 | 56.79 +/- 0.00
188.00 | 112.51 +/- 0.00
155.00 | 112.34 +/- 0.00
155.00 | 114.69 +/- 0.00
14.00 | 31.22 +/- 0.00
111.00 | 106.27 +/- 0.00
116.00 | 115.70 +/- 0.00
120.00 | 109.36 +/- 0.00
152.00 | 131.60 +/- 0.00
98.00 | 112.16 +/- 0.00
139.00 | 94.25 +/- 0.00
53.00 | 41.89 +/- 0.00
48.00 | 42.65 +/- 0.00
173.00 | 124.60 +/- 0.00
13.00 | 21.21 +/- 0.00
55.00 | 36.27 +/- 0.00
34.00 | 29.00 +/- 0.00
141.00 | 118.44 +/- 0.00
14.00 | 9.69 +/- 0.00
17.00 | 15.03 +/- 0.00
97.00 | 92.47 +/- 0.00
88.00 | 75.10 +/- 0.00
83.00 | 110.44 +/- 0.00
106.00 | 122.02 +/- 0.00
183.00 | 104.86 +/- 0.00
158.00 | 108.75 +/- 0.00
15.00 | 13.66 +/- 0.00
81.00 | 92.66 +/- 0.00
172.00 | 107.44 +/- 0.00
15.00 | 44.10 +/- 0.00
146.00 | 108.41 +/- 0.00
148.00 | 123.09 +/- 0.00
191.00 | 91.12 +/- 0.00
9.00 | 9.89 +/- 0.00
30.00 | 56.33 +/- 0.00
92.00 | 106.70 +/- 0.00
111.00 | 120.55 +/- 0.00
23.00 | 68.66 +/- 0.00
79.00 | 90.74 +/- 0.00
67.00 | 81.12 +/- 0.00
181.00 | 92.20 +/- 0.00
82.00 | 92.83 +/- 0.00
126.00 | 131.06 +/- 0.00
6.00 | 43.89 +/- 0.00
75.00 | 57.18 +/- 0.00
22.00 | 20.16 +/- 0.00
14.00 | 28.03 +/- 0.00
43.00 | 82.32 +/- 0.00
131.00 | 114.76 +/- 0.00
165.00 | 100.65 +/- 0.00
84.00 | 99.95 +/- 0.00
11.00 | 18.25 +/- 0.00
89.00 | 109.71 +/- 0.00
151.00 | 133.23 +/- 0.00
42.00 | 32.64 +/- 0.00
9.00 | 39.25 +/- 0.00
18.00 | 49.53 +/- 0.00
80.00 | 95.84 +/- 0.00
52.00 | 76.64 +/- 0.00
15.00 | 8.31 +/- 0.00
9.00 | 22.38 +/- 0.00
62.00 | 47.51 +/- 0.00
97.00 | 94.23 +/- 0.00
168.00 | 102.75 +/- 0.00
194.00 | 89.77 +/- 0.00
82.00 | 51.59 +/- 0.00
15.00 | 15.84 +/- 0.00
124.00 | 121.24 +/- 0.00
10.00 | -1.35 +/- 0.00
152.00 | 111.09 +/- 0.00
6.00 | 10.13 +/- 0.00
81.00 | 87.30 +/- 0.00
47.00 | 35.84 +/- 0.00
6.00 | 45.38 +/- 0.00
10.00 | 29.83 +/- 0.00
112.00 | 123.74 +/- 0.00
144.00 | 98.73 +/- 0.00
85.00 | 63.61 +/- 0.00
6.00 | 10.18 +/- 0.00
98.00 | 123.45 +/- 0.00
67.00 | 90.92 +/- 0.00
23.00 | 15.52 +/- 0.00
53.00 | 56.55 +/- 0.00
37.00 | 44.50 +/- 0.00
52.00 | 50.38 +/- 0.00
77.00 | 78.53 +/- 0.00
73.00 | 96.90 +/- 0.00
85.00 | 120.37 +/- 0.00
9.00 | 5.52 +/- 0.00
183.00 | 112.28 +/- 0.00
83.00 | 107.83 +/- 0.00
54.00 | 92.02 +/- 0.00
121.00 | 97.47 +/- 0.00
13.00 | 20.24 +/- 0.00
39.00 | 51.95 +/- 0.00
163.00 | 109.45 +/- 0.00
73.00 | 104.67 +/- 0.00
11.00 | 34.25 +/- 0.00
83.00 | 32.84 +/- 0.00
115.00 | 95.16 +/- 0.00
8.00 | 7.64 +/- 0.00
8.00 | 11.02 +/- 0.00
138.00 | 111.99 +/- 0.00
78.00 | 81.32 +/- 0.00
27.00 | 44.79 +/- 0.00
135.00 | 83.70 +/- 0.00
150.00 | 102.98 +/- 0.00
121.00 | 118.60 +/- 0.00
106.00 | 96.30 +/- 0.00
86.00 | 101.74 +/- 0.00
96.00 | 112.67 +/- 0.00
104.00 | 80.82 +/- 0.00
103.00 | 121.11 +/- 0.00
182.00 | 99.72 +/- 0.00
51.00 | 101.95 +/- 0.00
167.00 | 125.77 +/- 0.00
26.00 | 13.48 +/- 0.00
51.00 | 74.63 +/- 0.00
78.00 | 71.52 +/- 0.00
61.00 | 37.63 +/- 0.00
98.00 | 103.32 +/- 0.00
179.00 | 82.35 +/- 0.00
36.00 | 30.33 +/- 0.00
17.00 | 31.15 +/- 0.00
108.00 | 107.16 +/- 0.00
38.00 | 55.90 +/- 0.00
11.00 | 17.26 +/- 0.00
50.00 | 50.22 +/- 0.00
14.00 | 25.27 +/- 0.00
87.00 | 81.27 +/- 0.00
7.00 | 4.58 +/- 0.00
48.00 | 52.07 +/- 0.00
122.00 | 128.39 +/- 0.00
41.00 | 53.09 +/- 0.00
155.00 | 116.95 +/- 0.00
90.00 | 51.45 +/- 0.00
131.00 | 95.63 +/- 0.00
95.00 | 86.23 +/- 0.00
103.00 | 104.46 +/- 0.00
17.00 | 14.37 +/- 0.00
32.00 | 85.56 +/- 0.00
103.00 | 99.94 +/- 0.00
79.00 | 95.85 +/- 0.00
171.00 | 117.98 +/- 0.00
101.00 | 73.05 +/- 0.00
8.00 | 13.78 +/- 0.00
74.00 | 96.81 +/- 0.00
68.00 | 111.23 +/- 0.00
106.00 | 95.20 +/- 0.00
56.00 | 72.07 +/- 0.00
107.00 | 85.58 +/- 0.00
99.00 | 116.43 +/- 0.00
21.00 | 41.52 +/- 0.00
47.00 | 61.88 +/- 0.00
165.00 | 130.39 +/- 0.00
88.00 | 67.46 +/- 0.00
73.00 | 96.92 +/- 0.00
56.00 | 32.51 +/- 0.00
16.00 | 6.81 +/- 0.00
7.00 | 25.34 +/- 0.00
73.00 | 70.41 +/- 0.00
73.00 | 90.28 +/- 0.00
106.00 | 107.98 +/- 0.00
