Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_1', model='bayesian_conv5_dense1', model_path='log/CMAPSS/FD003/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_1/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 6464
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianConv5Dense1...
Done.
**** start time: 2019-10-01 01:51:24.757299 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1           [-1, 10, 31, 14]             200
           Sigmoid-2           [-1, 10, 31, 14]               0
    BayesianConv2d-3           [-1, 10, 30, 14]           2,000
           Sigmoid-4           [-1, 10, 30, 14]               0
    BayesianConv2d-5           [-1, 10, 31, 14]           2,000
           Sigmoid-6           [-1, 10, 31, 14]               0
    BayesianConv2d-7           [-1, 10, 30, 14]           2,000
           Sigmoid-8           [-1, 10, 30, 14]               0
    BayesianConv2d-9            [-1, 1, 30, 14]              60
         Softplus-10            [-1, 1, 30, 14]               0
          Flatten-11                  [-1, 420]               0
   BayesianLinear-12                  [-1, 100]          84,000
         Softplus-13                  [-1, 100]               0
   BayesianLinear-14                    [-1, 1]             200
         Softplus-15                    [-1, 1]               0
================================================================
Total params: 90,460
Trainable params: 90,460
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:51:24.774235
ground truth | pred +/- std:
67.00 | 88.99 +/- 2.92
115.00 | 123.44 +/- 2.17
93.00 | 86.68 +/- 2.73
123.00 | 126.75 +/- 2.59
8.00 | 8.00 +/- 1.77
86.00 | 75.42 +/- 2.38
128.00 | 109.56 +/- 3.07
40.00 | 42.48 +/- 3.32
71.00 | 84.61 +/- 2.64
58.00 | 66.93 +/- 2.93
128.00 | 108.54 +/- 2.24
65.00 | 98.22 +/- 2.55
51.00 | 82.09 +/- 3.02
27.00 | 20.68 +/- 3.58
124.00 | 119.35 +/- 2.62
120.00 | 111.88 +/- 1.94
137.00 | 122.10 +/- 2.37
99.00 | 108.74 +/- 2.84
20.00 | 22.43 +/- 1.75
11.00 | 12.28 +/- 3.31
45.00 | 46.73 +/- 2.37
115.00 | 106.73 +/- 2.56
115.00 | 107.53 +/- 2.23
89.00 | 91.13 +/- 2.59
63.00 | 83.76 +/- 3.09
44.00 | 50.48 +/- 2.52
66.00 | 71.25 +/- 2.81
81.00 | 102.84 +/- 2.57
144.00 | 124.18 +/- 2.32
137.00 | 120.83 +/- 2.41
88.00 | 84.28 +/- 2.84
100.00 | 124.31 +/- 2.24
69.00 | 83.45 +/- 3.07
145.00 | 118.22 +/- 2.20
92.00 | 104.49 +/- 2.96
78.00 | 95.01 +/- 2.49
18.00 | 14.78 +/- 1.88
56.00 | 104.17 +/- 2.67
129.00 | 128.07 +/- 2.49
115.00 | 111.34 +/- 2.39
117.00 | 117.72 +/- 2.82
120.00 | 120.93 +/- 2.31
41.00 | 38.94 +/- 2.17
133.00 | 122.67 +/- 2.36
41.00 | 47.30 +/- 3.01
6.00 | 6.82 +/- 1.89
7.00 | 2.58 +/- 1.70
18.00 | 20.18 +/- 2.92
51.00 | 55.96 +/- 2.26
55.00 | 53.65 +/- 2.96
71.00 | 59.97 +/- 3.41
101.00 | 117.34 +/- 2.43
58.00 | 58.10 +/- 2.94
31.00 | 30.31 +/- 3.30
79.00 | 79.37 +/- 2.43
9.00 | 11.02 +/- 1.91
17.00 | 17.46 +/- 2.47
111.00 | 126.19 +/- 2.35
49.00 | 38.85 +/- 2.70
56.00 | 92.36 +/- 2.91
104.00 | 84.18 +/- 2.82
113.00 | 85.90 +/- 2.01
135.00 | 121.06 +/- 2.08
117.00 | 127.29 +/- 2.72
87.00 | 106.16 +/- 3.17
15.00 | 6.52 +/- 2.24
25.00 | 22.05 +/- 2.47
55.00 | 65.60 +/- 2.26
131.00 | 120.69 +/- 2.26
55.00 | 60.41 +/- 2.53
45.00 | 50.97 +/- 2.57
11.00 | 0.47 +/- 1.07
103.00 | 113.23 +/- 2.51
77.00 | 86.12 +/- 2.50
55.00 | 72.83 +/- 3.14
10.00 | 10.42 +/- 1.83
56.00 | 63.42 +/- 2.55
127.00 | 107.75 +/- 2.79
14.00 | 14.48 +/- 1.75
68.00 | 66.62 +/- 2.76
88.00 | 110.29 +/- 2.85
87.00 | 124.86 +/- 2.17
8.00 | 8.29 +/- 1.94
22.00 | 28.74 +/- 3.41
55.00 | 66.46 +/- 3.00
87.00 | 115.44 +/- 2.42
85.00 | 123.59 +/- 2.15
78.00 | 80.87 +/- 2.23
108.00 | 111.43 +/- 2.19
144.00 | 115.55 +/- 2.09
119.00 | 117.14 +/- 2.60
99.00 | 120.09 +/- 1.98
145.00 | 122.79 +/- 2.30
87.00 | 100.94 +/- 2.22
28.00 | 25.02 +/- 1.99
136.00 | 111.44 +/- 3.22
27.00 | 35.42 +/- 1.67
132.00 | 113.44 +/- 2.11
28.00 | 19.91 +/- 2.33
35.00 | 33.23 +/- 1.78
eval mean loss: 116.37
eval rmse: 15.25
eval mae: 11.32
eval score: 496.51
epistemic: 6.43
epoch: 249
ground truth std: 41.40
pred std: 39.93
eval time: 0:00:05.544825
**** end time: 2019-10-01 01:51:30.319317 ****
