Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_0.125/bayesian_conv5_dense1_0.125_1', model='bayesian_conv5_dense1', model_path='log/CMAPSS/FD001/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_0.125/bayesian_conv5_dense1_0.125_1/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 28108
use_cuda: True
Dataset: CMAPSS/FD001
Restoring BayesianConv5Dense1...
Done.
**** start time: 2019-09-27 14:09:38.440931 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1           [-1, 10, 31, 14]             200
           Sigmoid-2           [-1, 10, 31, 14]               0
    BayesianConv2d-3           [-1, 10, 30, 14]           2,000
           Sigmoid-4           [-1, 10, 30, 14]               0
    BayesianConv2d-5           [-1, 10, 31, 14]           2,000
           Sigmoid-6           [-1, 10, 31, 14]               0
    BayesianConv2d-7           [-1, 10, 30, 14]           2,000
           Sigmoid-8           [-1, 10, 30, 14]               0
    BayesianConv2d-9            [-1, 1, 30, 14]              60
         Softplus-10            [-1, 1, 30, 14]               0
          Flatten-11                  [-1, 420]               0
   BayesianLinear-12                  [-1, 100]          84,000
         Softplus-13                  [-1, 100]               0
   BayesianLinear-14                    [-1, 1]             200
         Softplus-15                    [-1, 1]               0
================================================================
Total params: 90,460
Trainable params: 90,460
Non-trainable params: 0
________________________________________________________________
2019-09-27 14:09:38.457379
ground truth | pred +/- std:
77.00 | 115.78 +/- 16.67
57.00 | 92.90 +/- 12.67
124.00 | 99.97 +/- 13.23
90.00 | 98.96 +/- 13.91
93.00 | 108.71 +/- 15.96
37.00 | 47.84 +/- 9.68
28.00 | 26.23 +/- 6.35
91.00 | 90.54 +/- 13.67
113.00 | 110.79 +/- 14.53
58.00 | 76.39 +/- 11.47
84.00 | 105.09 +/- 14.92
20.00 | 24.95 +/- 5.70
142.00 | 124.60 +/- 17.49
126.00 | 94.15 +/- 13.76
11.00 | 19.76 +/- 6.03
114.00 | 70.28 +/- 11.26
69.00 | 51.76 +/- 9.14
26.00 | 35.42 +/- 7.24
137.00 | 107.11 +/- 13.15
28.00 | 27.77 +/- 6.98
21.00 | 21.22 +/- 5.57
9.00 | 10.92 +/- 5.90
50.00 | 79.51 +/- 9.95
135.00 | 108.65 +/- 15.69
97.00 | 111.38 +/- 13.32
96.00 | 85.86 +/- 11.32
89.00 | 111.67 +/- 15.38
79.00 | 90.99 +/- 14.03
20.00 | 28.34 +/- 6.06
18.00 | 28.50 +/- 7.10
111.00 | 120.80 +/- 15.81
90.00 | 100.34 +/- 14.00
114.00 | 103.16 +/- 13.94
111.00 | 114.85 +/- 14.31
103.00 | 89.20 +/- 12.55
119.00 | 111.39 +/- 14.10
82.00 | 92.33 +/- 12.74
59.00 | 63.62 +/- 9.69
82.00 | 76.30 +/- 11.49
115.00 | 102.61 +/- 16.08
106.00 | 107.77 +/- 16.05
50.00 | 66.20 +/- 10.93
19.00 | 20.94 +/- 6.47
94.00 | 88.14 +/- 11.80
63.00 | 88.84 +/- 12.16
97.00 | 102.18 +/- 14.00
145.00 | 100.08 +/- 13.72
83.00 | 98.05 +/- 12.92
128.00 | 99.36 +/- 13.29
10.00 | 6.74 +/- 5.27
95.00 | 88.57 +/- 12.71
21.00 | 36.26 +/- 7.61
72.00 | 96.67 +/- 13.99
115.00 | 104.31 +/- 14.31
91.00 | 99.25 +/- 12.63
54.00 | 47.28 +/- 9.90
66.00 | 99.37 +/- 14.11
8.00 | 10.63 +/- 5.36
92.00 | 91.87 +/- 13.53
47.00 | 47.13 +/- 8.46
137.00 | 106.56 +/- 14.91
7.00 | 6.80 +/- 5.62
8.00 | 9.67 +/- 5.60
118.00 | 110.21 +/- 15.57
85.00 | 46.78 +/- 8.32
107.00 | 123.12 +/- 16.64
109.00 | 104.18 +/- 14.89
121.00 | 116.56 +/- 17.71
14.00 | 8.78 +/- 4.34
113.00 | 120.96 +/- 16.33
38.00 | 29.83 +/- 7.05
100.00 | 111.37 +/- 15.79
55.00 | 57.55 +/- 10.60
136.00 | 102.70 +/- 14.52
117.00 | 119.19 +/- 15.47
28.00 | 34.21 +/- 7.54
118.00 | 104.05 +/- 13.86
97.00 | 81.93 +/- 12.93
137.00 | 117.42 +/- 15.81
50.00 | 51.63 +/- 9.15
16.00 | 10.60 +/- 5.09
21.00 | 16.30 +/- 6.03
112.00 | 109.27 +/- 15.59
34.00 | 43.52 +/- 7.53
95.00 | 80.92 +/- 13.22
131.00 | 108.67 +/- 13.81
10.00 | 3.73 +/- 3.65
107.00 | 91.48 +/- 14.36
8.00 | 9.41 +/- 5.43
29.00 | 42.35 +/- 7.59
116.00 | 111.71 +/- 14.34
15.00 | 23.60 +/- 6.09
59.00 | 73.76 +/- 11.00
98.00 | 112.37 +/- 13.92
128.00 | 120.08 +/- 17.19
20.00 | 19.50 +/- 6.56
114.00 | 113.78 +/- 15.03
28.00 | 24.53 +/- 6.91
48.00 | 62.68 +/- 9.29
87.00 | 95.34 +/- 14.66
eval mean loss: 234.57
eval rmse: 16.22
eval mae: 12.27
eval score: 415.19
epistemic: 147.14
epoch: 249
ground truth std: 41.56
pred std: 37.44
eval time: 0:00:06.689898
**** end time: 2019-09-27 14:09:45.170542 ****
