Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/bayesian_dense3/bayesian_dense3_7', model='bayesian_dense3', model_path='log/CMAPSS/FD004/min-max/bayesian_dense3/bayesian_dense3_7/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 15137
use_cuda: True
Dataset: CMAPSS/FD004
Restoring BayesianDense3...
Done.
**** start time: 2019-09-26 23:30:05.091189 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 360]               0
    BayesianLinear-2                  [-1, 100]          72,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 112,200
Trainable params: 112,200
Non-trainable params: 0
________________________________________________________________
2019-09-26 23:30:05.100365
ground truth | pred +/- std:
39.00 | 48.83 +/- 0.37
157.00 | 118.56 +/- 0.18
97.00 | 119.42 +/- 0.19
194.00 | 121.57 +/- 0.19
189.00 | 124.75 +/- 0.20
8.00 | 9.74 +/- 0.29
89.00 | 115.16 +/- 0.40
75.00 | 114.65 +/- 0.37
78.00 | 73.88 +/- 0.74
151.00 | 82.35 +/- 0.90
107.00 | 73.37 +/- 1.17
17.00 | 22.54 +/- 0.58
133.00 | 89.18 +/- 1.11
166.00 | 119.53 +/- 0.20
22.00 | 14.19 +/- 0.36
109.00 | 46.81 +/- 0.30
91.00 | 86.80 +/- 0.81
126.00 | 92.19 +/- 1.00
96.00 | 115.88 +/- 0.30
34.00 | 47.21 +/- 0.24
11.00 | 12.62 +/- 0.32
104.00 | 68.59 +/- 0.60
88.00 | 84.80 +/- 0.87
176.00 | 118.99 +/- 0.16
78.00 | 118.38 +/- 0.22
88.00 | 114.84 +/- 0.41
46.00 | 37.05 +/- 0.44
101.00 | 105.13 +/- 0.72
46.00 | 42.73 +/- 0.43
7.00 | 30.67 +/- 0.39
118.00 | 116.70 +/- 0.21
18.00 | 14.80 +/- 0.37
154.00 | 123.18 +/- 0.20
145.00 | 120.76 +/- 0.19
151.00 | 124.95 +/- 0.18
96.00 | 116.43 +/- 0.21
66.00 | 102.19 +/- 0.96
116.00 | 121.77 +/- 0.20
107.00 | 120.97 +/- 0.19
74.00 | 118.33 +/- 0.28
142.00 | 115.88 +/- 0.18
76.00 | 96.99 +/- 0.94
60.00 | 31.90 +/- 0.32
149.00 | 106.43 +/- 0.48
8.00 | 10.76 +/- 0.32
12.00 | 9.78 +/- 0.23
130.00 | 118.07 +/- 0.22
42.00 | 111.24 +/- 0.52
109.00 | 108.24 +/- 0.58
33.00 | 30.82 +/- 0.45
122.00 | 112.02 +/- 0.26
115.00 | 118.41 +/- 0.19
139.00 | 110.72 +/- 0.21
50.00 | 60.33 +/- 0.43
104.00 | 102.82 +/- 0.62
37.00 | 16.92 +/- 0.28
100.00 | 67.68 +/- 0.47
120.00 | 117.51 +/- 0.21
154.00 | 119.13 +/- 0.23
24.00 | 37.29 +/- 0.30
126.00 | 117.64 +/- 0.19
106.00 | 117.78 +/- 0.20
24.00 | 23.51 +/- 0.32
126.00 | 120.55 +/- 0.19
160.00 | 119.75 +/- 0.19
162.00 | 120.99 +/- 0.20
176.00 | 75.57 +/- 1.30
123.00 | 95.79 +/- 1.08
114.00 | 105.64 +/- 0.58
45.00 | 66.97 +/- 0.74
124.00 | 119.98 +/- 0.20
143.00 | 120.50 +/- 0.20
11.00 | 21.03 +/- 0.28
51.00 | 33.88 +/- 0.27
41.00 | 42.77 +/- 0.65
12.00 | 14.50 +/- 0.25
95.00 | 113.00 +/- 0.47
59.00 | 53.44 +/- 0.24
184.00 | 120.87 +/- 0.17
195.00 | 117.23 +/- 0.24
75.00 | 116.40 +/- 0.21
97.00 | 118.92 +/- 0.23
135.00 | 96.23 +/- 0.90
15.00 | 20.99 +/- 0.30
7.00 | 18.48 +/- 0.25
46.00 | 57.34 +/- 0.21
59.00 | 92.43 +/- 1.50
92.00 | 84.73 +/- 1.25
120.00 | 120.64 +/- 0.21
98.00 | 41.42 +/- 0.31
166.00 | 120.62 +/- 0.20
131.00 | 119.85 +/- 0.22
15.00 | 27.91 +/- 0.37
56.00 | 74.36 +/- 0.59
194.00 | 123.22 +/- 0.18
59.00 | 113.93 +/- 0.33
98.00 | 82.21 +/- 0.88
184.00 | 119.36 +/- 0.20
142.00 | 99.25 +/- 0.83
89.00 | 50.84 +/- 0.23
105.00 | 56.20 +/- 0.34
162.00 | 118.35 +/- 0.21
108.00 | 117.39 +/- 0.20
76.00 | 95.01 +/- 0.98
178.00 | 120.58 +/- 0.21
89.00 | 122.11 +/- 0.19
145.00 | 117.76 +/- 0.19
84.00 | 74.97 +/- 1.08
13.00 | 20.20 +/- 0.46
23.00 | 41.09 +/- 0.56
33.00 | 73.15 +/- 0.70
34.00 | 42.85 +/- 0.48
10.00 | 12.76 +/- 0.29
126.00 | 119.16 +/- 0.20
53.00 | 49.23 +/- 0.36
24.00 | 41.53 +/- 0.38
145.00 | 117.18 +/- 0.21
36.00 | 50.87 +/- 0.25
92.00 | 47.28 +/- 0.79
99.00 | 114.42 +/- 0.22
192.00 | 120.39 +/- 0.22
81.00 | 112.82 +/- 0.46
31.00 | 25.35 +/- 0.32
91.00 | 110.31 +/- 0.54
26.00 | 38.65 +/- 0.43
25.00 | 100.33 +/- 1.01
9.00 | 40.70 +/- 0.35
22.00 | 22.00 +/- 0.30
41.00 | 35.53 +/- 0.44
133.00 | 114.39 +/- 0.23
33.00 | 50.15 +/- 0.33
89.00 | 79.48 +/- 0.95
15.00 | 18.83 +/- 0.39
13.00 | 15.81 +/- 0.36
172.00 | 121.54 +/- 0.19
94.00 | 74.92 +/- 0.90
58.00 | 38.19 +/- 0.30
173.00 | 117.21 +/- 0.31
64.00 | 116.83 +/- 0.19
162.00 | 109.62 +/- 0.47
10.00 | 14.51 +/- 0.39
12.00 | 28.37 +/- 0.29
57.00 | 43.53 +/- 0.26
154.00 | 117.70 +/- 0.17
163.00 | 118.32 +/- 0.20
36.00 | 17.15 +/- 0.27
7.00 | 9.59 +/- 0.32
165.00 | 102.25 +/- 1.02
76.00 | 102.45 +/- 0.77
116.00 | 109.89 +/- 0.42
124.00 | 118.30 +/- 0.18
15.00 | 26.71 +/- 0.29
70.00 | 50.86 +/- 0.28
6.00 | 8.04 +/- 0.28
14.00 | 23.03 +/- 0.27
14.00 | 17.89 +/- 0.37
72.00 | 117.49 +/- 0.18
129.00 | 119.26 +/- 0.18
146.00 | 76.43 +/- 1.28
87.00 | 116.68 +/- 0.20
68.00 | 46.28 +/- 0.71
11.00 | 16.84 +/- 0.46
118.00 | 121.42 +/- 0.19
82.00 | 112.10 +/- 0.34
108.00 | 122.96 +/- 0.18
12.00 | 27.54 +/- 0.34
14.00 | 35.70 +/- 0.34
6.00 | 13.83 +/- 0.44
30.00 | 9.22 +/- 0.46
86.00 | 120.01 +/- 0.18
66.00 | 76.02 +/- 1.19
37.00 | 55.12 +/- 0.30
23.00 | 27.88 +/- 0.22
18.00 | 20.55 +/- 0.34
171.00 | 117.43 +/- 0.21
13.00 | 22.36 +/- 0.31
41.00 | 67.82 +/- 1.09
16.00 | 15.25 +/- 0.29
139.00 | 115.81 +/- 0.23
126.00 | 120.07 +/- 0.19
86.00 | 82.99 +/- 0.62
85.00 | 114.17 +/- 0.26
13.00 | 17.39 +/- 0.33
56.00 | 103.98 +/- 0.65
159.00 | 53.22 +/- 0.33
8.00 | 16.54 +/- 0.28
14.00 | 17.70 +/- 0.41
88.00 | 119.33 +/- 0.18
94.00 | 110.52 +/- 0.37
100.00 | 115.62 +/- 0.21
86.00 | 118.29 +/- 0.22
22.00 | 50.54 +/- 0.43
