Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_7', model='bayesian_conv5_dense1', model_path='log/CMAPSS/FD003/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_7/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 6617
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianConv5Dense1...
Done.
**** start time: 2019-10-01 01:52:41.893065 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1           [-1, 10, 31, 14]             200
           Sigmoid-2           [-1, 10, 31, 14]               0
    BayesianConv2d-3           [-1, 10, 30, 14]           2,000
           Sigmoid-4           [-1, 10, 30, 14]               0
    BayesianConv2d-5           [-1, 10, 31, 14]           2,000
           Sigmoid-6           [-1, 10, 31, 14]               0
    BayesianConv2d-7           [-1, 10, 30, 14]           2,000
           Sigmoid-8           [-1, 10, 30, 14]               0
    BayesianConv2d-9            [-1, 1, 30, 14]              60
         Softplus-10            [-1, 1, 30, 14]               0
          Flatten-11                  [-1, 420]               0
   BayesianLinear-12                  [-1, 100]          84,000
         Softplus-13                  [-1, 100]               0
   BayesianLinear-14                    [-1, 1]             200
         Softplus-15                    [-1, 1]               0
================================================================
Total params: 90,460
Trainable params: 90,460
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:52:41.909293
ground truth | pred +/- std:
67.00 | 79.98 +/- 3.52
115.00 | 123.28 +/- 2.27
93.00 | 93.26 +/- 2.92
123.00 | 122.69 +/- 2.13
8.00 | 8.99 +/- 1.84
86.00 | 77.00 +/- 2.59
128.00 | 108.54 +/- 3.14
40.00 | 45.41 +/- 2.90
71.00 | 77.15 +/- 2.34
58.00 | 71.07 +/- 3.18
128.00 | 111.61 +/- 2.04
65.00 | 98.41 +/- 3.04
51.00 | 74.29 +/- 2.96
27.00 | 22.40 +/- 3.94
124.00 | 114.85 +/- 2.77
120.00 | 112.97 +/- 2.32
137.00 | 123.25 +/- 2.10
99.00 | 110.97 +/- 2.21
20.00 | 22.17 +/- 2.01
11.00 | 8.55 +/- 3.33
45.00 | 50.75 +/- 2.34
115.00 | 107.64 +/- 2.62
115.00 | 110.49 +/- 2.19
89.00 | 100.86 +/- 2.75
63.00 | 77.49 +/- 3.49
44.00 | 47.77 +/- 2.33
66.00 | 88.18 +/- 2.26
81.00 | 101.11 +/- 2.60
144.00 | 121.79 +/- 2.03
137.00 | 122.63 +/- 2.23
88.00 | 76.25 +/- 2.90
100.00 | 118.57 +/- 2.12
69.00 | 67.19 +/- 2.86
145.00 | 120.07 +/- 2.29
92.00 | 101.50 +/- 2.80
78.00 | 88.39 +/- 2.86
18.00 | 17.39 +/- 1.86
56.00 | 79.02 +/- 3.85
129.00 | 127.44 +/- 2.35
115.00 | 113.67 +/- 2.25
117.00 | 121.76 +/- 2.71
120.00 | 122.45 +/- 2.45
41.00 | 39.49 +/- 1.94
133.00 | 117.24 +/- 2.12
41.00 | 33.20 +/- 3.19
6.00 | 5.67 +/- 1.55
7.00 | 6.68 +/- 1.86
18.00 | 22.61 +/- 3.09
51.00 | 55.38 +/- 1.69
55.00 | 55.04 +/- 3.39
71.00 | 58.60 +/- 3.14
101.00 | 113.21 +/- 2.69
58.00 | 44.79 +/- 3.23
31.00 | 26.82 +/- 3.31
79.00 | 84.78 +/- 2.01
9.00 | 10.88 +/- 1.90
17.00 | 16.69 +/- 2.06
111.00 | 124.86 +/- 2.03
49.00 | 41.09 +/- 2.65
56.00 | 91.53 +/- 3.12
104.00 | 95.92 +/- 2.60
113.00 | 84.73 +/- 2.15
135.00 | 119.37 +/- 2.70
117.00 | 119.72 +/- 2.98
87.00 | 109.67 +/- 2.86
15.00 | 13.17 +/- 1.90
25.00 | 17.25 +/- 2.11
55.00 | 66.55 +/- 2.25
131.00 | 120.71 +/- 1.96
55.00 | 59.68 +/- 3.02
45.00 | 45.57 +/- 2.77
11.00 | 0.20 +/- 0.59
103.00 | 110.37 +/- 2.87
77.00 | 85.03 +/- 2.62
55.00 | 72.14 +/- 3.12
10.00 | 9.16 +/- 1.84
56.00 | 56.59 +/- 2.71
127.00 | 110.34 +/- 2.52
14.00 | 12.16 +/- 1.64
68.00 | 65.32 +/- 2.12
88.00 | 110.04 +/- 2.77
87.00 | 128.48 +/- 1.86
8.00 | 5.78 +/- 1.82
22.00 | 33.09 +/- 3.17
55.00 | 63.34 +/- 3.01
87.00 | 111.07 +/- 2.49
85.00 | 122.93 +/- 2.15
78.00 | 79.71 +/- 2.77
108.00 | 113.46 +/- 2.20
144.00 | 116.47 +/- 2.28
119.00 | 118.83 +/- 2.58
99.00 | 116.90 +/- 2.19
145.00 | 121.27 +/- 2.02
87.00 | 97.18 +/- 2.68
28.00 | 26.07 +/- 1.99
136.00 | 110.40 +/- 2.80
27.00 | 31.02 +/- 2.00
132.00 | 114.75 +/- 2.37
28.00 | 26.04 +/- 1.93
35.00 | 36.98 +/- 2.15
eval mean loss: 98.56
eval rmse: 14.02
eval mae: 10.46
eval score: 357.40
epistemic: 6.51
epoch: 249
ground truth std: 41.40
pred std: 39.78
eval time: 0:00:05.606925
**** end time: 2019-10-01 01:52:47.516434 ****
