Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_0', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD002/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_0/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 5306
use_cuda: True
Dataset: CMAPSS/FD002
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-10-01 01:43:29.322347 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1            [-1, 8, 16, 11]           1,120
           Sigmoid-2            [-1, 8, 16, 11]               0
         AvgPool2d-3             [-1, 8, 8, 11]               0
    BayesianConv2d-4            [-1, 14, 7, 11]             448
           Sigmoid-5            [-1, 14, 7, 11]               0
         AvgPool2d-6            [-1, 14, 3, 11]               0
           Flatten-7                  [-1, 462]               0
    BayesianLinear-8                    [-1, 1]             924
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 2,492
Trainable params: 2,492
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:43:29.331783
ground truth | pred +/- std:
18.00 | 9.14 +/- 0.35
97.00 | 95.03 +/- 0.36
97.00 | 92.10 +/- 0.41
151.00 | 122.28 +/- 0.32
148.00 | 112.12 +/- 0.36
94.00 | 96.54 +/- 0.38
56.00 | 78.44 +/- 0.43
134.00 | 101.06 +/- 0.39
35.00 | 65.45 +/- 0.46
120.00 | 111.68 +/- 0.34
23.00 | 32.96 +/- 0.42
101.00 | 90.44 +/- 0.32
79.00 | 64.57 +/- 0.45
13.00 | 28.21 +/- 0.33
55.00 | 52.89 +/- 0.40
39.00 | 25.50 +/- 0.38
13.00 | 24.74 +/- 0.41
39.00 | 66.00 +/- 0.47
79.00 | 92.40 +/- 0.37
43.00 | 75.40 +/- 0.35
14.00 | 0.04 +/- 0.01
97.00 | 69.38 +/- 0.44
59.00 | 110.22 +/- 0.33
14.00 | 16.62 +/- 0.29
108.00 | 104.60 +/- 0.35
8.00 | 0.00 +/- 0.00
99.00 | 94.22 +/- 0.38
10.00 | 14.47 +/- 0.36
43.00 | 67.92 +/- 0.38
8.00 | 16.00 +/- 0.31
78.00 | 76.03 +/- 0.44
57.00 | 75.84 +/- 0.35
134.00 | 123.74 +/- 0.35
110.00 | 81.14 +/- 0.39
142.00 | 114.29 +/- 0.31
180.00 | 113.65 +/- 0.37
161.00 | 99.06 +/- 0.39
126.00 | 79.74 +/- 0.35
167.00 | 128.16 +/- 0.30
192.00 | 111.02 +/- 0.32
115.00 | 108.48 +/- 0.33
75.00 | 107.53 +/- 0.33
88.00 | 87.44 +/- 0.36
142.00 | 87.24 +/- 0.41
63.00 | 103.88 +/- 0.37
37.00 | 33.26 +/- 0.34
86.00 | 117.95 +/- 0.33
122.00 | 107.35 +/- 0.37
19.00 | 6.19 +/- 0.29
80.00 | 59.56 +/- 0.34
188.00 | 104.48 +/- 0.34
155.00 | 115.17 +/- 0.37
155.00 | 123.63 +/- 0.35
14.00 | 40.95 +/- 0.32
111.00 | 113.96 +/- 0.37
116.00 | 118.94 +/- 0.33
120.00 | 109.42 +/- 0.35
152.00 | 133.09 +/- 0.29
98.00 | 110.12 +/- 0.37
139.00 | 93.48 +/- 0.44
53.00 | 45.25 +/- 0.42
48.00 | 38.58 +/- 0.41
173.00 | 121.72 +/- 0.31
13.00 | 0.15 +/- 0.05
55.00 | 45.49 +/- 0.38
34.00 | 27.54 +/- 0.35
141.00 | 112.45 +/- 0.33
14.00 | 2.98 +/- 0.31
17.00 | 12.07 +/- 0.35
97.00 | 92.00 +/- 0.40
88.00 | 67.50 +/- 0.42
83.00 | 107.48 +/- 0.36
106.00 | 118.16 +/- 0.37
183.00 | 103.69 +/- 0.39
158.00 | 106.99 +/- 0.36
15.00 | 33.52 +/- 0.26
81.00 | 93.54 +/- 0.39
172.00 | 120.45 +/- 0.34
15.00 | 47.39 +/- 0.33
146.00 | 105.57 +/- 0.36
148.00 | 127.44 +/- 0.28
191.00 | 93.41 +/- 0.41
9.00 | 5.58 +/- 0.26
30.00 | 70.76 +/- 0.44
92.00 | 100.97 +/- 0.37
111.00 | 115.38 +/- 0.33
23.00 | 82.52 +/- 0.38
79.00 | 95.26 +/- 0.33
67.00 | 78.74 +/- 0.33
181.00 | 93.80 +/- 0.41
82.00 | 86.73 +/- 0.41
126.00 | 117.53 +/- 0.32
6.00 | 25.87 +/- 0.38
75.00 | 62.70 +/- 0.45
22.00 | 35.12 +/- 0.33
14.00 | 37.95 +/- 0.36
43.00 | 67.03 +/- 0.54
131.00 | 110.61 +/- 0.39
165.00 | 104.20 +/- 0.33
84.00 | 106.44 +/- 0.42
11.00 | 0.00 +/- 0.00
89.00 | 121.76 +/- 0.36
151.00 | 124.80 +/- 0.35
42.00 | 37.50 +/- 0.39
9.00 | 64.85 +/- 0.41
18.00 | 37.17 +/- 0.45
80.00 | 99.66 +/- 0.40
52.00 | 72.15 +/- 0.33
15.00 | 4.09 +/- 0.28
9.00 | 9.46 +/- 0.39
62.00 | 41.31 +/- 0.44
97.00 | 98.13 +/- 0.36
168.00 | 100.91 +/- 0.35
194.00 | 91.91 +/- 0.37
82.00 | 66.92 +/- 0.39
15.00 | 11.95 +/- 0.32
124.00 | 120.59 +/- 0.30
10.00 | 0.01 +/- 0.00
152.00 | 102.52 +/- 0.40
6.00 | 0.00 +/- 0.00
81.00 | 88.25 +/- 0.36
47.00 | 42.99 +/- 0.39
6.00 | 28.32 +/- 0.36
10.00 | 19.40 +/- 0.34
112.00 | 120.62 +/- 0.34
144.00 | 98.83 +/- 0.40
85.00 | 68.54 +/- 0.35
6.00 | 2.69 +/- 0.29
98.00 | 123.92 +/- 0.30
67.00 | 89.33 +/- 0.39
23.00 | 1.30 +/- 0.24
53.00 | 57.39 +/- 0.46
37.00 | 62.91 +/- 0.38
52.00 | 57.29 +/- 0.40
77.00 | 87.96 +/- 0.37
73.00 | 86.98 +/- 0.39
85.00 | 118.70 +/- 0.33
9.00 | 30.90 +/- 0.34
183.00 | 106.01 +/- 0.37
83.00 | 104.64 +/- 0.33
54.00 | 92.30 +/- 0.41
121.00 | 100.13 +/- 0.32
13.00 | 37.73 +/- 0.27
39.00 | 55.77 +/- 0.38
163.00 | 105.88 +/- 0.40
73.00 | 99.98 +/- 0.39
11.00 | 28.49 +/- 0.35
