Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_0.25/bayesian_conv5_dense1_0.25_2', model='bayesian_conv5_dense1', model_path='log/CMAPSS/FD004/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_0.25/bayesian_conv5_dense1_0.25_2/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 9067
use_cuda: True
Dataset: CMAPSS/FD004
Restoring BayesianConv5Dense1...
Done.
**** start time: 2019-09-26 16:57:33.636407 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1           [-1, 10, 16, 24]             200
           Sigmoid-2           [-1, 10, 16, 24]               0
    BayesianConv2d-3           [-1, 10, 15, 24]           2,000
           Sigmoid-4           [-1, 10, 15, 24]               0
    BayesianConv2d-5           [-1, 10, 16, 24]           2,000
           Sigmoid-6           [-1, 10, 16, 24]               0
    BayesianConv2d-7           [-1, 10, 15, 24]           2,000
           Sigmoid-8           [-1, 10, 15, 24]               0
    BayesianConv2d-9            [-1, 1, 15, 24]              60
         Softplus-10            [-1, 1, 15, 24]               0
          Flatten-11                  [-1, 360]               0
   BayesianLinear-12                  [-1, 100]          72,000
         Softplus-13                  [-1, 100]               0
   BayesianLinear-14                    [-1, 1]             200
         Softplus-15                    [-1, 1]               0
================================================================
Total params: 78,460
Trainable params: 78,460
Non-trainable params: 0
________________________________________________________________
2019-09-26 16:57:33.651607
ground truth | pred +/- std:
39.00 | 46.32 +/- 6.54
157.00 | 110.42 +/- 7.57
97.00 | 100.64 +/- 5.69
194.00 | 125.35 +/- 7.06
189.00 | 133.49 +/- 8.70
8.00 | 65.86 +/- 5.33
89.00 | 101.05 +/- 8.07
75.00 | 97.17 +/- 6.20
78.00 | 91.56 +/- 6.96
151.00 | 95.32 +/- 7.93
107.00 | 83.37 +/- 6.47
17.00 | 17.69 +/- 4.82
133.00 | 94.07 +/- 6.53
166.00 | 121.33 +/- 6.89
22.00 | 34.85 +/- 5.04
109.00 | 80.28 +/- 6.16
91.00 | 82.44 +/- 6.22
126.00 | 90.22 +/- 6.89
96.00 | 84.72 +/- 7.75
34.00 | 27.06 +/- 5.64
11.00 | 64.65 +/- 7.16
104.00 | 98.23 +/- 6.89
88.00 | 100.20 +/- 8.31
176.00 | 110.63 +/- 7.57
78.00 | 114.89 +/- 6.38
88.00 | 117.19 +/- 9.72
46.00 | 58.38 +/- 4.98
101.00 | 74.79 +/- 9.34
46.00 | 63.66 +/- 6.86
7.00 | 38.66 +/- 6.89
118.00 | 114.88 +/- 6.26
18.00 | 18.12 +/- 5.82
154.00 | 124.59 +/- 7.50
145.00 | 88.56 +/- 7.11
151.00 | 146.57 +/- 8.32
96.00 | 98.47 +/- 6.16
66.00 | 68.33 +/- 6.12
116.00 | 109.07 +/- 5.89
107.00 | 109.89 +/- 6.67
74.00 | 104.58 +/- 6.94
142.00 | 102.85 +/- 7.32
76.00 | 98.12 +/- 7.67
60.00 | 65.48 +/- 7.30
149.00 | 69.93 +/- 5.94
8.00 | 50.17 +/- 4.97
12.00 | 33.77 +/- 7.26
130.00 | 113.11 +/- 6.08
42.00 | 90.42 +/- 5.96
109.00 | 97.74 +/- 7.09
33.00 | 59.52 +/- 5.65
122.00 | 99.65 +/- 6.67
115.00 | 113.90 +/- 6.48
139.00 | 102.86 +/- 6.94
50.00 | 61.11 +/- 8.01
104.00 | 100.39 +/- 6.38
37.00 | 0.11 +/- 0.71
100.00 | 88.68 +/- 8.72
120.00 | 112.59 +/- 6.97
154.00 | 110.19 +/- 6.99
