Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_6', model='frequentist_conv2_pool2', model_path='log/CMAPSS/FD003/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_6/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 8236
use_cuda: True
Dataset: CMAPSS/FD003
Restoring FrequentistConv2Pool2...
Done.
**** start time: 2019-10-01 02:05:10.257061 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1             [-1, 8, 26, 1]             560
           Sigmoid-2             [-1, 8, 26, 1]               0
         AvgPool2d-3             [-1, 8, 13, 1]               0
            Conv2d-4            [-1, 14, 12, 1]             224
           Sigmoid-5            [-1, 14, 12, 1]               0
         AvgPool2d-6             [-1, 14, 6, 1]               0
           Flatten-7                   [-1, 84]               0
            Linear-8                    [-1, 1]              84
================================================================
Total params: 868
Trainable params: 868
Non-trainable params: 0
________________________________________________________________
2019-10-01 02:05:10.262020
ground truth | pred +/- std:
67.00 | 111.06 +/- 0.00
115.00 | 112.12 +/- 0.00
93.00 | 79.63 +/- 0.00
123.00 | 112.06 +/- 0.00
8.00 | 56.13 +/- 0.00
86.00 | 72.80 +/- 0.00
128.00 | 112.21 +/- 0.00
40.00 | 84.55 +/- 0.00
71.00 | 83.84 +/- 0.00
58.00 | 64.28 +/- 0.00
128.00 | 98.88 +/- 0.00
65.00 | 89.94 +/- 0.00
51.00 | 82.46 +/- 0.00
27.00 | 78.78 +/- 0.00
124.00 | 112.02 +/- 0.00
120.00 | 111.96 +/- 0.00
137.00 | 109.98 +/- 0.00
99.00 | 103.95 +/- 0.00
20.00 | 56.14 +/- 0.00
11.00 | 56.30 +/- 0.00
45.00 | 65.11 +/- 0.00
115.00 | 96.21 +/- 0.00
115.00 | 83.22 +/- 0.00
89.00 | 87.84 +/- 0.00
63.00 | 98.33 +/- 0.00
44.00 | 61.43 +/- 0.00
66.00 | 98.77 +/- 0.00
81.00 | 93.74 +/- 0.00
144.00 | 112.20 +/- 0.00
137.00 | 112.22 +/- 0.00
88.00 | 82.97 +/- 0.00
100.00 | 111.96 +/- 0.00
69.00 | 74.75 +/- 0.00
145.00 | 98.19 +/- 0.00
92.00 | 92.67 +/- 0.00
78.00 | 104.28 +/- 0.00
18.00 | 56.37 +/- 0.00
56.00 | 112.22 +/- 0.00
129.00 | 112.23 +/- 0.00
115.00 | 101.27 +/- 0.00
117.00 | 110.87 +/- 0.00
120.00 | 103.31 +/- 0.00
41.00 | 56.70 +/- 0.00
133.00 | 112.24 +/- 0.00
41.00 | 105.31 +/- 0.00
6.00 | 56.15 +/- 0.00
7.00 | 56.29 +/- 0.00
18.00 | 57.92 +/- 0.00
51.00 | 61.17 +/- 0.00
55.00 | 64.89 +/- 0.00
71.00 | 75.95 +/- 0.00
101.00 | 112.23 +/- 0.00
58.00 | 102.90 +/- 0.00
31.00 | 57.08 +/- 0.00
79.00 | 92.25 +/- 0.00
9.00 | 56.13 +/- 0.00
17.00 | 56.14 +/- 0.00
111.00 | 112.10 +/- 0.00
49.00 | 58.90 +/- 0.00
56.00 | 104.53 +/- 0.00
104.00 | 108.20 +/- 0.00
113.00 | 59.73 +/- 0.00
135.00 | 112.23 +/- 0.00
117.00 | 112.21 +/- 0.00
87.00 | 110.58 +/- 0.00
15.00 | 60.75 +/- 0.00
25.00 | 56.16 +/- 0.00
55.00 | 59.79 +/- 0.00
131.00 | 112.19 +/- 0.00
55.00 | 59.56 +/- 0.00
45.00 | 88.52 +/- 0.00
11.00 | 69.73 +/- 0.00
103.00 | 112.23 +/- 0.00
77.00 | 67.86 +/- 0.00
55.00 | 80.49 +/- 0.00
10.00 | 56.13 +/- 0.00
56.00 | 75.45 +/- 0.00
127.00 | 111.23 +/- 0.00
14.00 | 56.13 +/- 0.00
68.00 | 80.01 +/- 0.00
88.00 | 105.15 +/- 0.00
87.00 | 110.34 +/- 0.00
8.00 | 56.13 +/- 0.00
22.00 | 66.43 +/- 0.00
55.00 | 70.74 +/- 0.00
87.00 | 103.01 +/- 0.00
85.00 | 111.93 +/- 0.00
78.00 | 61.83 +/- 0.00
108.00 | 112.11 +/- 0.00
144.00 | 112.10 +/- 0.00
119.00 | 112.14 +/- 0.00
99.00 | 110.65 +/- 0.00
145.00 | 111.91 +/- 0.00
87.00 | 76.41 +/- 0.00
28.00 | 56.48 +/- 0.00
136.00 | 110.41 +/- 0.00
27.00 | 56.17 +/- 0.00
132.00 | 112.12 +/- 0.00
28.00 | 57.02 +/- 0.00
35.00 | 56.19 +/- 0.00
eval mean loss: 417.03
eval rmse: 28.88
eval mae: 24.15
eval score: 3661.84
epistemic: 0.00
epoch: 249
ground truth std: 41.40
pred std: 22.36
eval time: 0:00:01.398892
**** end time: 2019-10-01 02:05:11.661097 ****
