Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_7', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD004/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_7/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 13685
use_cuda: True
Dataset: CMAPSS/FD004
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-09-26 21:56:28.814434 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1            [-1, 8, 11, 11]           1,120
           Sigmoid-2            [-1, 8, 11, 11]               0
         AvgPool2d-3             [-1, 8, 5, 11]               0
    BayesianConv2d-4            [-1, 14, 4, 11]             448
           Sigmoid-5            [-1, 14, 4, 11]               0
         AvgPool2d-6            [-1, 14, 2, 11]               0
           Flatten-7                  [-1, 308]               0
    BayesianLinear-8                    [-1, 1]             616
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 2,184
Trainable params: 2,184
Non-trainable params: 0
________________________________________________________________
2019-09-26 21:56:28.826311
ground truth | pred +/- std:
39.00 | 24.21 +/- 0.23
157.00 | 114.86 +/- 0.24
97.00 | 103.28 +/- 0.34
194.00 | 133.62 +/- 0.22
189.00 | 126.50 +/- 0.22
8.00 | 19.89 +/- 0.23
89.00 | 107.22 +/- 0.24
75.00 | 109.64 +/- 0.28
78.00 | 94.30 +/- 0.33
151.00 | 99.40 +/- 0.32
107.00 | 83.03 +/- 0.30
17.00 | 21.67 +/- 0.29
133.00 | 96.44 +/- 0.37
166.00 | 125.96 +/- 0.23
22.00 | 17.25 +/- 0.22
109.00 | 74.07 +/- 0.31
91.00 | 95.99 +/- 0.30
126.00 | 70.81 +/- 0.38
96.00 | 99.73 +/- 0.32
34.00 | 41.06 +/- 0.18
11.00 | 25.27 +/- 0.23
104.00 | 91.06 +/- 0.35
88.00 | 91.98 +/- 0.39
176.00 | 110.70 +/- 0.22
78.00 | 121.56 +/- 0.29
88.00 | 113.69 +/- 0.22
46.00 | 36.84 +/- 0.27
101.00 | 89.07 +/- 0.31
46.00 | 72.33 +/- 0.32
7.00 | 36.50 +/- 0.19
118.00 | 114.22 +/- 0.21
18.00 | 15.06 +/- 0.21
154.00 | 133.40 +/- 0.21
145.00 | 102.26 +/- 0.24
151.00 | 125.06 +/- 0.18
96.00 | 110.26 +/- 0.26
66.00 | 59.42 +/- 0.34
116.00 | 113.95 +/- 0.24
107.00 | 124.25 +/- 0.25
74.00 | 117.29 +/- 0.23
142.00 | 116.14 +/- 0.22
76.00 | 93.07 +/- 0.27
60.00 | 30.34 +/- 0.28
149.00 | 68.34 +/- 0.37
8.00 | 19.54 +/- 0.25
12.00 | 16.02 +/- 0.22
130.00 | 117.35 +/- 0.23
42.00 | 106.97 +/- 0.28
109.00 | 110.54 +/- 0.27
33.00 | 31.78 +/- 0.25
122.00 | 101.27 +/- 0.29
115.00 | 112.85 +/- 0.25
139.00 | 98.60 +/- 0.30
50.00 | 62.00 +/- 0.32
104.00 | 102.31 +/- 0.28
37.00 | 22.13 +/- 0.24
100.00 | 71.53 +/- 0.33
120.00 | 116.00 +/- 0.20
154.00 | 108.09 +/- 0.30
24.00 | 26.06 +/- 0.28
126.00 | 118.29 +/- 0.22
106.00 | 109.60 +/- 0.27
24.00 | 17.11 +/- 0.22
126.00 | 123.69 +/- 0.21
160.00 | 118.59 +/- 0.26
162.00 | 111.74 +/- 0.27
176.00 | 98.02 +/- 0.30
123.00 | 80.79 +/- 0.33
114.00 | 79.05 +/- 0.35
45.00 | 94.75 +/- 0.37
124.00 | 106.30 +/- 0.29
143.00 | 116.27 +/- 0.24
11.00 | 26.09 +/- 0.21
51.00 | 29.66 +/- 0.23
41.00 | 29.29 +/- 0.30
12.00 | 23.49 +/- 0.19
95.00 | 109.81 +/- 0.26
59.00 | 67.22 +/- 0.34
184.00 | 117.23 +/- 0.23
195.00 | 120.97 +/- 0.27
75.00 | 112.75 +/- 0.27
97.00 | 117.80 +/- 0.21
135.00 | 67.76 +/- 0.29
15.00 | 23.01 +/- 0.25
7.00 | 12.68 +/- 0.20
46.00 | 47.43 +/- 0.34
59.00 | 87.93 +/- 0.36
92.00 | 92.74 +/- 0.40
120.00 | 118.68 +/- 0.23
98.00 | 40.10 +/- 0.28
166.00 | 122.11 +/- 0.20
131.00 | 119.73 +/- 0.22
15.00 | 17.44 +/- 0.21
56.00 | 91.22 +/- 0.30
194.00 | 120.20 +/- 0.21
59.00 | 107.92 +/- 0.25
98.00 | 110.17 +/- 0.23
184.00 | 116.95 +/- 0.24
142.00 | 104.08 +/- 0.28
89.00 | 78.53 +/- 0.38
105.00 | 82.19 +/- 0.32
162.00 | 109.92 +/- 0.26
108.00 | 116.07 +/- 0.22
76.00 | 80.25 +/- 0.38
178.00 | 120.50 +/- 0.23
89.00 | 126.54 +/- 0.26
145.00 | 108.73 +/- 0.25
84.00 | 73.26 +/- 0.30
13.00 | 27.24 +/- 0.25
23.00 | 32.71 +/- 0.25
33.00 | 49.30 +/- 0.25
34.00 | 50.76 +/- 0.35
10.00 | 22.70 +/- 0.21
126.00 | 114.39 +/- 0.32
53.00 | 64.24 +/- 0.35
24.00 | 42.00 +/- 0.27
145.00 | 117.52 +/- 0.23
36.00 | 44.96 +/- 0.28
92.00 | 59.05 +/- 0.30
99.00 | 105.49 +/- 0.24
192.00 | 119.67 +/- 0.23
81.00 | 103.29 +/- 0.35
31.00 | 21.06 +/- 0.22
91.00 | 103.31 +/- 0.27
26.00 | 61.89 +/- 0.33
25.00 | 105.02 +/- 0.30
9.00 | 52.03 +/- 0.43
22.00 | 19.65 +/- 0.18
41.00 | 62.01 +/- 0.43
133.00 | 72.12 +/- 0.33
33.00 | 45.36 +/- 0.27
89.00 | 93.95 +/- 0.30
15.00 | 39.58 +/- 0.35
13.00 | 18.00 +/- 0.24
172.00 | 131.02 +/- 0.21
94.00 | 88.28 +/- 0.31
58.00 | 62.29 +/- 0.36
173.00 | 111.54 +/- 0.27
64.00 | 108.84 +/- 0.29
162.00 | 105.34 +/- 0.26
10.00 | 27.33 +/- 0.32
12.00 | 26.48 +/- 0.29
57.00 | 37.55 +/- 0.23
154.00 | 113.56 +/- 0.23
163.00 | 119.03 +/- 0.21
