Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_6', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD004/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_6/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 13498
use_cuda: True
Dataset: CMAPSS/FD004
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-09-26 21:45:10.992199 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1            [-1, 8, 11, 11]           1,120
           Sigmoid-2            [-1, 8, 11, 11]               0
         AvgPool2d-3             [-1, 8, 5, 11]               0
    BayesianConv2d-4            [-1, 14, 4, 11]             448
           Sigmoid-5            [-1, 14, 4, 11]               0
         AvgPool2d-6            [-1, 14, 2, 11]               0
           Flatten-7                  [-1, 308]               0
    BayesianLinear-8                    [-1, 1]             616
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 2,184
Trainable params: 2,184
Non-trainable params: 0
________________________________________________________________
2019-09-26 21:45:11.002539
ground truth | pred +/- std:
39.00 | 23.76 +/- 0.21
157.00 | 107.26 +/- 0.26
97.00 | 106.46 +/- 0.31
194.00 | 125.43 +/- 0.28
189.00 | 128.69 +/- 0.27
8.00 | 27.75 +/- 0.24
89.00 | 113.40 +/- 0.28
75.00 | 114.52 +/- 0.30
78.00 | 100.20 +/- 0.29
151.00 | 106.09 +/- 0.28
107.00 | 79.98 +/- 0.30
17.00 | 6.96 +/- 0.21
133.00 | 93.78 +/- 0.36
166.00 | 116.66 +/- 0.25
22.00 | 23.24 +/- 0.21
109.00 | 69.93 +/- 0.32
91.00 | 94.65 +/- 0.30
126.00 | 65.25 +/- 0.33
96.00 | 96.66 +/- 0.29
34.00 | 19.35 +/- 0.20
11.00 | 45.36 +/- 0.24
104.00 | 90.03 +/- 0.39
88.00 | 92.08 +/- 0.38
176.00 | 108.42 +/- 0.30
78.00 | 119.63 +/- 0.26
88.00 | 117.37 +/- 0.26
46.00 | 33.13 +/- 0.22
101.00 | 83.32 +/- 0.28
46.00 | 75.77 +/- 0.30
7.00 | 27.07 +/- 0.26
118.00 | 124.30 +/- 0.24
18.00 | 6.18 +/- 0.22
154.00 | 137.34 +/- 0.27
145.00 | 99.39 +/- 0.22
151.00 | 126.60 +/- 0.22
96.00 | 109.74 +/- 0.33
66.00 | 57.13 +/- 0.29
116.00 | 126.42 +/- 0.30
107.00 | 110.17 +/- 0.34
74.00 | 111.25 +/- 0.34
142.00 | 112.39 +/- 0.24
76.00 | 98.02 +/- 0.27
60.00 | 10.33 +/- 0.31
149.00 | 57.12 +/- 0.31
8.00 | 33.76 +/- 0.26
12.00 | 15.51 +/- 0.23
130.00 | 119.31 +/- 0.23
42.00 | 109.07 +/- 0.25
109.00 | 109.80 +/- 0.28
33.00 | 56.10 +/- 0.27
122.00 | 97.48 +/- 0.30
115.00 | 123.92 +/- 0.22
139.00 | 95.55 +/- 0.28
50.00 | 60.73 +/- 0.27
104.00 | 107.43 +/- 0.29
37.00 | 2.76 +/- 0.18
100.00 | 86.89 +/- 0.32
120.00 | 115.13 +/- 0.28
154.00 | 110.97 +/- 0.27
24.00 | 30.18 +/- 0.34
126.00 | 117.10 +/- 0.23
106.00 | 111.49 +/- 0.28
24.00 | 25.77 +/- 0.26
126.00 | 125.35 +/- 0.23
160.00 | 114.06 +/- 0.32
162.00 | 110.10 +/- 0.37
176.00 | 90.38 +/- 0.33
123.00 | 76.21 +/- 0.27
114.00 | 91.57 +/- 0.33
45.00 | 89.72 +/- 0.35
124.00 | 104.34 +/- 0.30
143.00 | 112.42 +/- 0.26
11.00 | 24.15 +/- 0.20
51.00 | 22.56 +/- 0.24
41.00 | 34.32 +/- 0.37
12.00 | 29.94 +/- 0.21
95.00 | 108.71 +/- 0.34
59.00 | 82.25 +/- 0.33
184.00 | 118.31 +/- 0.29
195.00 | 111.81 +/- 0.31
75.00 | 104.95 +/- 0.29
97.00 | 117.79 +/- 0.27
135.00 | 68.74 +/- 0.32
15.00 | 22.74 +/- 0.21
7.00 | 4.83 +/- 0.20
46.00 | 50.09 +/- 0.30
59.00 | 84.19 +/- 0.32
92.00 | 80.60 +/- 0.44
120.00 | 107.04 +/- 0.28
98.00 | 41.02 +/- 0.28
166.00 | 123.04 +/- 0.28
131.00 | 108.90 +/- 0.28
15.00 | 10.99 +/- 0.22
56.00 | 94.46 +/- 0.30
194.00 | 125.01 +/- 0.27
59.00 | 105.53 +/- 0.28
98.00 | 113.59 +/- 0.24
184.00 | 115.06 +/- 0.25
142.00 | 99.53 +/- 0.33
89.00 | 76.07 +/- 0.34
105.00 | 80.57 +/- 0.32
162.00 | 110.70 +/- 0.26
108.00 | 120.11 +/- 0.25
76.00 | 83.48 +/- 0.33
178.00 | 120.39 +/- 0.21
89.00 | 122.21 +/- 0.27
145.00 | 116.75 +/- 0.25
84.00 | 55.50 +/- 0.30
13.00 | 44.66 +/- 0.21
23.00 | 34.64 +/- 0.21
33.00 | 47.71 +/- 0.30
34.00 | 60.24 +/- 0.31
10.00 | 11.82 +/- 0.20
126.00 | 115.00 +/- 0.25
53.00 | 75.83 +/- 0.41
24.00 | 38.78 +/- 0.25
145.00 | 115.71 +/- 0.25
36.00 | 37.10 +/- 0.27
92.00 | 56.30 +/- 0.28
99.00 | 104.18 +/- 0.27
192.00 | 114.03 +/- 0.31
81.00 | 96.95 +/- 0.33
31.00 | 11.88 +/- 0.21
91.00 | 102.87 +/- 0.27
26.00 | 57.50 +/- 0.33
25.00 | 95.44 +/- 0.28
9.00 | 51.11 +/- 0.33
22.00 | 2.77 +/- 0.20
41.00 | 72.26 +/- 0.39
133.00 | 73.86 +/- 0.37
33.00 | 54.25 +/- 0.30
89.00 | 95.47 +/- 0.32
15.00 | 57.29 +/- 0.33
13.00 | 6.71 +/- 0.18
172.00 | 121.39 +/- 0.26
94.00 | 81.91 +/- 0.27
58.00 | 68.01 +/- 0.38
173.00 | 113.78 +/- 0.29
64.00 | 110.88 +/- 0.29
162.00 | 109.35 +/- 0.25
10.00 | 17.32 +/- 0.18
12.00 | 38.88 +/- 0.35
57.00 | 25.04 +/- 0.18
154.00 | 117.40 +/- 0.26
163.00 | 118.48 +/- 0.26
36.00 | 28.54 +/- 0.19
7.00 | 5.89 +/- 0.19
165.00 | 97.71 +/- 0.33
76.00 | 94.76 +/- 0.33
116.00 | 101.09 +/- 0.28
124.00 | 115.66 +/- 0.29
15.00 | 27.62 +/- 0.29
70.00 | 52.86 +/- 0.35
6.00 | 10.66 +/- 0.18
14.00 | 4.88 +/- 0.20
14.00 | 19.96 +/- 0.21
72.00 | 108.59 +/- 0.27
129.00 | 114.61 +/- 0.26
146.00 | 95.96 +/- 0.40
87.00 | 99.22 +/- 0.35
68.00 | 50.21 +/- 0.24
11.00 | 19.54 +/- 0.20
118.00 | 106.94 +/- 0.27
82.00 | 75.00 +/- 0.29
108.00 | 129.06 +/- 0.27
12.00 | 23.85 +/- 0.19
14.00 | 20.47 +/- 0.24
6.00 | 28.79 +/- 0.24
30.00 | 39.67 +/- 0.27
86.00 | 116.40 +/- 0.28
66.00 | 93.52 +/- 0.29
37.00 | 77.27 +/- 0.29
23.00 | 42.58 +/- 0.30
18.00 | 16.25 +/- 0.26
171.00 | 104.83 +/- 0.31
13.00 | 33.14 +/- 0.23
41.00 | 86.41 +/- 0.28
16.00 | 25.50 +/- 0.18
139.00 | 104.29 +/- 0.32
126.00 | 123.48 +/- 0.27
86.00 | 77.92 +/- 0.34
85.00 | 104.47 +/- 0.26
13.00 | 10.15 +/- 0.18
56.00 | 75.32 +/- 0.37
159.00 | 82.42 +/- 0.38
8.00 | 29.64 +/- 0.22
14.00 | 25.57 +/- 0.23
88.00 | 98.65 +/- 0.34
94.00 | 110.15 +/- 0.32
100.00 | 118.39 +/- 0.27
86.00 | 82.56 +/- 0.33
22.00 | 62.64 +/- 0.37
158.00 | 116.41 +/- 0.29
10.00 | 64.10 +/- 0.31
67.00 | 103.33 +/- 0.29
137.00 | 93.39 +/- 0.37
73.00 | 99.69 +/- 0.32
182.00 | 99.91 +/- 0.29
82.00 | 120.21 +/- 0.26
173.00 | 102.99 +/- 0.28
154.00 | 101.79 +/- 0.27
116.00 | 107.99 +/- 0.28
119.00 | 120.07 +/- 0.25
35.00 | 48.34 +/- 0.23
36.00 | 39.78 +/- 0.29
46.00 | 58.61 +/- 0.26
75.00 | 110.48 +/- 0.32
184.00 | 118.25 +/- 0.26
120.00 | 131.56 +/- 0.26
71.00 | 89.67 +/- 0.31
83.00 | 118.14 +/- 0.24
109.00 | 112.28 +/- 0.27
43.00 | 92.06 +/- 0.26
88.00 | 102.96 +/- 0.37
11.00 | 16.65 +/- 0.20
71.00 | 82.29 +/- 0.33
10.00 | 21.15 +/- 0.23
111.00 | 117.41 +/- 0.26
153.00 | 109.68 +/- 0.26
73.00 | 110.14 +/- 0.26
39.00 | 99.26 +/- 0.33
26.00 | 31.86 +/- 0.20
105.00 | 99.93 +/- 0.29
142.00 | 98.14 +/- 0.32
113.00 | 120.10 +/- 0.26
179.00 | 117.50 +/- 0.25
96.00 | 80.27 +/- 0.29
174.00 | 107.85 +/- 0.28
12.00 | 34.13 +/- 0.24
166.00 | 121.82 +/- 0.23
73.00 | 71.80 +/- 0.33
134.00 | 98.47 +/- 0.26
162.00 | 120.55 +/- 0.22
7.00 | 22.21 +/- 0.21
71.00 | 105.21 +/- 0.27
110.00 | 104.92 +/- 0.27
172.00 | 104.82 +/- 0.31
147.00 | 131.36 +/- 0.24
39.00 | 86.11 +/- 0.37
103.00 | 68.42 +/- 0.30
167.00 | 123.63 +/- 0.23
32.00 | 27.85 +/- 0.33
176.00 | 117.35 +/- 0.23
56.00 | 84.75 +/- 0.36
12.00 | 71.43 +/- 0.31
22.00 | 30.09 +/- 0.25
112.00 | 79.65 +/- 0.38
151.00 | 105.02 +/- 0.26
eval mean loss: 587.41
eval rmse: 34.28
eval mae: 27.22
eval score: 12793.97
epistemic: 0.08
epoch: 249
ground truth std: 54.52
pred std: 37.24
eval time: 0:00:03.026744
**** end time: 2019-09-26 21:45:14.039170 ****
