Namespace(batch_size=512, dataset='CMAPSS/FD001', dump_dir='dump/CMAPSS/FD001/min-max/bayesian_dense3/bayesian_dense3_0', model='bayesian_dense3', model_path='log/CMAPSS/FD001/min-max/bayesian_dense3/bayesian_dense3_0/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 29568
use_cuda: True
Dataset: CMAPSS/FD001
Restoring BayesianDense3...
Done.
**** start time: 2019-09-27 15:08:41.428328 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 420]               0
    BayesianLinear-2                  [-1, 100]          84,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 124,200
Trainable params: 124,200
Non-trainable params: 0
________________________________________________________________
2019-09-27 15:08:41.437811
ground truth | pred +/- std:
77.00 | 122.36 +/- 1.27
57.00 | 72.91 +/- 2.81
124.00 | 95.58 +/- 6.46
90.00 | 120.52 +/- 1.49
93.00 | 115.46 +/- 2.55
37.00 | 42.85 +/- 1.37
28.00 | 26.86 +/- 1.18
91.00 | 110.86 +/- 2.97
113.00 | 93.92 +/- 5.00
58.00 | 81.15 +/- 3.55
84.00 | 82.60 +/- 3.02
20.00 | 17.37 +/- 1.55
142.00 | 123.13 +/- 1.20
126.00 | 110.20 +/- 3.71
11.00 | 10.41 +/- 1.32
114.00 | 78.85 +/- 4.06
69.00 | 47.71 +/- 1.23
26.00 | 34.07 +/- 1.62
137.00 | 113.64 +/- 2.95
28.00 | 33.23 +/- 1.60
21.00 | 19.10 +/- 1.28
9.00 | 9.19 +/- 1.25
50.00 | 58.12 +/- 2.02
135.00 | 122.73 +/- 1.15
97.00 | 116.23 +/- 2.48
96.00 | 85.99 +/- 4.31
89.00 | 95.86 +/- 5.32
79.00 | 83.15 +/- 3.76
20.00 | 20.59 +/- 1.38
18.00 | 23.89 +/- 1.55
111.00 | 118.51 +/- 1.99
90.00 | 102.70 +/- 4.96
114.00 | 116.45 +/- 2.59
111.00 | 122.97 +/- 1.30
103.00 | 102.78 +/- 4.23
119.00 | 120.67 +/- 1.46
82.00 | 71.66 +/- 3.13
59.00 | 54.92 +/- 1.67
82.00 | 90.45 +/- 4.51
115.00 | 115.25 +/- 2.71
106.00 | 118.29 +/- 2.29
50.00 | 50.69 +/- 1.86
19.00 | 21.85 +/- 1.55
94.00 | 92.33 +/- 4.12
63.00 | 120.76 +/- 1.57
97.00 | 96.54 +/- 5.54
145.00 | 119.68 +/- 1.82
83.00 | 88.02 +/- 4.73
128.00 | 106.64 +/- 4.55
10.00 | 11.14 +/- 1.17
95.00 | 74.50 +/- 2.86
21.00 | 29.30 +/- 1.50
72.00 | 84.59 +/- 3.67
115.00 | 122.23 +/- 1.32
91.00 | 101.55 +/- 4.26
54.00 | 39.97 +/- 1.81
66.00 | 99.17 +/- 4.66
8.00 | 4.23 +/- 1.17
92.00 | 115.84 +/- 2.42
47.00 | 40.37 +/- 1.53
137.00 | 122.80 +/- 1.34
7.00 | 3.91 +/- 1.10
8.00 | 7.58 +/- 1.16
118.00 | 122.19 +/- 1.31
85.00 | 59.74 +/- 2.28
107.00 | 122.93 +/- 1.12
109.00 | 117.40 +/- 2.19
121.00 | 122.36 +/- 1.24
14.00 | 18.36 +/- 1.40
113.00 | 122.97 +/- 1.22
38.00 | 27.76 +/- 1.67
100.00 | 104.00 +/- 4.15
55.00 | 75.83 +/- 2.72
136.00 | 121.24 +/- 1.43
117.00 | 120.71 +/- 1.24
28.00 | 27.76 +/- 1.25
118.00 | 113.27 +/- 4.54
97.00 | 68.76 +/- 2.90
137.00 | 121.64 +/- 1.37
50.00 | 50.77 +/- 2.18
16.00 | 12.54 +/- 1.20
21.00 | 15.11 +/- 1.22
112.00 | 121.04 +/- 1.56
34.00 | 30.02 +/- 1.32
95.00 | 112.68 +/- 2.89
131.00 | 107.24 +/- 4.54
10.00 | 9.63 +/- 1.25
107.00 | 122.53 +/- 1.31
8.00 | 6.60 +/- 1.07
29.00 | 30.30 +/- 1.54
116.00 | 121.80 +/- 1.25
15.00 | 21.86 +/- 1.33
59.00 | 66.89 +/- 3.12
98.00 | 122.89 +/- 1.32
128.00 | 122.14 +/- 1.26
20.00 | 20.87 +/- 1.37
114.00 | 107.77 +/- 4.17
28.00 | 20.97 +/- 1.24
48.00 | 53.93 +/- 2.20
87.00 | 96.58 +/- 4.62
eval mean loss: 115.21
eval rmse: 15.16
eval mae: 10.96
eval score: 664.03
epistemic: 7.31
epoch: 249
ground truth std: 41.56
pred std: 41.53
eval time: 0:00:02.294308
**** end time: 2019-09-27 15:08:43.745032 ****
