Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_9', model='frequentist_conv2_pool2', model_path='log/CMAPSS/FD004/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_9/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 17752
use_cuda: True
Dataset: CMAPSS/FD004
Restoring FrequentistConv2Pool2...
Done.
**** start time: 2019-09-27 02:03:44.944922 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1            [-1, 8, 11, 11]             560
           Sigmoid-2            [-1, 8, 11, 11]               0
         AvgPool2d-3             [-1, 8, 5, 11]               0
            Conv2d-4            [-1, 14, 4, 11]             224
           Sigmoid-5            [-1, 14, 4, 11]               0
         AvgPool2d-6            [-1, 14, 2, 11]               0
           Flatten-7                  [-1, 308]               0
            Linear-8                    [-1, 1]             308
================================================================
Total params: 1,092
Trainable params: 1,092
Non-trainable params: 0
________________________________________________________________
2019-09-27 02:03:44.950005
ground truth | pred +/- std:
39.00 | 25.11 +/- 0.00
157.00 | 112.89 +/- 0.00
97.00 | 107.11 +/- 0.00
194.00 | 123.37 +/- 0.00
189.00 | 126.42 +/- 0.00
8.00 | 5.75 +/- 0.00
89.00 | 110.21 +/- 0.00
75.00 | 111.31 +/- 0.00
78.00 | 94.37 +/- 0.00
151.00 | 94.91 +/- 0.00
107.00 | 88.56 +/- 0.00
17.00 | 12.77 +/- 0.00
133.00 | 97.94 +/- 0.00
166.00 | 120.75 +/- 0.00
22.00 | 27.89 +/- 0.00
109.00 | 68.11 +/- 0.00
91.00 | 96.27 +/- 0.00
126.00 | 66.34 +/- 0.00
96.00 | 98.62 +/- 0.00
34.00 | 33.88 +/- 0.00
11.00 | 17.47 +/- 0.00
104.00 | 80.81 +/- 0.00
88.00 | 82.86 +/- 0.00
176.00 | 108.64 +/- 0.00
78.00 | 121.64 +/- 0.00
88.00 | 113.97 +/- 0.00
46.00 | 23.98 +/- 0.00
101.00 | 84.91 +/- 0.00
46.00 | 73.41 +/- 0.00
7.00 | 23.66 +/- 0.00
118.00 | 119.48 +/- 0.00
18.00 | 3.71 +/- 0.00
154.00 | 123.51 +/- 0.00
145.00 | 96.26 +/- 0.00
151.00 | 127.16 +/- 0.00
96.00 | 100.03 +/- 0.00
66.00 | 59.82 +/- 0.00
116.00 | 118.75 +/- 0.00
107.00 | 119.11 +/- 0.00
74.00 | 113.46 +/- 0.00
142.00 | 109.42 +/- 0.00
76.00 | 104.92 +/- 0.00
60.00 | 29.80 +/- 0.00
149.00 | 77.76 +/- 0.00
8.00 | 5.26 +/- 0.00
12.00 | 18.51 +/- 0.00
130.00 | 119.65 +/- 0.00
42.00 | 102.69 +/- 0.00
109.00 | 110.82 +/- 0.00
33.00 | 43.39 +/- 0.00
122.00 | 96.79 +/- 0.00
115.00 | 120.44 +/- 0.00
139.00 | 93.80 +/- 0.00
50.00 | 65.02 +/- 0.00
104.00 | 100.34 +/- 0.00
37.00 | 24.26 +/- 0.00
100.00 | 69.47 +/- 0.00
120.00 | 114.97 +/- 0.00
154.00 | 116.05 +/- 0.00
24.00 | 33.18 +/- 0.00
126.00 | 122.53 +/- 0.00
106.00 | 109.50 +/- 0.00
24.00 | 28.28 +/- 0.00
126.00 | 124.05 +/- 0.00
160.00 | 112.33 +/- 0.00
162.00 | 108.30 +/- 0.00
176.00 | 89.42 +/- 0.00
123.00 | 79.53 +/- 0.00
114.00 | 89.13 +/- 0.00
45.00 | 85.18 +/- 0.00
124.00 | 111.67 +/- 0.00
143.00 | 119.48 +/- 0.00
11.00 | 20.02 +/- 0.00
51.00 | 24.97 +/- 0.00
41.00 | 44.64 +/- 0.00
12.00 | 31.61 +/- 0.00
95.00 | 104.90 +/- 0.00
59.00 | 74.01 +/- 0.00
184.00 | 122.34 +/- 0.00
195.00 | 114.50 +/- 0.00
75.00 | 104.33 +/- 0.00
97.00 | 116.14 +/- 0.00
135.00 | 65.30 +/- 0.00
15.00 | 27.47 +/- 0.00
7.00 | 14.30 +/- 0.00
46.00 | 50.92 +/- 0.00
59.00 | 88.29 +/- 0.00
92.00 | 92.62 +/- 0.00
120.00 | 109.44 +/- 0.00
98.00 | 36.20 +/- 0.00
166.00 | 130.52 +/- 0.00
131.00 | 116.44 +/- 0.00
15.00 | 43.12 +/- 0.00
56.00 | 91.42 +/- 0.00
194.00 | 121.85 +/- 0.00
59.00 | 112.62 +/- 0.00
98.00 | 111.93 +/- 0.00
184.00 | 108.26 +/- 0.00
142.00 | 97.75 +/- 0.00
89.00 | 76.23 +/- 0.00
105.00 | 70.91 +/- 0.00
162.00 | 112.01 +/- 0.00
108.00 | 116.05 +/- 0.00
76.00 | 79.27 +/- 0.00
178.00 | 119.57 +/- 0.00
89.00 | 117.75 +/- 0.00
145.00 | 113.88 +/- 0.00
84.00 | 79.68 +/- 0.00
13.00 | 36.95 +/- 0.00
23.00 | 43.96 +/- 0.00
33.00 | 45.36 +/- 0.00
34.00 | 50.83 +/- 0.00
10.00 | 21.84 +/- 0.00
126.00 | 119.03 +/- 0.00
53.00 | 69.03 +/- 0.00
24.00 | 36.73 +/- 0.00
145.00 | 113.80 +/- 0.00
36.00 | 36.28 +/- 0.00
92.00 | 47.50 +/- 0.00
99.00 | 114.64 +/- 0.00
192.00 | 124.92 +/- 0.00
81.00 | 96.48 +/- 0.00
31.00 | 21.59 +/- 0.00
91.00 | 104.92 +/- 0.00
26.00 | 61.85 +/- 0.00
25.00 | 100.70 +/- 0.00
9.00 | 39.75 +/- 0.00
22.00 | 9.98 +/- 0.00
41.00 | 58.04 +/- 0.00
133.00 | 75.69 +/- 0.00
33.00 | 58.73 +/- 0.00
89.00 | 95.22 +/- 0.00
15.00 | 44.43 +/- 0.00
13.00 | 10.56 +/- 0.00
172.00 | 124.87 +/- 0.00
94.00 | 84.17 +/- 0.00
58.00 | 60.09 +/- 0.00
173.00 | 121.55 +/- 0.00
64.00 | 102.74 +/- 0.00
162.00 | 102.03 +/- 0.00
10.00 | 13.00 +/- 0.00
12.00 | 25.87 +/- 0.00
57.00 | 29.05 +/- 0.00
154.00 | 112.73 +/- 0.00
163.00 | 122.62 +/- 0.00
36.00 | 30.67 +/- 0.00
7.00 | 16.04 +/- 0.00
165.00 | 111.31 +/- 0.00
76.00 | 100.27 +/- 0.00
116.00 | 109.03 +/- 0.00
124.00 | 113.67 +/- 0.00
15.00 | 28.37 +/- 0.00
70.00 | 39.42 +/- 0.00
6.00 | 14.92 +/- 0.00
14.00 | 15.04 +/- 0.00
14.00 | 26.64 +/- 0.00
72.00 | 111.58 +/- 0.00
129.00 | 118.59 +/- 0.00
146.00 | 113.56 +/- 0.00
87.00 | 104.93 +/- 0.00
68.00 | 53.81 +/- 0.00
11.00 | 12.56 +/- 0.00
118.00 | 112.62 +/- 0.00
82.00 | 80.14 +/- 0.00
108.00 | 129.21 +/- 0.00
12.00 | 16.78 +/- 0.00
14.00 | 24.34 +/- 0.00
6.00 | 6.88 +/- 0.00
30.00 | 19.75 +/- 0.00
86.00 | 118.75 +/- 0.00
66.00 | 100.82 +/- 0.00
37.00 | 73.61 +/- 0.00
23.00 | 32.43 +/- 0.00
18.00 | 18.84 +/- 0.00
171.00 | 105.31 +/- 0.00
13.00 | 14.72 +/- 0.00
41.00 | 86.61 +/- 0.00
16.00 | 8.08 +/- 0.00
139.00 | 102.72 +/- 0.00
126.00 | 128.86 +/- 0.00
86.00 | 62.79 +/- 0.00
85.00 | 96.15 +/- 0.00
13.00 | 23.75 +/- 0.00
56.00 | 83.17 +/- 0.00
159.00 | 74.18 +/- 0.00
8.00 | 27.51 +/- 0.00
14.00 | 14.56 +/- 0.00
88.00 | 100.96 +/- 0.00
94.00 | 118.30 +/- 0.00
100.00 | 122.77 +/- 0.00
86.00 | 80.38 +/- 0.00
22.00 | 44.22 +/- 0.00
158.00 | 117.85 +/- 0.00
10.00 | 51.73 +/- 0.00
67.00 | 110.87 +/- 0.00
137.00 | 99.84 +/- 0.00
73.00 | 98.88 +/- 0.00
182.00 | 93.14 +/- 0.00
82.00 | 116.01 +/- 0.00
173.00 | 98.13 +/- 0.00
154.00 | 103.53 +/- 0.00
116.00 | 108.22 +/- 0.00
119.00 | 125.41 +/- 0.00
35.00 | 46.45 +/- 0.00
36.00 | 38.95 +/- 0.00
46.00 | 51.13 +/- 0.00
75.00 | 114.56 +/- 0.00
184.00 | 112.84 +/- 0.00
120.00 | 126.55 +/- 0.00
71.00 | 84.85 +/- 0.00
83.00 | 122.86 +/- 0.00
109.00 | 115.78 +/- 0.00
43.00 | 87.53 +/- 0.00
88.00 | 100.36 +/- 0.00
11.00 | 7.02 +/- 0.00
71.00 | 74.09 +/- 0.00
10.00 | 20.45 +/- 0.00
111.00 | 113.64 +/- 0.00
153.00 | 113.51 +/- 0.00
73.00 | 100.18 +/- 0.00
39.00 | 95.61 +/- 0.00
26.00 | 29.29 +/- 0.00
105.00 | 98.74 +/- 0.00
142.00 | 105.17 +/- 0.00
113.00 | 116.18 +/- 0.00
179.00 | 111.74 +/- 0.00
96.00 | 81.30 +/- 0.00
174.00 | 111.49 +/- 0.00
12.00 | 31.18 +/- 0.00
166.00 | 113.37 +/- 0.00
73.00 | 70.61 +/- 0.00
134.00 | 107.22 +/- 0.00
162.00 | 121.11 +/- 0.00
7.00 | 19.31 +/- 0.00
71.00 | 93.00 +/- 0.00
110.00 | 105.77 +/- 0.00
172.00 | 110.25 +/- 0.00
147.00 | 132.56 +/- 0.00
39.00 | 86.23 +/- 0.00
103.00 | 77.45 +/- 0.00
167.00 | 125.53 +/- 0.00
32.00 | 25.59 +/- 0.00
176.00 | 121.05 +/- 0.00
56.00 | 78.71 +/- 0.00
12.00 | 68.80 +/- 0.00
22.00 | 23.70 +/- 0.00
112.00 | 87.57 +/- 0.00
151.00 | 111.38 +/- 0.00
eval mean loss: 547.06
eval rmse: 33.08
eval mae: 25.44
eval score: 12210.96
epistemic: 0.00
epoch: 249
ground truth std: 54.52
pred std: 37.91
eval time: 0:00:01.573402
**** end time: 2019-09-27 02:03:46.523639 ****
