Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_7', model='frequentist_conv5_dense1', model_path='log/CMAPSS/FD002/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_7/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 5917
use_cuda: True
Dataset: CMAPSS/FD002
Restoring FrequentistConv5Dense1...
Done.
**** start time: 2019-10-01 01:47:50.024026 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1           [-1, 10, 21, 24]             100
              Tanh-2           [-1, 10, 21, 24]               0
            Conv2d-3           [-1, 10, 20, 24]           1,000
              Tanh-4           [-1, 10, 20, 24]               0
            Conv2d-5           [-1, 10, 21, 24]           1,000
              Tanh-6           [-1, 10, 21, 24]               0
            Conv2d-7           [-1, 10, 20, 24]           1,000
              Tanh-8           [-1, 10, 20, 24]               0
            Conv2d-9            [-1, 1, 20, 24]              30
             Tanh-10            [-1, 1, 20, 24]               0
          Flatten-11                  [-1, 480]               0
          Dropout-12                  [-1, 480]               0
           Linear-13                  [-1, 100]          48,000
           Linear-14                    [-1, 1]             100
================================================================
Total params: 51,230
Trainable params: 51,230
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:47:50.031229
ground truth | pred +/- std:
18.00 | -2.19 +/- 0.00
97.00 | 83.08 +/- 0.00
97.00 | 99.78 +/- 0.00
151.00 | 137.67 +/- 0.00
148.00 | 102.13 +/- 0.00
94.00 | 72.98 +/- 0.00
56.00 | 70.80 +/- 0.00
134.00 | 81.71 +/- 0.00
35.00 | 74.34 +/- 0.00
120.00 | 106.31 +/- 0.00
23.00 | 46.02 +/- 0.00
101.00 | 81.44 +/- 0.00
79.00 | 76.91 +/- 0.00
13.00 | 49.96 +/- 0.00
55.00 | 63.22 +/- 0.00
39.00 | 49.39 +/- 0.00
13.00 | 54.31 +/- 0.00
39.00 | 62.92 +/- 0.00
79.00 | 81.87 +/- 0.00
43.00 | 75.65 +/- 0.00
14.00 | 17.72 +/- 0.00
97.00 | 75.88 +/- 0.00
59.00 | 130.67 +/- 0.00
14.00 | 29.95 +/- 0.00
108.00 | 95.55 +/- 0.00
8.00 | 7.01 +/- 0.00
99.00 | 103.47 +/- 0.00
10.00 | 29.32 +/- 0.00
43.00 | 78.89 +/- 0.00
8.00 | 41.03 +/- 0.00
78.00 | 70.18 +/- 0.00
57.00 | 82.75 +/- 0.00
134.00 | 126.75 +/- 0.00
110.00 | 73.67 +/- 0.00
142.00 | 118.77 +/- 0.00
180.00 | 106.01 +/- 0.00
161.00 | 83.59 +/- 0.00
126.00 | 76.60 +/- 0.00
167.00 | 106.62 +/- 0.00
192.00 | 93.35 +/- 0.00
115.00 | 112.61 +/- 0.00
75.00 | 102.85 +/- 0.00
88.00 | 88.69 +/- 0.00
142.00 | 84.70 +/- 0.00
63.00 | 89.58 +/- 0.00
37.00 | 51.22 +/- 0.00
86.00 | 107.65 +/- 0.00
122.00 | 104.65 +/- 0.00
19.00 | 25.41 +/- 0.00
80.00 | 85.49 +/- 0.00
188.00 | 96.92 +/- 0.00
155.00 | 100.98 +/- 0.00
155.00 | 96.70 +/- 0.00
14.00 | 45.19 +/- 0.00
111.00 | 95.03 +/- 0.00
116.00 | 102.68 +/- 0.00
120.00 | 89.34 +/- 0.00
152.00 | 128.44 +/- 0.00
98.00 | 91.78 +/- 0.00
139.00 | 76.31 +/- 0.00
53.00 | 68.31 +/- 0.00
48.00 | 54.42 +/- 0.00
173.00 | 110.22 +/- 0.00
13.00 | 35.62 +/- 0.00
55.00 | 69.42 +/- 0.00
34.00 | 32.26 +/- 0.00
141.00 | 97.71 +/- 0.00
14.00 | 51.40 +/- 0.00
17.00 | 35.56 +/- 0.00
97.00 | 80.89 +/- 0.00
88.00 | 64.36 +/- 0.00
83.00 | 113.50 +/- 0.00
106.00 | 105.87 +/- 0.00
183.00 | 100.35 +/- 0.00
158.00 | 85.36 +/- 0.00
15.00 | 40.86 +/- 0.00
81.00 | 85.80 +/- 0.00
172.00 | 109.56 +/- 0.00
15.00 | 64.86 +/- 0.00
146.00 | 98.74 +/- 0.00
148.00 | 119.64 +/- 0.00
191.00 | 79.78 +/- 0.00
9.00 | 19.12 +/- 0.00
30.00 | 64.40 +/- 0.00
92.00 | 88.08 +/- 0.00
111.00 | 104.49 +/- 0.00
23.00 | 77.91 +/- 0.00
79.00 | 98.83 +/- 0.00
67.00 | 92.54 +/- 0.00
181.00 | 81.88 +/- 0.00
82.00 | 90.72 +/- 0.00
126.00 | 110.74 +/- 0.00
6.00 | 33.36 +/- 0.00
75.00 | 55.61 +/- 0.00
22.00 | 37.12 +/- 0.00
14.00 | 53.24 +/- 0.00
43.00 | 78.44 +/- 0.00
131.00 | 108.44 +/- 0.00
165.00 | 107.53 +/- 0.00
84.00 | 88.88 +/- 0.00
11.00 | 22.11 +/- 0.00
89.00 | 96.25 +/- 0.00
151.00 | 122.30 +/- 0.00
42.00 | 51.74 +/- 0.00
9.00 | 62.41 +/- 0.00
18.00 | 37.60 +/- 0.00
80.00 | 86.86 +/- 0.00
52.00 | 80.61 +/- 0.00
15.00 | 21.99 +/- 0.00
9.00 | 38.69 +/- 0.00
62.00 | 37.93 +/- 0.00
97.00 | 104.87 +/- 0.00
168.00 | 102.10 +/- 0.00
194.00 | 82.73 +/- 0.00
82.00 | 54.67 +/- 0.00
15.00 | 55.63 +/- 0.00
124.00 | 105.02 +/- 0.00
10.00 | 26.53 +/- 0.00
152.00 | 81.59 +/- 0.00
6.00 | -6.34 +/- 0.00
81.00 | 84.01 +/- 0.00
47.00 | 60.32 +/- 0.00
6.00 | 47.79 +/- 0.00
10.00 | 42.63 +/- 0.00
112.00 | 121.91 +/- 0.00
144.00 | 87.74 +/- 0.00
85.00 | 92.14 +/- 0.00
6.00 | 26.16 +/- 0.00
98.00 | 114.13 +/- 0.00
67.00 | 102.91 +/- 0.00
23.00 | 2.48 +/- 0.00
53.00 | 69.12 +/- 0.00
37.00 | 87.06 +/- 0.00
52.00 | 60.32 +/- 0.00
77.00 | 80.89 +/- 0.00
73.00 | 92.91 +/- 0.00
85.00 | 113.27 +/- 0.00
9.00 | 28.82 +/- 0.00
183.00 | 96.49 +/- 0.00
83.00 | 88.60 +/- 0.00
54.00 | 84.18 +/- 0.00
