Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.50/bayesian_dense3_0.50_8', model='bayesian_dense3', model_path='log/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.50/bayesian_dense3_0.50_8/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 23152
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianDense3...
Done.
**** start time: 2019-10-01 14:38:25.056683 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 420]               0
    BayesianLinear-2                  [-1, 100]          84,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 124,200
Trainable params: 124,200
Non-trainable params: 0
________________________________________________________________
2019-10-01 14:38:25.066298
ground truth | pred +/- std:
67.00 | 82.65 +/- 7.02
115.00 | 123.19 +/- 4.87
93.00 | 93.08 +/- 6.13
123.00 | 124.39 +/- 4.63
8.00 | 7.09 +/- 2.09
86.00 | 69.32 +/- 4.72
128.00 | 113.82 +/- 6.63
40.00 | 38.46 +/- 3.80
71.00 | 70.49 +/- 4.54
58.00 | 52.77 +/- 5.08
128.00 | 111.72 +/- 4.99
65.00 | 105.75 +/- 5.26
51.00 | 88.15 +/- 7.20
27.00 | 26.81 +/- 3.41
124.00 | 118.67 +/- 4.44
120.00 | 114.22 +/- 5.09
137.00 | 119.22 +/- 4.77
99.00 | 114.93 +/- 4.33
20.00 | 25.59 +/- 2.69
11.00 | 13.71 +/- 3.01
45.00 | 45.76 +/- 3.61
115.00 | 108.11 +/- 4.68
115.00 | 105.31 +/- 5.41
89.00 | 75.64 +/- 4.99
63.00 | 90.15 +/- 6.84
44.00 | 45.66 +/- 3.61
66.00 | 71.97 +/- 4.84
81.00 | 100.35 +/- 5.96
144.00 | 123.80 +/- 4.31
137.00 | 119.22 +/- 5.40
88.00 | 96.50 +/- 6.65
100.00 | 122.55 +/- 4.49
69.00 | 75.76 +/- 7.02
145.00 | 118.44 +/- 5.20
92.00 | 113.66 +/- 5.69
78.00 | 99.71 +/- 6.49
18.00 | 15.83 +/- 2.44
56.00 | 60.25 +/- 5.82
129.00 | 124.06 +/- 4.36
115.00 | 108.07 +/- 4.93
117.00 | 123.04 +/- 4.12
120.00 | 120.98 +/- 4.58
41.00 | 39.99 +/- 3.24
133.00 | 123.47 +/- 4.50
41.00 | 46.17 +/- 4.32
6.00 | 6.19 +/- 1.98
7.00 | 9.86 +/- 2.32
18.00 | 19.66 +/- 3.18
51.00 | 47.01 +/- 4.08
55.00 | 48.52 +/- 4.34
71.00 | 48.41 +/- 4.86
101.00 | 119.94 +/- 5.04
58.00 | 52.42 +/- 4.14
31.00 | 30.15 +/- 3.89
79.00 | 72.95 +/- 4.48
9.00 | 11.42 +/- 2.73
17.00 | 15.29 +/- 2.83
111.00 | 122.87 +/- 3.94
49.00 | 44.14 +/- 4.18
56.00 | 84.56 +/- 6.08
104.00 | 95.63 +/- 7.15
113.00 | 97.00 +/- 6.54
135.00 | 119.78 +/- 5.56
117.00 | 123.61 +/- 4.17
87.00 | 104.61 +/- 7.00
15.00 | 14.24 +/- 2.31
25.00 | 23.05 +/- 2.83
55.00 | 57.40 +/- 4.33
131.00 | 123.27 +/- 4.17
55.00 | 47.56 +/- 3.65
45.00 | 46.13 +/- 4.16
11.00 | 12.82 +/- 2.62
103.00 | 88.85 +/- 8.38
77.00 | 83.01 +/- 6.14
55.00 | 58.13 +/- 5.43
10.00 | 6.68 +/- 2.22
56.00 | 54.19 +/- 4.22
127.00 | 97.40 +/- 7.26
14.00 | 10.68 +/- 2.71
68.00 | 61.82 +/- 3.98
88.00 | 110.38 +/- 6.47
87.00 | 119.69 +/- 4.22
8.00 | 7.52 +/- 2.29
22.00 | 30.63 +/- 3.21
55.00 | 48.91 +/- 4.57
87.00 | 111.18 +/- 4.61
85.00 | 117.01 +/- 4.57
78.00 | 82.40 +/- 5.40
108.00 | 111.20 +/- 6.52
144.00 | 117.98 +/- 5.68
119.00 | 122.22 +/- 4.57
99.00 | 109.91 +/- 5.36
145.00 | 118.81 +/- 4.77
87.00 | 100.82 +/- 5.85
28.00 | 30.56 +/- 3.33
136.00 | 108.08 +/- 5.83
27.00 | 33.70 +/- 3.13
132.00 | 117.73 +/- 5.54
28.00 | 23.51 +/- 2.80
35.00 | 29.63 +/- 3.08
eval mean loss: 100.14
eval rmse: 14.08
eval mae: 10.32
eval score: 348.88
epistemic: 23.32
epoch: 249
ground truth std: 41.40
pred std: 39.70
eval time: 0:00:05.645628
**** end time: 2019-10-01 14:38:30.712283 ****
