Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.50/bayesian_dense3_0.50_3', model='bayesian_dense3', model_path='log/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.50/bayesian_dense3_0.50_3/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 22716
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianDense3...
Done.
**** start time: 2019-10-01 14:28:40.868945 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 420]               0
    BayesianLinear-2                  [-1, 100]          84,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 124,200
Trainable params: 124,200
Non-trainable params: 0
________________________________________________________________
2019-10-01 14:28:40.877406
ground truth | pred +/- std:
67.00 | 82.00 +/- 6.17
115.00 | 123.64 +/- 2.61
93.00 | 89.79 +/- 5.45
123.00 | 123.75 +/- 2.50
8.00 | 7.28 +/- 2.45
86.00 | 69.46 +/- 4.26
128.00 | 114.94 +/- 5.20
40.00 | 41.22 +/- 3.54
71.00 | 69.85 +/- 3.96
58.00 | 53.56 +/- 5.54
128.00 | 110.67 +/- 3.74
65.00 | 108.48 +/- 4.20
51.00 | 86.47 +/- 5.57
27.00 | 29.73 +/- 3.36
124.00 | 118.86 +/- 3.23
120.00 | 112.26 +/- 4.88
137.00 | 120.23 +/- 2.97
99.00 | 115.89 +/- 3.19
20.00 | 26.97 +/- 3.73
11.00 | 17.61 +/- 3.65
45.00 | 43.31 +/- 4.02
115.00 | 102.85 +/- 4.26
115.00 | 102.92 +/- 5.19
89.00 | 68.90 +/- 4.62
63.00 | 87.80 +/- 6.36
44.00 | 42.30 +/- 4.21
66.00 | 71.37 +/- 4.52
81.00 | 104.62 +/- 4.84
144.00 | 123.68 +/- 2.50
137.00 | 120.35 +/- 3.25
88.00 | 95.87 +/- 5.27
100.00 | 123.27 +/- 2.65
69.00 | 82.54 +/- 6.97
145.00 | 119.33 +/- 2.70
92.00 | 115.03 +/- 4.99
78.00 | 97.46 +/- 5.76
18.00 | 15.82 +/- 3.17
56.00 | 64.61 +/- 5.86
129.00 | 123.56 +/- 2.33
115.00 | 108.35 +/- 5.17
117.00 | 123.37 +/- 2.30
120.00 | 120.98 +/- 2.84
41.00 | 41.80 +/- 4.12
133.00 | 124.19 +/- 2.36
41.00 | 50.21 +/- 4.12
6.00 | 7.07 +/- 2.47
7.00 | 9.85 +/- 2.67
18.00 | 23.37 +/- 3.85
51.00 | 49.54 +/- 3.81
55.00 | 49.14 +/- 4.31
71.00 | 52.24 +/- 4.50
101.00 | 121.15 +/- 3.21
58.00 | 50.37 +/- 4.32
31.00 | 28.38 +/- 4.11
79.00 | 70.56 +/- 4.41
9.00 | 10.75 +/- 3.81
17.00 | 17.14 +/- 3.94
111.00 | 123.21 +/- 2.55
49.00 | 44.50 +/- 4.42
56.00 | 83.51 +/- 5.92
104.00 | 93.81 +/- 6.11
113.00 | 96.73 +/- 6.10
135.00 | 120.46 +/- 3.51
117.00 | 124.26 +/- 2.37
87.00 | 110.12 +/- 5.38
15.00 | 14.85 +/- 3.12
25.00 | 22.80 +/- 3.73
55.00 | 57.91 +/- 3.95
131.00 | 123.57 +/- 2.59
55.00 | 48.05 +/- 4.16
45.00 | 43.31 +/- 4.32
11.00 | 15.38 +/- 3.43
103.00 | 94.69 +/- 7.38
77.00 | 81.97 +/- 5.60
55.00 | 61.45 +/- 4.67
10.00 | 5.79 +/- 2.23
56.00 | 56.05 +/- 4.06
127.00 | 96.85 +/- 7.91
14.00 | 10.08 +/- 3.05
68.00 | 60.90 +/- 4.27
88.00 | 110.83 +/- 5.26
87.00 | 120.67 +/- 2.63
8.00 | 8.22 +/- 2.55
22.00 | 32.42 +/- 3.90
55.00 | 52.65 +/- 4.19
87.00 | 110.15 +/- 3.99
85.00 | 116.02 +/- 3.22
78.00 | 86.74 +/- 5.49
108.00 | 112.29 +/- 5.78
144.00 | 117.16 +/- 4.22
119.00 | 122.54 +/- 2.94
99.00 | 114.29 +/- 4.47
145.00 | 120.03 +/- 2.95
87.00 | 106.04 +/- 4.91
28.00 | 29.64 +/- 3.86
136.00 | 112.10 +/- 5.72
27.00 | 33.03 +/- 3.57
132.00 | 117.57 +/- 4.00
28.00 | 23.50 +/- 3.15
35.00 | 29.23 +/- 4.16
eval mean loss: 105.06
eval rmse: 14.42
eval mae: 10.89
eval score: 374.93
epistemic: 18.44
epoch: 249
ground truth std: 41.40
pred std: 39.63
eval time: 0:00:05.703244
**** end time: 2019-10-01 14:28:46.580998 ****
