Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_7', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD002/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_7/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 5466
use_cuda: True
Dataset: CMAPSS/FD002
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-10-01 01:44:41.496657 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1            [-1, 8, 16, 11]           1,120
           Sigmoid-2            [-1, 8, 16, 11]               0
         AvgPool2d-3             [-1, 8, 8, 11]               0
    BayesianConv2d-4            [-1, 14, 7, 11]             448
           Sigmoid-5            [-1, 14, 7, 11]               0
         AvgPool2d-6            [-1, 14, 3, 11]               0
           Flatten-7                  [-1, 462]               0
    BayesianLinear-8                    [-1, 1]             924
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 2,492
Trainable params: 2,492
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:44:41.506489
ground truth | pred +/- std:
18.00 | 2.24 +/- 0.21
97.00 | 93.77 +/- 0.37
97.00 | 89.38 +/- 0.34
151.00 | 122.18 +/- 0.33
148.00 | 107.90 +/- 0.32
94.00 | 102.40 +/- 0.40
56.00 | 65.04 +/- 0.47
134.00 | 103.99 +/- 0.39
35.00 | 66.89 +/- 0.46
120.00 | 113.40 +/- 0.32
23.00 | 26.15 +/- 0.43
101.00 | 95.52 +/- 0.36
79.00 | 59.49 +/- 0.40
13.00 | 25.70 +/- 0.30
55.00 | 64.47 +/- 0.41
39.00 | 27.28 +/- 0.37
13.00 | 33.94 +/- 0.36
39.00 | 72.77 +/- 0.46
79.00 | 91.82 +/- 0.48
43.00 | 76.62 +/- 0.50
14.00 | 2.48 +/- 0.23
97.00 | 67.27 +/- 0.44
59.00 | 112.05 +/- 0.28
14.00 | 10.93 +/- 0.20
108.00 | 105.90 +/- 0.35
8.00 | 4.72 +/- 0.29
99.00 | 93.05 +/- 0.40
10.00 | 18.26 +/- 0.29
43.00 | 78.17 +/- 0.32
8.00 | 9.08 +/- 0.31
78.00 | 74.73 +/- 0.52
57.00 | 80.20 +/- 0.38
134.00 | 126.00 +/- 0.31
110.00 | 67.11 +/- 0.49
142.00 | 110.53 +/- 0.28
180.00 | 115.57 +/- 0.31
161.00 | 103.53 +/- 0.36
126.00 | 80.88 +/- 0.38
167.00 | 121.21 +/- 0.33
192.00 | 116.33 +/- 0.34
115.00 | 106.46 +/- 0.34
75.00 | 106.65 +/- 0.33
88.00 | 87.49 +/- 0.37
142.00 | 90.01 +/- 0.43
63.00 | 109.23 +/- 0.35
