Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_2', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD003/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_2/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 7439
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-10-01 02:00:04.613074 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1             [-1, 8, 26, 1]           1,120
           Sigmoid-2             [-1, 8, 26, 1]               0
         AvgPool2d-3             [-1, 8, 13, 1]               0
    BayesianConv2d-4            [-1, 14, 12, 1]             448
           Sigmoid-5            [-1, 14, 12, 1]               0
         AvgPool2d-6             [-1, 14, 6, 1]               0
           Flatten-7                   [-1, 84]               0
    BayesianLinear-8                    [-1, 1]             168
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 1,736
Trainable params: 1,736
Non-trainable params: 0
________________________________________________________________
2019-10-01 02:00:04.623147
ground truth | pred +/- std:
67.00 | 114.43 +/- 0.97
115.00 | 119.68 +/- 0.82
93.00 | 81.01 +/- 1.07
123.00 | 119.32 +/- 0.95
8.00 | 15.36 +/- 0.77
86.00 | 69.34 +/- 1.08
128.00 | 121.24 +/- 0.91
40.00 | 81.82 +/- 1.18
71.00 | 85.34 +/- 1.02
58.00 | 62.04 +/- 1.07
128.00 | 97.21 +/- 1.06
65.00 | 91.65 +/- 1.08
51.00 | 82.35 +/- 1.06
27.00 | 76.69 +/- 1.10
124.00 | 118.85 +/- 0.90
120.00 | 115.37 +/- 0.94
137.00 | 114.63 +/- 0.92
99.00 | 102.41 +/- 1.03
20.00 | 18.97 +/- 0.83
11.00 | 20.58 +/- 0.80
45.00 | 68.18 +/- 1.04
115.00 | 95.18 +/- 0.98
115.00 | 82.56 +/- 0.98
89.00 | 81.19 +/- 0.92
63.00 | 98.76 +/- 1.06
44.00 | 56.72 +/- 0.89
66.00 | 96.27 +/- 0.88
81.00 | 94.92 +/- 0.99
144.00 | 120.70 +/- 0.82
137.00 | 121.40 +/- 0.82
88.00 | 82.38 +/- 1.08
100.00 | 117.90 +/- 0.88
69.00 | 79.52 +/- 1.19
145.00 | 99.86 +/- 1.16
92.00 | 92.83 +/- 0.99
78.00 | 104.58 +/- 0.99
18.00 | 27.19 +/- 0.86
56.00 | 122.00 +/- 0.94
129.00 | 122.24 +/- 0.89
115.00 | 101.39 +/- 0.99
117.00 | 110.60 +/- 0.97
120.00 | 105.64 +/- 1.12
41.00 | 29.85 +/- 0.83
133.00 | 123.38 +/- 1.02
41.00 | 98.82 +/- 1.09
6.00 | 22.58 +/- 0.84
7.00 | 23.62 +/- 0.81
18.00 | 37.47 +/- 1.06
51.00 | 49.42 +/- 1.00
55.00 | 58.64 +/- 1.05
71.00 | 77.46 +/- 1.26
101.00 | 122.49 +/- 0.91
58.00 | 103.88 +/- 1.05
31.00 | 30.49 +/- 0.96
79.00 | 86.43 +/- 0.98
9.00 | 11.70 +/- 0.61
17.00 | 12.26 +/- 0.75
111.00 | 119.89 +/- 0.92
49.00 | 41.95 +/- 0.98
56.00 | 106.60 +/- 1.02
104.00 | 108.85 +/- 1.12
113.00 | 60.81 +/- 1.06
135.00 | 122.50 +/- 0.93
117.00 | 122.04 +/- 0.90
87.00 | 113.18 +/- 0.96
15.00 | 46.96 +/- 0.88
25.00 | 13.55 +/- 0.70
55.00 | 47.24 +/- 1.07
131.00 | 120.73 +/- 0.96
55.00 | 44.65 +/- 1.11
45.00 | 81.53 +/- 1.03
11.00 | 67.70 +/- 1.17
103.00 | 122.07 +/- 0.85
77.00 | 68.98 +/- 1.12
55.00 | 86.01 +/- 1.03
10.00 | 14.52 +/- 0.76
56.00 | 79.82 +/- 1.05
127.00 | 113.52 +/- 0.98
14.00 | 18.29 +/- 0.82
68.00 | 74.87 +/- 1.14
88.00 | 107.10 +/- 1.07
87.00 | 113.05 +/- 0.99
8.00 | 15.28 +/- 0.71
22.00 | 62.03 +/- 1.14
55.00 | 66.32 +/- 1.12
87.00 | 102.35 +/- 0.98
85.00 | 118.07 +/- 0.96
78.00 | 57.69 +/- 1.08
108.00 | 118.05 +/- 0.91
144.00 | 119.66 +/- 0.89
119.00 | 120.35 +/- 0.90
99.00 | 114.10 +/- 1.01
145.00 | 117.45 +/- 0.92
87.00 | 77.19 +/- 1.11
28.00 | 32.44 +/- 0.90
136.00 | 109.03 +/- 1.13
27.00 | 25.91 +/- 0.89
132.00 | 118.81 +/- 0.88
28.00 | 33.32 +/- 0.89
35.00 | 30.99 +/- 0.86
eval mean loss: 265.30
eval rmse: 23.04
eval mae: 17.66
eval score: 2481.62
epistemic: 0.96
epoch: 249
ground truth std: 41.40
pred std: 35.51
eval time: 0:00:01.909182
**** end time: 2019-10-01 02:00:06.532530 ****
