Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_0.25/bayesian_conv5_dense1_0.25_8', model='bayesian_conv5_dense1', model_path='log/CMAPSS/FD004/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_0.25/bayesian_conv5_dense1_0.25_8/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 10551
use_cuda: True
Dataset: CMAPSS/FD004
Restoring BayesianConv5Dense1...
Done.
**** start time: 2019-09-26 18:39:10.198163 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1           [-1, 10, 16, 24]             200
           Sigmoid-2           [-1, 10, 16, 24]               0
    BayesianConv2d-3           [-1, 10, 15, 24]           2,000
           Sigmoid-4           [-1, 10, 15, 24]               0
    BayesianConv2d-5           [-1, 10, 16, 24]           2,000
           Sigmoid-6           [-1, 10, 16, 24]               0
    BayesianConv2d-7           [-1, 10, 15, 24]           2,000
           Sigmoid-8           [-1, 10, 15, 24]               0
    BayesianConv2d-9            [-1, 1, 15, 24]              60
         Softplus-10            [-1, 1, 15, 24]               0
          Flatten-11                  [-1, 360]               0
   BayesianLinear-12                  [-1, 100]          72,000
         Softplus-13                  [-1, 100]               0
   BayesianLinear-14                    [-1, 1]             200
         Softplus-15                    [-1, 1]               0
================================================================
Total params: 78,460
Trainable params: 78,460
Non-trainable params: 0
________________________________________________________________
2019-09-26 18:39:10.214117
ground truth | pred +/- std:
39.00 | 35.03 +/- 7.53
157.00 | 111.89 +/- 5.85
97.00 | 101.48 +/- 5.11
194.00 | 123.60 +/- 4.33
189.00 | 128.61 +/- 6.15
8.00 | 60.15 +/- 6.01
89.00 | 106.06 +/- 6.18
75.00 | 100.26 +/- 4.84
78.00 | 94.82 +/- 6.08
151.00 | 97.47 +/- 6.61
107.00 | 85.46 +/- 5.55
17.00 | 8.76 +/- 6.40
133.00 | 97.72 +/- 6.54
166.00 | 119.82 +/- 5.31
22.00 | 22.63 +/- 6.34
109.00 | 81.97 +/- 5.15
91.00 | 88.58 +/- 5.27
126.00 | 90.17 +/- 5.36
96.00 | 91.08 +/- 6.71
34.00 | 27.40 +/- 6.81
11.00 | 50.19 +/- 8.33
104.00 | 94.90 +/- 5.78
88.00 | 100.77 +/- 6.04
176.00 | 111.78 +/- 5.43
78.00 | 115.65 +/- 5.12
88.00 | 113.01 +/- 6.72
46.00 | 56.00 +/- 6.17
101.00 | 79.31 +/- 8.42
46.00 | 62.84 +/- 7.14
7.00 | 33.67 +/- 7.87
118.00 | 118.89 +/- 4.50
18.00 | 11.08 +/- 7.29
154.00 | 122.93 +/- 5.91
145.00 | 95.87 +/- 5.64
151.00 | 139.53 +/- 5.18
96.00 | 102.44 +/- 5.11
66.00 | 68.63 +/- 6.50
116.00 | 107.07 +/- 4.51
107.00 | 112.98 +/- 5.45
74.00 | 104.03 +/- 5.16
142.00 | 107.03 +/- 5.04
76.00 | 99.69 +/- 6.30
60.00 | 57.00 +/- 7.91
149.00 | 72.51 +/- 6.52
8.00 | 43.10 +/- 5.67
12.00 | 19.48 +/- 7.79
130.00 | 115.75 +/- 4.35
42.00 | 92.29 +/- 6.14
109.00 | 99.72 +/- 5.71
33.00 | 55.98 +/- 7.15
122.00 | 101.04 +/- 5.20
115.00 | 119.37 +/- 4.75
139.00 | 98.02 +/- 5.74
50.00 | 55.99 +/- 8.19
104.00 | 99.91 +/- 4.88
37.00 | 0.00 +/- 0.00
100.00 | 88.69 +/- 7.70
120.00 | 114.05 +/- 5.07
154.00 | 110.43 +/- 5.07
24.00 | 45.76 +/- 7.88
126.00 | 120.32 +/- 5.35
106.00 | 116.23 +/- 4.72
24.00 | 38.42 +/- 7.69
126.00 | 124.58 +/- 6.48
160.00 | 114.04 +/- 5.54
162.00 | 102.18 +/- 5.19
176.00 | 86.74 +/- 6.66
123.00 | 80.58 +/- 6.27
114.00 | 81.21 +/- 5.14
45.00 | 97.24 +/- 5.16
124.00 | 103.93 +/- 5.82
143.00 | 117.99 +/- 4.82
11.00 | 2.33 +/- 4.14
51.00 | 44.05 +/- 7.43
41.00 | 34.22 +/- 11.54
12.00 | 21.21 +/- 8.09
95.00 | 99.02 +/- 4.86
59.00 | 82.86 +/- 6.26
184.00 | 117.54 +/- 5.13
195.00 | 110.99 +/- 6.20
75.00 | 108.21 +/- 4.33
97.00 | 124.64 +/- 4.63
135.00 | 77.76 +/- 5.68
15.00 | 0.42 +/- 1.55
7.00 | 3.47 +/- 4.32
46.00 | 74.42 +/- 6.02
59.00 | 87.26 +/- 5.99
92.00 | 94.38 +/- 5.60
120.00 | 120.23 +/- 5.32
98.00 | 63.31 +/- 7.24
166.00 | 126.17 +/- 4.68
131.00 | 116.74 +/- 5.26
15.00 | 7.18 +/- 6.84
56.00 | 103.12 +/- 6.43
194.00 | 120.26 +/- 4.77
59.00 | 108.30 +/- 5.72
98.00 | 100.43 +/- 5.23
184.00 | 102.55 +/- 5.42
142.00 | 95.17 +/- 6.42
89.00 | 83.43 +/- 5.15
105.00 | 72.41 +/- 6.15
162.00 | 114.58 +/- 5.14
108.00 | 119.39 +/- 5.43
76.00 | 74.64 +/- 6.71
178.00 | 115.75 +/- 5.18
89.00 | 119.75 +/- 5.09
145.00 | 105.16 +/- 5.25
84.00 | 69.50 +/- 6.33
13.00 | 47.24 +/- 5.66
23.00 | 34.03 +/- 10.45
33.00 | 67.04 +/- 6.44
34.00 | 57.55 +/- 7.67
10.00 | 12.11 +/- 8.43
126.00 | 109.70 +/- 5.73
53.00 | 73.85 +/- 5.56
24.00 | 45.80 +/- 5.66
145.00 | 107.63 +/- 5.94
36.00 | 63.76 +/- 7.59
92.00 | 68.27 +/- 5.37
99.00 | 114.12 +/- 5.24
192.00 | 133.10 +/- 6.54
81.00 | 94.54 +/- 5.12
31.00 | 31.56 +/- 7.45
91.00 | 103.06 +/- 4.98
26.00 | 66.21 +/- 5.52
25.00 | 91.27 +/- 5.04
9.00 | 72.29 +/- 6.33
22.00 | 1.03 +/- 2.34
41.00 | 79.97 +/- 6.47
133.00 | 84.01 +/- 5.71
33.00 | 66.81 +/- 6.14
89.00 | 86.84 +/- 4.96
15.00 | 68.14 +/- 8.02
13.00 | 0.01 +/- 0.09
172.00 | 130.10 +/- 5.54
94.00 | 87.10 +/- 5.88
58.00 | 72.60 +/- 6.95
173.00 | 109.38 +/- 6.32
64.00 | 106.25 +/- 5.00
162.00 | 102.50 +/- 5.24
10.00 | 8.50 +/- 5.43
12.00 | 47.54 +/- 6.78
57.00 | 23.17 +/- 7.34
154.00 | 106.62 +/- 4.97
163.00 | 118.97 +/- 5.09
36.00 | 18.68 +/- 8.54
