Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.125/bayesian_dense3_0.125_6', model='bayesian_dense3', model_path='log/CMAPSS/FD003/min-max/bayesian_dense3/bayesian_dense3_0.125/bayesian_dense3_0.125_6/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 24484
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianDense3...
Done.
**** start time: 2019-10-01 14:57:05.790385 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 420]               0
    BayesianLinear-2                  [-1, 100]          84,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 124,200
Trainable params: 124,200
Non-trainable params: 0
________________________________________________________________
2019-10-01 14:57:05.799060
ground truth | pred +/- std:
67.00 | 79.72 +/- 6.75
115.00 | 81.01 +/- 7.09
93.00 | 79.13 +/- 7.23
123.00 | 80.07 +/- 6.81
8.00 | 13.46 +/- 5.37
86.00 | 65.72 +/- 9.10
128.00 | 80.48 +/- 7.14
40.00 | 72.51 +/- 8.27
71.00 | 79.76 +/- 6.29
58.00 | 63.70 +/- 10.76
128.00 | 81.23 +/- 6.81
65.00 | 80.03 +/- 7.28
51.00 | 76.54 +/- 7.48
27.00 | 41.73 +/- 10.56
124.00 | 80.55 +/- 7.05
120.00 | 81.05 +/- 7.52
137.00 | 81.57 +/- 6.70
99.00 | 80.07 +/- 7.29
20.00 | 23.39 +/- 7.12
11.00 | 19.88 +/- 6.98
45.00 | 64.88 +/- 9.02
115.00 | 80.36 +/- 6.74
115.00 | 80.64 +/- 6.89
89.00 | 76.58 +/- 7.48
63.00 | 78.72 +/- 7.27
44.00 | 62.10 +/- 8.72
66.00 | 78.91 +/- 7.37
81.00 | 79.82 +/- 6.90
144.00 | 81.22 +/- 6.57
137.00 | 81.21 +/- 7.21
88.00 | 72.68 +/- 8.92
100.00 | 80.78 +/- 7.15
69.00 | 76.07 +/- 7.27
145.00 | 81.69 +/- 6.45
92.00 | 80.59 +/- 7.36
78.00 | 80.75 +/- 7.18
18.00 | 14.79 +/- 5.53
56.00 | 82.26 +/- 8.14
129.00 | 82.62 +/- 7.58
115.00 | 80.96 +/- 6.94
117.00 | 81.22 +/- 7.48
120.00 | 80.54 +/- 6.39
41.00 | 32.37 +/- 6.80
133.00 | 80.54 +/- 7.22
41.00 | 78.40 +/- 7.67
6.00 | 11.49 +/- 4.66
7.00 | 14.33 +/- 5.14
18.00 | 22.70 +/- 7.07
51.00 | 56.57 +/- 10.05
55.00 | 54.23 +/- 11.74
71.00 | 74.13 +/- 8.31
101.00 | 80.64 +/- 6.87
58.00 | 78.30 +/- 6.78
31.00 | 25.10 +/- 7.84
79.00 | 81.07 +/- 7.36
9.00 | 13.65 +/- 4.96
17.00 | 15.79 +/- 6.21
111.00 | 81.17 +/- 7.39
49.00 | 44.20 +/- 10.14
56.00 | 80.70 +/- 7.27
104.00 | 80.09 +/- 6.46
113.00 | 71.68 +/- 8.00
135.00 | 81.53 +/- 7.42
117.00 | 81.47 +/- 6.11
87.00 | 81.11 +/- 7.19
15.00 | 21.30 +/- 6.34
25.00 | 15.22 +/- 5.12
55.00 | 62.99 +/- 10.89
131.00 | 81.70 +/- 7.12
55.00 | 47.04 +/- 11.21
45.00 | 52.77 +/- 8.87
11.00 | 27.50 +/- 8.52
103.00 | 80.67 +/- 6.28
77.00 | 74.45 +/- 8.67
55.00 | 71.51 +/- 9.61
10.00 | 11.05 +/- 4.84
56.00 | 75.58 +/- 7.19
127.00 | 80.28 +/- 6.77
14.00 | 14.34 +/- 5.13
68.00 | 78.78 +/- 7.72
88.00 | 80.34 +/- 6.97
87.00 | 81.30 +/- 7.48
8.00 | 12.13 +/- 4.69
22.00 | 30.54 +/- 9.02
55.00 | 52.97 +/- 12.86
87.00 | 80.14 +/- 7.16
85.00 | 80.65 +/- 7.58
78.00 | 64.68 +/- 10.64
108.00 | 81.45 +/- 7.30
144.00 | 81.20 +/- 7.25
119.00 | 81.17 +/- 7.10
99.00 | 80.09 +/- 6.51
145.00 | 81.16 +/- 6.91
87.00 | 77.87 +/- 7.98
28.00 | 32.16 +/- 7.96
136.00 | 80.93 +/- 6.90
27.00 | 34.02 +/- 8.61
132.00 | 81.34 +/- 7.23
28.00 | 24.19 +/- 6.58
35.00 | 27.73 +/- 8.10
eval mean loss: 509.42
eval rmse: 27.62
eval mae: 20.91
eval score: 1517.51
epistemic: 58.11
epoch: 249
ground truth std: 41.40
pred std: 24.51
eval time: 0:00:06.077788
**** end time: 2019-10-01 14:57:11.877185 ****
