Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_7', model='frequentist_conv2_pool2', model_path='log/CMAPSS/FD004/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_7/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 17593
use_cuda: True
Dataset: CMAPSS/FD004
Restoring FrequentistConv2Pool2...
Done.
**** start time: 2019-09-27 01:56:07.262129 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1            [-1, 8, 11, 11]             560
           Sigmoid-2            [-1, 8, 11, 11]               0
         AvgPool2d-3             [-1, 8, 5, 11]               0
            Conv2d-4            [-1, 14, 4, 11]             224
           Sigmoid-5            [-1, 14, 4, 11]               0
         AvgPool2d-6            [-1, 14, 2, 11]               0
           Flatten-7                  [-1, 308]               0
            Linear-8                    [-1, 1]             308
================================================================
Total params: 1,092
Trainable params: 1,092
Non-trainable params: 0
________________________________________________________________
2019-09-27 01:56:07.266921
ground truth | pred +/- std:
39.00 | 20.71 +/- 0.00
157.00 | 107.54 +/- 0.00
97.00 | 112.30 +/- 0.00
194.00 | 126.11 +/- 0.00
189.00 | 126.45 +/- 0.00
8.00 | 18.81 +/- 0.00
89.00 | 107.71 +/- 0.00
75.00 | 114.62 +/- 0.00
78.00 | 92.96 +/- 0.00
151.00 | 102.29 +/- 0.00
107.00 | 81.14 +/- 0.00
17.00 | 13.63 +/- 0.00
133.00 | 98.30 +/- 0.00
166.00 | 118.92 +/- 0.00
22.00 | 44.70 +/- 0.00
109.00 | 76.59 +/- 0.00
91.00 | 92.11 +/- 0.00
126.00 | 72.17 +/- 0.00
96.00 | 96.94 +/- 0.00
34.00 | 28.61 +/- 0.00
11.00 | 27.08 +/- 0.00
104.00 | 78.50 +/- 0.00
88.00 | 94.19 +/- 0.00
176.00 | 108.58 +/- 0.00
78.00 | 122.99 +/- 0.00
88.00 | 109.90 +/- 0.00
46.00 | 36.77 +/- 0.00
101.00 | 75.88 +/- 0.00
46.00 | 60.67 +/- 0.00
7.00 | 32.13 +/- 0.00
118.00 | 118.04 +/- 0.00
18.00 | 4.94 +/- 0.00
154.00 | 123.73 +/- 0.00
145.00 | 106.77 +/- 0.00
151.00 | 123.65 +/- 0.00
96.00 | 112.29 +/- 0.00
66.00 | 65.60 +/- 0.00
116.00 | 109.05 +/- 0.00
107.00 | 121.59 +/- 0.00
74.00 | 119.57 +/- 0.00
142.00 | 120.32 +/- 0.00
76.00 | 106.25 +/- 0.00
60.00 | 26.71 +/- 0.00
149.00 | 66.70 +/- 0.00
8.00 | 15.54 +/- 0.00
12.00 | 11.89 +/- 0.00
130.00 | 125.97 +/- 0.00
42.00 | 103.69 +/- 0.00
109.00 | 116.65 +/- 0.00
33.00 | 44.03 +/- 0.00
122.00 | 99.70 +/- 0.00
115.00 | 117.57 +/- 0.00
139.00 | 104.05 +/- 0.00
50.00 | 69.93 +/- 0.00
104.00 | 102.38 +/- 0.00
37.00 | 24.56 +/- 0.00
100.00 | 72.08 +/- 0.00
120.00 | 117.52 +/- 0.00
154.00 | 115.43 +/- 0.00
24.00 | 30.53 +/- 0.00
126.00 | 123.39 +/- 0.00
106.00 | 114.44 +/- 0.00
24.00 | 14.17 +/- 0.00
126.00 | 120.96 +/- 0.00
160.00 | 115.56 +/- 0.00
162.00 | 115.27 +/- 0.00
176.00 | 88.01 +/- 0.00
123.00 | 71.37 +/- 0.00
114.00 | 82.96 +/- 0.00
45.00 | 102.75 +/- 0.00
124.00 | 106.65 +/- 0.00
143.00 | 117.33 +/- 0.00
11.00 | 26.95 +/- 0.00
51.00 | 31.22 +/- 0.00
41.00 | 36.42 +/- 0.00
12.00 | 26.74 +/- 0.00
95.00 | 109.62 +/- 0.00
59.00 | 74.47 +/- 0.00
184.00 | 121.05 +/- 0.00
195.00 | 118.82 +/- 0.00
75.00 | 109.00 +/- 0.00
97.00 | 120.39 +/- 0.00
135.00 | 79.20 +/- 0.00
15.00 | 24.02 +/- 0.00
7.00 | 7.58 +/- 0.00
46.00 | 39.91 +/- 0.00
59.00 | 90.09 +/- 0.00
92.00 | 91.69 +/- 0.00
120.00 | 121.57 +/- 0.00
98.00 | 43.40 +/- 0.00
166.00 | 119.61 +/- 0.00
131.00 | 121.84 +/- 0.00
15.00 | 24.66 +/- 0.00
56.00 | 94.34 +/- 0.00
194.00 | 120.36 +/- 0.00
59.00 | 104.58 +/- 0.00
98.00 | 111.83 +/- 0.00
184.00 | 110.71 +/- 0.00
142.00 | 104.40 +/- 0.00
89.00 | 73.74 +/- 0.00
105.00 | 80.66 +/- 0.00
162.00 | 119.59 +/- 0.00
108.00 | 122.33 +/- 0.00
76.00 | 71.33 +/- 0.00
178.00 | 117.21 +/- 0.00
89.00 | 121.59 +/- 0.00
145.00 | 112.98 +/- 0.00
84.00 | 64.18 +/- 0.00
13.00 | 26.14 +/- 0.00
23.00 | 38.93 +/- 0.00
33.00 | 42.96 +/- 0.00
34.00 | 50.11 +/- 0.00
10.00 | 21.89 +/- 0.00
126.00 | 112.58 +/- 0.00
53.00 | 62.83 +/- 0.00
24.00 | 24.84 +/- 0.00
145.00 | 120.34 +/- 0.00
36.00 | 43.87 +/- 0.00
92.00 | 56.20 +/- 0.00
99.00 | 107.60 +/- 0.00
192.00 | 128.16 +/- 0.00
81.00 | 96.44 +/- 0.00
31.00 | 18.79 +/- 0.00
91.00 | 100.21 +/- 0.00
26.00 | 58.30 +/- 0.00
25.00 | 104.40 +/- 0.00
9.00 | 65.96 +/- 0.00
22.00 | 14.29 +/- 0.00
41.00 | 65.33 +/- 0.00
133.00 | 87.89 +/- 0.00
33.00 | 56.03 +/- 0.00
89.00 | 93.35 +/- 0.00
15.00 | 49.35 +/- 0.00
13.00 | 7.36 +/- 0.00
172.00 | 125.18 +/- 0.00
94.00 | 80.26 +/- 0.00
58.00 | 64.33 +/- 0.00
173.00 | 121.68 +/- 0.00
64.00 | 109.42 +/- 0.00
162.00 | 112.63 +/- 0.00
10.00 | 16.03 +/- 0.00
12.00 | 32.41 +/- 0.00
57.00 | 28.34 +/- 0.00
154.00 | 117.46 +/- 0.00
163.00 | 120.08 +/- 0.00
36.00 | 32.24 +/- 0.00
7.00 | 15.61 +/- 0.00
165.00 | 99.90 +/- 0.00
76.00 | 86.02 +/- 0.00
116.00 | 102.90 +/- 0.00
124.00 | 120.12 +/- 0.00
15.00 | 27.68 +/- 0.00
70.00 | 42.53 +/- 0.00
6.00 | -0.18 +/- 0.00
14.00 | 10.63 +/- 0.00
14.00 | 5.98 +/- 0.00
72.00 | 106.33 +/- 0.00
129.00 | 119.74 +/- 0.00
146.00 | 111.46 +/- 0.00
87.00 | 101.27 +/- 0.00
68.00 | 65.31 +/- 0.00
11.00 | 27.93 +/- 0.00
118.00 | 110.47 +/- 0.00
82.00 | 73.86 +/- 0.00
108.00 | 118.45 +/- 0.00
12.00 | 22.56 +/- 0.00
14.00 | 20.67 +/- 0.00
6.00 | 19.03 +/- 0.00
30.00 | 47.09 +/- 0.00
86.00 | 116.31 +/- 0.00
66.00 | 108.24 +/- 0.00
37.00 | 70.10 +/- 0.00
23.00 | 32.31 +/- 0.00
18.00 | 12.64 +/- 0.00
171.00 | 106.52 +/- 0.00
13.00 | 18.41 +/- 0.00
41.00 | 94.19 +/- 0.00
16.00 | 12.41 +/- 0.00
139.00 | 101.49 +/- 0.00
126.00 | 123.96 +/- 0.00
86.00 | 72.06 +/- 0.00
85.00 | 98.96 +/- 0.00
13.00 | 13.31 +/- 0.00
56.00 | 83.34 +/- 0.00
159.00 | 72.33 +/- 0.00
8.00 | 27.09 +/- 0.00
14.00 | 26.69 +/- 0.00
88.00 | 102.73 +/- 0.00
94.00 | 116.45 +/- 0.00
100.00 | 122.82 +/- 0.00
86.00 | 89.75 +/- 0.00
22.00 | 50.55 +/- 0.00
158.00 | 122.26 +/- 0.00
10.00 | 55.31 +/- 0.00
67.00 | 119.88 +/- 0.00
137.00 | 100.89 +/- 0.00
73.00 | 100.93 +/- 0.00
182.00 | 99.97 +/- 0.00
82.00 | 118.31 +/- 0.00
173.00 | 97.56 +/- 0.00
154.00 | 103.58 +/- 0.00
116.00 | 109.91 +/- 0.00
119.00 | 126.57 +/- 0.00
35.00 | 44.72 +/- 0.00
36.00 | 43.61 +/- 0.00
46.00 | 51.11 +/- 0.00
