Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_5', model='bayesian_conv5_dense1', model_path='log/CMAPSS/FD003/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_5/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 6562
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianConv5Dense1...
Done.
**** start time: 2019-10-01 01:52:16.179934 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1           [-1, 10, 31, 14]             200
           Sigmoid-2           [-1, 10, 31, 14]               0
    BayesianConv2d-3           [-1, 10, 30, 14]           2,000
           Sigmoid-4           [-1, 10, 30, 14]               0
    BayesianConv2d-5           [-1, 10, 31, 14]           2,000
           Sigmoid-6           [-1, 10, 31, 14]               0
    BayesianConv2d-7           [-1, 10, 30, 14]           2,000
           Sigmoid-8           [-1, 10, 30, 14]               0
    BayesianConv2d-9            [-1, 1, 30, 14]              60
         Softplus-10            [-1, 1, 30, 14]               0
          Flatten-11                  [-1, 420]               0
   BayesianLinear-12                  [-1, 100]          84,000
         Softplus-13                  [-1, 100]               0
   BayesianLinear-14                    [-1, 1]             200
         Softplus-15                    [-1, 1]               0
================================================================
Total params: 90,460
Trainable params: 90,460
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:52:16.196130
ground truth | pred +/- std:
67.00 | 84.13 +/- 4.58
115.00 | 124.27 +/- 3.48
93.00 | 93.73 +/- 3.93
123.00 | 128.70 +/- 3.27
8.00 | 8.93 +/- 1.62
86.00 | 74.54 +/- 3.28
128.00 | 111.49 +/- 4.20
40.00 | 50.08 +/- 4.22
71.00 | 83.60 +/- 3.89
58.00 | 68.98 +/- 4.09
128.00 | 113.31 +/- 3.61
65.00 | 103.04 +/- 4.90
51.00 | 76.44 +/- 4.15
27.00 | 24.24 +/- 5.09
124.00 | 113.13 +/- 3.74
120.00 | 116.12 +/- 2.69
137.00 | 119.95 +/- 3.65
99.00 | 113.23 +/- 3.24
20.00 | 25.39 +/- 2.14
11.00 | 15.29 +/- 4.56
45.00 | 44.61 +/- 3.19
115.00 | 106.91 +/- 4.05
115.00 | 117.14 +/- 3.11
89.00 | 93.33 +/- 2.53
63.00 | 78.96 +/- 4.34
44.00 | 41.67 +/- 3.49
66.00 | 87.41 +/- 3.06
81.00 | 108.82 +/- 3.57
144.00 | 125.17 +/- 2.63
137.00 | 121.34 +/- 2.87
88.00 | 76.59 +/- 3.62
100.00 | 118.67 +/- 2.80
69.00 | 78.70 +/- 4.27
145.00 | 124.74 +/- 3.12
92.00 | 101.25 +/- 3.79
78.00 | 93.94 +/- 4.01
18.00 | 20.30 +/- 1.94
56.00 | 92.73 +/- 4.60
129.00 | 129.53 +/- 3.05
115.00 | 114.09 +/- 3.58
117.00 | 120.67 +/- 3.78
120.00 | 126.07 +/- 3.13
41.00 | 38.35 +/- 1.93
133.00 | 120.98 +/- 3.31
41.00 | 46.60 +/- 4.64
6.00 | 5.88 +/- 1.67
7.00 | 8.01 +/- 1.60
18.00 | 17.90 +/- 4.53
51.00 | 31.73 +/- 5.57
55.00 | 48.47 +/- 3.98
71.00 | 55.75 +/- 4.09
101.00 | 114.03 +/- 3.97
58.00 | 46.37 +/- 3.78
31.00 | 28.07 +/- 3.88
79.00 | 83.43 +/- 3.48
9.00 | 12.63 +/- 1.64
17.00 | 13.66 +/- 4.74
111.00 | 126.13 +/- 3.59
49.00 | 45.40 +/- 4.16
56.00 | 95.26 +/- 3.75
104.00 | 92.63 +/- 3.62
113.00 | 89.33 +/- 3.55
135.00 | 120.94 +/- 3.34
117.00 | 120.82 +/- 3.87
87.00 | 111.70 +/- 2.78
15.00 | 15.05 +/- 2.03
25.00 | 22.19 +/- 4.40
55.00 | 66.82 +/- 4.35
131.00 | 121.69 +/- 3.15
55.00 | 54.51 +/- 4.23
45.00 | 48.66 +/- 3.10
11.00 | 6.42 +/- 4.39
103.00 | 110.33 +/- 3.96
77.00 | 88.99 +/- 3.92
55.00 | 73.65 +/- 4.02
10.00 | 9.45 +/- 1.60
56.00 | 55.72 +/- 3.32
127.00 | 105.96 +/- 3.03
14.00 | 13.25 +/- 1.79
68.00 | 63.69 +/- 4.23
88.00 | 108.09 +/- 3.26
87.00 | 127.59 +/- 3.20
8.00 | 7.08 +/- 1.77
22.00 | 40.91 +/- 4.13
55.00 | 68.44 +/- 3.91
87.00 | 120.84 +/- 3.88
85.00 | 119.77 +/- 3.14
78.00 | 78.97 +/- 3.14
108.00 | 112.70 +/- 2.74
144.00 | 119.49 +/- 3.05
119.00 | 117.41 +/- 2.97
99.00 | 118.43 +/- 3.30
145.00 | 120.61 +/- 2.91
87.00 | 107.92 +/- 3.92
28.00 | 26.17 +/- 2.71
136.00 | 111.24 +/- 2.88
27.00 | 32.45 +/- 2.65
132.00 | 113.56 +/- 3.33
28.00 | 26.07 +/- 1.95
35.00 | 33.64 +/- 2.14
eval mean loss: 114.40
eval rmse: 15.11
eval mae: 11.32
eval score: 448.31
epistemic: 12.48
epoch: 249
ground truth std: 41.40
pred std: 40.04
eval time: 0:00:05.568160
**** end time: 2019-10-01 01:52:21.764515 ****
