Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_8', model='frequentist_conv5_dense1', model_path='log/CMAPSS/FD002/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_8/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 5949
use_cuda: True
Dataset: CMAPSS/FD002
Restoring FrequentistConv5Dense1...
Done.
**** start time: 2019-10-01 01:47:59.024648 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1           [-1, 10, 21, 24]             100
              Tanh-2           [-1, 10, 21, 24]               0
            Conv2d-3           [-1, 10, 20, 24]           1,000
              Tanh-4           [-1, 10, 20, 24]               0
            Conv2d-5           [-1, 10, 21, 24]           1,000
              Tanh-6           [-1, 10, 21, 24]               0
            Conv2d-7           [-1, 10, 20, 24]           1,000
              Tanh-8           [-1, 10, 20, 24]               0
            Conv2d-9            [-1, 1, 20, 24]              30
             Tanh-10            [-1, 1, 20, 24]               0
          Flatten-11                  [-1, 480]               0
          Dropout-12                  [-1, 480]               0
           Linear-13                  [-1, 100]          48,000
           Linear-14                    [-1, 1]             100
================================================================
Total params: 51,230
Trainable params: 51,230
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:47:59.031474
ground truth | pred +/- std:
18.00 | -6.13 +/- 0.00
97.00 | 93.09 +/- 0.00
97.00 | 82.55 +/- 0.00
151.00 | 137.26 +/- 0.00
148.00 | 99.96 +/- 0.00
94.00 | 88.26 +/- 0.00
56.00 | 61.00 +/- 0.00
134.00 | 78.32 +/- 0.00
35.00 | 71.32 +/- 0.00
120.00 | 113.00 +/- 0.00
23.00 | 37.47 +/- 0.00
101.00 | 96.85 +/- 0.00
79.00 | 78.95 +/- 0.00
13.00 | 35.60 +/- 0.00
55.00 | 56.44 +/- 0.00
39.00 | 44.50 +/- 0.00
13.00 | 53.53 +/- 0.00
39.00 | 68.74 +/- 0.00
79.00 | 91.19 +/- 0.00
43.00 | 80.10 +/- 0.00
14.00 | 6.84 +/- 0.00
97.00 | 68.47 +/- 0.00
59.00 | 111.20 +/- 0.00
14.00 | 35.39 +/- 0.00
108.00 | 83.68 +/- 0.00
8.00 | 0.79 +/- 0.00
99.00 | 102.87 +/- 0.00
10.00 | 31.22 +/- 0.00
43.00 | 72.23 +/- 0.00
8.00 | 35.59 +/- 0.00
78.00 | 72.03 +/- 0.00
57.00 | 78.74 +/- 0.00
134.00 | 140.81 +/- 0.00
110.00 | 70.35 +/- 0.00
142.00 | 113.36 +/- 0.00
180.00 | 98.95 +/- 0.00
161.00 | 95.60 +/- 0.00
126.00 | 74.77 +/- 0.00
167.00 | 139.09 +/- 0.00
192.00 | 103.67 +/- 0.00
115.00 | 117.67 +/- 0.00
75.00 | 104.80 +/- 0.00
88.00 | 98.03 +/- 0.00
142.00 | 90.39 +/- 0.00
63.00 | 84.62 +/- 0.00
37.00 | 44.96 +/- 0.00
86.00 | 109.05 +/- 0.00
122.00 | 104.20 +/- 0.00
19.00 | 17.42 +/- 0.00
80.00 | 85.02 +/- 0.00
188.00 | 89.19 +/- 0.00
155.00 | 104.75 +/- 0.00
155.00 | 114.25 +/- 0.00
14.00 | 27.20 +/- 0.00
111.00 | 107.54 +/- 0.00
116.00 | 96.95 +/- 0.00
120.00 | 103.07 +/- 0.00
152.00 | 129.82 +/- 0.00
98.00 | 89.89 +/- 0.00
139.00 | 94.38 +/- 0.00
53.00 | 58.60 +/- 0.00
48.00 | 44.03 +/- 0.00
173.00 | 115.40 +/- 0.00
13.00 | 29.35 +/- 0.00
55.00 | 62.30 +/- 0.00
34.00 | 42.68 +/- 0.00
141.00 | 106.72 +/- 0.00
14.00 | 39.04 +/- 0.00
