Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/frequentist_dense3/frequentist_dense3_4', model='frequentist_dense3', model_path='log/CMAPSS/FD004/min-max/frequentist_dense3/frequentist_dense3_4/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 18141
use_cuda: True
Dataset: CMAPSS/FD004
Restoring FrequentistDense3...
Done.
**** start time: 2019-09-27 02:19:31.008881 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 360]               0
            Linear-2                  [-1, 100]          36,000
           Sigmoid-3                  [-1, 100]               0
            Linear-4                  [-1, 100]          10,000
           Sigmoid-5                  [-1, 100]               0
            Linear-6                  [-1, 100]          10,000
           Sigmoid-7                  [-1, 100]               0
            Linear-8                    [-1, 1]             100
================================================================
Total params: 56,100
Trainable params: 56,100
Non-trainable params: 0
________________________________________________________________
2019-09-27 02:19:31.011992
ground truth | pred +/- std:
39.00 | 44.09 +/- 0.00
157.00 | 118.83 +/- 0.00
97.00 | 98.19 +/- 0.00
194.00 | 122.14 +/- 0.00
189.00 | 122.07 +/- 0.00
8.00 | 11.71 +/- 0.00
89.00 | 105.97 +/- 0.00
75.00 | 110.63 +/- 0.00
78.00 | 98.24 +/- 0.00
151.00 | 104.67 +/- 0.00
107.00 | 70.86 +/- 0.00
17.00 | 14.48 +/- 0.00
133.00 | 107.29 +/- 0.00
166.00 | 121.48 +/- 0.00
22.00 | 21.56 +/- 0.00
109.00 | 63.67 +/- 0.00
91.00 | 77.49 +/- 0.00
126.00 | 69.56 +/- 0.00
96.00 | 109.82 +/- 0.00
34.00 | 39.28 +/- 0.00
11.00 | 32.76 +/- 0.00
104.00 | 117.82 +/- 0.00
88.00 | 101.47 +/- 0.00
176.00 | 120.81 +/- 0.00
78.00 | 116.22 +/- 0.00
88.00 | 116.43 +/- 0.00
46.00 | 37.89 +/- 0.00
101.00 | 91.12 +/- 0.00
46.00 | 57.03 +/- 0.00
7.00 | 20.32 +/- 0.00
118.00 | 120.73 +/- 0.00
18.00 | 13.90 +/- 0.00
154.00 | 121.45 +/- 0.00
145.00 | 119.04 +/- 0.00
151.00 | 122.20 +/- 0.00
96.00 | 113.09 +/- 0.00
66.00 | 79.84 +/- 0.00
116.00 | 119.95 +/- 0.00
107.00 | 120.58 +/- 0.00
74.00 | 105.92 +/- 0.00
142.00 | 119.95 +/- 0.00
76.00 | 73.45 +/- 0.00
60.00 | 34.18 +/- 0.00
149.00 | 94.82 +/- 0.00
8.00 | 9.82 +/- 0.00
12.00 | 17.33 +/- 0.00
130.00 | 121.15 +/- 0.00
42.00 | 110.38 +/- 0.00
109.00 | 96.03 +/- 0.00
33.00 | 35.58 +/- 0.00
122.00 | 106.28 +/- 0.00
115.00 | 120.98 +/- 0.00
139.00 | 99.64 +/- 0.00
50.00 | 57.28 +/- 0.00
104.00 | 120.84 +/- 0.00
37.00 | 14.43 +/- 0.00
100.00 | 67.19 +/- 0.00
120.00 | 121.25 +/- 0.00
154.00 | 117.05 +/- 0.00
24.00 | 21.47 +/- 0.00
126.00 | 120.96 +/- 0.00
106.00 | 119.81 +/- 0.00
24.00 | 23.76 +/- 0.00
126.00 | 121.55 +/- 0.00
160.00 | 121.99 +/- 0.00
162.00 | 121.20 +/- 0.00
176.00 | 74.94 +/- 0.00
123.00 | 72.44 +/- 0.00
114.00 | 108.61 +/- 0.00
45.00 | 73.98 +/- 0.00
