Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_3', model='frequentist_conv2_pool2', model_path='log/CMAPSS/FD002/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_3/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 6057
use_cuda: True
Dataset: CMAPSS/FD002
Restoring FrequentistConv2Pool2...
Done.
**** start time: 2019-10-01 01:48:42.933988 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1            [-1, 8, 16, 11]             560
           Sigmoid-2            [-1, 8, 16, 11]               0
         AvgPool2d-3             [-1, 8, 8, 11]               0
            Conv2d-4            [-1, 14, 7, 11]             224
           Sigmoid-5            [-1, 14, 7, 11]               0
         AvgPool2d-6            [-1, 14, 3, 11]               0
           Flatten-7                  [-1, 462]               0
            Linear-8                    [-1, 1]             462
================================================================
Total params: 1,246
Trainable params: 1,246
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:48:42.939510
ground truth | pred +/- std:
18.00 | 10.57 +/- 0.00
97.00 | 89.61 +/- 0.00
97.00 | 87.90 +/- 0.00
151.00 | 126.35 +/- 0.00
148.00 | 119.08 +/- 0.00
94.00 | 93.80 +/- 0.00
56.00 | 78.64 +/- 0.00
134.00 | 99.99 +/- 0.00
35.00 | 69.37 +/- 0.00
120.00 | 113.14 +/- 0.00
23.00 | 33.73 +/- 0.00
101.00 | 95.10 +/- 0.00
79.00 | 66.44 +/- 0.00
13.00 | 40.24 +/- 0.00
55.00 | 55.56 +/- 0.00
39.00 | 31.80 +/- 0.00
13.00 | 32.03 +/- 0.00
39.00 | 78.29 +/- 0.00
79.00 | 99.64 +/- 0.00
43.00 | 68.56 +/- 0.00
14.00 | 11.53 +/- 0.00
97.00 | 60.80 +/- 0.00
59.00 | 105.17 +/- 0.00
14.00 | 13.08 +/- 0.00
108.00 | 99.91 +/- 0.00
8.00 | 5.37 +/- 0.00
99.00 | 97.65 +/- 0.00
10.00 | 16.83 +/- 0.00
43.00 | 72.01 +/- 0.00
8.00 | 14.92 +/- 0.00
78.00 | 73.77 +/- 0.00
57.00 | 74.28 +/- 0.00
134.00 | 117.19 +/- 0.00
110.00 | 68.43 +/- 0.00
142.00 | 114.18 +/- 0.00
180.00 | 117.32 +/- 0.00
161.00 | 103.19 +/- 0.00
126.00 | 80.14 +/- 0.00
167.00 | 120.06 +/- 0.00
192.00 | 107.21 +/- 0.00
115.00 | 103.92 +/- 0.00
75.00 | 112.26 +/- 0.00
88.00 | 83.91 +/- 0.00
142.00 | 88.80 +/- 0.00
63.00 | 95.41 +/- 0.00
37.00 | 24.01 +/- 0.00
86.00 | 119.50 +/- 0.00
122.00 | 105.27 +/- 0.00
19.00 | 14.32 +/- 0.00
80.00 | 63.60 +/- 0.00
188.00 | 106.74 +/- 0.00
155.00 | 111.62 +/- 0.00
155.00 | 122.71 +/- 0.00
14.00 | 29.45 +/- 0.00
111.00 | 113.76 +/- 0.00
116.00 | 115.96 +/- 0.00
120.00 | 108.08 +/- 0.00
152.00 | 131.72 +/- 0.00
98.00 | 106.87 +/- 0.00
139.00 | 100.71 +/- 0.00
53.00 | 37.25 +/- 0.00
48.00 | 40.32 +/- 0.00
173.00 | 118.87 +/- 0.00
13.00 | 12.05 +/- 0.00
55.00 | 49.00 +/- 0.00
34.00 | 39.55 +/- 0.00
141.00 | 121.79 +/- 0.00
14.00 | 17.67 +/- 0.00
17.00 | 10.91 +/- 0.00
97.00 | 76.53 +/- 0.00
88.00 | 79.64 +/- 0.00
83.00 | 106.17 +/- 0.00
106.00 | 121.07 +/- 0.00
183.00 | 103.44 +/- 0.00
158.00 | 102.25 +/- 0.00
15.00 | 22.28 +/- 0.00
81.00 | 91.06 +/- 0.00
172.00 | 119.77 +/- 0.00
15.00 | 43.09 +/- 0.00
146.00 | 101.43 +/- 0.00
148.00 | 132.45 +/- 0.00
191.00 | 87.33 +/- 0.00
9.00 | -3.32 +/- 0.00
30.00 | 52.69 +/- 0.00
92.00 | 107.43 +/- 0.00
111.00 | 121.00 +/- 0.00
23.00 | 75.93 +/- 0.00
79.00 | 88.41 +/- 0.00
67.00 | 89.51 +/- 0.00
181.00 | 90.29 +/- 0.00
82.00 | 90.34 +/- 0.00
126.00 | 123.41 +/- 0.00
6.00 | 28.60 +/- 0.00
75.00 | 64.21 +/- 0.00
22.00 | 35.87 +/- 0.00
14.00 | 32.46 +/- 0.00
43.00 | 73.36 +/- 0.00
131.00 | 111.45 +/- 0.00
165.00 | 97.97 +/- 0.00
84.00 | 106.53 +/- 0.00
11.00 | 12.29 +/- 0.00
89.00 | 110.71 +/- 0.00
151.00 | 133.75 +/- 0.00
42.00 | 47.67 +/- 0.00
9.00 | 42.10 +/- 0.00
18.00 | 49.16 +/- 0.00
80.00 | 98.55 +/- 0.00
52.00 | 78.92 +/- 0.00
15.00 | 4.90 +/- 0.00
9.00 | 13.65 +/- 0.00
62.00 | 43.16 +/- 0.00
97.00 | 93.84 +/- 0.00
168.00 | 101.60 +/- 0.00
194.00 | 86.93 +/- 0.00
82.00 | 53.32 +/- 0.00
15.00 | 16.37 +/- 0.00
124.00 | 111.79 +/- 0.00
10.00 | 6.77 +/- 0.00
152.00 | 109.56 +/- 0.00
6.00 | -0.94 +/- 0.00
81.00 | 87.87 +/- 0.00
47.00 | 38.66 +/- 0.00
6.00 | 37.14 +/- 0.00
10.00 | 27.78 +/- 0.00
112.00 | 119.04 +/- 0.00
144.00 | 101.14 +/- 0.00
85.00 | 61.68 +/- 0.00
6.00 | 16.33 +/- 0.00
98.00 | 130.37 +/- 0.00
67.00 | 88.47 +/- 0.00
23.00 | 10.65 +/- 0.00
53.00 | 52.22 +/- 0.00
37.00 | 51.29 +/- 0.00
52.00 | 54.71 +/- 0.00
77.00 | 78.18 +/- 0.00
73.00 | 92.76 +/- 0.00
85.00 | 124.13 +/- 0.00
9.00 | 14.65 +/- 0.00
183.00 | 106.29 +/- 0.00
83.00 | 103.76 +/- 0.00
54.00 | 86.79 +/- 0.00
121.00 | 100.57 +/- 0.00
13.00 | 29.89 +/- 0.00
39.00 | 48.86 +/- 0.00
163.00 | 110.20 +/- 0.00
73.00 | 102.67 +/- 0.00
11.00 | 36.60 +/- 0.00
83.00 | 34.61 +/- 0.00
115.00 | 95.49 +/- 0.00
8.00 | 14.16 +/- 0.00
8.00 | 3.78 +/- 0.00
138.00 | 119.91 +/- 0.00
78.00 | 75.31 +/- 0.00
27.00 | 42.44 +/- 0.00
135.00 | 86.93 +/- 0.00
150.00 | 102.77 +/- 0.00
121.00 | 118.26 +/- 0.00
106.00 | 98.40 +/- 0.00
86.00 | 104.58 +/- 0.00
96.00 | 113.15 +/- 0.00
104.00 | 76.90 +/- 0.00
103.00 | 116.07 +/- 0.00
182.00 | 98.39 +/- 0.00
51.00 | 98.55 +/- 0.00
167.00 | 118.56 +/- 0.00
26.00 | 21.80 +/- 0.00
51.00 | 83.34 +/- 0.00
78.00 | 74.23 +/- 0.00
61.00 | 39.39 +/- 0.00
98.00 | 96.60 +/- 0.00
179.00 | 84.35 +/- 0.00
36.00 | 29.77 +/- 0.00
17.00 | 20.23 +/- 0.00
108.00 | 103.29 +/- 0.00
38.00 | 58.92 +/- 0.00
11.00 | 21.42 +/- 0.00
50.00 | 56.96 +/- 0.00
14.00 | 19.22 +/- 0.00
87.00 | 73.36 +/- 0.00
7.00 | 4.40 +/- 0.00
48.00 | 64.30 +/- 0.00
122.00 | 124.81 +/- 0.00
41.00 | 55.30 +/- 0.00
155.00 | 116.85 +/- 0.00
90.00 | 53.07 +/- 0.00
131.00 | 92.91 +/- 0.00
95.00 | 86.92 +/- 0.00
103.00 | 100.08 +/- 0.00
17.00 | 10.48 +/- 0.00
32.00 | 89.45 +/- 0.00
103.00 | 93.47 +/- 0.00
79.00 | 84.47 +/- 0.00
171.00 | 114.53 +/- 0.00
