Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/bayesian_dense3/bayesian_dense3_6', model='bayesian_dense3', model_path='log/CMAPSS/FD004/min-max/bayesian_dense3/bayesian_dense3_6/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 15003
use_cuda: True
Dataset: CMAPSS/FD004
Restoring BayesianDense3...
Done.
**** start time: 2019-09-26 23:21:23.510043 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
           Flatten-1                  [-1, 360]               0
    BayesianLinear-2                  [-1, 100]          72,000
           Sigmoid-3                  [-1, 100]               0
    BayesianLinear-4                  [-1, 100]          20,000
           Sigmoid-5                  [-1, 100]               0
    BayesianLinear-6                  [-1, 100]          20,000
           Sigmoid-7                  [-1, 100]               0
    BayesianLinear-8                    [-1, 1]             200
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 112,200
Trainable params: 112,200
Non-trainable params: 0
________________________________________________________________
2019-09-26 23:21:23.518943
ground truth | pred +/- std:
39.00 | 36.38 +/- 0.62
157.00 | 118.45 +/- 0.22
97.00 | 70.14 +/- 0.51
194.00 | 120.73 +/- 0.23
189.00 | 123.73 +/- 0.18
8.00 | 5.53 +/- 0.37
89.00 | 117.76 +/- 0.22
75.00 | 116.61 +/- 0.23
78.00 | 83.54 +/- 0.53
151.00 | 98.81 +/- 1.04
107.00 | 100.25 +/- 0.84
17.00 | 19.26 +/- 0.44
133.00 | 104.36 +/- 0.61
166.00 | 120.39 +/- 0.21
22.00 | 20.85 +/- 0.36
109.00 | 57.75 +/- 0.43
91.00 | 76.52 +/- 1.00
126.00 | 105.79 +/- 0.77
96.00 | 74.02 +/- 1.13
34.00 | 43.19 +/- 0.32
11.00 | 26.47 +/- 0.46
104.00 | 58.61 +/- 0.32
88.00 | 115.21 +/- 0.30
176.00 | 116.85 +/- 0.28
78.00 | 119.37 +/- 0.16
88.00 | 113.64 +/- 0.33
46.00 | 34.81 +/- 0.58
101.00 | 71.76 +/- 0.99
46.00 | 44.16 +/- 0.65
7.00 | 19.58 +/- 0.41
118.00 | 117.82 +/- 0.21
18.00 | 14.56 +/- 0.45
154.00 | 121.17 +/- 0.21
145.00 | 117.20 +/- 0.24
151.00 | 123.76 +/- 0.19
96.00 | 110.88 +/- 0.57
66.00 | 85.91 +/- 1.33
116.00 | 118.36 +/- 0.19
107.00 | 121.45 +/- 0.23
74.00 | 116.67 +/- 0.27
142.00 | 118.52 +/- 0.19
76.00 | 97.24 +/- 0.77
60.00 | 34.58 +/- 0.32
149.00 | 113.22 +/- 0.36
8.00 | 8.33 +/- 0.29
12.00 | 22.44 +/- 0.36
130.00 | 118.64 +/- 0.23
42.00 | 116.73 +/- 0.22
109.00 | 119.01 +/- 0.22
33.00 | 35.62 +/- 0.39
122.00 | 116.32 +/- 0.23
115.00 | 119.59 +/- 0.19
139.00 | 97.12 +/- 0.64
50.00 | 49.47 +/- 0.36
104.00 | 83.50 +/- 1.01
37.00 | 15.41 +/- 0.33
100.00 | 65.90 +/- 0.88
120.00 | 120.59 +/- 0.19
154.00 | 117.62 +/- 0.20
24.00 | 31.92 +/- 0.34
126.00 | 119.87 +/- 0.20
106.00 | 119.14 +/- 0.21
24.00 | 25.43 +/- 0.47
126.00 | 122.10 +/- 0.19
160.00 | 120.61 +/- 0.18
162.00 | 118.22 +/- 0.20
176.00 | 67.43 +/- 0.70
123.00 | 77.46 +/- 1.08
114.00 | 103.07 +/- 0.84
45.00 | 64.07 +/- 0.60
124.00 | 116.62 +/- 0.36
143.00 | 119.82 +/- 0.21
11.00 | 23.24 +/- 0.38
51.00 | 35.27 +/- 0.34
41.00 | 35.81 +/- 0.76
12.00 | 25.31 +/- 0.31
95.00 | 110.37 +/- 0.51
59.00 | 59.41 +/- 0.26
184.00 | 121.25 +/- 0.20
195.00 | 116.42 +/- 0.20
75.00 | 117.17 +/- 0.20
97.00 | 121.32 +/- 0.19
135.00 | 83.58 +/- 0.93
15.00 | 18.34 +/- 0.36
7.00 | 19.91 +/- 0.28
46.00 | 59.34 +/- 0.67
59.00 | 116.10 +/- 0.35
92.00 | 79.68 +/- 1.11
120.00 | 119.97 +/- 0.20
98.00 | 31.40 +/- 0.32
166.00 | 120.83 +/- 0.18
131.00 | 120.29 +/- 0.19
