Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_9', model='frequentist_conv5_dense1', model_path='log/CMAPSS/FD003/min-max/frequentist_conv5_dense1/frequentist_conv5_dense1_9/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 8075
use_cuda: True
Dataset: CMAPSS/FD003
Restoring FrequentistConv5Dense1...
Done.
**** start time: 2019-10-01 02:04:09.908388 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1           [-1, 10, 31, 14]             100
              Tanh-2           [-1, 10, 31, 14]               0
            Conv2d-3           [-1, 10, 30, 14]           1,000
              Tanh-4           [-1, 10, 30, 14]               0
            Conv2d-5           [-1, 10, 31, 14]           1,000
              Tanh-6           [-1, 10, 31, 14]               0
            Conv2d-7           [-1, 10, 30, 14]           1,000
              Tanh-8           [-1, 10, 30, 14]               0
            Conv2d-9            [-1, 1, 30, 14]              30
             Tanh-10            [-1, 1, 30, 14]               0
          Flatten-11                  [-1, 420]               0
          Dropout-12                  [-1, 420]               0
           Linear-13                  [-1, 100]          42,000
           Linear-14                    [-1, 1]             100
================================================================
Total params: 45,230
Trainable params: 45,230
Non-trainable params: 0
________________________________________________________________
2019-10-01 02:04:09.915492
ground truth | pred +/- std:
67.00 | 84.69 +/- 0.00
115.00 | 135.11 +/- 0.00
93.00 | 97.86 +/- 0.00
123.00 | 123.68 +/- 0.00
8.00 | 8.66 +/- 0.00
86.00 | 67.10 +/- 0.00
128.00 | 117.57 +/- 0.00
40.00 | 55.18 +/- 0.00
71.00 | 89.78 +/- 0.00
58.00 | 60.92 +/- 0.00
128.00 | 113.41 +/- 0.00
65.00 | 96.03 +/- 0.00
51.00 | 72.13 +/- 0.00
27.00 | 37.72 +/- 0.00
124.00 | 117.72 +/- 0.00
120.00 | 116.01 +/- 0.00
137.00 | 118.38 +/- 0.00
99.00 | 106.30 +/- 0.00
20.00 | 25.60 +/- 0.00
11.00 | 18.05 +/- 0.00
45.00 | 60.70 +/- 0.00
115.00 | 99.65 +/- 0.00
115.00 | 91.05 +/- 0.00
89.00 | 66.77 +/- 0.00
63.00 | 79.01 +/- 0.00
44.00 | 54.17 +/- 0.00
66.00 | 83.45 +/- 0.00
81.00 | 98.98 +/- 0.00
144.00 | 124.38 +/- 0.00
137.00 | 123.35 +/- 0.00
88.00 | 80.36 +/- 0.00
100.00 | 120.22 +/- 0.00
69.00 | 67.09 +/- 0.00
145.00 | 109.45 +/- 0.00
92.00 | 106.93 +/- 0.00
78.00 | 93.59 +/- 0.00
18.00 | 6.72 +/- 0.00
56.00 | 93.53 +/- 0.00
129.00 | 129.67 +/- 0.00
115.00 | 107.64 +/- 0.00
117.00 | 115.48 +/- 0.00
120.00 | 111.66 +/- 0.00
41.00 | 40.68 +/- 0.00
133.00 | 114.34 +/- 0.00
41.00 | 41.42 +/- 0.00
6.00 | 10.70 +/- 0.00
7.00 | 15.12 +/- 0.00
18.00 | 41.06 +/- 0.00
51.00 | 55.53 +/- 0.00
55.00 | 53.23 +/- 0.00
71.00 | 68.82 +/- 0.00
101.00 | 113.58 +/- 0.00
58.00 | 58.70 +/- 0.00
31.00 | 24.19 +/- 0.00
79.00 | 96.37 +/- 0.00
9.00 | 5.93 +/- 0.00
17.00 | 12.10 +/- 0.00
111.00 | 118.02 +/- 0.00
49.00 | 37.29 +/- 0.00
56.00 | 90.74 +/- 0.00
104.00 | 96.03 +/- 0.00
113.00 | 81.01 +/- 0.00
135.00 | 116.73 +/- 0.00
117.00 | 131.65 +/- 0.00
87.00 | 112.45 +/- 0.00
15.00 | 20.88 +/- 0.00
25.00 | 9.27 +/- 0.00
55.00 | 61.64 +/- 0.00
131.00 | 125.27 +/- 0.00
55.00 | 58.06 +/- 0.00
45.00 | 39.31 +/- 0.00
11.00 | 10.33 +/- 0.00
103.00 | 115.27 +/- 0.00
77.00 | 80.57 +/- 0.00
55.00 | 72.38 +/- 0.00
10.00 | 7.04 +/- 0.00
56.00 | 77.47 +/- 0.00
127.00 | 103.45 +/- 0.00
14.00 | 13.08 +/- 0.00
68.00 | 76.62 +/- 0.00
88.00 | 101.62 +/- 0.00
87.00 | 121.84 +/- 0.00
8.00 | 15.46 +/- 0.00
22.00 | 32.37 +/- 0.00
55.00 | 61.05 +/- 0.00
87.00 | 107.10 +/- 0.00
85.00 | 105.63 +/- 0.00
78.00 | 74.55 +/- 0.00
108.00 | 106.36 +/- 0.00
144.00 | 108.87 +/- 0.00
119.00 | 120.67 +/- 0.00
99.00 | 112.72 +/- 0.00
145.00 | 130.79 +/- 0.00
87.00 | 88.70 +/- 0.00
28.00 | 31.65 +/- 0.00
136.00 | 108.89 +/- 0.00
27.00 | 34.30 +/- 0.00
132.00 | 105.96 +/- 0.00
28.00 | 24.48 +/- 0.00
35.00 | 35.49 +/- 0.00
eval mean loss: 118.95
eval rmse: 15.42
eval mae: 12.19
eval score: 377.66
epistemic: 0.00
epoch: 249
ground truth std: 41.40
pred std: 38.15
eval time: 0:00:01.570925
**** end time: 2019-10-01 02:04:11.486625 ****
