Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_4', model='frequentist_conv2_pool2', model_path='log/CMAPSS/FD002/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_4/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 6078
use_cuda: True
Dataset: CMAPSS/FD002
Restoring FrequentistConv2Pool2...
Done.
**** start time: 2019-10-01 01:48:51.620131 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1            [-1, 8, 16, 11]             560
           Sigmoid-2            [-1, 8, 16, 11]               0
         AvgPool2d-3             [-1, 8, 8, 11]               0
            Conv2d-4            [-1, 14, 7, 11]             224
           Sigmoid-5            [-1, 14, 7, 11]               0
         AvgPool2d-6            [-1, 14, 3, 11]               0
           Flatten-7                  [-1, 462]               0
            Linear-8                    [-1, 1]             462
================================================================
Total params: 1,246
Trainable params: 1,246
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:48:51.625174
ground truth | pred +/- std:
18.00 | 5.03 +/- 0.00
97.00 | 89.84 +/- 0.00
97.00 | 86.58 +/- 0.00
151.00 | 130.99 +/- 0.00
148.00 | 111.43 +/- 0.00
94.00 | 95.33 +/- 0.00
56.00 | 77.63 +/- 0.00
134.00 | 104.24 +/- 0.00
35.00 | 70.80 +/- 0.00
120.00 | 110.13 +/- 0.00
23.00 | 29.15 +/- 0.00
101.00 | 88.98 +/- 0.00
79.00 | 68.62 +/- 0.00
13.00 | 34.39 +/- 0.00
55.00 | 51.13 +/- 0.00
39.00 | 28.37 +/- 0.00
13.00 | 37.58 +/- 0.00
39.00 | 67.78 +/- 0.00
79.00 | 92.54 +/- 0.00
43.00 | 75.43 +/- 0.00
14.00 | 13.39 +/- 0.00
97.00 | 64.53 +/- 0.00
59.00 | 103.65 +/- 0.00
14.00 | 21.38 +/- 0.00
108.00 | 105.59 +/- 0.00
8.00 | 9.97 +/- 0.00
99.00 | 98.00 +/- 0.00
10.00 | 18.23 +/- 0.00
43.00 | 68.72 +/- 0.00
8.00 | 7.10 +/- 0.00
78.00 | 64.83 +/- 0.00
57.00 | 71.94 +/- 0.00
134.00 | 123.77 +/- 0.00
110.00 | 71.25 +/- 0.00
142.00 | 117.68 +/- 0.00
180.00 | 116.63 +/- 0.00
161.00 | 96.48 +/- 0.00
126.00 | 75.38 +/- 0.00
167.00 | 116.20 +/- 0.00
192.00 | 119.88 +/- 0.00
115.00 | 108.61 +/- 0.00
75.00 | 114.45 +/- 0.00
88.00 | 92.89 +/- 0.00
142.00 | 102.31 +/- 0.00
63.00 | 95.51 +/- 0.00
37.00 | 26.61 +/- 0.00
86.00 | 127.49 +/- 0.00
122.00 | 106.94 +/- 0.00
19.00 | 16.36 +/- 0.00
80.00 | 65.41 +/- 0.00
188.00 | 111.85 +/- 0.00
155.00 | 113.13 +/- 0.00
155.00 | 119.13 +/- 0.00
14.00 | 29.37 +/- 0.00
111.00 | 113.38 +/- 0.00
116.00 | 116.63 +/- 0.00
120.00 | 101.63 +/- 0.00
152.00 | 141.79 +/- 0.00
98.00 | 112.81 +/- 0.00
139.00 | 97.26 +/- 0.00
53.00 | 35.67 +/- 0.00
48.00 | 35.38 +/- 0.00
173.00 | 127.22 +/- 0.00
13.00 | 11.36 +/- 0.00
55.00 | 35.18 +/- 0.00
34.00 | 30.07 +/- 0.00
141.00 | 124.37 +/- 0.00
14.00 | 14.06 +/- 0.00
17.00 | 17.19 +/- 0.00
97.00 | 85.15 +/- 0.00
88.00 | 74.31 +/- 0.00
83.00 | 116.31 +/- 0.00
106.00 | 104.03 +/- 0.00
183.00 | 100.23 +/- 0.00
158.00 | 105.96 +/- 0.00
15.00 | 23.29 +/- 0.00
81.00 | 89.92 +/- 0.00
172.00 | 108.31 +/- 0.00
15.00 | 44.93 +/- 0.00
146.00 | 100.91 +/- 0.00
148.00 | 125.85 +/- 0.00
191.00 | 98.55 +/- 0.00
9.00 | 9.29 +/- 0.00
30.00 | 61.34 +/- 0.00
92.00 | 104.76 +/- 0.00
111.00 | 115.98 +/- 0.00
23.00 | 66.97 +/- 0.00
79.00 | 99.16 +/- 0.00
67.00 | 77.03 +/- 0.00
181.00 | 90.33 +/- 0.00
82.00 | 85.21 +/- 0.00
126.00 | 129.94 +/- 0.00
